mK1	mK2	mK3	mK4	mK5	mK6
203.588	306.655	212.725	211.206	266.105	241.227
103.666	110.835	99.2309	133.59	84.1568	106.542
786.0139999999999	687.575	806.87	856.3580000000001	1479.21	556.9019999999999
57.6543	50.3443	58.5197	52.8199	66.1532	69.5403
6.55224	4.26888	4.14583	6.40302	5.76239	8.51098
329.33	419.213	354.86199999999997	359.157	423.69199999999995	393.897
20.7525	24.8486	23.6591	32.4164	25.1566	29.3501
1.2425	2.15869	1.04823	0.0	1.6390900000000002	0.0
10.1105	16.102	29.854	19.7606	8.89175	9.38071
0.0	13.7503	1.02722	1.01989	9.63742	1.35565
11.7784	26.0445	4.51674	8.07208	11.3003	20.2669
0.0	0.0	0.0	0.0	0.0	1285.16
5.05949	8.79022	1.82932	5.44878	2.86045	3.21893
2.63335	9.15024	0.7405390000000001	3.6762599999999996	9.26365	0.0
2.28723	4.63606	1.2864	1.27722	0.0	1.6977
53.6763	139.45600000000002	49.8537	63.9346	103.939	142.003
106.12299999999999	178.701	92.2845	68.3773	107.68799999999999	143.60299999999998
34.87	29.5144	31.6808	50.9266	28.3076	37.828
220.729	273.09	207.176	272.128	313.87	267.032
47.2638	64.7795	64.6843	55.4248	52.6506	42.098
82.9951	94.8641	107.791	91.929	82.1141	82.0701
360.108	312.82099999999997	471.561	398.11699999999996	263.915	346.939
0.0	0.0	0.0	0.0	0.0	0.0
719.426	565.94	870.2639999999999	660.855	634.534	599.4069999999999
72.8619	86.6131	58.2344	70.6672	119.726	95.355
1.25557	2.5449599999999997	2.47159	4.20677	1.65632	3.7278
215.963	243.40099999999998	194.762	209.745	314.366	253.922
0.0	0.0	0.0	0.0	0.0	0.0
711.316	389.673	698.0880000000001	702.497	392.038	291.635
168526.0	148402.0	146071.0	155664.0	124862.0	101527.0
21.3757	29.4539	16.168	19.1395	22.3642	31.1852
0.0	0.0	0.0	0.0	0.0	0.0
3934.62	458.895	4293.23	3600.73	414.102	497.287
141.422	143.313	164.003	138.572	140.011	150.517
25.5091	23.8214	37.6611	27.7771	23.5558	20.5909
631.5459999999999	310.26599999999996	710.4010000000001	735.048	290.189	466.13300000000004
278.964	166.91299999999998	314.597	318.311	244.085	204.421
30.2457	36.306	38.9709	39.6139	23.9397	36.124
91.1832	99.6508	91.1062	106.99799999999999	135.808	133.335
84.7553	48.6943	96.4729	86.7691	57.3827	58.4163
44.1832	43.178999999999995	24.4617	38.1654	32.7857	41.5063
4.5805	6.96329	3.8643199999999998	3.83673	10.5744	7.64975
103.303	129.584	98.5922	106.575	142.064	140.328
147.856	213.095	151.67	164.66099999999997	187.66099999999997	222.611
18.4298	24.4359	13.9115	15.4372	16.6347	24.8392
0.0	0.0	0.0	0.0	0.0	0.0
0.22852600000000003	0.0	0.0	0.0	0.0	0.0
169.079	146.876	168.016	175.668	159.778	127.611
218.975	243.305	221.97099999999998	241.71400000000003	282.15	188.99400000000003
38.7745	62.1838	17.6141	37.475	55.0852	26.5666
32.9073	59.9994	55.8292	29.6842	55.8137	87.7708
93.719	119.542	122.101	112.286	192.49099999999999	63.3994
71.441	67.2089	83.4317	94.5951	53.5007	64.9526
2.0092	105.595	7.627739999999999	3.3659	84.816	131.983
22.1978	43.3866	19.8975	16.2692	53.0753	32.4379
60.1559	43.0349	48.361999999999995	48.0167	50.4147	38.6099
127.796	150.407	142.593	113.95100000000001	168.58599999999998	142.285
128.611	87.9818	136.984	123.887	89.0723	127.084
86.1707	53.9655	51.5645	65.4642	44.9411	53.5482
10.8895	23.1234	7.145339999999999	3.0404299999999997	6.38454	4.04138
32.6685	26.8021	32.1541	21.283	28.7304	12.1241
130.908	122.01899999999999	132.20600000000002	112.853	117.229	119.154
16.2938	15.0854	20.980999999999998	13.8276	14.4239	18.1412
55.9518	45.2023	62.7807	56.7085	51.6674	54.1971
320.06	283.652	336.24800000000005	360.222	273.70099999999996	277.586
30.0248	40.5722	60.5112	32.1354	55.0113	52.0006
30.8015	36.7907	21.4381	29.67	31.4904	42.8672
348.23	500.589	408.61199999999997	420.501	487.361	569.76
11.3723	17.2882	9.59417	0.0	15.0021	22.1579
265.953	370.281	241.275	280.241	362.055	396.837
39.803000000000004	30.2543	22.6662	10.8355	24.941	22.1579
295.54200000000003	256.733	272.855	205.515	308.95599999999996	291.79900000000004
1.4163	2.46065	0.0	0.0	1.8683599999999998	0.0
69.9568	30.3853	0.0	14.6493	0.0	38.9442
0.0	0.0	0.0	0.0	0.0	0.0
178.072	334.23800000000006	141.511	169.799	230.71400000000003	377.935
501.805	494.345	380.217	425.394	449.005	482.309
46.4035	57.0175	57.1768	52.1657	53.16	53.70399999999999
218.563	237.329	205.998	175.922	180.203	224.332
491.25	468.631	986.5210000000001	570.521	655.9989999999999	536.88
5.23577	13.6447	2.71824	8.09649	6.90693	8.51989
9.85727	11.7026	5.266830000000001	8.80711	16.9046	13.9015
205.658	109.45100000000001	172.817	192.69	82.5696	106.795
5.98441	9.78555	5.048719999999999	5.6024	8.358889999999999	5.0951699999999995
28.726	34.3116	34.2546	37.4804	51.0121	48.8969
4.946940000000001	14.3245	9.73808	6.906110000000001	2.1753	5.50782
934.877	434.371	1197.14	854.988	450.941	536.367
72.1023	69.4056	98.6413	95.2165	78.8348	57.1342
4.63362	8.94481	3.4747800000000004	2.15623	2.7167	3.4393199999999995
0.290168	6.04955	0.0	24.5481	42.4889	0.0
12.7167	19.5444	10.7284	15.568	25.8087	17.4259
14.1197	45.996	8.93402	8.870239999999999	4.65661	15.7206
376.662	225.171	273.35	284.968	184.328	173.609
693.855	732.35	808.0110000000001	665.175	685.697	782.3480000000001
3.2515099999999997	2.8245400000000003	2.1945	0.363138	2.28764	3.3788199999999997
27.5023	32.3229	36.1681	37.9425	32.0122	32.4216
6.26195	5.43967	3.5219099999999997	6.993530000000001	5.5071	0.0
74.0719	76.7193	74.5078	73.1804	62.6373	76.1262
245.96200000000002	252.673	251.416	223.12099999999998	255.805	231.80599999999998
70.3565	64.9376	46.3718	40.5159	49.3069	36.7188
1368.78	1509.99	1395.34	1420.69	1563.6	1731.03
60.6854	63.6992	108.79299999999999	81.542	56.7056	87.2725
17.6526	34.0769	19.0294	18.0721	23.287	30.573
176.329	135.154	88.7553	75.7101	215.017	219.417
322.767	265.85200000000003	347.848	332.176	266.118	324.302
149.889	107.086	172.544	166.618	114.573	138.81
985.953	1643.34	1088.77	876.2130000000001	1623.17	1294.08
0.0	0.53977	0.524211	1.21442	2.1858400000000002	0.46120900000000004
49.7676	66.0108	37.4715	62.3055	72.0058	67.9221
98.2518	69.235	99.1198	87.4774	75.2292	87.9721
55.7834	55.9134	54.3016	53.9139	39.6245	42.9978
2427.86	1542.64	2636.17	2690.22	3409.83	2236.79
857.799	1060.23	1287.08	1099.47	1002.48	1192.22
3.00707	2.6122	4.34898	3.9581	3.9668699999999997	5.26116
0.0	0.0	0.0	0.9478979999999999	4.47856	0.0
57.9581	69.6394	74.0295	68.5102	60.0224	66.9416
150.049	228.65099999999998	160.533	169.217	210.105	184.794
71.0851	79.3937	81.8646	96.402	68.4699	109.295
0.0	2.59322	0.0	0.0	1.3126799999999998	0.0
126.152	108.49	153.255	130.32299999999998	95.9669	93.1681
96.8111	79.7858	107.852	87.3289	72.0423	76.0039
3243.0	2948.45	3277.91	3120.7	2748.59	3455.77
594.863	529.943	461.278	460.105	397.374	417.11300000000006
44.7904	40.53	35.4255	42.9887	57.8557	44.674
18.6175	5.8810199999999995	15.7066	11.3414	15.629000000000001	5.65319
50.6583	50.2928	27.4742	45.4634	62.0541	32.2297
112.59200000000001	114.98	122.542	136.065	92.9727	97.6069
254.89	237.235	266.236	328.385	180.93200000000002	202.706
9.24774	21.1789	7.801819999999999	8.4503	17.7446	12.1683
72.7732	105.835	82.0896	81.7318	98.5178	97.7145
1.58447	0.688204	0.668365	2.65437	1.0451	0.882057
498.506	590.405	502.305	428.145	453.85	451.838
11.0989	28.9244	0.0	9.29669	10.9811	3.0893200000000003
28.0725	37.8668	25.4485	23.9523	28.2921	30.2847
72.0736	103.065	74.2127	79.5651	91.1774	103.29
636.8480000000001	596.442	663.197	591.7819999999999	656.341	609.342
132.627	127.848	150.872	173.446	121.90700000000001	111.463
37.1213	56.4318	37.5806	39.6443	49.7042	48.7695
95.7143	67.013	106.05799999999999	84.9589	88.5736	74.7555
0.0	9.86275	3.1928099999999997	0.0	4.9925	12.6409
122.459	137.898	137.749	157.66	197.44400000000002	154.017
0.0	11.2664	10.9417	14.4847	22.8122	9.62665
57.3558	38.6138	50.8074	35.4314	43.5061	49.4905
40.0431	43.8593	29.3758	48.123999999999995	43.6373	38.768
11.4205	32.9514	32.6897	23.9152	31.2075	54.9484
9.56297	23.691	8.96418	10.3835	21.9599	16.5623
1297.35	1260.3	1148.66	1306.89	1226.72	1269.5
383.767	494.222	410.68800000000005	450.282	423.523	493.78
228.148	250.833	265.256	240.072	238.894	242.90200000000002
1.84834	5.61969	0.0	1.54821	0.0	0.0
17.0464	42.3086	24.6534	71.3923	48.1871	21.6904
120.31299999999999	132.195	114.81700000000001	128.964	126.10700000000001	135.28
15.4938	11.7768	30.2273	20.278	3.8323300000000002	5.39076
0.0	0.0	0.0	0.0	0.0	0.0
21.0966	17.0173	31.7823	37.8664	19.8787	26.844
18.8946	24.8689	10.1438	11.5102	20.3935	15.937000000000001
118.611	231.202	141.556	271.39799999999997	141.204	164.268
0.84316	3.66221	0.711328	0.0	1.11228	0.0
615.727	836.525	651.014	665.2180000000001	845.1260000000001	957.6039999999999
46.5568	80.8865	39.2774	44.3759	52.9455	46.473
92.4289	121.37100000000001	65.2832	55.8148	130.437	90.9423
0.0	0.0	0.0	0.0	0.0	0.0
42.4617	43.6806	28.281	32.7589	56.0146	54.7405
0.0	0.0	0.871417	0.865195	1.36261	1.1500299999999999
67.1865	90.8948	61.3276	83.9541	95.896	114.045
115.429	206.81	109.553	181.285	314.059	232.935
202.94299999999998	249.459	187.453	222.39700000000002	271.95099999999996	229.524
952.123	795.939	965.556	789.326	860.289	918.488
0.0	3008.14	0.0	0.0	0.0	0.0
75.1006	245.763	49.4716	81.0022	152.0	186.703
2.15272	3.74007	6.9012899999999995	2.8850599999999997	4.54371	2.87615
112.15299999999999	114.789	123.19	127.426	114.991	148.359
1912.11	1310.26	2015.5	2121.2	1507.27	1571.83
34.6847	35.0041	23.6675	22.2167	39.0266	37.4814
48.0492	49.8958	44.73	44.8732	56.8285	45.5032
0.0	0.0	0.0	0.0	0.0	0.0
6.06455	15.8046	0.0	1.69327	5.33349	6.75214
11.4434	13.3983	10.9134	11.6689	12.4705	11.6329
0.7241449999999999	1.88716	0.0	0.606559	1.91055	0.0
1.24284	6.4778199999999995	3.4076699999999995	1.30129	6.14823	2.7675
161.261	304.746	219.584	215.64700000000002	242.58900000000003	242.542
115.133	105.14399999999999	92.1507	119.93	128.515	123.257
65.7352	94.2991	74.2821	76.7827	82.7388	84.6029
24.6342	45.8558	40.5754	34.3902	52.614	36.5695
3653.06	3670.08	3215.27	2764.15	5385.16	5300.78
9.100810000000001	9.22338	10.2371	19.0576	12.0056	16.8877
171.75400000000002	256.712	164.077	179.831	179.92700000000002	258.719
254.92	158.841	268.325	251.94099999999997	135.928	178.38400000000001
62.4743	63.3157	67.765	74.7569	74.5658	49.6839
20.2506	31.2737	13.2878	24.5012	11.873	22.5466
208.41299999999998	241.394	222.037	212.61900000000003	253.785	281.128
31.1268	43.5636	20.4244	47.7996	60.4522	49.0959
63.757	127.027	41.4785	50.7473	74.4827	125.726
233.68200000000002	177.343	222.05900000000003	200.03900000000002	167.685	167.25599999999997
1.32221	10.3373	0.0	2.21502	1.74423	5.88847
2.41989	2.10212	4.08305	0.0	6.38454	2.69425
37.7742	41.816	29.3299	35.8406	35.2786	35.3577
0.0	0.0	0.0	0.0	0.0	0.0
25.6931	28.5191	20.271	18.7313	22.2821	21.7195
0.0	0.0	0.0	0.0	0.0	0.0
27.723000000000003	17.5146	29.7671	22.1659	26.5976	22.4482
295.283	320.41900000000004	291.89099999999996	291.472	385.596	489.26800000000003
0.0	0.0	0.0	0.580346	0.913993	0.0
0.0	1.21541	0.0	0.0	0.0	0.0
20.6584	32.9004	11.6189	12.9779	23.8456	25.8757
42.1443	55.5933	33.5796	53.6053	62.8029	53.8741
3900.49	6441.52	3676.35	3848.56	3994.7	4257.7
8.88889	9.92785	1.0713	2.1273	11.7261	4.24144
0.0	1.74994	0.0	0.0	2.6574400000000002	0.0
13.9631	88.9504	7.853289999999999	3.8986099999999997	12.2799	5.1820900000000005
71.69	68.796	72.2714	71.1051	57.3578	79.5299
1.82352	29.5692	3.5896	1.52742	15.2351	20.9794
2060.34	2071.47	2077.2	2027.28	2300.44	2186.84
0.0	6.82118	0.0	0.0	5.17929	0.0
152.934	131.797	131.07	126.06700000000001	126.492	132.435
52.7816	49.9316	46.6272	48.8404	61.973	51.6894
425.594	317.867	347.126	392.662	345.977	311.235
459.35900000000004	252.38400000000001	479.176	413.27099999999996	267.597	212.736
18.2016	13.1763	3.8389300000000004	8.89355	4.001869999999999	5.066319999999999
48.2117	44.9157	44.7999	43.8948	58.9913	48.2323
0.0	0.0	0.0	0.0	0.0	0.0
108.56200000000001	78.9672	136.278	126.54	97.4881	81.5511
26.4524	47.0022	26.374000000000002	43.3071	52.3432	46.8547
3.8348400000000002	3.3312699999999995	0.0	3.21215	10.1177	0.0
63.5467	88.4747	74.9083	66.3528	73.4944	92.0739
0.0	0.0	0.0	0.0	0.0	0.0
49.5751	141.408	23.0967	20.4527	27.3307	26.3622
0.0	0.552764	1.07366	0.0	0.0	2.1254
101.773	128.696	138.029	107.90799999999999	144.454	190.766
33.5548	64.127	45.2934	56.2125	61.9708	72.2279
0.0	3.32024	0.0	0.0	0.0	0.0
1035.31	1688.78	691.9169999999999	971.096	2410.96	1183.7
116.126	223.40200000000002	110.584	132.33700000000002	188.03799999999998	152.04399999999998
471.87800000000004	449.014	451.994	493.765	568.862	569.026
20.7649	26.5268	30.9146	38.8789	8.05668	17.6794
543.974	1636.61	216.40200000000002	1070.58	1382.69	1285.16
1.58067	1.71639	1.66691	0.9930049999999999	1.0426	2.63983
4.666930000000001	8.108189999999999	2.62482	7.818239999999999	10.2609	5.19606
48.4647	54.9362	60.3332	41.0901	49.1197	44.7469
6.503019999999999	4.23682	8.22937	6.808839999999999	2.14466	10.8605
32.4281	57.6812	30.6147	32.3363	31.5746	46.4204
117.046	227.326	127.647	92.4611	239.767	207.65900000000002
143.787	216.85	139.838	160.585	155.433	166.75900000000001
9.46136	12.3284	2.3946099999999997	9.510060000000001	8.73687	26.3352
1.3102	0.0	0.0	0.0	0.0	0.0
6.71097	5.8297300000000005	0.0	0.0	0.0	0.0
81.875	81.1596	73.3111	70.684	80.8402	77.1766
363.477	501.35699999999997	470.329	442.285	437.375	467.579
2.76476	25.2179	5.83119	10.4212	20.0597	21.5476
77.7044	113.227	91.9884	90.2819	123.999	114.42200000000001
6.12557	9.64467	6.136769999999999	16.0341	8.58577	5.54131
6407.33	4349.09	5669.86	6769.92	4528.62	5202.2
20.5484	36.4764	26.3803	22.4502	36.5357	35.8093
181.282	202.47099999999998	135.77100000000002	139.45	207.421	181.24
76.7478	70.2255	84.6039	75.4285	59.3966	74.0561
82.2187	116.93700000000001	89.0844	109.37899999999999	125.475	126.541
63.5766	40.1659	42.4909	72.6179	41.3899	46.8834
177.013	225.28900000000002	210.459	185.50900000000001	197.67	226.415
76.0705	86.1931	83.7085	91.4219	68.3548	83.4677
119.40899999999999	87.264	142.314	127.009	92.5129	109.734
0.0	0.0	0.0	0.0	0.0	0.0
216.429	194.972	198.368	172.333	211.488	169.56900000000002
0.0	0.0	0.0	0.0	0.0	0.0
602.966	909.62	657.92	542.91	977.67	1101.15
161.767	159.998	161.172	154.136	156.906	154.964
230.857	92.5581	109.866	193.37099999999998	46.8527	72.4961
623.518	512.237	703.084	749.668	559.965	713.809
42.3591	36.7968	35.7361	35.4809	27.9397	51.0919
10.7877	22.4908	36.4041	30.7225	39.8467	28.826
0.0	4.05957	0.0	0.0	0.0	1.73436
30.4762	56.9197	32.7817	33.824	60.3054	44.111000000000004
0.0	0.0	0.0	0.0	0.0	0.0
1631.23	1237.72	1484.38	1480.5	1303.29	1488.19
41.4559	43.3271	65.5763	60.7676	45.2883	54.8103
2684.46	429.36699999999996	1480.69	1529.62	288.925	393.785
260.931	134.463	257.444	422.305	74.6771	114.236
41.2666	31.2388	40.7826	40.9852	29.5521	52.50899999999999
0.0	1.1565299999999998	0.0	0.0	0.0	0.0
6.29039	45.0811	5.7491	6.147130000000001	26.2775	40.8542
21.5143	2.43771	9.46977	21.9384	8.63775	7.2902
30.8495	44.6643	60.7275	47.3738	54.2614	48.6585
358.67699999999996	496.63599999999997	352.11199999999997	358.702	553.453	445.32800000000003
749.7289999999999	1138.13	870.4780000000001	895.352	851.935	1045.48
223.55700000000002	113.945	233.829	209.231	108.335	133.341
42.722	68.7261	69.4147	74.2206	79.3188	65.1828
167.717	117.126	135.945	132.22	99.7788	150.118
442.43199999999996	404.986	500.275	556.44	374.58	392.605
11.7675	37.1719	9.927610000000001	11.6489	19.7572	23.8213
10.8981	9.467	9.1941	7.60705	9.58434	9.10025
74.3627	97.861	100.19	120.85700000000001	76.1356	72.2901
185.423	171.74099999999999	175.078	172.8	140.93200000000002	140.82
240.822	360.68800000000005	226.521	333.87800000000004	284.824	326.683
0.0	0.0	0.0	1.2943200000000001	2.03844	1.72043
14.1764	18.4723	8.7399	12.3312	30.929000000000002	13.9625
125.68700000000001	162.168	133.064	141.661	153.612	155.371
1.41341	4.5019800000000005	1.19242	1.1839	0.6215149999999999	4.7209900000000005
13.6512	19.7644	12.7964	25.4101	24.0112	23.6428
62.7198	79.6303	72.247	74.7621	63.6452	80.5741
92.4585	81.5724	90.19	83.4957	59.0789	83.6398
1036.85	1025.53	1199.34	1118.29	1369.83	1605.16
22.0202	76.5147	48.5406	60.0938	64.6567	86.2044
260.084	207.6	384.094	397.259	258.889	245.519
30.2313	64.4601	27.8231	34.5306	39.8805	48.9584
106.55	123.411	119.853	44.6241	140.558	59.315
447.93199999999996	456.459	443.301	476.213	511.358	412.401
114.21	182.55200000000002	106.631	119.9	134.593	161.069
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1609.66	2051.79	1815.34	1830.32	1841.78	2081.88
0.0	2.8567299999999998	0.0	0.0	0.0	3.6614199999999997
57.6964	49.8088	52.9079	39.3226	52.001999999999995	59.051
39.8459	18.3885	51.4742	46.9347	14.7836	16.6363
250.476	306.936	248.273	228.95	287.707	278.875
29.6298	40.1307	31.851	29.889	38.4566	36.8911
691.684	294.643	701.8910000000001	731.092	301.028	233.30599999999998
94.4542	130.317	112.49799999999999	103.55	161.25	111.34899999999999
0.0	0.0	1.57574	0.0	0.0	0.0
4.97537	33.1356	4.19745	27.7832	32.8171	14.7719
0.0	0.0	0.0	0.5820930000000001	0.0	0.0
0.718287	0.623966	0.0	0.0	0.0	1.59945
51.5136	61.323	54.7264	41.5508	60.4051	40.3603
942.6669999999999	1644.45	986.793	941.073	1634.38	1413.67
0.332935	1.15687	0.0	0.0	0.43920200000000004	0.370683
0.0	4.46975	0.0	0.0	2.26257	1.9096
28.344	35.6596	30.5088	31.1097	36.1016	38.0868
107.976	94.2702	97.2891	89.9877	85.7512	91.7537
64.968	81.6417	95.2523	73.9671	95.6895	70.2272
0.0	0.0	0.0	0.0	0.0	0.0
10.5704	25.7106	5.3506	7.083189999999999	25.0996	49.4291
0.0	0.0	0.0	0.0	0.0	0.0
97.1838	86.8116	126.07700000000001	102.906	83.4528	115.348
30.7052	49.0654	20.4676	19.6864	36.005	40.0952
39.4531	56.7943	44.6963	21.7165	28.2534	43.9263
9.79395	20.662	10.6234	18.7511	33.2228	18.6932
3980.92	15.7908	3557.85	2415.87	903.2360000000001	725.22
27.483	47.7483	24.1134	21.1787	36.255	35.4948
0.0	0.0	0.0	0.0	0.0	0.0
161.474	284.92400000000004	140.484	150.048	321.184	268.268
1.3229600000000001	0.0	1.6741700000000002	2.2162900000000003	2.61784	1.47296
0.877117	14.4769	4.4398599999999995	2.93877	4.6283	3.90625
2.1639	3.49097	2.8687400000000003	1.81253	4.48576	1.37671
458.145	556.489	505.31	443.55800000000005	546.816	483.59
0.0	4.6887099999999995	2.60203	1.29172	4.0687	2.57547
0.0	2.38741	0.0	0.0	1.81275	1.52995
5.47055	5.31128	8.68745	2.4259	7.216639999999999	7.16564
0.0	14.9659	0.0	4.810230000000001	15.1514	19.1815
2.75158	8.3659	6.964060000000001	2.30478	5.44474	16.8495
3.48991	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.66412	0.0	0.0
544.261	372.324	565.026	467.282	356.995	409.029
1.32271	0.38300700000000004	0.743933	0.369311	0.5816319999999999	2.94536
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.219921	0.0	0.0	0.0
19.8672	31.0651	18.437	6.65649	36.6919	28.7557
72.244	71.6558	76.8676	69.0934	70.4103	59.4258
18.3352	26.0633	11.9529	6.980910000000001	18.6903	14.8466
23.4736	41.6689	25.8305	31.6301	63.278	54.5425
88.6363	59.4978	69.6791	65.8069	45.1764	51.5857
1.1233899999999999	2.43969	0.0	0.0	0.0	0.0
1788.66	1455.28	1683.18	1462.38	1566.46	1699.65
83.5973	499.96	203.442	100.725	282.486	470.389
195.922	257.343	185.203	199.69799999999998	202.405	231.27599999999998
2.57653	1.1191	0.0	2.1581599999999996	0.0	0.0
590.6759999999999	919.73	409.671	328.064	434.76099999999997	643.465
78.5229	206.90900000000002	86.1191	63.5801	107.039	125.31
0.0	0.0	0.0	0.0	0.0	0.0
170.74599999999998	223.502	245.672	221.877	208.274	247.396
536.243	568.467	536.745	472.00800000000004	323.726	667.877
218.58599999999998	500.524	194.115	277.048	541.2959999999999	484.603
94.3228	143.592	90.6052	111.079	155.22799999999998	113.335
739.573	1032.73	790.1260000000001	882.9069999999999	952.835	985.0310000000001
23.6642	38.8294	15.5277	44.0481	58.9661	61.4768
1162.55	1622.53	1282.92	1405.29	1384.61	1420.11
183.516	324.996	174.268	180.45	380.093	381.994
0.0	2.4992900000000002	0.9708959999999999	0.0	0.759079	0.6406569999999999
0.0	0.0	0.0	0.0	0.0	0.0
601.8290000000001	511.94300000000004	621.086	591.525	455.907	482.195
0.0	0.0	0.0	3.14425	2.47595	2.08969
1.56407	1.35869	0.0	0.0	0.0	0.0
21.3301	59.8635	58.1378	25.4255	37.8784	45.6701
359.9	433.61800000000005	351.592	307.139	352.983	473.876
1280.27	798.837	1459.9	1385.74	943.153	1040.94
1598.24	6157.69	4494.5	1797.36	5661.36	7579.13
35.5165	7.71318	14.9817	0.0	0.0	0.0
1063.57	1140.39	1084.65	1018.39	1381.03	1138.88
3.75989	3.2661700000000002	6.34403	3.1493700000000002	4.959969999999999	8.37236
406.37800000000004	405.592	501.12800000000004	488.86	400.353	471.70599999999996
41.4578	50.3207	50.3074	38.7694	44.5763	42.9967
33.3885	49.7213	44.263999999999996	55.9338	25.1688	21.2423
3.65666	12.706	4.62739	2.04193	16.8833	8.1425
101.43299999999999	109.29799999999999	93.624	98.5802	89.5164	94.0455
34.8232	32.0299	38.0191	41.1793	28.3735	42.1924
117.485	147.983	138.762	104.55799999999999	81.3663	114.454
70.3084	59.0006	146.561	58.8919	33.768	49.7799
55.7689	50.699	53.6142	32.5906	39.351	40.4319
78.8781	84.9266	88.102	60.4866	57.1567	98.9534
34.1642	58.7797	39.1762	41.1191	50.7571	55.3947
33.2767	48.7806	19.3007	19.1629	30.1799	13.8936
0.0	0.0	0.0	0.0	0.0	0.0
221.222	149.774	188.238	229.36900000000003	170.584	195.49099999999999
0.0	0.0	0.0	0.0	0.0	0.0
36.9512	58.8483	28.2048	33.8989	68.4756	57.7929
3622.07	4909.84	3912.02	3550.69	3911.79	4077.05
63.915	53.4504	61.5672	52.7376	65.4389	64.2579
35.6769	44.8193	34.2662	22.5278	30.4108	29.9442
439.27	356.52	297.553	440.45599999999996	435.665	421.246
16.929000000000002	45.6393	9.0289	32.272	42.0979	51.5623
26.441	20.5928	26.1528	29.0209	13.2305	12.1816
571.698	543.925	538.9630000000001	667.3739999999999	648.828	680.972
61.2508	73.1607	63.0546	71.4606	77.4342	77.5316
0.0	14.4068	11.1932	11.1133	8.75122	11.0789
30.9579	101.80799999999999	72.7558	57.4186	84.5951	78.7836
69.6957	89.7952	85.8854	75.4331	90.9082	114.21700000000001
104.935	0.0	265.584	87.896	138.428	116.833
51.0279	47.3843	37.1116	41.2682	48.7454	41.1407
12.0377	59.2565	12.4124	10.0831	33.5244	35.7402
124.384	138.305	142.713	150.029	111.57799999999999	177.263
1.25534	1.63575	2.11813	1.0515	0.828011	3.4941800000000005
33.9988	32.9235	35.8928	35.6366	24.0183	25.6494
132.52100000000002	163.52100000000002	125.14	143.168	159.92	148.384
456.825	366.655	457.04900000000004	500.135	344.605	373.94199999999995
76.4951	111.744	115.179	96.5419	123.98899999999999	117.631
38.4213	51.9713	24.079	23.906999999999996	51.4087	53.7774
26.3669	17.8147	19.7728	19.6316	19.3238	39.1419
79.9055	97.3288	93.7904	106.943	93.9521	87.99799999999999
16.4684	20.8086	10.1044	20.0645	17.7748	11.6681
257.173	268.862	288.863	320.615	240.636	256.366
94.2538	116.647	112.74	82.7343	114.97	117.15899999999999
460.45300000000003	363.461	388.459	396.25199999999995	341.154	393.272
11.0129	27.0559	9.726469999999999	14.4135	20.4299	22.6071
83.993	93.3505	118.795	95.7027	80.6573	94.2036
175.248	182.85299999999998	162.714	172.213	176.93900000000002	180.947
0.8364389999999999	4.35962	1.4113200000000001	2.10186	2.20683	0.9312739999999999
77.0532	56.4354	76.4771	78.4621	71.7508	65.6036
123.175	144.505	234.614	126.574	95.4836	138.554
212.345	227.02900000000002	248.046	234.873	183.15599999999998	216.71900000000002
879.456	828.432	980.7639999999999	761.9739999999999	779.4830000000001	872.071
124.74	117.51700000000001	186.75799999999998	175.123	92.70700000000001	113.454
70.6209	88.848	69.8512	77.5116	67.4619	70.4939
0.0	0.0	0.0	0.0	0.0	0.0
352.699	349.159	355.517	381.755	429.01800000000003	474.284
159.628	121.41	179.55900000000003	155.101	131.026	152.45
2.9060599999999996	0.0	0.0	0.973671	1.53345	0.0
27.0771	28.3129	54.9935	34.0206	28.4434	29.5888
5.4276800000000005	14.1449	6.86855	2.27317	14.3202	14.1005
58.0932	46.8079	67.4776	59.2384	41.0943	59.0554
107.492	116.94	150.86	119.49	124.573	144.287
12.8368	11.1512	9.096960000000001	4.73106	9.483080000000001	4.57351
69.2572	73.5323	61.6745	58.0113	59.2166	65.6858
263.357	271.77099999999996	244.24	243.278	300.6	237.06799999999998
0.0	0.0	0.0	0.0	0.0	0.0
74.171	108.728	136.881	81.542	122.306	98.0642
29.2224	50.7703	43.1434	12.2387	86.7368	24.4017
52.0569	77.3618	60.431999999999995	66.6673	62.1457	62.5095
4.95757	12.202	13.9414	12.4577	10.8999	18.3988
6.1892	16.1294	23.4967	12.9605	12.247	17.2273
0.0	0.0	0.0	0.0	0.0	0.0
199.335	231.55	201.41	260.158	275.189	268.38599999999997
4.59875	0.0	0.0	3.85201	6.06658	10.2403
0.0	0.0	0.0	0.0	0.0	0.0
2.48501	11.8728	2.09647	8.32599	11.4736	12.4504
127.16	143.523	134.097	106.512	116.95	141.078
86.8429	116.302	79.37	78.8033	90.6944	104.74600000000001
12.0741	23.075	16.298	22.2498	19.1135	18.8203
462.649	623.144	421.852	444.284	576.411	577.54
14.5498	16.8523	12.2749	8.124839999999999	15.9949	18.8994
1731.43	2786.39	2256.61	2119.65	4128.89	3793.69
