mC1	mC2	mC3	mC4	mC5	mC6
78.5813	86.2007	79.0708	77.2541	92.0412	100.059
5.07407	6.53454	7.13577	6.697760000000001	6.010730000000001	6.10029
169.06799999999998	160.863	163.696	189.355	243.71200000000002	192.817
445.62300000000005	546.558	701.8910000000001	784.294	683.143	543.513
685.78	725.794	724.9069999999999	738.416	709.1669999999999	666.557
216.675	234.912	226.31599999999997	195.717	308.677	194.638
14.5727	8.6332	15.5908	9.54016	15.0211	7.58863
15.9102	15.6111	14.8502	18.6679	18.3954	27.1056
110.15	98.8634	93.7603	87.5928	115.19200000000001	82.1256
0.0	0.0	0.0	0.0	0.0	2.8386299999999998
67.5937	50.368	47.9237	48.5798	66.8297	47.4653
14.9834	1.96023	8.99047	10.5483	20.0462	6.68335
51.5346	72.6885	63.7773	68.0255	68.2298	65.5491
48.1499	53.5442	28.8914	19.37	28.631	45.6393
769.3960000000001	930.762	824.182	848.193	927.461	879.9739999999999
0.0	0.0	0.0	0.0	0.0	0.0
948.2289999999999	765.181	768.1610000000001	805.543	1013.65	756.0989999999999
3663.45	4251.56	4536.97	3939.3	6505.23	3759.89
0.0	0.0	0.0	0.0	0.0	0.0
32.8802	25.8097	21.701999999999998	25.6277	19.5512	21.9994
38.5794	3.44129	3.15665	0.0	0.0	17.5995
13.1278	0.0	17.3295	0.0	21.4666	8.05152
250.894	309.431	261.099	340.37800000000004	258.357	291.436
21.144000000000002	9.63232	14.2729	10.2526	56.4086	14.5259
0.0	0.0	0.0	0.0	0.0	0.0
22.8237	20.1095	26.8308	21.7829	23.3692	23.7632
60.5532	75.8489	61.4581	62.1948	67.5116	71.1163
989.508	883.909	858.68	877.453	1024.13	880.9630000000001
244.419	265.863	265.243	265.48	216.44799999999998	235.958
73.6255	53.7969	66.2662	50.8081	75.1	55.6807
0.0	16.9376	6.6585600000000005	0.0	5.49878	6.18732
61.0935	58.9115	59.7271	73.0953	62.2421	79.2858
125.271	142.32399999999998	128.327	128.058	184.69	135.787
351.461	347.11300000000006	484.856	375.077	328.537	435.78
27.651999999999997	33.7872	24.888	34.6312	32.5746	27.4901
58.5789	57.9304	47.7419	35.4872	58.6251	43.9773
66.605	58.2494	52.1282	67.7135	48.4297	55.7048
71.4678	55.5152	48.2432	35.938	76.3605	39.8479
211.574	149.819	185.49599999999998	157.005	201.535	159.77
577.771	545.794	593.031	631.852	743.835	585.675
1.4435200000000001	2.83277	0.649616	1.0888200000000001	0.8047	3.62184
82.1602	82.3383	82.7963	71.5062	91.993	71.0635
42.3744	45.1866	49.5086	44.1442	42.6086	46.5397
3.2789099999999998	2.7883	2.16419	1.97858	0.9748540000000001	3.10794
392.30699999999996	351.749	300.33299999999997	363.936	334.32599999999996	309.248
175.014	229.476	195.49400000000003	217.65900000000002	89.4324	230.449
464.931	556.783	407.93699999999995	492.458	401.051	509.18199999999996
11.8546	11.942	12.0923	14.0684	17.2701	17.4497
94.6949	132.878	107.22399999999999	98.3078	144.175	103.042
89.7278	65.2448	75.7116	64.0545	87.5339	75.0435
0.0	0.661787	0.607049	0.0	0.75197	0.0
8.42159	6.27591	5.1811300000000005	4.66369	10.2213	7.1325199999999995
1.5704	9.24526	8.48056	4.7381	7.003430000000001	13.1339
38.2135	43.8968	44.4603	51.3204	44.683	54.5653
62.4759	61.3015	71.1021	57.6399	46.0531	79.4568
23.9936	12.5561	15.8366	19.3045	19.6173	16.0536
119.90799999999999	131.963	123.09	125.645	135.132	111.397
10.3492	10.9358	8.5982	13.811	16.4201	14.9806
141.513	142.746	138.082	167.59400000000002	171.046	164.81099999999998
150.045	167.399	167.058	182.75900000000001	187.114	166.854
1.12866	0.0	0.0	0.0	0.0	0.0
68.3365	55.8766	74.6857	53.9996	54.4209	62.5961
10.429	10.2329	11.2638	12.5862	15.1156	11.3389
95.7699	99.7229	95.8723	116.465	93.7006	86.6352
0.0	0.0	0.0	0.0	1.23916	0.0
739.36	814.7489999999999	875.331	716.413	783.1060000000001	815.76
11.0461	8.12882	10.8458	7.953139999999999	8.956660000000001	8.398480000000001
154.83700000000002	27.1868	73.3473	21.3092	13.3258	34.9869
33.5974	20.7563	24.6393	33.7893	30.5215	37.4654
0.0	0.0	0.0	0.0	0.0	0.0
198.74200000000002	175.888	189.399	211.635	204.202	189.03099999999998
0.31017	0.608679	0.558334	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
17.5953	16.8722	15.8366	10.8588	12.9296	15.0502
73.8213	54.9497	69.8791	53.7621	69.533	63.8691
60.7019	49.3504	54.6344	57.56	46.4073	66.7233
2.20221	2.1608099999999997	3.9641699999999997	9.96653	14.7316	3.68361
5.30504	6.07287	5.5705599999999995	9.33683	1.97155	7.39474
335.749	352.29699999999997	297.255	297.698	346.829	280.802
0.8066	0.0	0.0	0.0	0.8992899999999999	0.0
10.5373	13.7856	22.1294	7.41821	14.0978	15.863
171.24099999999999	196.74400000000003	174.543	205.338	181.128	197.688
132.55700000000002	149.812	132.59	147.752	131.933	147.219
26.9863	35.7467	27.4464	32.1614	27.3795	30.0179
21.8115	8.47984	9.260060000000001	7.44999	26.6121	9.29308
0.0	0.0	0.855719	0.0	0.0	0.0
41.145	31.3332	34.2687	29.6454	50.6658	40.5747
55.2567	61.6598	73.1375	57.2068	51.9427	65.2429
0.24076999999999998	0.236244	0.216704	0.363218	1.07375	0.40273400000000004
2625.45	2510.38	2458.77	2435.05	2812.94	2550.58
8.35543	13.664000000000001	10.027000000000001	21.0079	9.31559	11.6467
3.7667	5.174259999999999	2.71216	2.27293	3.35964	3.15027
278.219	211.59400000000002	218.22799999999998	238.511	272.818	216.333
82.411	59.5021	64.3771	70.3712	81.4795	91.0318
15.0561	15.5506	17.8305	16.736	20.3202	15.9058
3.6774699999999996	1.80417	0.0	0.0	0.0	1.53782
28.9563	35.323	34.5145	27.7443	36.2102	35.9989
0.0	0.0	0.0	0.0	1.01908	0.0
0.0	0.0	0.0	0.0	0.0	0.0
37.7364	31.6273	39.2714	29.057	38.1285	36.8208
311.036	391.473	337.108	363.583	344.055	326.188
28.3584	18.5502	19.5182	17.6155	44.0161	13.4864
5.160480000000001	2.53174	0.0	0.0	0.0	0.0
86.7679	87.2391	91.5929	87.2635	91.9616	69.8803
92.4	90.6631	113.06	117.52600000000001	100.325	113.645
116.67	112.25399999999999	134.57299999999998	117.905	85.8757	112.734
1.31704	1.2922799999999999	2.96348	2.98026	0.734191	0.5507489999999999
81.0142	70.4923	88.05	77.2493	73.2816	75.4264
276.52	296.918	278.22900000000004	273.508	283.574	313.082
2.4919700000000002	0.0	2.24288	0.0	0.0	0.0
7477.97	5843.1	6537.2	5228.15	8424.36	6025.55
188.513	167.763	185.453	155.41899999999998	175.96099999999998	190.66099999999997
80.1044	123.512	113.296	133.79	133.964	138.775
1.2001899999999999	1.17763	0.0	1.81056	4.01432	2.00755
0.0	0.0	0.0	0.0	0.0	0.0
63.9191	37.1659	50.0724	33.9277	43.5504	34.649
0.0	0.974972	0.0	0.0	0.0	0.8310350000000001
0.880473	1.29588	0.396233	2.65651	0.49082600000000004	1.10457
125.12700000000001	122.775	123.743	158.467	113.671	118.861
84.0985	61.0631	65.0954	76.1209	69.3843	57.675
53.7417	55.4169	53.0726	70.1882	64.6331	72.4141
0.0	0.0	0.0	12.1062	0.0	0.0
71.5144	55.6521	53.2685	59.5223	41.2409	57.7483
14.172	10.9559	11.2093	12.3094	12.9278	9.3385
582.053	649.705	618.395	690.9960000000001	598.003	607.877
177.757	171.748	191.30200000000002	138.589	174.547	163.66899999999998
98.5081	71.7128	64.8279	39.9479	125.18	67.3269
0.0	0.0	0.774111	0.0	0.0	0.0
233.24099999999999	295.014	288.594	342.065	303.47700000000003	330.408
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
13.9257	13.664000000000001	62.6688	0.0	15.526	0.0
69.8129	62.3531	61.2235	48.608000000000004	70.8501	53.8963
6.49485	5.09821	10.5222	5.87875	11.5859	6.518330000000001
16.1123	13.5905	14.7562	9.38143	23.9517	11.8205
42.5175	42.052	41.9413	39.5105	44.3695	45.5159
0.0	0.0	0.0	0.0	0.0	0.0
262.27099999999996	291.983	272.372	346.19599999999997	253.047	299.496
0.0	0.0	0.0	0.0	0.0	0.0
116.98899999999999	112.624	86.7528	86.5779	157.504	94.1511
53.8039	95.0266	25.1815	87.6601	74.3835	64.7981
7.137810000000001	3.5018199999999995	5.353619999999999	12.5625	5.30536	11.9393
3.4560199999999996	2.5432900000000003	6.22114	1.30341	11.5595	3.61303
0.0	0.0	0.0	0.0	0.0	0.534037
9.762360000000001	1.59648	1.46443	4.90906	3.62806	4.08235
1.47194	1.4442700000000002	0.441604	1.48035	1.09406	0.820701
32.3249	34.3882	30.6251	28.2319	33.3839	29.3114
0.0	0.0	0.0	0.0	0.0	1.5230299999999999
79.4215	62.9423	52.2375	46.0818	85.1424	61.3143
44.6749	39.9213	28.003	39.715	52.477	37.3637
28.1992	26.7766	37.6615	28.8177	29.4114	25.8667
165.166	165.662	155.263	149.498	159.593	184.18099999999998
111.00299999999999	104.068	113.42299999999999	109.53399999999999	120.792	122.405
93.2517	140.516	96.92	144.026	125.009	154.124
22.2896	7.055039999999999	21.3559	9.7622	33.6691	12.027000000000001
246.537	268.218	265.53	248.982	300.16900000000004	260.541
18.0371	8.84903	12.1757	3.4012800000000003	22.6236	9.428289999999999
73.6068	70.3781	80.273	64.8413	73.679	68.7503
0.0	0.0	0.0	0.0	0.0	0.0
167.326	187.428	155.93200000000002	167.537	161.791	151.089
110.134	63.6265	88.0088	94.7181	72.297	92.1103
9.35258	6.88258	21.7458	10.5817	9.55838	11.732999999999999
115.594	126.19	117.13	97.0065	166.43	136.371
7.3749899999999995	1.44727	2.6551299999999998	0.0	1.6445	2.46722
131.744	114.175	122.788	107.947	109.603	107.946
22.8784	33.9932	26.8671	26.6248	25.5075	30.0681
202.158	259.744	204.93400000000003	251.037	200.71400000000003	274.077
169.77200000000002	196.195	210.52700000000002	182.12400000000002	227.137	195.628
6.09362	2.39163	2.19381	3.67705	1.35877	3.05783
30.5808	31.0406	31.3205	31.8159	36.4463	46.7425
86.6607	81.0459	86.1234	96.0074	77.4967	96.6378
101.77799999999999	103.914	115.125	102.705	122.67399999999999	120.206
66.6371	55.5523	68.5445	51.775	66.7535	49.8652
138.31	135.71	135.80200000000002	103.139	149.822	95.9573
45.0713	47.762	49.0851	42.1557	45.7281	52.0194
0.0	0.0	0.0	0.0	0.0	0.5827640000000001
81.2064	33.7627	69.3729	80.97800000000001	61.3818	67.9166
71.7564	69.2533	88.9353	108.249	74.7561	70.8352
9.23853	21.1514	4.15754	13.9369	11.1585	8.37049
2.0201599999999997	0.495546	7.272930000000001	0.761886	5.63075	2.5343299999999997
444.76800000000003	423.57199999999995	422.551	426.478	436.72900000000004	402.978
72.5805	61.2014	69.7488	61.5896	49.3112	78.4073
49.5648	38.3946	39.9147	59.0304	43.6267	34.9081
43.2971	35.6311	55.3113	30.5513	66.9586	51.9808
126.473	143.731	134.004	184.75599999999997	107.094	138.579
486.789	408.658	404.577	371.194	507.1	396.434
27.6239	3.25256	3.97805	10.0014	33.2622	5.54476
14.8676	15.7102	16.9842	15.5276	13.3883	21.0429
58.7761	49.0345	54.6901	42.4063	54.7669	53.6692
31.565	61.9432	28.4099	26.4544	43.0127	43.9987
0.0	0.0	0.0	0.0	0.0	0.0
23.1168	23.9195	19.293	28.5327	33.7395	24.958000000000002
31.6581	21.0132	27.6556	28.0931	35.296	31.9283
2.00095	2.45417	3.60189	1.50928	2.23089	2.09186
51.06100000000001	79.7064	59.7443	83.3313	73.4896	86.5739
171.50599999999997	187.18	167.57	168.796	190.703	178.33900000000003
125.84899999999999	112.45200000000001	127.959	121.461	106.345	116.476
1150.08	1522.77	1375.77	1849.6	1195.88	1807.61
291.55400000000003	352.273	240.725	294.431	292.82099999999997	302.281
210.433	123.88600000000001	127.16799999999999	136.05100000000002	221.208	145.82399999999998
114.495	116.11200000000001	118.266	91.5778	109.089	100.684
0.0	0.0	0.0	0.0	0.0	0.0
34.7823	34.1285	46.1758	44.6007	47.5046	46.5441
10.6399	20.8797	0.0	16.051	11.8625	8.898610000000001
179.43900000000002	215.53799999999998	201.521	215.59799999999998	195.928	214.263
120.24700000000001	97.3394	101.464	108.84100000000001	92.1701	113.14
79.2372	93.0423	90.0231	88.1812	82.5496	71.7016
213.114	276.18	225.28799999999998	298.749	214.067	252.222
99.0804	112.35799999999999	126.456	91.8869	100.506	111.39299999999999
54.9795	37.6202	55.995	46.9267	87.1068	41.1416
15.3228	18.0417	33.0989	41.6078	23.916999999999998	35.8824
102.929	156.541	125.065	120.339	154.922	137.735
4.95785	6.810510000000001	9.81702	0.0	7.7386	6.634360000000001
0.0	0.0	0.0	0.0	0.976657	0.732633
126.985	156.638	179.60299999999998	153.253	141.578	148.685
1162.88	962.278	974.558	940.512	1231.73	918.063
303.328	385.101	339.54900000000004	341.14300000000003	350.306	360.07199999999995
31.857	41.4171	45.8763	57.6701	43.5093	45.96
30.026999999999997	40.9601	58.6654	49.717	32.661	47.7759
58.8428	65.9848	65.0666	70.3806	80.6	62.2192
13.5763	9.99085	10.6919	4.266830000000001	4.41479	11.3545
15.2857	14.9984	12.725999999999999	20.1771	11.5035	14.0625
112.104	92.311	98.1288	93.5114	77.4425	90.4486
41.8008	34.1792	44.8577	27.4874	37.6419	38.5456
97.7828	143.917	104.221	159.158	163.529	144.191
72.749	45.2083	56.747	56.7024	72.9979	50.7027
46.3651	33.9274	41.7307	32.0087	42.0554	44.0352
0.454608	0.446063	0.0	0.0	0.0	0.760419
113.584	93.2783	78.8957	55.8749	163.80200000000002	74.3446
40.0933	27.6711	37.9206	38.4428	42.8065	38.0785
78.2229	66.4205	77.1738	68.0795	75.4718	80.5187
35.0722	17.2065	15.7833	0.0	58.6537	29.3325
69.0716	80.1618	78.8792	68.3456	81.9772	70.812
741.2769999999999	849.2669999999999	798.305	627.004	888.564	1046.41
65.3068	46.7778	47.611000000000004	64.0378	79.3645	45.3338
82.8495	79.2766	88.1261	88.8316	84.7361	79.0259
111.291	101.536	112.46799999999999	94.2539	89.2504	89.8118
72.5884	18.3456	60.3834	34.8423	101.775	38.633
130.285	136.15	137.283	119.844	125.18	132.882
16.1773	18.1408	25.4805	28.7625	19.9687	16.9123
29.2871	27.4594	28.116999999999997	34.3634	28.2989	31.5702
30.0301	41.2518	37.8398	24.1613	29.0168	21.7668
33.8196	23.176	24.1581	21.0555	48.4791	23.7952
545.888	573.886	491.324	495.786	490.621	586.995
111.704	99.6406	106.251	125.428	97.6513	97.1392
9.80568	7.559639999999999	6.934360000000001	7.396260000000001	6.24714	4.68625
139.589	135.653	128.901	146.339	153.713	135.749
8.42481	4.95987	7.5827100000000005	17.7931	5.635759999999999	11.2737
47.4244	42.5084	36.4545	44.4726	48.0154	45.6662
1470.26	1418.17	1211.16	1165.38	1278.03	1375.54
71.6988	53.1923	73.1889	55.4003	65.3152	69.4716
8.21054	4.47567	4.92657	4.1287199999999995	3.05135	3.05193
60.3319	60.0558	54.3014	73.867	57.5164	57.7712
78.4835	99.73200000000001	74.1127	98.9882	93.2402	98.9971
66.3042	67.241	67.2865	75.8574	75.4119	68.107
293.482	356.055	271.954	272.621	311.08799999999997	328.88199999999995
240.94	263.9	223.581	143.69899999999998	220.732	181.202
157.667	176.937	113.016	149.548	237.89	139.761
230.667	238.243	197.77599999999998	252.74099999999999	328.912	211.19400000000002
485.1	483.24	525.075	465.55	466.611	498.52099999999996
169.57	195.553	178.388	167.77	149.77200000000002	207.203
30.7832	24.4513	47.4964	28.7476	34.3206	31.8752
0.0	2.43233	0.0	3.7396199999999995	0.0	2.07324
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.24662	0.0	8.08822	0.0	3.7571800000000004	41.3369
80.42699999999999	91.8448	73.2059	113.104	81.0569	91.5866
10.1663	5.07831	16.1376	10.0385	9.273760000000001	9.27554
188.415	192.842	190.78	187.449	195.579	198.334
13.4797	9.91974	9.85752	15.2513	15.0287	7.750660000000001
52.8713	51.1032	71.7349	60.7128	56.3075	57.4183
121.751	102.87	79.1418	124.147	119.402	90.5116
12.584000000000001	11.7301	11.3262	16.1363	7.71656	6.84099
609.018	655.87	755.368	672.252	587.9169999999999	683.2739999999999
76.7796	73.7162	72.0774	85.9363	77.3185	71.8096
0.0	0.0	0.0	2.0885	0.0	0.0
75.018	73.6079	75.2677	59.3677	94.6076	74.055
114.74799999999999	97.2873	99.7688	82.3509	97.1926	93.4067
330.149	332.699	304.176	326.426	421.56	319.962
131.566	160.967	155.694	118.84	143.968	128.374
67.5814	81.7968	71.3889	77.5316	84.3711	78.1823
102.334	116.67399999999999	116.104	101.10600000000001	98.8274	107.887
25.8878	17.3798	26.9792	12.3327	42.5345	7.9767399999999995
9.21754	18.6915	25.4417	5.56211	20.5535	13.3624
96.2308	84.5799	94.7936	84.6435	96.1058	92.2793
0.0	10.6799	9.796510000000001	5.473319999999999	0.0	6.06879
26.5975	27.2489	21.1226	24.1925	40.12	32.0585
5.88167	9.61852	3.52918	0.0	4.3717	11.4779
31.7197	31.6295	31.5665	18.2846	27.3142	28.2541
535.232	493.131	571.179	535.433	457.44599999999997	591.311
345.24199999999996	416.181	381.75800000000004	357.134	417.908	470.236
311.476	305.621	284.568	325.848	328.07300000000004	311.55400000000003
98.5026	110.458	116.22200000000001	123.62299999999999	119.051	102.459
98.7016	74.7922	94.9928	91.4027	91.5215	82.5487
2.84797	2.7944299999999997	1.28165	0.0	4.76286	2.3818799999999998
30.3834	23.1873	28.8656	17.8249	20.7013	23.9993
0.495525	0.48621099999999995	0.0	0.0	0.5524680000000001	0.41443100000000005
86.507	91.867	117.912	91.8344	123.43700000000001	110.46
101.10799999999999	82.1797	80.8153	76.8336	86.6486	81.0908
2.47763	5.83453	3.12196	1.4950700000000001	3.8672800000000005	2.48658
85.8487	106.209	99.1042	119.37299999999999	102.37200000000001	96.4607
42.6752	66.4193	57.6144	78.8081	68.0875	67.6903
2.4003799999999997	3.5328800000000005	1.0802200000000002	7.242260000000001	4.01432	2.00755
88.1142	77.7027	92.3572	97.5914	75.85600000000001	76.4925
1.03304	1.01362	0.9297780000000001	1.03894	0.76783	0.287992
34.5487	37.7515	37.4558	52.119	38.5188	45.3121
426.783	448.293	435.525	536.72	404.409	339.51099999999997
101.287	82.8189	95.5035	88.5256	129.954	92.7783
136.72799999999998	167.37	146.256	159.33	141.945	174.37599999999998
53.4707	47.3883	52.7834	52.9087	46.7947	52.8946
20.5858	34.4569	30.517	54.8032	45.9029	49.6251
10.7914	5.29429	8.49868	10.1748	7.5197	13.5381
230.02	225.40599999999998	238.919	220.49400000000003	241.967	219.047
633.57	641.1569999999999	571.774	651.748	634.852	587.335
64.0432	86.3621	71.2045	82.6639	62.2387	70.748
385.985	442.69199999999995	387.548	445.12300000000005	497.281	424.68300000000005
14.2185	37.2031	14.5035	7.149830000000001	28.5342	40.4312
5.88167	3.20617	8.82294	7.88702	5.82894	4.37254
8.39659	10.0696	12.5955	14.0742	14.5623	16.3857
110.464	84.8251	100.863	84.5287	94.5995	70.2938
19.3655	7.93733	22.2837	15.5316	9.01897	18.0414
48.7844	45.9716	46.5165	49.1845	49.0052	46.0522
28.5226	27.9864	14.1194	6.45423	19.0801	21.4692
45.27	45.0275	45.7684	40.2273	56.6947	49.7903
39.7442	36.7364	41.9927	46.0538	50.0911	35.6486
280.165	251.608	229.502	236.55200000000002	281.885	248.451
6.505319999999999	10.8234	8.655339999999999	11.5204	6.30685	9.69864
0.282671	0.832073	0.0	0.0	0.0	0.0
1.54226	0.0	1.3881	0.7755350000000001	1.7194900000000002	1.7198200000000001
27.7494	20.4208	27.057	24.4194	20.6255	18.3731
4.61701	4.98324	1.66221	2.78603	3.6033	2.7029900000000002
40.8035	30.2162	28.4099	29.0353	44.63399999999999	35.4136
55.0452	60.7618	51.8654	59.6845	58.4939	54.6687
107.23100000000001	104.259	100.37299999999999	87.0592	106.294	97.3461
4.12614	10.1214	7.42742	15.5614	6.90043	13.8035
182.715	185.25599999999997	188.132	185.412	203.032	213.734
1096.79	938.243	985.076	1011.39	1198.72	1017.43
26.3041	23.5654	26.7629	36.231	15.300999999999998	30.6078
1.49126	0.0	0.0	0.0	0.0	0.0
25.3532	24.5955	25.3974	25.9302	30.183000000000003	31.6264
60.3448	53.1376	59.8836	30.3447	60.3788	38.8224
127.803	136.92	134.653	136.123	140.245	152.336
0.0	0.0	3.16839	0.0	0.0	0.0
70.5463	82.5318	100.941	92.7798	87.7284	90.0145
65.9129	60.3623	45.4822	49.717	51.4411	60.6386
37.4361	59.0127	41.4272	39.8101	31.4746	45.6811
41.8008	33.1275	31.8345	16.9775	40.3306	31.5984
22.0863	23.476999999999997	20.7069	22.2124	17.4422	25.3987
35.7807	46.2315	56.4371	42.7545	41.8673	46.5172
95.236	109.374	111.042	102.855	89.2877	103.18299999999999
72.9045	64.3807	69.9918	61.1008	57.8007	69.1032
194.24599999999998	226.84900000000002	224.238	246.84799999999998	258.939	236.622
26.6211	38.559	17.1144	42.071999999999996	42.4003	2.12042
0.611132	0.0	0.275023	0.0	0.0	0.0
863.883	559.663	530.816	551.365	821.1519999999999	650.7180000000001
34.8692	39.5902	42.5924	39.0762	39.9869	42.9109
39.8008	38.0383	31.1702	41.3277	32.2723	30.6934
17.4323	20.7699	12.3278	12.2097	20.8238	16.6622
7.64991	8.57841	10.8197	9.06745	9.1382	11.8819
43.145	45.083	47.4058	48.1814	54.3501	51.0802
0.286001	0.0	0.514827	0.0	0.0	0.239196
112.509	68.6424	49.3332	56.5757	90.0578	71.7785
50.9218	49.0037	57.2898	45.7959	60.0488	44.2262
310.13599999999997	572.096	409.4	584.306	358.069	530.29
194.24599999999998	147.711	184.446	174.355	208.988	161.644
45.8923	8.78628	21.1563	30.3944	42.4303	29.9566
875.305	571.549	616.793	592.09	873.438	567.931
128.359	163.967	141.686	127.874	121.508	91.1482
5.38039	10.5585	6.994860000000001	8.11668	5.33215	13.9996
53.8914	40.603	44.1739	42.1012	45.0632	32.1942
54.0843	62.8432	43.1272	47.9519	52.3652	52.772
106.303	111.344	119.744	113.14200000000001	93.0703	85.0884
63.331	83.3472	62.4293	74.3081	61.082	87.0165
0.0	0.0	0.0	0.0	0.0	0.0
33.8817	28.9826	43.0058	39.3175	50.3668	40.6887
282.72900000000004	240.363	254.46900000000002	286.291	300.105	237.269
1127.17	1206.81	1078.53	1097.04	1157.99	1129.13
235.132	264.57099999999997	247.74400000000003	217.912	261.257	244.976
288.254	299.198	268.018	240.785	318.722	258.015
0.481908	0.0	0.0	0.0	0.0	0.0
3.68105	4.51481	4.96966	2.77655	5.13006	5.3876
205.00099999999998	138.86700000000002	125.837	148.806	227.602	125.54
96.8794	80.1472	87.1958	85.9701	101.65899999999999	95.3232
0.0	0.0	3.29072	0.0	0.0	0.0
1891.75	2033.17	1917.18	2001.89	2322.21	2144.26
122.47200000000001	118.931	100.00299999999999	152.377	125.28399999999999	110.87700000000001
25.0437	29.4389	24.549	22.4436	22.1161	23.019000000000002
74.7837	75.671	62.6812	88.1377	44.8154	59.8087
57.007	74.5805	76.9632	85.9988	91.8058	63.57
345.05800000000005	559.798	474.67400000000004	520.543	480.88699999999994	390.249
64.7486	74.45100000000001	71.0247	65.6272	67.6773	52.46
0.0	0.0	0.0	0.0	0.0	0.0
193.657	198.343	196.68400000000003	198.615	196.593	206.521
10.0642	8.07955	13.1756	1.3802299999999998	14.2809	6.88675
50.4039	50.5086	55.018	50.1524	64.5656	54.7119
86.1982	59.2045	79.7989	66.8755	60.408	66.9421
326.70599999999996	405.994	342.56	332.741	347.608	346.75
0.0	0.0	0.0	0.0	0.0	0.0
134.57299999999998	68.4445	83.8962	86.6061	129.39	94.9959
0.0	3.17658	0.0	1.22097	0.9023639999999999	2.03071
126.45100000000001	117.025	108.639	108.387	85.9779	107.36
64.5228	42.8096	40.3748	42.6429	52.7541	43.6846
163.316	113.859	144.41299999999998	127.509	115.0	85.0686
152.912	173.537	142.602	144.52100000000002	158.16	157.16299999999998
49.4777	84.9584	48.2432	82.9339	82.7451	62.0707
113.069	95.6884	132.297	119.4	105.57700000000001	100.475
1893.9	929.1489999999999	852.296	0.0	0.0	791.977
272.052	344.966	336.21	293.6	314.98	346.545
28.89	18.8979	31.7805	33.8975	35.7887	34.9007
2422.31	1699.16	1796.41	1396.97	3887.67	1542.39
293.711	230.359	262.585	216.355	261.751	193.886
104.57600000000001	79.1796	99.311	56.7274	127.916	79.1977
37.6589	53.7468	59.7778	63.0084	61.8345	58.9831
47.1573	39.181	39.7054	46.4704	44.0963	34.6689
0.0	0.0	0.0	0.0	0.0	0.0
80.4597	65.0664	54.9098	66.6917	112.37799999999999	53.2421
0.0	0.0	0.0	0.0	0.0	0.0
100.275	94.1127	100.455	114.441	102.07700000000001	100.63799999999999
89.5126	84.7482	94.6996	90.0238	120.809	76.1769
67.6683	61.5966	49.1639	82.4037	89.9878	60.6853
0.0	0.0	1.6978	0.0	2.10312	0.0
2.5872900000000003	0.0	0.0	0.0	0.0	0.0
229.145	185.55900000000003	193.817	212.40599999999998	212.38400000000001	213.58
25.0768	32.8073	23.645	28.8229	22.6331	28.9626
48.9722	40.4173	41.6056	40.046	44.3942	41.3405
0.0	0.8295969999999999	0.760979	0.0	0.942649	0.0
143.053	108.324	134.352	107.90299999999999	145.623	137.84799999999998
462.745	442.709	456.605	469.815	433.717	475.37
106.662	136.139	104.586	112.50399999999999	113.118	106.61200000000001
5.79174	0.0	7.81923	4.368609999999999	0.0	0.0
4183.54	5450.08	4655.83	6289.82	5058.22	4964.63
25.6563	39.6681	29.3895	30.4942	33.8053	40.9643
0.0	0.0	0.0	0.0	0.0	0.0
735.179	829.977	836.052	753.294	748.561	1035.51
8.066	7.12295	9.43769	8.517669999999999	22.4822	11.4681
102.116	131.935	118.73899999999999	124.387	154.865	158.608
120.309	123.76	129.24200000000002	102.456	101.682	79.5223
375.969	296.5	360.526	296.839	301.64799999999997	346.765
81.4882	74.4422	99.8982	76.3016	109.649	76.3776
59.8253	72.118	61.5376	74.7789	53.36	85.7737
2.49525	11.0176	2.2458400000000003	3.7642599999999997	0.0	14.6083
76.4483	78.9033	68.8069	78.3355	57.0902	76.3024
7.91185	8.24832	12.9068	6.71374	12.1289	8.68486
3.02057	4.44569	1.35932	2.2783700000000002	8.419189999999999	3.78936
49.8622	44.6706	46.4392	45.1323	35.7723	51.8556
222.378	231.76	257.928	226.583	178.415	270.5
59.3529	79.4144	77.7022	85.4679	75.197	72.203
962.187	1241.0	1155.99	1446.6	879.805	1333.62
109.12799999999999	118.59	114.06200000000001	100.9	128.21	119.729
9.11202	3.43874	8.83208	11.6313	10.1591	8.79323
9.61369	9.43298	2.16319	9.06431	17.4175	3.01514
138.4	121.50399999999999	161.718	109.887	162.42600000000002	125.904
18.5676	12.1457	5.5705599999999995	9.33683	6.90043	10.3526
1.5523799999999999	3.04639	8.383239999999999	2.34186	0.0	2.5966400000000003
2.9136900000000003	5.71784	13.1122	8.790989999999999	12.994000000000002	2.43685
302.263	342.209	239.708	306.115	273.368	258.1
108.756	108.329	100.852	119.321	106.556	96.0111
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
62.3334	54.5359	50.0251	43.8826	62.5468	41.7058
118.561	130.937	129.346	147.112	123.03	147.664
3.4814300000000005	8.53997	6.2668800000000005	7.87795	3.8814900000000003	8.73504
8.05229	6.32074	2.8989700000000003	6.07371	8.97761	4.0407
27.969	25.483	21.5771	27.1241	17.8188	26.7334
402.852	373.588	354.847	359.45	388.894	382.121
