baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000146676	181.894366780495	4.1606841225899	0.289392350491048	14.3773120316759	7.18305927975345e-47	9.64572185831206e-45
ENSG00000158258	428.661528968388	2.86013005458516	0.200091325045777	14.2941232156408	2.38085444593765e-46	3.16607411126292e-44
ENSG00000204314	205.322344466006	-8.14830682406857	0.570403547476377	-14.285161549431	2.70780836478999e-46	3.5662356896662e-44
ENSG00000137312	207.041757290231	-8.14936618856264	0.570679733093921	-14.2801044368286	2.91164773965825e-46	3.798175151438e-44
ENSG00000130725	171.288738135732	3.45089288513167	0.242725450577157	14.2172684278722	7.15933636846176e-46	9.25107832441705e-44
ENSG00000228892	199.723715507953	-8.11143104883998	0.571209885727988	-14.2004388430747	9.10405017291991e-46	1.1654035067148e-43
ENSG00000227333	199.927199996666	-8.11365661459065	0.571423355051608	-14.1990286936344	9.28909825364658e-46	1.17808128500183e-43
ENSG00000123091	633.265600055784	2.34490689382342	0.165372061978013	14.1795830914607	1.22572577745081e-45	1.54025375905905e-43
ENSG00000126214	810.834323669229	-1.96633116787485	0.139385560945529	-14.1071367402487	3.43233325223024e-45	4.27387895961796e-43
ENSG00000230624	191.28723868177	-8.06101599704844	0.572333047487509	-14.0844846063592	4.73097682366827e-45	5.83785491475535e-43
ENSG00000264364	844.383300568954	1.9830141287873	0.140985152073141	14.0654111417246	6.19617091052583e-45	7.57758508584574e-43
ENSG00000166111	236.719964930407	8.03722543798569	0.572746484385736	14.0327800468396	9.82243019379949e-45	1.18698405980179e-42
ENSG00000262599	185.655495325261	-8.0333490175293	0.5724869313492	-14.0323710073116	9.87925697725076e-45	1.18698405980179e-42
ENSG00000266412	183.200760687257	-8.01453594091305	0.573022714408772	-13.9864192803984	1.88674962720599e-44	2.24720083859483e-42
ENSG00000152061	204.791809605276	3.58641131620819	0.2569448216978	13.9579046291357	2.8159152106961e-44	3.3249647104228e-42
ENSG00000177688	181.895378592899	-8.00107903015508	0.573672608355007	-13.9471170727464	3.27581352034929e-44	3.83494169130121e-42
ENSG00000198668	7165.76837685439	1.74491389255285	0.125526849212581	13.9007224629515	6.27052170760237e-44	7.27858778212116e-42
ENSG00000204580	175.090542726806	-7.95740019446219	0.574616556980828	-13.8481916293402	1.30455118992772e-43	1.50154938222184e-41
ENSG00000141027	222.693021779796	7.95927992435853	0.574922956437713	13.8440809072491	1.38136280345496e-43	1.57671052657688e-41
ENSG00000177570	150.933373708675	3.81524230846106	0.275757049708215	13.8355204789798	1.55606066456739e-43	1.7614349522793e-41
ENSG00000074657	158.131333038902	3.55757483502202	0.25721445357192	13.831162229098	1.65327540632144e-43	1.85614042953973e-41
ENSG00000237515	153.522472251916	3.45350600382849	0.250172111471628	13.8045203500637	2.39360371977519e-43	2.66546261380169e-41
ENSG00000270647	172.390506362193	-7.93493046612746	0.575343162142703	-13.7916481645077	2.86146836726524e-43	3.16076872793806e-41
ENSG00000154710	116.267492344286	-3.79201593072388	0.275077473487446	-13.7852652296406	3.12615527092162e-43	3.42551589966508e-41
ENSG00000198561	210.314776625245	7.89977094326686	0.575665532622306	13.7228485910583	7.4096055395142e-43	8.0547116725973e-41
ENSG00000270800	173.600886683411	-7.92035970043713	0.57725635959362	-13.7206971717262	7.63279165909523e-43	8.23199585469507e-41
ENSG00000269955	164.716343374935	-7.87804895097611	0.57714856179082	-13.6499498959705	2.02017414879606e-42	2.16174416531716e-40
ENSG00000128989	1309.20102352233	1.89942336167974	0.139194935409552	13.6457792526078	2.13914558235046e-42	2.27130829778715e-40
ENSG00000101856	289.943476468837	2.82576565810761	0.207137699153282	13.6419670087025	2.25397820763812e-42	2.37482611615533e-40
ENSG00000147588	225.496380247338	3.38644864891456	0.248567496257909	13.6238595146038	2.88888016201495e-42	3.02053370832967e-40
ENSG00000169926	196.81881292075	7.82254634822871	0.577214681954147	13.5522303794243	7.68587883323815e-42	7.97526381658052e-40
ENSG00000112245	194.137704041787	7.80160040069798	0.578121633934477	13.4947387241042	1.67949496108668e-41	1.72962725428604e-39
ENSG00000177954	198.101363676403	7.80827999667497	0.578872742214635	13.4887677847851	1.82118865997849e-41	1.8615538116213e-39
ENSG00000197958	159.820254462206	7.07873643296908	0.525437941861301	13.4720694282059	2.28374279590155e-41	2.31706852410841e-39
ENSG00000224455	153.078765348327	-7.78135104609586	0.57981569997673	-13.4203869374495	4.59308768799899e-41	4.62584721047957e-39
ENSG00000266028	155.308830265786	-7.78292187271369	0.580918808526419	-13.3976069606976	6.24442834579109e-41	6.24306095272267e-39
ENSG00000123200	184.869768519786	7.74359809182444	0.579250619970947	13.3683035025717	9.26294734637216e-41	9.19381085530866e-39
ENSG00000112096	482.308639486333	2.0333460576978	0.152332697777904	13.3480604450553	1.21573218491788e-40	1.19797724725326e-38
ENSG00000143614	148.433312461437	-7.74008361592485	0.581559552019424	-13.3091849133042	2.04702712903212e-40	2.00272361331092e-38
ENSG00000168522	263.362452905953	-2.36640023692056	0.177951100614889	-13.2980365321919	2.37626770622958e-40	2.3083502675338e-38
ENSG00000183049	470.108628040805	2.79166610767635	0.210137947310377	13.2849213738298	2.83155713481913e-40	2.73125620250828e-38
ENSG00000249222	148.051790529055	-7.72307298092455	0.582486276341253	-13.2588067644017	4.01229046271474e-40	3.84310087187439e-38
ENSG00000026652	138.817748553966	3.30623899284794	0.249595320172608	13.2463981718949	4.73382882833052e-40	4.50272593483633e-38
ENSG00000073464	395.420838717933	2.70679347182891	0.204481499043002	13.2373514694338	5.33989112340349e-40	5.04417163567294e-38
ENSG00000115268	183.124279118039	7.70047183396805	0.582477597748187	13.2202025687125	6.70830406724881e-40	6.29340005541828e-38
ENSG00000152402	173.33890513409	3.19237122683451	0.241529707348544	13.2173025913856	6.97196561842603e-40	6.49625939289669e-38
ENSG00000112511	142.690707544165	-7.68899133358387	0.582717058024423	-13.1950682199895	9.3670038449765e-40	8.66890889625967e-38
ENSG00000166136	234.415174758613	-2.44152809721028	0.18552217962307	-13.1603030008099	1.48489188494322e-39	1.36500430523941e-37
ENSG00000171863	160.581787985403	7.29809900072929	0.555189627683095	13.1452365765289	1.81237799731218e-39	1.65494276194566e-37
ENSG00000101445	429.978222733743	2.47615435097725	0.189032665700734	13.0990818004829	3.3326497743768e-39	3.02300026222775e-37
ENSG00000171450	247.835904147375	2.41586949740997	0.185210905723726	13.0438836091739	6.88582312022803e-39	6.20494205774758e-37
ENSG00000006116	237.556821901278	2.50209829313634	0.191860936441979	13.0412075513506	7.13184608313523e-39	6.38463371246426e-37
ENSG00000110436	2025.78403773855	3.0759078422425	0.235972167376181	13.0350450921568	7.73212930970646e-39	6.87707630876944e-37
ENSG00000100580	122.139636097824	3.81238424387894	0.292713928335604	13.0242666126497	8.90525828250154e-39	7.86937565776926e-37
ENSG00000183166	146.485855204611	3.85222749760585	0.295878379026931	13.0196316144317	9.46263125193159e-39	8.30831155498122e-37
ENSG00000112514	133.17619659199	-7.60594886013701	0.584799987930242	-13.0060687707201	1.13007833532119e-38	9.84069857315495e-37
ENSG00000137486	582.548634211768	-1.89614102518496	0.145792788968605	-13.0057257193514	1.13516125761735e-38	9.84069857315495e-37
ENSG00000171246	793.276840244357	1.99223238867038	0.153822170451277	12.9515295670686	2.303187501336e-38	1.98407290602511e-36
ENSG00000094916	299.928754797289	2.49323586923815	0.192827629245007	12.9298683959353	3.05341058203908e-38	2.61391029638683e-36
ENSG00000179304	86.0213882922735	-4.82176946289619	0.373096088569043	-12.9236666119696	3.30984842175732e-38	2.81583812626149e-36
ENSG00000089169	1022.37582956094	2.05802880807001	0.159534936620602	12.900176297837	4.49068639302468e-38	3.79684762501599e-36
ENSG00000167378	144.017591023985	2.98188656284585	0.231286479700322	12.8926107860238	4.95379111745482e-38	4.16270410648949e-36
ENSG00000173273	155.556013107113	7.52471519127985	0.585965738332535	12.8415617143294	9.59197540561959e-38	8.01105409333972e-36
ENSG00000185630	293.352802231665	2.50198929368706	0.195051321633647	12.8273383268143	1.15256082604894e-37	9.56765189963172e-36
ENSG00000203772	112.384912609695	6.08676179283618	0.47463552756055	12.8240753997491	1.20212042730065e-37	9.91894186309454e-36
ENSG00000079459	154.945829516412	7.51255019449583	0.586425993328759	12.8107387461664	1.42768828362135e-37	1.17096086351866e-35
ENSG00000187189	777.477163255559	1.65882963981301	0.129516756593697	12.807838023746	1.48206519350558e-37	1.20832422353845e-35
ENSG00000163590	289.765021674475	3.70937518332613	0.289784520696229	12.8004600605101	1.62982793766818e-37	1.32093214569474e-35
ENSG00000101152	577.61583615711	1.99368153098515	0.155784638112389	12.7976773264822	1.68928555931322e-37	1.36106731211254e-35
ENSG00000178761	156.682418814511	2.9935094338363	0.234476514357567	12.7667772699458	2.51347419985405e-37	2.01327813540356e-35
ENSG00000183837	148.509784411568	7.47214349264351	0.586950988846017	12.7304385453617	4.00582862463892e-37	3.18999038788833e-35
ENSG00000104643	151.761948893397	7.48002084496924	0.588239209901734	12.7159507884875	4.82208324796753e-37	3.81780775996597e-35
ENSG00000011295	147.241138533604	7.45712041704854	0.587719180428734	12.6882372829974	6.87149131942326e-37	5.40912739092761e-35
ENSG00000198585	148.978425760139	3.06835782899308	0.241869362296988	12.6860128122614	7.06940640887413e-37	5.53312340470566e-35
ENSG00000281897	117.855048824346	-7.45630794403226	0.589065066414696	-12.6578681526891	1.01210574772274e-36	7.87659796963545e-35
ENSG00000084764	439.966053624935	1.97873763920174	0.156360171995941	12.6549978421174	1.04978459163739e-36	8.07803345598723e-35
ENSG00000102003	2211.47369442515	1.48872345639674	0.117635058852059	12.6554402312069	1.04388771180662e-36	8.07803345598723e-35
ENSG00000204574	121.697508137385	-7.46924673062959	0.590369106104848	-12.6518251944286	1.09305606794015e-36	8.36401618021016e-35
ENSG00000054523	1038.84624648476	2.23454768403544	0.176665747618575	12.6484489164242	1.14105302846114e-36	8.68277962824012e-35
ENSG00000143624	117.184220410401	-7.44952918035	0.589072893110257	-12.6461924618821	1.17429257090574e-36	8.88634549375467e-35
ENSG00000063322	147.634883669771	2.92236431308082	0.231173160499137	12.6414515715017	1.24729758581655e-36	9.38694232578529e-35
ENSG00000276155	1198.99609893396	2.05368756234834	0.16247989938542	12.6396407808991	1.27635731733326e-36	9.55315091558124e-35
ENSG00000172824	146.805933088663	7.4404096776414	0.58871265710634	12.6384401419408	1.29599525945702e-36	9.64741688520805e-35
ENSG00000107643	149.119605511262	7.44178511394575	0.590512720154618	12.6022435418448	2.0522270929112e-36	1.51942456711377e-34
ENSG00000157542	105.53375015861	3.92277116412627	0.311442690778635	12.5954831507492	2.23586653395555e-36	1.64648730728974e-34
ENSG00000162734	1367.41339060861	1.94892744788519	0.155118052177269	12.5641562702061	3.32402069088558e-36	2.43471183973582e-34
ENSG00000237344	113.144668417314	-7.40922541166629	0.590120569197387	-12.5554434100534	3.71096541577503e-36	2.70367517552503e-34
ENSG00000104490	724.150386330503	2.08356138074558	0.165969477127773	12.5538828994534	3.7848509822608e-36	2.74291555047758e-34
ENSG00000178127	95.2781805858833	-6.49181739136428	0.517815572765062	-12.536929618974	4.68809824797431e-36	3.37962535276337e-34
ENSG00000103342	138.982498118719	7.38766400276212	0.589636595889916	12.5291816251876	5.16933275502214e-36	3.70703407044703e-34
ENSG00000168468	111.972682532271	-7.39548723417978	0.59052729086531	-12.5235316785157	5.55091254623435e-36	3.95994005967562e-34
ENSG00000138443	815.017134445761	2.3755792664325	0.189793636601295	12.5166433868537	6.05417262851606e-36	4.29658044004064e-34
ENSG00000230885	121.794645052382	-7.42698096322645	0.59434977138843	-12.4959768149261	7.85258116786216e-36	5.54416516784577e-34
ENSG00000257103	110.550017101209	-7.38189445859808	0.590794877279048	-12.4948518385873	7.96445285683035e-36	5.59431337333361e-34
ENSG00000272333	112.358521977164	-7.38740155301358	0.592017058977539	-12.4783592651405	9.79849599832475e-36	6.84744896372725e-34
ENSG00000258366	88.3918307060809	-5.49701512318388	0.440733117064837	-12.4724349279503	1.05550701747213e-35	7.33872061843439e-34
ENSG00000221995	176.591362289396	-2.99469802731333	0.240533105332396	-12.450253045937	1.39402484270287e-35	9.64341326792987e-34
ENSG00000197444	135.84373940107	7.3492954944149	0.591023642817153	12.4348587129002	1.69039414680643e-35	1.16348385069385e-33
ENSG00000134243	804.896398557282	1.71703683022979	0.138315019992117	12.4139578646459	2.19526664362176e-35	1.50342836088436e-33
ENSG00000176749	569.08907075883	2.41004889231479	0.194467611039853	12.3930606203667	2.84956468959546e-35	1.94181530116363e-33
ENSG00000206406	108.047027099001	-7.34456977224775	0.592810340913965	-12.3894089987099	2.98233132405225e-35	2.02222733393781e-33
ENSG00000001630	87.9272973464125	-4.04402505488358	0.327328319200307	-12.3546446111461	4.59783528742666e-35	3.10229310009276e-33
ENSG00000170889	170.342443689916	3.22381047495156	0.261413204718203	12.3322403641651	6.07342763693945e-35	4.0778303109392e-33
ENSG00000104967	211.610134766748	2.58026760766884	0.209644744432821	12.3078096455486	8.22244735036566e-35	5.49379811502236e-33
ENSG00000280688	89.6664278494701	4.28151680427796	0.348323807208607	12.2917719537723	1.00283427120902e-34	6.66787427803395e-33
ENSG00000262795	102.406833988041	-7.28471475004041	0.593818270153894	-12.2675827204719	1.3523053477394e-34	8.94808036134614e-33
ENSG00000105968	249.669065574957	2.28216209544645	0.186453047885343	12.2398755146649	1.90324316474513e-34	1.25330392439972e-32
ENSG00000237825	101.94517757766	-7.27262254101283	0.594453019873417	-12.23414180411	2.04252200580791e-34	1.33858487624646e-32
ENSG00000182899	127.61914822655	7.26447839467721	0.593958399088535	12.230618181046	2.13309067129461e-34	1.39128299641535e-32
ENSG00000105647	101.07698281306	-7.26804259176681	0.594436536826962	-12.2267763528851	2.23638919361383e-34	1.45174515568382e-32
ENSG00000231116	100.926749762853	-7.26211640905896	0.594811195684294	-12.2091118354024	2.77906271609934e-34	1.79551047275531e-32
ENSG00000112695	128.634837654704	7.26062646318424	0.595172140681654	12.199204174558	3.13876575519303e-34	2.01838847647319e-32
ENSG00000130477	1028.69766369976	2.1894337066853	0.179914742766436	12.1692845901328	4.53035705734099e-34	2.89964021562615e-32
ENSG00000102901	106.766289838665	3.55096591029538	0.29208052789132	12.1574893606624	5.23427185519851e-34	3.33459635351879e-32
ENSG00000107341	123.415517665333	7.2284875322803	0.59462830296884	12.1563126009814	5.31019747529508e-34	3.36730438977392e-32
ENSG00000204619	100.128104579943	-7.23296990901279	0.596771836767949	-12.1201596043569	8.25981302228126e-34	5.21357875420214e-32
ENSG00000231321	96.8369925342767	-7.21409867323345	0.596093760033267	-12.1022885272794	1.02707359687533e-33	6.45313167724834e-32
ENSG00000182870	122.597492159719	7.211885294782	0.596342074211362	12.0935375963861	1.14258743560909e-33	7.146127902072e-32
ENSG00000149136	117.739930189619	7.18402591167286	0.595207774623052	12.0697783496234	1.525446193999e-33	9.49728932691102e-32
ENSG00000184992	118.426707275203	7.18326272716321	0.596050591329691	12.0514312570994	1.90611091401996e-33	1.18135751987925e-31
