ACLY	43	
ACMSD	1	
ACN9	30	
ACO1	86	
ACO2	2528	
ACOT11	63	
ACOT12	0	
ACOT13	65	
ACOT2	100	
ACOT4	3	
ACOT6	6	
ACOT7	4	
ACOT8	95	
ACOT9	64	
ACOX1	129	
ACOX2	12	
ACOX3	15	
ACP1	140	
ACP2	58	
ACP5	0	
ACP6	5	
ACPP	0	
ACPT	0	
ACR	1	
ACRBP	1	
ACRC	2	
ACRV1	0	
ACSBG1	146	
ACSBG2	0	
ACSF2	76	
ACSF3	38	
ACSL1	615	
ACSL3	153	
ACSL4	63	
ACSL5	10	
ACSL6	5	
ACSM2A	0	
ACSM2B	0	
ACSM3	4	
ACSM4	0	
ACSM5	1	
ACSM6	0	
ACSS1	128	
ACSS2	649	
ACSS3	12	
ACTA1	384656	
ACTB	672	
ACTBL2	0	
ACTC1	281	
ACTL10	0	
ACTL6A	26	
ACTL6B	0	
ACTL7A	0	
ACTL7B	0	
ACTL8	0	
ACTL9	0	
ACTN1	26	
ACTN2	27030	
ACTN4	135	
ACTR10	81	
ACTR1A	345	
ACTR1B	374	
ACTR2	116	
ACTR3	111	
ACTR3B	7	
ACTR5	3	
ACTR6	24	
ACTR8	23	
ACTRT1	0	
ACTRT2	0	
ACTRT3	0	
ACVR1	47	
ACVR1B	39	
ACVR1C	1	
ACVR2A	15	
ACVR2B	36	
ACVRL1	48	
ACY3	0	
ACYP1	11	
ACYP2	207	
ADA	5	
ADAD1	0	
ADAD2	0	
ADAL	52	
ADAM10	22	
ADAM11	0	
ADAM12	0	
ADAM15	92	
ADAM17	19	
ADAM18	0	
ADAM19	14	
ADAM2	0	
ADAM20	0	
ADAM21	0	
ADAM22	3	
ADAM23	43	
ADAM28	0	
ADAM29	0	
ADAM30	0	
ADAM32	0	
ADAM33	13	
ADAM7	0	
ADAM9	121	
ADAMDEC1	0	
ADAMTS1	119	
ADAMTS10	11	
ADAMTS12	1	
ADAMTS13	3	
ADAMTS14	1	
ADAMTS15	12	
ADAMTS16	0	
ADAMTS17	2	
ADAMTS18	0	
ADAMTS19	0	
ADAMTS2	3	
ADAMTS20	0	
ADAMTS3	1	
ADAMTS4	0	
ADAMTS5	17	
ADAMTS6	1	
ADAMTS7	5	
ADAMTS8	6	
ADAMTS9	25	
ADAMTSL1	5	
ADAMTSL2	89	
ADAMTSL3	24	
ADAMTSL4	232	
ADAMTSL5	72	
ADAP2	1	
ADAR	51	
ADARB1	15	
ADARB2	0	
ADAT1	7	
ADAT2	1	
ADAT3	1	
ADCK1	14	
ADCK2	45	
ADCK3	3543	
ADCK4	30	
ADCK5	8	
ADCY1	69	
ADCY10	2	
ADCY3	20	
ADCY4	17	
ADCY5	5	
ADCY6	24	
ADCY7	13	
ADCY8	1	
ADCY9	489	
ADCYAP1R1	15	
ADD1	733	
ADD2	0	
ADD3	26	
ADGB	0	
ADH1B	138	
ADH4	0	
ADH5	145	
ADH6	0	
ADI1	240	
ADIG	0	
ADIPOQ	5	
ADIPOR1	273	
ADIPOR2	151	
ADK	50	
ADM	4	
ADM2	0	
ADM5	1	
ADNP	215	
ADNP2	15	
ADO	61	
ADORA1	2	
ADORA2A	0	
ADORA2B	3	
ADORA3	0	
ADPGK	16	
ADPRH	35	
ADPRHL1	702	
ADPRHL2	52	
ADPRM	5	
ADRA1A	1	
ADRA1B	5	
ADRA2A	3	
ADRA2C	3	
ADRB1	1	
ADRB2	17	
ADRB3	0	
ADRBK1	243	
ADRBK2	7	
ADRM1	422	
ADSL	748	
ADSS	14	
ADSSL1	1760	
ADTRP	0	
AEBP1	43	
AEBP2	16	
AEN	5	
AES	2291	
AFAP1	4	
AFAP1L1	115	
AFAP1L2	8	
AFF1	199	
AFF2	2	
AFF3	9	
AFF4	104	
AFG3L2	434	
AFM	0	
AFMID	8	
AFP	0	
AFTPH	34	
AGA	16	
AGAP1	90	
AGAP10	3	
AGAP3	160	
AGBL1	68	
AGBL2	0	
AGBL3	2	
AGBL5	119	
AGER	0	
AGFG1	67	
AGFG2	18	
AGGF1	80	
AGK	0	
AGL	1518	
AGMAT	71	
AGMO	0	
AGPAT1	0	
AGPAT2	66	
AGPAT3	480	
AGPAT4	7	
AGPAT5	39	
AGPAT6	151	
AGPAT9	108	
AGPS	66	
AGR2	0	
AGR3	0	
AGRN	36	
AGRP	0	
AGTPBP1	65	
AGTR1	7	
AGTR2	0	
AGTRAP	32	
AGXT	0	
AGXT2	0	
AHCY	160	
AHCYL1	207	
AHCYL2	149	
AHDC1	165	
AHI1	9	
AHNAK	2401	
AHNAK2	13	
AHR	7	
AHSA1	180	
AHSA2	59	
AHSG	0	
AHSP	0	
AICDA	1	
AIDA	136	
AIF1	0	
AIF1L	24	
AIFM1	118	
AIFM2	13	
AIFM3	0	
AIG1	37	
AIM1	4	
AIM1L	0	
AIM2	0	
AIMP1	80	
AIMP2	209	
AIP	80	
AIPL1	0	
AIRE	0	
AJAP1	2	
AJUBA	0	
AK1	276	
AK2	151	
AK3	756	
AK4	4	
AK5	0	
AK7	0	
AK8	1	
AK9	8	
AKAP1	881	
AKAP10	9	
AKAP11	49	
AKAP12	27	
AKAP13	250	
AKAP14	0	
AKAP3	5	
AKAP5	0	
AKAP6	464	
AKAP7	63	
AKAP8	35	
AKAP8L	75	
AKAP9	155	
AKIP1	21	
AKIRIN2	176	
AKNA	7	
AKNAD1	0	
AKR1A1	61	
AKR1B1	571	
AKR1B10	13	
AKR1B15	9	
AKR1C3	9	
AKR1C4	0	
AKR1D1	0	
AKR1E2	0	
AKR7A2	145	
AKR7A3	1	
AKT1	229	
AKT1S1	254	
AKT2	598	
AKT3	16	
AKTIP	231	
ALAD	81	
ALAS1	331	
ALB	0	
ALCAM	2	
ALDH16A1	20	
ALDH18A1	12	
ALDH1A1	129	
ALDH1A2	11	
ALDH1A3	35	
ALDH1B1	117	
ALDH1L2	3	
ALDH2	194	
ALDH3A1	0	
ALDH3A2	202	
ALDH3B2	0	
ALDH4A1	137	
ALDH5A1	289	
ALDH6A1	89	
ALDH8A1	0	
ALDH9A1	160	
ALDOA	44967	
ALDOB	0	
ALDOC	4	
ALG1	34	
ALG10	1	
ALG10B	1	
ALG11	5	
ALG12	32	
ALG13	16	
ALG14	11	
ALG1L	3	
ALG2	16	
ALG5	12	
ALG6	12	
ALG8	6	
ALK	1	
ALKBH1	16	
ALKBH2	11	
ALKBH3	46	
ALKBH4	21	
ALKBH5	765	
ALKBH6	3	
ALKBH7	196	
ALKBH8	21	
ALLC	0	
ALMS1	15	
ALOX12	5	
ALOX12B	0	
ALOX15	0	
ALOX15B	0	
ALOX5	5	
ALOX5AP	2	
ALOXE3	0	
ALPI	0	
ALPK1	3	
ALPK2	373	
ALPK3	2249	
ALPL	2	
ALPP	0	
ALPPL2	0	
ALS2	99	
ALS2CL	29	
ALS2CR11	1	
ALS2CR12	1	
ALX1	0	
ALX3	0	
ALX4	2	
ALYREF	39	
AMBN	0	
AMBP	0	
AMBRA1	53	
AMD1	80	
AMDHD1	2	
AMDHD2	5	
AMELX	0	
AMELY	0	
AMER1	21	
AMER2	0	
AMER3	0	
AMFR	543	
AMH	6	
AMHR2	2	
AMICA1	4	
AMIGO1	138	
AMIGO2	0	
AMIGO3	0	
AMMECR1	2	
AMMECR1L	32	
AMN	24	
AMN1	20	
AMOT	668	
AMOTL1	851	
AMOTL2	30	
AMPD1	1133	
AMPD2	8	
AMPD3	13	
AMPH	7	
AMT	4	
AMTN	0	
AMY1A	0	
AMZ1	0	
AMZ2	140	
ANAPC1	53	
ANAPC10	19	
ANAPC11	278	
ANAPC13	117	
ANAPC16	322	
ANAPC2	58	
ANAPC4	25	
ANAPC5	352	
ANAPC7	69	
ANGEL1	24	
ANGEL2	13	
ANGPT1	25	
ANGPT2	7	
ANGPT4	0	
ANGPTL1	118	
ANGPTL2	100	
ANGPTL3	0	
ANGPTL4	6	
ANGPTL5	1	
ANGPTL6	5	
ANGPTL7	6	
ANHX	0	
ANK1	1329	
ANK2	172	
ANK3	233	
ANKAR	8	
ANKDD1A	1	
ANKDD1B	0	
ANKEF1	3	
ANKFN1	0	
ANKFY1	41	
ANKH	534	
ANKIB1	39	
ANKK1	0	
ANKLE1	1	
ANKMY1	50	
ANKMY2	44	
ANKRA2	5	
ANKRD1	372	
ANKRD10	91	
ANKRD11	122	
ANKRD12	23	
ANKRD13A	25	
ANKRD13B	14	
ANKRD13C	45	
ANKRD13D	12	
ANKRD16	7	
ANKRD17	102	
ANKRD18A	0	
ANKRD18B	0	
ANKRD2	2631	
ANKRD22	0	
ANKRD23	49	
ANKRD24	4	
ANKRD26	22	
ANKRD27	39	
ANKRD28	179	
ANKRD29	0	
ANKRD30A	0	
ANKRD30BL	0	
ANKRD31	1	
ANKRD32	7	
ANKRD33	0	
ANKRD33B	3	
ANKRD34A	0	
ANKRD34B	0	
ANKRD34C	0	
ANKRD35	33	
ANKRD36C	3	
ANKRD37	53	
ANKRD39	118	
ANKRD40	337	
ANKRD42	1	
ANKRD44	1	
ANKRD45	1	
ANKRD46	122	
ANKRD49	9	
ANKRD50	23	
ANKRD52	163	
ANKRD53	1	
ANKRD54	25	
ANKRD55	0	
ANKRD6	12	
ANKRD60	0	
ANKRD61	0	
ANKRD62	0	
ANKRD63	0	
ANKRD7	0	
ANKRD9	328	
ANKS1A	17	
ANKS1B	12	
ANKS3	3	
ANKS4B	0	
ANKS6	11	
ANKUB1	16	
ANKZF1	26	
ANLN	0	
ANO10	63	
ANO2	1	
ANO3	0	
ANO4	0	
ANO5	384	
ANO6	265	
ANO7	1	
ANO8	47	
ANO9	0	
ANP32A	104	
ANP32B	79	
ANP32E	91	
ANPEP	3	
ANTXR1	50	
ANTXR2	20	
ANXA1	26	
ANXA10	0	
ANXA13	0	
ANXA2R	1	
ANXA3	11	
ANXA4	37	
ANXA5	146	
ANXA7	332	
ANXA8L1	0	
ANXA9	3	
AOAH	2	
AOC1	0	
AOC2	2	
AOC3	42	
AOX1	4	
AP1AR	12	
AP1B1	115	
AP1G1	132	
AP1G2	7	
AP1M1	92	
AP1M2	0	
AP1S1	13	
AP1S2	480	
AP1S3	0	
AP2A1	415	
AP2A2	68	
AP2B1	273	
AP2M1	338	
AP2S1	124	
AP3B1	30	
AP3B2	0	
AP3D1	381	
AP3M1	58	
AP3M2	16	
AP3S1	51	
AP3S2	117	
AP4B1	26	
AP4E1	33	
AP4M1	95	
AP4S1	12	
AP5M1	83	
AP5S1	77	
AP5Z1	12	
APAF1	5	
APBA1	5	
APBA2	0	
APBA3	52	
APBB1	264	
APBB1IP	1	
APBB2	54	
APBB3	17	
APC	116	
APC2	4	
APCDD1	41	
APCDD1L	6	
APCS	0	
APEH	414	
APEX1	113	
APEX2	10	
APH1A	121	
APH1B	11	
API5	75	
APIP	64	
APITD1	5	
APLF	5	
APLNR	42	
APLP1	4	
APLP2	158	
APMAP	30	
APOA1	0	
APOA1BP	132	
APOA2	0	
APOA4	0	
APOA5	0	
APOB	4	
APOBEC1	0	
APOBEC2	2155	
APOBEC3A	0	
APOBEC3B	0	
APOBEC3C	6	
APOBEC3G	0	
APOBEC3H	0	
APOBEC4	0	
APOBR	0	
APOC2	0	
APOC3	0	
APOC4	0	
APOD	451	
APOE	51	
APOF	0	
APOH	0	
APOL2	29	
APOL3	20	
APOL5	1	
APOL6	39	
APOLD1	11	
APOM	0	
APOO	40	
APOOL	8	
APP	165	
APPBP2	45	
APPL1	221	
APPL2	24	
APRT	63	
APTX	20	
AQP1	396	
AQP10	0	
AQP11	4	
AQP2	0	
AQP3	4	
AQP4	620	
AQP5	0	
AQP6	0	
AQP8	0	
AQP9	0	
AQR	16	
AR	159	
ARAF	742	
ARAP1	65	
ARAP2	0	
ARAP3	17	
ARC	0	
ARCN1	132	
AREG	0	
AREL1	41	
ARF1	991	
ARF3	37	
ARF4	73	
ARF5	132	
ARF6	65	
ARFGAP1	36	
ARFGAP2	142	
ARFGEF1	72	
ARFGEF2	73	
ARFIP1	18	
ARFIP2	17	
ARFRP1	45	
ARG1	0	
ARG2	77	
ARGFX	0	
ARGLU1	45	
ARHGAP1	48	
ARHGAP10	130	
ARHGAP11A	2	
ARHGAP12	33	
ARHGAP15	1	
ARHGAP17	34	
ARHGAP18	22	
ARHGAP20	0	
ARHGAP21	133	
ARHGAP22	7	
ARHGAP24	24	
ARHGAP25	3	
ARHGAP26	32	
ARHGAP27	6	
ARHGAP28	13	
ARHGAP29	49	
ARHGAP30	1	
ARHGAP31	20	
ARHGAP32	13	
ARHGAP33	1	
ARHGAP35	510	
ARHGAP36	3	
ARHGAP39	7	
ARHGAP4	2	
ARHGAP40	0	
ARHGAP42	4	
ARHGAP44	10	
ARHGAP5	83	
ARHGAP6	62	
ARHGAP9	1	
ARHGDIA	173	
ARHGDIB	18	
ARHGDIG	1	
ARHGEF1	17	
ARHGEF10	9	
ARHGEF10L	290	
ARHGEF11	83	
ARHGEF12	192	
ARHGEF15	28	
ARHGEF16	0	
ARHGEF19	1	
ARHGEF2	41	
ARHGEF25	7	
ARHGEF26	1	
ARHGEF3	20	
ARHGEF33	3	
ARHGEF37	125	
ARHGEF38	13	
ARHGEF39	45	
ARHGEF4	66	
ARHGEF40	51	
ARHGEF5	0	
ARHGEF6	335	
ARHGEF7	131	
ARHGEF9	13	
ARID1A	131	
ARID1B	167	
ARID2	21	
ARID3A	11	
ARID3B	5	
ARID3C	0	
ARID4A	15	
ARID4B	30	
ARID5A	31	
ARID5B	67	
ARIH1	223	
ARIH2	256	
ARIH2OS	4	
ARL1	211	
ARL10	37	
ARL11	0	
ARL13A	0	
ARL13B	1	
ARL14	0	
ARL14EP	49	
ARL15	3	
ARL16	20	
ARL2	123	
ARL2BP	92	
ARL3	25	
ARL4A	2	
ARL4C	1	
ARL4D	0	
ARL5A	267	
ARL5B	15	
ARL5C	0	
ARL6	0	
ARL6IP1	34	
ARL6IP4	0	
ARL6IP5	530	
ARL6IP6	10	
ARL8A	79	
ARL8B	205	
ARL9	0	
ARMC1	64	
ARMC10	44	
ARMC12	0	
ARMC2	2	
ARMC3	0	
ARMC4	0	
ARMC5	27	
ARMC6	65	
ARMC7	17	
ARMC8	111	
ARMC9	1	
ARMCX1	78	
ARMCX2	19	
ARMCX3	110	
ARMCX4	6	
ARMCX6	17	
ARMS2	0	
ARNT	115	
ARNT2	35	
ARNTL	10	
ARNTL2	0	
ARPC1A	43	
ARPC1B	14	
ARPC2	519	
ARPC3	49	
ARPC4	59	
ARPC5	23	
ARPC5L	119	
ARPP19	320	
ARPP21	122	
ARR3	0	
ARRB1	12	
ARRB2	21	
ARRDC1	40	
ARRDC2	96	
ARRDC3	58	
ARRDC4	52	
ARRDC5	0	
ARSA	10	
ARSB	7	
ARSD	13	
ARSF	0	
ARSG	82	
ARSH	0	
ARSI	1	
ARSJ	0	
ARSK	6	
ART1	45	
ART3	336	
ART4	0	
ART5	10	
ARTN	0	
ARV1	33	
ARVCF	59	
AS3MT	0	
ASAH1	311	
ASAP1	17	
ASAP2	3	
ASB1	121	
ASB10	293	
ASB11	216	
ASB12	6	
ASB13	31	
ASB14	55	
ASB15	119	
ASB16	146	
ASB17	0	
ASB18	9	
ASB2	1754	
ASB4	84	
ASB5	746	
ASB6	14	
ASB7	11	
ASB8	363	
ASCC1	67	
ASCC2	162	
ASCC3	40	
ASCL2	0	
ASCL3	0	
ASCL4	0	
ASF1A	55	
ASF1B	0	
ASGR1	0	
ASGR2	0	
ASH1L	172	
ASH2L	76	
ASIC1	8	
ASIC2	0	
ASIC3	1	
ASIC4	0	
ASIC5	0	
ASIP	0	
ASL	5	
ASMTL	45	
ASNA1	120	
ASNS	4	
ASNSD1	162	
ASPA	21	
ASPDH	0	
ASPG	0	
ASPH	181	
ASPHD1	0	
ASPHD2	1	
ASPM	1	
ASPN	1	
ASPRV1	0	
ASPSCR1	79	
ASRGL1	0	
ASS1	33	
ASTE1	5	
ASTL	0	
ASTN1	0	
ASTN2	12	
ASUN	42	
ASXL1	77	
ASXL2	74	
ASXL3	0	
ASZ1	0	
ATAD1	148	
ATAD2	0	
ATAD2B	7	
ATAD3B	12	
ATAD3C	0	
ATAD5	5	
ATAT1	0	
ATCAY	1	
ATE1	91	
ATF1	41	
ATF2	50	
ATF3	53	
ATF4	1226	
ATF5	35	
ATF6	59	
ATF6B	0	
ATF7	91	
ATF7IP	64	
ATF7IP2	2	
ATG10	812	
ATG12	36	
ATG13	67	
ATG14	81	
ATG16L1	43	
ATG16L2	8	
ATG2A	134	
ATG2B	48	
ATG3	53	
ATG4A	96	
ATG4B	51	
ATG4C	11	
ATG4D	303	
ATG5	52	
ATG7	46	
ATG9A	584	
ATG9B	6	
ATIC	287	
ATL1	7	
ATL2	127	
ATL3	15	
ATM	30	
ATMIN	139	
ATN1	303	
ATOH1	0	
ATOH7	0	
ATOH8	83	
ATOX1	25	
ATP10A	3	
ATP10B	0	
ATP10D	4	
ATP11A	87	
ATP11AUN	1	
ATP11B	23	
ATP11C	3	
ATP12A	0	
ATP13A1	40	
ATP13A2	74	
ATP13A3	36	
ATP13A4	0	
ATP13A5	7	
ATP1A1	127	
ATP1A3	2	
ATP1A4	2	
ATP1B1	669	
ATP1B2	4	
ATP1B3	36	
ATP1B4	134	
ATP2A1	48020	
ATP2A2	16391	
ATP2A3	16	
ATP2B1	94	
ATP2B2	205	
ATP2B3	0	
ATP2B4	69	
ATP2C1	64	
ATP2C2	0	
ATP4A	0	
ATP4B	0	
ATP5A1	2899	
ATP5B	4005	
ATP5C1	706	
ATP5D	1229	
ATP5E	334	
ATP5EP2	0	
ATP5F1	465	
ATP5G1	325	
ATP5G2	784	
ATP5G3	506	
ATP5H	494	
ATP5I	253	
ATP5J	359	
ATP5L2	0	
ATP5O	199	
ATP5S	35	
ATP5SL	167	
ATP6AP1	197	
ATP6AP1L	4	
ATP6AP2	34	
ATP6V0A1	211	
ATP6V0A2	21	
ATP6V0A4	0	
ATP6V0B	86	
ATP6V0C	1	
ATP6V0D1	331	
ATP6V0D2	0	
ATP6V0E1	124	
ATP6V0E2	21	
ATP6V1A	22	
ATP6V1B1	0	
ATP6V1B2	123	
ATP6V1C1	42	
ATP6V1C2	64	
ATP6V1D	112	
ATP6V1E2	15	
ATP6V1F	177	
ATP6V1G1	133	
ATP6V1G2	0	
ATP6V1G3	0	
ATP6V1H	59	
ATP7A	7	
ATP7B	6	
ATP8A1	185	
ATP8A2	1	
ATP8B1	6	
ATP8B2	4	
ATP8B4	3	
ATP9A	201	
ATP9B	37	
ATPAF2	51	
ATPIF1	205	
ATR	13	
ATRAID	258	
ATRIP	13	
ATRN	54	
ATRNL1	15	
ATRX	110	
ATXN1	118	
ATXN10	151	
ATXN1L	127	
ATXN2	73	
ATXN2L	87	
ATXN3	5	
ATXN3L	0	
ATXN7	36	
ATXN7L1	5	
ATXN7L2	27	
ATXN7L3	62	
ATXN7L3B	169	
AUH	32	
AUNIP	7	
AUP1	169	
AURKA	17	
AURKAIP1	351	
AURKB	0	
AURKC	2	
AUTS2	38	
AVEN	39	
AVIL	11	
AVL9	22	
AVP	0	
AVPI1	13	
AVPR1A	4	
AVPR1B	0	
AVPR2	7	
AWAT1	0	
AWAT2	0	
AXDND1	0	
AXIN1	77	
AXIN2	14	
AXL	43	
AZGP1	0	
AZI2	50	
AZIN1	216	
AZIN2	2	
AZU1	0	
B2M	661	
B3GALNT1	3	
B3GALNT2	55	
B3GALT1	13	
B3GALT2	1	
B3GALT4	0	
B3GALT5	0	
B3GALT6	27	
B3GALTL	8	
B3GAT1	0	
B3GAT2	93	
B3GAT3	12	
B3GNT2	2	
B3GNT3	0	
B3GNT4	38	
B3GNT5	75	
B3GNT6	0	
B3GNT8	4	
B3GNTL1	18	
B4GALNT1	27	
B4GALNT2	0	
B4GALNT3	3	
B4GALNT4	0	
B4GALT1	61	
B4GALT2	259	
B4GALT3	38	
B4GALT4	9	
B4GALT5	135	
B4GALT6	8	
B4GALT7	37	
B9D1	5	
BAALC	6	
BAAT	0	
BABAM1	43	
BACE1	64	
BACE2	11	
BACH1	60	
BACH2	15	
BAD	65	
BAG1	246	
BAG2	108	
BAG3	1040	
BAG4	15	
BAG5	63	
BAHCC1	0	
BAHD1	30	
BAI1	1	
BAI2	1	
BAI3	1	
BAIAP2	8	
BAIAP2L1	5	
BAIAP2L2	2	
BAIAP3	69	
BAK1	45	
BAMBI	5	
BANF1	382	
BANF2	0	
BANK1	0	
BANP	13	
BAP1	304	
BARD1	15	
BARHL1	0	
BARHL2	0	
BARX1	0	
BARX2	0	
BASP1	0	
BATF	0	
BATF2	9	
BATF3	1	
BAX	10	
BAZ1A	8	
BAZ1B	140	
BAZ2A	70	
BAZ2B	29	
BBC3	2	
BBOX1	0	
BBS10	25	
BBS12	1	
BBS2	107	
BBS4	10	
BBS7	5	
BBS9	26	
BBX	46	
BCAM	130	
BCAN	0	
BCAP29	135	
BCAR1	199	
BCAR3	28	
BCAS1	1	
BCAS2	35	
BCAS3	69	
BCAS4	4	
BCAT1	3	
BCAT2	49	
BCCIP	101	
BCDIN3D	5	
BCHE	3	
BCKDHA	6	
BCKDHB	21	
BCKDK	263	
BCL10	2	
BCL11A	0	
BCL11B	0	
BCL2	118	
BCL2A1	0	
BCL2L1	65	
BCL2L10	0	
BCL2L11	40	
BCL2L12	25	
BCL2L13	335	
BCL2L14	0	
BCL2L15	0	
BCL2L2	52	
BCL3	8	
BCL6	235	
BCL6B	18	
BCL7A	35	
BCL7B	193	
BCL7C	78	
BCL9	17	
BCL9L	205	
BCLAF1	126	
BCO1	0	
BCO2	12	
BCOR	74	
BCR	30	
BCS1L	34	
BDH1	71	
BDH2	10	
BDKRB1	0	
BDKRB2	1	
BDNF	5	
BDP1	33	
BEAN1	0	
BECN1	185	
BEGAIN	1	
BEND2	1	
BEND3	5	
BEND4	0	
BEND5	12	
BEND6	3	
BEND7	60	
BEST1	3252	
BEST2	1	
BEST3	18	
BEST4	1	
BET1	13	
BET1L	16	
BEX1	0	
BEX2	0	
BEX4	6	
BEX5	0	
BFAR	107	
BFSP1	0	
BFSP2	0	
BGLAP	0	
BGN	76	
BHLHA15	0	
BHLHA9	0	
BHLHB9	12	
BHLHE23	0	
BHLHE40	196	
BHLHE41	415	
BHMG1	0	
BHMT	0	
BHMT2	19	
BICC1	11	
BICD1	14	
BICD2	106	
BID	17	
BIK	0	
BIN1	6326	
BIN2	0	
BIN3	13	
BIRC2	112	
BIRC3	6	
BIRC5	2	
BIRC6	65	
BIRC7	0	
BIVM-ERCC5	0	
BLACE	0	
BLCAP	593	
BLK	0	
BLM	0	
BLMH	36	
BLNK	0	
BLOC1S2	45	
BLOC1S3	5	
BLOC1S5	22	
BLOC1S6	69	
BLVRB	197	
BLZF1	35	
BMF	6	
BMP1	8	
BMP10	0	
BMP15	0	
BMP2	1	
BMP2K	23	
BMP3	1	
BMP4	15	
BMP5	6	
BMP6	6	
BMP7	1	
BMP8A	0	
BMP8B	4	
BMPER	2	
BMPR1A	111	
BMPR1B	8	
BMPR2	129	
BMS1	93	
BMX	0	
BNC1	0	
BNC2	18	
BNIP1	20	
BNIP2	109	
BNIP3	150	
BNIP3L	26	
BNIPL	1	
BOC	29	
BOD1	188	
BOD1L1	41	
BOD1L2	0	
BOK	12	
BOLA1	15	
BOLA3	41	
BOLL	27	
BOP1	0	
BORA	7	
BPGM	60	
BPHL	15	
BPI	0	
BPIFA1	0	
BPIFA2	0	
BPIFA3	0	
BPIFB1	0	
BPIFB2	0	
BPIFB3	0	
BPIFB4	0	
BPIFB6	0	
BPIFC	0	
BPNT1	12	
BPTF	62	
BPY2	0	
BRAF	41	
BRAP	49	
BRAT1	38	
BRCA1	12	
BRCA2	0	
BRD1	42	
BRD2	0	
BRD3	93	
BRD4	236	
BRD7	126	
BRD8	39	
BRD9	52	
BRDT	0	
BRF1	136	
BRF2	81	
BRI3	197	
BRI3BP	16	
BRICD5	16	
BRINP2	0	
BRINP3	0	
BRIP1	0	
BRIX1	26	
BRK1	178	
BRMS1	37	
BRMS1L	29	
BROX	33	
BRPF1	39	
BRPF3	84	
BRS3	0	
BRSK1	0	
BRWD1	111	
BRWD3	8	
BSCL2	10	
BSDC1	76	
BSG	791	
BSN	4	
BSND	0	
BSPH1	0	
BSPRY	0	
BST1	4	
BST2	49	
BSX	0	
BTAF1	19	
BTBD1	786	
BTBD10	31	
BTBD11	3	
BTBD16	0	
BTBD17	0	
BTBD18	0	
BTBD19	0	
BTBD2	349	
BTBD3	37	
BTBD7	53	
BTBD8	0	
BTBD9	34	
BTC	2	
BTD	23	
BTF3	743	
BTF3L4	87	
BTG1	56	
BTG2	504	
BTG3	2	
BTG4	0	
BTK	1	
BTLA	0	
BTN1A1	0	
BTN2A1	13	
BTN2A2	6	
BTNL3	0	
BTNL8	1	
BTNL9	23	
BTRC	37	
BUB1	1	
BUB1B	0	
BUD13	18	
BUD31	31	
BVES	200	
BYSL	29	
BZRAP1	8	
BZW1	91	
BZW2	622	
C10orf10	39	
C10orf105	0	
C10orf113	0	
C10orf12	14	
C10orf120	0	
C10orf126	0	
C10orf128	3	
C10orf2	56	
C10orf35	1	
C10orf53	0	
C10orf55	4	
C10orf67	0	
C10orf71	3030	
C10orf82	0	
C10orf90	1	
C10orf99	0	
C11orf1	4	
C11orf16	0	
