TNMD	0
EPHA3	11	
HSPA5	389	
DSG2	9	
GEMIN8	13	
OFD1	27	
GPM6B	7	
MAGEC2	0	
PREX2	20	
WDR37	108	
YTHDC2	95	
CTPS2	21	
ATP6V1H	86	
POLR2B	330	
FAM214A	131	
ARAP2	2	
TPR	247	
CP	6	
KIAA0556	13	
XK	48	
ANO2	2	
SCML1	77	
WWC3	39	
ARHGAP6	59	
FAM184B	101	
MAP4	6421	
GOPC	101	
ROS1	39	
USP28	445	
HDAC9	102	
TSPAN17	120	
NOP16	235	
CC2D2A	7	
RRM2B	183	
ZNF800	34	
TNFRSF17	0	
SNX29	60	
LMO3	1	
MRPS10	216	
GUCA1A	0	
RSF1	88	
VPS13D	391	
CELF2	126	
FAM120A	604	
R3HDM1	108	
KITLG	38	
ERCC8	11	
ADAMTS6	0	
H6PD	448	
VAMP3	266	
PER3	258	
UTS2	56	
TNFRSF9	0	
LTBP1	75	
RCN1	88	
ELN	50	
RFC2	28	
ARID1B	354	
CLPTM1L	49	
NEDD4L	189	
HEXB	94	
PTCD2	30	
JKAMP	70	
DKK3	22	
ARHGEF5	2	
NFE2L3	22	
MCUR1	75	
LIMA1	126	
LETMD1	38	
SLC4A8	0	
LAMC3	0	
PTGER3	4	
TNIP3	0	
MAPK9	193	
COL23A1	1	
BCAR1	272	
FAM160A2	64	
HERPUD1	379	
HOMER3	132	
RAD51	4	
POLQ	2	
PIK3CB	91	
CYBA	31	
THOC3	10	
HEBP2	311	
MPHOSPH9	39	
PRSS8	0	
SIKE1	56	
RRP12	71	
FNIP2	94	
MSMO1	13	
TTC17	100	
ALX4	10	
FSTL4	0	
FOXN3	806	
METTL24	0	
AKR7A2	131	
MRTO4	56	
NNAT	20	
USE1	36	
MCF2L2	34	
NRIP2	13	
LAMA3	5	
AP5M1	80	
ANAPC4	51	
TRAPPC3	63	
THRAP3	541	
PHPT1	259	
ENTPD2	3	
ARID4B	57	
OPN3	26	
SDCCAG8	36	
PTPRN	0	
HHAT	1	
KIF1B	2855	
TBC1D22A	55	
SYNE2	1172	
PLEKHH1	16	
ATP9A	197	
SPO11	0	
CBLN4	2	
CHRDL2	14	
FAM168A	176	
RELT	62	
GALC	48	
NOP58	108	
KCNH2	0	
CUL1	352	
FAM114A2	64	
CYFIP2	14	
TAB2	602	
GINM1	127	
EIF2AK2	62	
USP36	131	
KMT2C	380	
MCOLN3	6	
CCDC85A	2	
PUM2	256	
MRPL43	210	
ITIH4	14	
ITIH1	0	
ZFR	278	
NPFFR2	0	
PHF21B	0	
TRAF1	7	
RC3H2	121	
IL17RB	4	
TRAF3IP2	12	
GYG2	4	
DCBLD2	49	
SERPINB3	0	
SOAT1	12	
PKP2	36	
MSH4	2	
F7	1	
GDI2	291	
PRDM1	4	
ATG5	78	
TMCC3	148	
PITHD1	128	
MTA3	36	
USP13	2309	
ATP11B	82	
LAMC2	5	
CDK14	23	
SEC61A1	314	
PPP1R12A	145	
RASGRF1	0	
CROCC	38	
POLR3E	182	
ATP2B4	142	
ZC3H11A	511	
RIOK2	48	
YIPF1	62	
DGKG	17	
FLYWCH1	142	
UNKL	52	
TBXAS1	3	
PARP12	18	
ALDH18A1	18	
TARBP1	108	
MXD1	43	
CDK17	42	
DNAJC25	14	
SLC2A3	59	
PSD	8	
CTDP1	31	
YBX3	9800	
STYK1	0	
WNK1	1329	
CCAR1	112	
OGFR	60	
CREB3L3	0	
PTPRU	122	
SNRNP40	45	
COL11A1	0	
QSER1	97	
ACAA1	113	
BCAT1	2	
HDAC7	78	
LZTS1	1	
PRDM6	0	
WNT8A	0	
SPAG4	1	
NCKAP1	531	
MRPS35	206	
GUCY1B3	13	
SFSWAP	97	
MON2	77	
CDH3	0	
ARSF	0	
GPBP1	277	
DGAT2	9	
ZNF112	9	
CS	1857	
LTK	0	
MRPS24	1	
ELMO2	158	
WAPAL	177	
VMP1	71	
APPBP2	88	
POLD1	11	
SEZ6	0	
SLC6A16	1	
GLTSCR1	32	
SPHK2	33	
RPL18	851	
CA11	15	
ISOC2	159	
U2AF2	133	
EPN1	543	
MED29	100	
MTMR1	93	
ADCK1	52	
HAGH	212	
RNF4	89	
CASP8	9	
LIMCH1	1543	
ASUN	60	
TM7SF3	56	
DLX3	0	
SPA17	3	
WISP2	67	
DMRT3	0	
ST3GAL6	49	
ATP2C2	0	
NGFR	2	
CDON	25	
TAF2	40	
HIPK2	442	
TNPO3	206	
RFXANK	48	
TMEM161A	120	
LPAR2	2	
SUGP2	246	
SLC12A2	167	
SNX24	38	
EYA2	6	
SNCAIP	4	
DDX20	56	
BTBD1	1477	
FAR2	14	
BCAS1	0	
POU1F1	1	
CHI3L2	1	
SBNO2	73	
PMS1	34	
HMG20B	38	
CALCRL	18	
TAF11	62	
ANKS1A	77	
AP3D1	379	
ZNF76	252	
SLC9A3R2	171	
NTHL1	14	
UHRF1BP1	146	
GNAI3	41	
IPO5	1025	
OAT	189	
WDR3	50	
PKN2	95	
WDR18	83	
TRAM2	46	
NTN1	5	
GLP2R	0	
MCM10	1	
DGKA	3	
ROPN1	0	
ANKRD44	9	
KARS	674	
ADAT1	22	
PDIA5	6	
TBC1D22B	30	
NDUFB4	470	
SPEN	257	
MYLK	30	
ZC3H15	172	
MAP2K4	151	
TMEM206	3	
SLK	182	
CYB5R4	50	
COL17A1	0	
GSTO2	6	
SEC61A2	23	
PRKCQ	588	
TLE2	276	
ASB1	250	
FAM107B	15	
ME1	169	
TBC1D1	238	
CDK13	126	
MTHFD2	180	
SLC9A7	35	
FOXJ2	224	
YBX1	2440	
PDE4A	209	
PPP2R5A	177	
ELAVL1	114	
TIE1	33	
DIP2B	44	
SMARCD1	66	
KDM4A	68	
NFYC	192	
ZMYND12	3	
SLC9A3	2	
NGEF	1	
ASPM	0	
CD84	4	
ELOVL1	18	
SPI1	3	
MPPED2	41	
CLDN18	0	
ZBTB11	118	
ATXN3	15	
GOLGA5	67	
FGFR2	2	
LRRC40	33	
ISOC1	26	
EML1	173	
TRMT11	27	
THUMPD1	129	
KIF26A	10	
ATG2B	156	
ARFGEF1	121	
ACSM2B	2	
ZFAT	46	
MTFR1	79	
STAG3	334	
FECH	186	
MYO9A	118	
DDX3Y	162	
PFKP	12	
IDI1	368	
SP100	37	
KLF6	197	
PPAP2A	175	
NEO1	266	
TRAM1	99	
PHKA1	636	
TNFRSF1A	222	
CACNB1	1027	
EVI5	18	
STOML1	46	
PKM	8212	
DHX29	167	
DNTTIP2	152	
METTL22	98	
TP53BP1	99	
RRP15	133	
RHOA	856	
DHX8	79	
ZFY	48	
IARS2	469	
SYT1	5	
NAV3	7	
IDH3G	184	
ROGDI	148	
PDZD4	15	
ATP2B3	0	
ROCK1	54	
CBFB	58	
PDK3	0	
HYAL2	34	
HDAC4	411	
RASSF1	24	
FGFR3	2	
IFI35	10	
HEATR6	71	
COASY	84	
PLEKHH3	137	
MEF2A	534	
OTUD5	103	
TFE3	107	
ACSL4	58	
INPP5A	293	
PRR11	4	
REEP1	75	
ATP11A	176	
POLR1A	132	
LAPTM4A	329	
TTC7A	25	
IP6K2	78	
SRBD1	23	
KIF2A	24	
RASGRP2	13	
PSME4	424	
IFT80	9	
SIRT2	1338	
ERLEC1	129	
PPP2R5B	81	
PYGM	34499	
PAGE1	0	
PITX1	243	
TRPC7	0	
MAST4	54	
GPR116	115	
SDK2	1	
ADAM7	0	
NUP133	115	
NUCKS1	1150	
VPS35	195	
DNAJA2	271	
BCL3	35	
ABCC9	307	
GAL	1	
CLEC2D	1	
FUNDC1	16	
MAOB	369	
RORA	285	
DRD4	1	
TGFBR3	50	
KIAA1107	2	
PLA2G10	0	
HES2	0	
ATP1B3	51	
NEDD4	376	
PIGB	21	
MAPK6	232	
GNB5	4	
RAB27A	12	
CECR5	87	
UFD1L	90	
LRP6	150	
GUCY2C	3	
SCT	2	
PHRF1	128	
IKBKAP	120	
NUCB2	46	
PFN2	887	
PTPN3	628	
SPTB	3079	
DAPP1	5	
FGF10	4	
SLC44A1	76	
TMEM260	20	
SMG6	106	
EXOC5	128	
CLTCL1	621	
FGF22	0	
FSTL3	16	
DGCR2	134	
RNF126	172	
MNT	34	
ZXDC	132	
JMJD6	161	
POLB	101	
ST6GALNAC1	1	
WIPI1	262	
FRMPD1	26	
GBA2	347	
NDST1	271	
ASNS	8	
AP3M2	44	
CNGB1	1	
ST6GALNAC2	224	
CHAT	0	
TESK2	35	
CSNK2A2	109	
PTPN21	113	
EIF2B3	143	
CAMK2A	679	
TCOF1	108	
CDC42	342	
OSBPL3	69	
EPHA8	0	
SLC12A3	0	
RAD18	8	
ATP2B1	165	
TRPM5	0	
NCK2	169	
MAP4K4	217	
MGAT4A	24	
RPL31	971	
WDR1	283	
SNX13	207	
MS4A12	0	
ARHGAP10	167	
RPS6KA2	125	
ING3	34	
VASH1	32	
LMCD1	1464	
WBSCR22	139	
SEL1L	190	
TRIP13	1	
ATP6AP1	153	
TCF3	58	
TRIB2	31	
DAZAP1	161	
MBD3	231	
HLTF	120	
FAM50A	133	
FAM3A	98	
MYO3B	0	
CYBRD1	121	
CDH19	0	
PDCD2	70	
SLC6A15	0	
RDH11	19	
PRKACA	929	
LPHN1	2	
SPP2	0	
ACTN1	25	
ZFYVE26	158	
RPS6KA6	1	
EPN2	109	
PTPN18	30	
LIMS2	57	
ASIC4	0	
SPEG	4832	
LNX1	22	
ALDH3A2	219	
TFRC	492	
TRPC5	0	
AFF4	234	
UBE2D1	611	
MPP5	139	
RHOBTB1	1346	
SMC1A	187	
HSD17B10	74	
HMMR	8	
CHFR	14	
TRHDE	4	
P4HA2	40	
FCGR2B	4	
NFATC3	244	
TRNT1	46	
ACADVL	2631	
STK10	17	
FBXW11	276	
ACAP1	18	
CRMP1	4	
EVC	17	
DERL2	42	
SIDT1	2	
NDE1	40	
MRVI1	17	
TMEM38A	2035	
AP1M1	94	
PVR	68	
XRCC1	37	
SCARB1	47	
CYP2W1	0	
MCM2	47	
PANX2	2	
TP63	126	
ALPK1	6	
LLGL2	3	
PDE8A	56	
CLCN4	445	
NLE1	21	
SDHA	1374	
SMARCE1	85	
FNDC8	1	
GSDMB	16	
KDM5A	72	
ADAM11	1	
PPP2R3A	1237	
FERMT2	240	
ABCB11	0	
DHRS9	0	
CD5L	0	
PTGS2	23	
IGF2BP2	6	
MAP3K13	14	
TBX21	1	
FRY	239	
PICALM	263	
NSF	59	
GLI2	5	
CLASP1	419	
MRPS34	143	
NOTCH3	215	
CLNS1A	111	
PPP2R2C	2	
TEAD2	34	
CDHR2	1	
SNCB	1	
TSG101	148	
ATP2A3	13	
CA12	1	
MGLL	247	
NTN4	39	
BCS1L	62	
NUAK1	127	
DPP8	282	
SLC24A1	8	
ZNF532	454	
SCARF1	29	
LMAN1	219	
PTPLAD1	32	
ZZEF1	307	
NOX3	0	
ENO1	298	
SLC12A1	0	
ANO8	74	
TUBE1	28	
ARHGEF10L	437	
TXK	0	
WSCD2	0	
KCNQ2	0	
TACR2	7	
ACTR6	36	
TIPIN	9	
SRI	50	
EIF4G3	341	
NUP37	25	
SEMA3A	0	
GTSE1	0	
SEMA3C	176	
TTC38	56	
ACAT1	1361	
GRAMD4	36	
CELSR1	0	
WNT8B	0	
ZNF638	395	
SLC25A40	45	
TIMM21	151	
ADD2	5	
FGF4	0	
RASAL2	73	
VPS9D1	34	
ZNF37A	47	
MARK3	219	
SLC25A3	2274	
FNDC3B	85	
FOSL2	151	
CACNG5	0	
CACNG4	0	
FRYL	52	
TMEM131	251	
FSCN1	22	
ACTB	2066	
MOCOS	1	
PLD1	8	
ATP12A	0	
WDR62	293	
DLG1	112	
RAB7A	783	
BCAP29	163	
SEC31B	64	
SART3	109	
ARHGAP15	3	
PAX2	0	
EXOSC7	45	
KIFAP3	113	
MKRN2	161	
MCM6	42	
REXO2	49	
RBM7	48	
RBMS2	12	
BAZ2A	220	
PTPN23	184	
MLH1	156	
UNG	143	
FMO4	1	
KLHL20	52	
RGS11	8	
SLC46A1	47	
PLXNA2	85	
SPAG5	1	
ANKRD13A	76	
TPD52	48	
ACACB	958	
TRAF4	3	
PAG1	7	
GPATCH1	24	
ICAM3	53	
NT5C2	464	
MCAM	60	
GPC4	302	
MBNL3	5	
CAMSAP3	0	
RAP1GAP	1	
XAB2	105	
ARHGEF1	54	
STXBP2	2	
MAP2K7	267	
NMRK2	196	
DGKD	436	
CTTNBP2	1	
ACTL6B	0	
RARB	11	
TOP2B	342	
TM9SF3	176	
NFKB2	37	
UBE2T	28	
PPP1R12B	2163	
DNAJC10	89	
GTF3C1	269	
IL4R	10	
USP33	105	
PAK3	1	
CAPN6	14	
DCX	0	
SNRPA	54	
SPAG6	0	
EXOSC5	52	
DYNC1I2	183	
APBB1IP	2	
LRCH4	86	
FAM76B	10	
SIRT6	13	
TYR	0	
POLD3	20	
ACTN2	20389	
CAPZB	531	
GPR137B	3	
NAALAD2	11	
SLC25A43	5	
UBE2A	172	
FGFR1	125	
FKBP6	0	
SMC1B	0	
FBLN1	238	
ITGA8	27	
CST7	2	
MAP2	14	
PIAS2	76	
AMPH	31	
ARAF	566	
MCCC1	87	
LAMP3	0	
FAP	22	
NEBL	2	
ACER3	16	
UBE2K	186	
PIK3C3	112	
N4BP2	12	
TULP3	33	
SYNJ2	6	
PPP2R5C	251	
RBFOX1	494	
HOXA9	9	
EDN1	1	
MLLT10	104	
ZCWPW1	9	
ADCYAP1R1	10	
FGF20	0	
ITM2A	37	
NRD1	1588	
VDAC3	1592	
PCM1	1001	
TNRC6C	98	
CBFA2T2	109	
ITCH	112	
PKD2L2	14	
TP53INP2	356	
MYH7B	897	
BPIFB2	0	
TP73	1	
UBE2D4	447	
CLUL1	0	
RUNX1T1	14	
CDH17	1	
THOC1	38	
FKBP7	17	
OSBPL6	251	
SLC1A3	62	
XRCC5	394	
LXN	23	
SP140	2	
TNS1	1231	
REXO1	73	
SAR1A	230	
CDC14A	9	
RAPGEF3	60	
CEACAM1	4	
SENP1	19	
DUSP13	952	
CIC	187	
LIPE	24	
FDFT1	756	
PAFAH1B3	15	
OPHN1	44	
AFM	0	
KIF22	54	
SCGN	0	
LRRC16A	0	
PGM1	6824	
DDX1	564	
DNM2	498	
EPB41L2	112	
MOXD1	7	
STX7	128	
RABL2B	11	
KEAP1	593	
DDX43	0	
PTPRH	0	
DCT	0	
SLC35C2	54	
CRYBG3	142	
EPHA6	0	
SCTR	0	
RIF1	3431	
RAB21	346	
SLC4A4	12	
RDH8	0	
SESN1	734	
MID2	62	
PIH1D3	0	
COL5A3	35	
SRCAP	427	
KIAA0020	23	
CPB2	0	
CHRNA3	0	
KCNN2	6	
CNOT4	126	
PSEN1	86	
CPOX	41	
CLDND1	114	
MOK	4	
HSP90AA1	2515	
RBL1	93	
DLGAP4	422	
IGSF9B	10	
NDC80	1	
AP4E1	89	
RSBN1	39	
MAGI3	18	
CXCL2	58	
AFP	0	
COL4A4	168	
TCF7	5	
OSTM1	44	
CDH7	0	
IMPG2	3	
PCNP	251	
EXD2	67	
ARG2	84	
MEF2C	2840	
CACNA1S	3979	
PKP1	3	
UBA5	101	
STK17B	14	
CDC14B	26	
ZNF510	36	
LRP2	0	
ZNF506	31	
JMJD4	33	
DUSP12	19	
AACS	11	
KIAA0141	173	
SLC13A1	0	
CADPS2	5	
PCDHB4	6	
PCDHA6	0	
HSPB11	16	
PHLPP1	41	
ATP8B1	12	
SMARCD3	510	
WDR70	68	
MPP4	2	
BZW1	147	
PGR	7	
ME2	151	
CCNT2	79	
FAM135A	33	
COL19A1	1	
EPB41L3	26	
COBLL1	9	
DLG3	11	
KCNK2	2	
SERTAD4	4	
TRAF5	3	
MRPL22	43	
GEMIN5	141	
OPRK1	0	
NFE2L1	6295	
SEMA5B	3	
GSK3B	196	
ITGB5	101	
ERC1	106	
XPO1	406	
RNF13	138	
TRPM3	0	
PALB2	18	
DOPEY1	88	
LYRM2	117	
BCKDHB	18	
KAT6A	144	
ZCCHC6	64	
ULK2	134	
GRHL2	0	
TNPO1	228	
PLOD1	190	
ITGAE	29	
DIS3	60	
PIBF1	20	
TDRD3	80	
NUFIP1	23	
PDS5B	50	
OXCT1	66	
RRAGB	36	
EPYC	0	
CYLD	138	
SLC27A5	10	
ZNF324	18	
ZNF671	33	
ZNF416	14	
ZNF586	27	
ZNF446	20	
ZNF264	14	
RPS5	1256	
FAT1	15	
YTHDC1	197	
CHMP2B	107	
SMAP2	35	
PPIE	73	
ZMPSTE24	66	
STARD7	1063	
NOA1	94	
REST	35	
HAL	1	
GSTP1	358	
APLP2	278	
KIAA1467	5	
SLCO1A2	0	
WBP11	274	
NKAIN1	107	
COL16A1	27	
TXLNA	105	
APOB	6	
NCOA1	324	
AGBL5	105	
EFR3B	20	
KIF3C	13	
RAB10	787	
GCKR	0	
HADHA	1623	
MAPRE3	282	
CAD	55	
CD59	903	
CD82	43	
ATRX	191	
TAF9	143	
FCN1	1	
MYNN	71	
MECOM	12	
PREP	399	
HACE1	21	
SEH1L	91	
WDR47	133	
WDFY1	75	
OVGP1	6	
SLC25A24	31	
PILRA	7	
IGSF9	0	
ABCB1	2	
ZNF213	79	
AKR1B1	685	
CPNE3	98	
RRN3	144	
WNT11	43	
MTIF2	126	
DDHD2	130	
TTC39A	0	
EPS15	417	
ORC1	2	
MGST2	108	
CHERP	140	
ATG16L1	79	
USP40	103	
POMGNT1	252	
RAD54L	11	
MAST2	1082	
DNAJA1	211	
B4GALT1	131	
CHMP5	77	
NFX1	206	
AQP6	0	
DIMT1	37	
IPO11	64	
FOLH1	0	
EIF2AK1	324	
NME8	0	
EPDR1	368	
SNX10	0	
SEPHS1	69	
ITPKC	48	
CEACAM6	0	
FAT2	3	
RBM22	135	
ERO1LB	21	
ZFAND6	228	
HSD17B2	0	
TXLNG	35	
PPEF1	0	
LAT2	2	
HUWE1	1199	
ZW10	55	
NOX4	2	
ACOX3	19	
MTMR2	55	
PPP1R15A	819	
HSD17B14	0	
TRIP6	8	
ACHE	735	
