5S_rRNA	0
7SK	0
A1BG	0
A1CF	1
A2M	605
A2ML1	0
A4GALT	32
A4GNT	0
AAAS	84
AACS	11
AADAC	0
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	10
AAED1	31
AAGAB	79
AAK1	20
AAMDC	304
AAMP	126
AANAT	0
AAR2	71
AARD	0
AARS	279
AARS2	25
AASDH	25
AASDHPPT	129
AASS	31
AATK	3
ABAT	2
ABCA1	77
ABCA12	0
ABCA13	0
ABCA3	50
ABCA4	1
ABCA5	229
ABCA6	21
ABCA8	101
ABCA9	72
ABCB1	2
ABCB10	71
ABCB11	0
ABCB4	34
ABCB5	1
ABCB6	12
ABCB8	62
ABCB9	118
ABCC1	185
ABCC10	41
ABCC11	14
ABCC12	7
ABCC3	1
ABCC4	20
ABCC6	7
ABCC8	5
ABCC9	307
ABCD2	2
ABCD3	130
ABCD4	75
ABCE1	88
ABCF1	0
ABCF2	252
ABCF3	202
ABCG1	45
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	21
ABHD10	75
ABHD11	26
ABHD12	18
ABHD12B	0
ABHD13	31
ABHD14A-ACY1	0
ABHD14B	42
ABHD15	7
ABHD16A	0
ABHD16B	5
ABHD17A	147
ABHD17B	52
ABHD17C	3
ABHD2	72
ABHD3	39
ABHD4	94
ABHD5	35
ABHD6	11
ABHD8	48
ABI1	63
ABI2	146
ABI3	6
ABI3BP	63
ABL1	162
ABL2	63
ABLIM1	627
ABLIM2	491
ABLIM3	113
ABO	0
ABR	137
ABRA	911
ABRACL	1
ABT1	41
ABTB1	107
ABTB2	175
ACA59	0
ACA64	0
ACAA1	113
ACAA2	302
ACACB	958
ACAD10	68
ACAD11	8
ACAD8	98
ACAD9	102
ACADL	38
ACADM	805
ACADS	293
ACADSB	308
ACADVL	2631
ACAN	0
ACAP1	18
ACAP2	34
ACAP3	156
ACAT1	1361
ACAT2	49
ACBD3	115
ACBD4	17
ACBD5	151
ACBD7	0
ACCS	16
ACCSL	0
ACD	24
ACE	16
ACE2	0
ACER1	0
ACER2	3
ACER3	16
ACHE	735
ACIN1	339
ACKR1	26
ACKR2	1
ACLY	48
ACMSD	2
ACN9	26
ACO1	128
ACO2	3154
ACOT11	47
ACOT12	0
ACOT13	100
ACOT2	146
ACOT4	3
ACOT6	8
ACOT7	7
ACOT8	144
ACOT9	89
ACOX1	365
ACOX2	34
ACOX3	19
ACP1	156
