ENSEMBL ID	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM
ENSG00000004799	112.52005666666668	512.8443000000001	38.905483333333336	551.7238333333333
ENSG00000004809	0.3839983333333334	2.1599741666666668	0.46380116666666665	0.0
ENSG00000004838	5.9589	1.2366083333333335	3.4132650000000004	35.40051666666667
ENSG00000004846	1.91015	0.0	0.0	0.0
ENSG00000004848	105.1458	0.0	0.0	0.0
ENSG00000004864	52.12068333333334	120.38361666666668	108.4923	312.1465
ENSG00000004866	87.61491666666666	88.88191666666667	85.33693333333332	40.672999999999995
ENSG00000004897	47.358000000000004	54.06333333333333	51.04441666666667	56.6259
ENSG00000004939	303.38350499999996	191.29098333333334	431.9395	118.5468
ENSG00000004948	3.3350924999999996	8.303875	18.574366666666666	3.876184
ENSG00000004961	155.71149999999997	87.62968333333333	96.23415	82.37306666666667
ENSG00000004975	75.76088333333334	51.04983333333333	56.72126666666666	28.68461666666667
ENSG00000005001	39.62616666666667	50.52301666666667	51.11243333333332	0.0
ENSG00000005007	109.41180000000001	136.18066666666667	203.39866666666668	127.12516666666669
ENSG00000005020	54.361664999999995	81.69275	78.0824	116.80173333333333
ENSG00000005022	3974.703833333333	2893.9149999999995	4022.133333333333	8600.085
ENSG00000005059	33.27856499999999	39.13118333333333	13.621250000000002	3.0364283333333333
ENSG00000005073	5.437515	14.480328333333338	19.822566666666663	15.498925
ENSG00000005075	348.5683333333333	525.199	950.8998333333333	753.68
ENSG00000005100	28.232583333333334	30.058049999999998	21.21806666666667	51.8665
ENSG00000005102	2.0706700000000002	0.24864333333333333	0.0	10.188878333333333
ENSG00000005108	21.844476666666665	14.364108333333332	11.38735	8.075661666666667
ENSG00000005156	31.3148	30.7727	22.593	54.35445000000001
ENSG00000005175	42.17818333333333	47.41864999999999	41.85661666666666	49.177600000000005
ENSG00000005187	149.26136666666665	188.32456666666667	184.20533333333333	2020.54403
ENSG00000005189	4.480754999999999	5.697708333333334	5.652104999999999	8.760466666666666
ENSG00000005194	110.69801666666667	114.5731	131.384	134.31553333333332
ENSG00000005206	151.0521666666667	93.58191666666666	159.90149999999997	80.62098333333334
ENSG00000005238	64.28036666666667	68.84988333333334	50.66528333333334	74.8465
ENSG00000005243	37.75910666666667	32.507733333333334	58.877250000000004	11.544168333333333
ENSG00000005249	13.949466666666666	26.332761666666666	8.223608333333333	13.495015
ENSG00000005302	51.25923333333333	67.72708333333333	53.65248333333333	148.77833333333334
ENSG00000005339	89.06746666666668	84.48608333333333	83.43116666666667	70.91265
ENSG00000005379	24.977078333333335	23.52236666666667	21.683866666666663	3.9357783333333334
ENSG00000005381	0.27893816666666665	1.6447578333333333	0.0	0.0
ENSG00000005421	0.9783666666666667	0.0	0.24779216666666667	0.4815783333333334
ENSG00000005436	38.92485	28.44633333333334	13.600366666666668	12.11135
ENSG00000005448	61.317296666666664	50.07423333333333	116.11568333333334	5.1343266666666665
ENSG00000005469	30.6343	42.1177	106.99899999999998	1106.3213333333333
ENSG00000005471	7.031203666666667	1.3033318333333332	4.142893333333333	1.5643084999999999
ENSG00000005483	118.12653333333333	115.01506666666667	121.34266666666667	168.75266666666667
ENSG00000005486	290.9945	219.8256666666667	96.49336666666666	192.14316666666664
ENSG00000005513	13.278398333333334	4.998476666666666	7.089176666666667	4.352276666666667
ENSG00000005700	47.44745	75.38626666666666	70.58615	82.11406666666666
ENSG00000005810	26.326116666666664	29.88795	37.74295	57.36213333333333
ENSG00000005812	131.45513333333332	153.75833333333333	144.93266666666668	351.20216666666664
ENSG00000005844	8.388015000000001	18.149166666666666	3.428376666666667	56.83187266666666
ENSG00000005882	222.38743333333332	191.83050000000003	244.55766666666668	944.3278333333333
ENSG00000005884	192.16912499999998	140.73033333333333	156.7695	70.63665
ENSG00000005889	54.65748333333334	75.42793333333333	71.80208333333333	59.90078333333333
ENSG00000005893	378.962	304.9628333333333	342.6223333333333	2334.3416666666667
ENSG00000005955	224.58899999999997	230.79283333333333	175.85183333333336	318.695
ENSG00000005961	6.547483333333332	1.2851833333333333	0.5913253333333334	5.988336666666666
ENSG00000005981	0.3311753333333333	0.5006506666666667	0.0	0.619662
ENSG00000006007	146.96689999999998	169.01916666666668	202.30083333333334	657.9925000000001
ENSG00000006015	264.4111666666667	233.19833333333335	198.3165	195.48833333333332
ENSG00000006016	26.308004999999998	19.56809	0.5813873333333334	3.3382833333333335
ENSG00000006025	22.06831666666667	16.959446666666665	13.9078	18.209878333333332
ENSG00000006042	288.95211666666665	241.30083333333332	176.9536666666667	56.198800000000006
ENSG00000006047	83.61024666666667	5.677700000000001	49.87916666666667	74.76413333333333
ENSG00000006059	0.36645833333333333	0.0	0.0	0.0
ENSG00000006062	25.50761833333333	35.09953333333333	21.8639	16.447016666666666
ENSG00000006071	3.908798333333333	1.3955323333333334	3.0388633333333335	0.23794016666666665
ENSG00000006074	353.4916666666666	496.78833333333336	0.0	0.0
ENSG00000006075	68.234785	9.784136666666667	1.5567399999999998	1.4099183333333334
ENSG00000006114	39.593133333333334	57.440866666666665	89.51709999999999	80.89061666666667
ENSG00000006116	0.0	0.9638	0.0	0.0
ENSG00000006118	129.92996666666667	40.22396666666667	19.35305	30.87
ENSG00000006125	217.72933333333336	291.96583333333336	208.241	189.7686666666667
ENSG00000006128	0.0	13.903030000000001	1.34407	0.5742916666666666
ENSG00000006194	40.67335	27.82456666666667	43.34036666666666	37.15611666666666
ENSG00000006210	8306.006666666666	4307.554999999999	0.0	4387.9783333333335
ENSG00000006282	221.0783333333333	172.662	88.54816666666666	1.1877038333333334
ENSG00000006283	2.7425013333333332	0.1999713333333333	0.3479545	9.7629
ENSG00000006327	299.63450000000006	522.8225000000001	91.07703333333332	272.0498333333333
ENSG00000006377	0.24696666666666667	0.0	0.0	0.0
ENSG00000006432	7.7677249999999995	10.025403333333333	16.321716666666667	28.239716666666666
ENSG00000006451	224.02616666666668	158.22	99.79426666666666	225.63366666666664
ENSG00000006453	66.21398333333333	50.569033333333344	37.48321666666667	76.59681666666667
ENSG00000006459	20.142	18.86691666666667	16.45893333333333	36.384683333333335
ENSG00000006468	5.29732	10.184661666666665	16.051716666666668	40.78795
ENSG00000006530	40.8303	71.34745000000001	41.89183333333333	37.28811666666667
ENSG00000006555	15.281095833333334	52.21486666666666	69.88483333333333	13.346906666666667
ENSG00000006576	21.89323333333333	13.541416666666668	18.06795	21.829300000000003
ENSG00000006606	2.4406166666666667	0.0	9.583018333333333	0.0
ENSG00000006607	22.02997166666667	28.263900000000003	23.403999999999996	53.715083333333325
ENSG00000006611	74.65593566666666	88.1417	113.30316666666666	120.14335
ENSG00000006625	114.17323333333333	131.93718333333337	109.16230000000002	166.36216666666664
ENSG00000006634	12.064378333333332	6.543588333333333	2.5834783333333333	6.968693333333334
ENSG00000006638	16.464935	18.76125	13.289188333333334	72.07855
ENSG00000006652	100.15256666666669	102.38353333333333	22.4293	72.75605
ENSG00000006695	27.317783333333335	48.93283333333334	50.87470000000001	65.90671666666667
ENSG00000006704	50.048849999999995	41.87708333333333	37.48241666666667	47.51243333333334
ENSG00000006712	180.98833333333332	158.36283333333333	106.90875000000001	165.30066666666667
ENSG00000006715	38.91356666666667	68.49096666666667	36.46756666666666	125.25216666666667
ENSG00000006740	15.032319833333334	12.243798333333332	19.9601	19.410866666666667
ENSG00000006744	67.16008333333333	55.0435	34.730583333333335	55.998650000000005
ENSG00000006747	454.53961666666663	204.84714999999997	200.79899999999998	106.03491666666666
ENSG00000006757	10755.529999999999	3066.5066666666667	321.71	0.0
ENSG00000006788	0.09730933333333334	0.0	0.1977875	0.02922683333333333
ENSG00000006831	88.93161666666667	96.69191666666666	99.17425000000001	239.54816666666667
ENSG00000006837	7.207735	6.933013333333332	4.029941666666667	6.2051066666666665
ENSG00000007001	29.143558333333335	49.13666666666668	0.10196983333333333	49.7449
ENSG00000007038	11.269733333333333	0.2840416666666667	8.291058333333334	0.9059050000000001
ENSG00000007047	69.76361666666666	53.41188333333334	50.09071666666667	77.513
ENSG00000007062	20.36821	71.83083333333333	17.696266666666666	128.9297
ENSG00000007080	428.1899999999999	429.2355	324.95166666666665	211.6645
ENSG00000007168	223.5225	361.8541666666667	294.5645	509.9501666666667
ENSG00000007171	3.235704333333333	1.6715745	0.6069198333333333	0.8231
ENSG00000007174	0.7418073333333334	0.37243566666666666	0.2911348833333333	0.5733673333333333
ENSG00000007202	167.48866666666666	204.977	170.95483333333334	646.9106666666667
ENSG00000007216	157.82926883333332	488.6385	694.1291666666666	396.2043333333333
ENSG00000007237	4.432735	7.37278	3.162165	5.475095
ENSG00000007255	4844.058333333333	0.0	2031.6046666666668	7479.080000000001
ENSG00000007264	15.76007	2.6177733333333335	2.399583333333333	2.9879816666666663
ENSG00000007312	10.378706666666668	5.755558333333333	6.843561666666666	16.701241666666665
ENSG00000007314	1.802738	0.5311075	0.41527050000000004	0.24336850000000002
ENSG00000007341	20.662121666666668	26.097466666666666	32.06588333333334	56.2366
ENSG00000007350	0.2595028333333333	0.23167333333333331	0.14933583333333333	0.0
ENSG00000007372	1.1030361666666666	0.0	0.0	0.0
ENSG00000007376	34.393166666666666	20.541183333333333	40.28691666666667	21.874915
ENSG00000007384	61.64168333333333	65.11968333333333	44.72271666666666	129.37316666666666
ENSG00000007392	237.1145	177.11783333333335	105.65930000000002	84.82508333333334
ENSG00000007402	3.6730075	7.354916666666668	0.255913	8.995196666666667
ENSG00000007516	27.31025666666667	5.715978333333333	2.9208233333333333	4.505858
ENSG00000007520	206.771	92.1281	113.29836666666667	106.00304999999999
ENSG00000007541	171.60903333333331	78.32216666666666	172.77183333333335	488.2081666666666
ENSG00000007545	30.681466666666665	30.388566666666662	28.38515	38.14266666666666
ENSG00000007866	48.864983333333335	66.9522	39.50673333333333	56.87518333333335
ENSG00000007908	4.036863833333332	23.478155	5.275023666666667	1.2437066666666665
ENSG00000007923	111.43785000000001	140.1191	110.9748	133.578
ENSG00000007933	21.341026666666668	24.948964999999998	64.4057	4.118263333333333
ENSG00000007944	74.9024	76.68691666666668	107.47731666666668	177.56563333333335
ENSG00000007952	0.0	0.0	0.672787	0.0
ENSG00000007968	1.9645516666666667	0.17504833333333333	0.14260216666666667	4.891126666666666
ENSG00000008018	590.3746666666667	694.2078333333334	504.05649999999997	983.9675000000001
ENSG00000008056	18.307509999999997	2.1664600000000003	3.4240766666666675	1.02345
ENSG00000008083	30.5197	17.30115	27.72621666666667	72.17416666666666
ENSG00000008086	6.307041166666667	8.365616666666666	23.316433333333336	11.12047
ENSG00000008118	18.466206666666668	9.661426666666667	0.0	6.447038333333334
ENSG00000008128	646.7869999999999	615.9223333333333	624.2683333333333	777.0335
ENSG00000008130	73.29696666666668	108.10611666666665	225.38566666666668	485.00333333333333
ENSG00000008196	20.95271666666667	63.64756666666667	63.31946666666666	94.14313333333335
ENSG00000008197	0.0	0.0	0.0	0.0
ENSG00000008226	1.5660638333333334	5.149621666666667	0.4459241666666667	76.20893333333335
ENSG00000008256	24.24337	32.40258333333333	17.113516666666666	32.94521666666667
ENSG00000008277	7.428638333333335	9.6691	0.9699421666666668	4.192769999999999
ENSG00000008282	317.7047	500.1578333333334	922.1091666666666	1441.8466666666666
ENSG00000008283	70.69833333333334	62.8126	97.59575	97.88176666666665
ENSG00000008294	102.49905000000001	107.18593333333335	54.52519999999999	187.40666666666667
ENSG00000008300	2.6726813333333332	1.4259403333333334	0.306186	0.062385833333333335
ENSG00000008311	60.07351666666667	34.251733333333334	49.0901	1167.1978333333332
ENSG00000008323	6.868541666666666	7.055053333333333	3.7547433333333333	16.288108333333334
ENSG00000008324	123.26391666666666	112.06906666666667	206.81750000000002	79.49666666666667
ENSG00000008382	87.20471666666667	96.36113333333333	88.83908333333333	147.28900000000002
ENSG00000008394	777.2236666666666	342.971	1652.131666666667	576.6999999999999
ENSG00000008405	48.8829	71.44805	47.1752	56.25136666666666
ENSG00000008441	74.91054999999999	39.21771666666666	52.95638333333334	72.64293333333333
ENSG00000008513	97.06872333333335	56.556533333333334	52.57971666666666	30.672349999999998
ENSG00000008516	7.6895750000000005	2.4705225	1.6877773333333332	0.4799733333333333
ENSG00000008710	68.10421666666666	40.778533333333336	44.27478333333334	60.60685
ENSG00000008735	23.031635000000005	2.869346166666667	17.563083333333335	1.1708843333333332
ENSG00000008838	102.41505000000001	130.705	62.996916666666664	73.47076666666668
ENSG00000008853	82.76426666666667	33.291666666666664	24.880799999999997	42.98198333333334
ENSG00000008869	41.245283333333326	26.715666666666664	44.282849999999996	62.10094999999999
ENSG00000008952	421.0183333333334	497.99550000000005	435.03966666666673	1185.9398333333334
ENSG00000008988	9310.85	4739.948333333334	980.9991666666666	1433.0765000000001
ENSG00000009307	769.5043333333333	971.6743333333333	1050.9781666666668	739.1186666666666
ENSG00000009335	84.84556666666667	94.77538333333332	79.7205	135.02649999999997
ENSG00000009413	16.36283333333333	27.36645	15.121699999999999	39.68403333333333
ENSG00000009694	8.77233	9.812458333333334	0.6271245	0.0
ENSG00000009709	34.574999999999996	0.0	0.0	0.0
ENSG00000009724	18.226821666666666	8.80602	28.649866666666664	55.21733333333333
ENSG00000009765	52.12359166666667	57.33471666666666	306.56083333333333	334.46166666666664
ENSG00000009780	22.904433333333333	23.843216666666667	23.79801666666667	103.96418333333334
ENSG00000009790	10.581660333333334	13.51368	9.172726666666668	5.374200000000001
ENSG00000009830	25.5228	23.61518333333333	46.77853333333332	44.13613333333333
ENSG00000009844	68.74275	87.88033333333334	83.36521666666667	117.2198
ENSG00000009950	88.53936333333331	177.47391666666667	529.9925000000001	412.936
ENSG00000009954	74.6892	109.4907	75.23903333333334	129.211
ENSG00000010017	101.57808333333334	119.85766666666667	71.39505	158.39166666666668
ENSG00000010072	16.759576666666668	20.447133333333333	21.212483333333335	35.82566666666666
ENSG00000010165	51.60645	43.84025	38.572950000000006	30.232033333333334
ENSG00000010219	40.1187	50.37243333333334	0.0803465	0.12802933333333333
ENSG00000010244	337.8175	367.028	251.31383333333335	265.89000000000004
ENSG00000010256	689.877	680.0486666666667	875.1730000000001	1653.1683333333333
ENSG00000010270	84.25865	88.67821666666667	161.04733333333334	89.58581666666667
ENSG00000010278	873.9370500000001	892.2646666666666	327.566	470.33816666666667
ENSG00000010292	42.40486666666667	59.81205	18.062183333333333	12.839526666666666
ENSG00000010295	60.163716666666666	28.34906666666667	37.9305	47.21106666666666
ENSG00000010318	11.659365000000001	3.0588200000000003	15.524453333333332	40.078966666666666
ENSG00000010319	37.75069	50.63726666666667	49.70088333333333	92.68531666666667
ENSG00000010322	172.20100000000002	126.1825	159.67849999999999	524.6835
ENSG00000010327	66.6233	67.78299999999999	67.51145	29.136283333333335
ENSG00000010361	71.16066666666667	62.5948	75.75633333333333	70.76095
ENSG00000010379	210.94816233333333	114.3517	187.65733333333333	318.6263333333334
ENSG00000010404	201.81215	218.90116666666665	275.8715	250.87416666666672
ENSG00000010610	22.245551666666668	43.085816666666666	17.801733333333335	5.7880883333333335
ENSG00000010626	42.99164999999999	63.08591666666666	1.1561231666666667	0.5030233333333333
ENSG00000010671	5.583136666666667	3.93759	1.2971631666666668	2.50351
ENSG00000010704	23.444550000000003	23.007716666666667	42.84358333333333	37.16983333333334
ENSG00000010803	89.27623333333334	87.66756666666667	106.67068333333333	56.718016666666664
ENSG00000010810	112.04205	63.81255000000001	34.264100000000006	27.5651
ENSG00000010818	62.053594999999994	82.54351666666666	45.376583333333336	49.339166666666664
ENSG00000010932	301.3973683333333	291.76846666666665	719.3545	2767.4483333333333
ENSG00000011007	64.4629	106.73913333333333	105.65830000000001	120.748
ENSG00000011009	57.31966666666667	107.24358333333333	105.41606666666667	86.85063333333335
ENSG00000011021	29.57511666666667	23.33328333333333	33.200916666666664	81.54805
ENSG00000011028	28.498738333333332	35.048755	24.776416666666666	37.57408333333333
ENSG00000011052	2020.3883333333333	532.6106666666667	1350.6516666666669	2395.736666666666
ENSG00000011083	0.21672433333333332	0.1063755	0.9389636666666666	3.1118433333333333
ENSG00000011105	241.01185	162.02385000000004	232.37766666666664	148.195
ENSG00000011114	38.689099999999996	59.60483333333334	63.69716666666667	76.54546666666667
ENSG00000011132	57.487166666666674	98.41923333333334	110.63593333333334	193.34400000000002
ENSG00000011143	23.314783333333327	32.91498333333333	30.750283333333332	10.149655000000001
ENSG00000011198	49.593983333333334	109.55689999999998	43.81111666666666	199.4221666666667
ENSG00000011243	252.80066666666667	193.3416666666667	196.2035	146.50316666666663
ENSG00000011258	18.488599999999998	18.342233333333333	23.989933333333337	19.774433333333334
ENSG00000011260	87.12651666666666	26.87278333333333	74.23073333333333	87.27555000000001
ENSG00000011275	45.22331666666667	70.70606666666667	56.44261666666666	59.259049999999995
ENSG00000011304	423.1689999999999	505.52549999999997	353.63899999999995	499.155
ENSG00000011332	0.0	0.9974849999999998	0.12673583333333333	0.855195
ENSG00000011347	53.75964783333333	7.383471666666669	7.666923333333333	8.913023333333333
ENSG00000011376	41.27186666666667	50.57798333333333	39.56718333333333	75.67601666666665
ENSG00000011405	50.81306666666668	58.494949999999996	42.45105	88.54676666666667
ENSG00000011422	56.80196666666666	72.88785	6.5261233333333335	17.116033333333334
ENSG00000011426	6.788345333333333	2.2847795	0.5640348333333333	3.132975
ENSG00000011451	140.17683333333332	102.36538333333333	116.78656666666667	117.82283333333334
ENSG00000011454	56.66480000000001	65.63283333333334	62.91616666666666	62.60963333333333
ENSG00000011465	732.5784016666667	1785.9641666666666	629.622	234.38666666666666
ENSG00000011478	41.46316666666667	34.78821666666666	29.094099999999997	34.54983333333333
ENSG00000011485	147.72886666666668	120.29408333333335	153.48849999999996	245.76166666666666
ENSG00000011523	38.90815	41.19485	29.8425	42.3833
ENSG00000011566	23.0404	46.3924	58.89945	65.32440000000001
ENSG00000011590	0.8158500000000001	1.6684950000000003	1.3870616666666666	8.06025
ENSG00000011600	93.392185	83.82748499999998	23.01099166666667	34.42253333333334
ENSG00000011638	217.4034	156.60483333333335	61.82791666666666	73.34428333333334
ENSG00000011677	0.54562	0.0	0.0	15.872138333333332
ENSG00000012048	3.6578183333333336	1.6827808333333332	3.2989800000000002	1.2352314999999998
ENSG00000012061	210.737	240.86783333333332	119.64021666666667	51.92138333333333
ENSG00000012124	38.274185	1.3203628333333335	0.4455503333333333	3.347205
ENSG00000012171	304.66695	271.4201666666666	643.7998333333334	130.65741666666668
ENSG00000012174	28.475066666666667	24.287966666666666	25.91255	52.08283333333333
ENSG00000012211	28.901486666666667	21.502799999999997	17.722533333333335	23.519750000000002
ENSG00000012223	18.381355	1520.9166333333333	4.370740666666666	0.8030051666666668
ENSG00000012232	36.85626666666666	50.509416666666674	62.8384	98.18513333333334
ENSG00000012504	93.23358	93.57338333333333	58.292816666666674	461.0165
ENSG00000012660	107.42026666666665	95.19811666666668	48.8285	233.26666666666665
ENSG00000012779	30.288321666666665	12.636296666666667	3.4137033333333338	3.4351533333333335
ENSG00000012822	221.0923333333333	189.69083333333333	125.94049999999999	154.72283333333334
ENSG00000012963	55.71523333333334	61.23931666666667	66.14331666666668	66.198
ENSG00000012983	26.746916666666667	33.85096666666667	20.715216666666667	19.2638
ENSG00000013016	78.30548	100.37276666666666	98.30516666666666	105.72008333333332
ENSG00000013275	276.55316666666664	321.7438333333333	290.4593333333333	339.96133333333336
ENSG00000013288	70.3664	54.98621666666666	53.30566666666667	185.37116666666665
ENSG00000013293	0.520396	0.6680093333333333	0.06084883333333333	0.0
ENSG00000013297	8.10358	38.7876	5.324865	2.5429500000000003
ENSG00000013306	358.41283333333337	383.60983333333337	191.1291666666667	1057.0938333333334
ENSG00000013364	454.08483333333334	610.9003333333334	400.4940000000001	192.52383333333333
ENSG00000013374	104.8408	130.4428333333333	100.90355	163.28483333333332
ENSG00000013375	39.426183333333334	87.18239999999999	60.6629	111.47916666666667
ENSG00000013392	54.822799999999994	23.937166666666666	14.7519	14.60436666666667
ENSG00000013441	406.38283333333334	381.4841666666666	404.48766666666666	329.5466666666667
ENSG00000013503	16.735718333333335	13.47303166666667	23.9002	30.682133333333336
ENSG00000013523	46.1778	46.90598333333333	60.500499999999995	15.794516666666667
ENSG00000013561	168.20766666666668	250.13166666666666	140.26016666666666	322.5731666666666
ENSG00000013563	83.24833333333332	42.401	37.54028333333333	52.659349999999996
ENSG00000013583	374.7935	276.5825	332.1356666666667	366.1633333333334
ENSG00000013588	53.572585000000004	12.061121666666665	32.631683333333335	18.972133333333336
ENSG00000013619	12.41801833333333	23.816149999999997	10.22432	3.271288333333334
ENSG00000013725	4.6749963333333335	6.442254999999999	10.709196666666665	3.3523979999999995
ENSG00000013810	33.951345	9.597186666666666	1.9650350000000003	7.555
ENSG00000014123	61.25398333333334	63.733133333333335	52.3811	90.1651
ENSG00000014138	19.175008333333334	11.283151666666669	3.05766	13.359771666666667
ENSG00000014164	60.3123	40.43136666666667	51.355266666666665	3.272553333333333
ENSG00000014216	160.15341666666666	168.8895	145.03461666666666	65.16591666666667
ENSG00000014257	12.621815833333335	17.665745	12.745668333333334	6.003571666666667
ENSG00000014641	863.121	1388.465	2004.7366666666667	5992.353333333333
ENSG00000014824	155.08763333333334	227.90700000000004	140.52766666666668	414.3735
ENSG00000014914	51.470040000000004	85.11448333333333	5.266136666666666	197.63083333333336
ENSG00000014919	57.48491666666666	94.39673333333333	95.04796666666668	139.767
ENSG00000015133	18.176066666666667	24.00616666666667	44.15136666666667	24.069899999999993
ENSG00000015153	52.67481666666666	46.03183333333333	31.171649999999996	73.11556666666667
ENSG00000015171	133.14343333333332	157.22913333333335	201.9095	176.36716666666666
ENSG00000015413	784.52268	700.6606666666667	2809.535	794.006
ENSG00000015475	49.027750000000005	62.411316666666664	79.15295	486.8021666666666
ENSG00000015479	413.5330000000001	435.9416666666668	148.88716666666667	277.50183333333337
ENSG00000015520	8.891408999999998	0.2256695	3.3388750000000003	0.4348653333333334
ENSG00000015532	73.18816666666666	56.986783333333335	56.780183333333326	54.68328333333333
ENSG00000015592	18.916706666666666	0.8669949999999997	0.0	0.6714866666666665
ENSG00000015676	94.74421666666666	94.09105000000001	114.42888333333333	158.387
ENSG00000016082	0.0	0.227155	0.0	0.22861666666666666
ENSG00000016391	119.24628000000001	208.63483333333332	703.6261666666668	680.1105
ENSG00000016402	0.542405	2.4225066666666666	20.6417	0.0
ENSG00000016490	7.8739833333333324	0.127109	0.0	0.0
ENSG00000016602	0.08217616666666668	0.0	0.0	0.0
ENSG00000016864	195.22549999999998	157.45516666666666	172.2985	97.15751666666667
ENSG00000017260	113.21078333333332	175.10916666666665	102.41326666666664	154.83866666666665
ENSG00000017373	10.956876833333332	1.8456465000000002	2.5245585	55.03208333333333
ENSG00000017427	4.002081666666666	9.357921666666668	15.299041666666668	12.064196666666668
ENSG00000017483	14.449149999999998	9.461581666666667	4.718255	0.0
ENSG00000017621	41.72611666666666	24.154283333333336	53.996116666666666	55.64248333333334
ENSG00000017797	191.36883333333336	237.43983333333335	192.29599999999996	166.184
ENSG00000018189	82.70649999999999	89.60761666666667	119.51533333333333	159.42216666666667
ENSG00000018236	10.518209833333332	22.134908333333332	3.91638	4.4845820000000005
ENSG00000018280	8.911116666666667	14.569443333333334	24.14448333333333	9.975436666666665
ENSG00000018408	162.742	212.72583333333333	175.38933333333333	249.33516666666665
