ENSEMBL ID	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
ENSG00000003137	21.903068333333334	27.673636666666667	20.993745	23.96702
ENSG00000003147	132.94631666666666	133.95233333333334	99.88236666666667	127.81994999999999
ENSG00000003249	176.39475000000002	104.16761666666666	172.13649999999998	75.68593333333332
ENSG00000003393	38.27546666666667	62.55214999999999	90.22113333333334	62.483799999999995
ENSG00000003402	47.16853333333333	32.41206666666666	33.4728	12.732701666666665
ENSG00000003436	6.376666666666668	7.1099683333333346	11.695851666666668	12.638251666666667
ENSG00000003509	52.35135	30.38638333333333	53.66355000000001	87.84233333333333
ENSG00000003756	152.22566666666668	160.85183333333333	149.84599999999998	200.51249999999996
ENSG00000003987	44.035533333333326	59.44593333333333	103.32981666666666	150.65033333333332
ENSG00000003989	5.715285000000001	23.03391666666667	24.876549999999998	24.815766666666665
ENSG00000004059	761.5306666666667	871.1131666666666	691.8976666666666	464.8
ENSG00000004139	26.17661666666667	37.36405	65.40288333333334	51.251749999999994
ENSG00000004399	63.84733333333333	74.33163333333333	68.16866666666667	94.3517
ENSG00000004455	77.7674	159.0375	112.40666666666668	66.04913333333333
ENSG00000004468	4.045376666666667	7.386441666666667	11.697955	11.726955000000002
ENSG00000004478	317.8313333333333	481.3168333333333	509.38999999999993	307.81250000000006
ENSG00000004487	95.52103333333334	127.06083333333333	127.54783333333334	125.14133333333332
ENSG00000004534	233.26083333333335	220.35116666666667	75.27356666666667	135.14083333333335
ENSG00000004660	155.8279	448.3053333333333	525.1991666666667	229.41366666666667
ENSG00000004700	30.0102	42.35751666666667	32.710366666666665	32.9906
ENSG00000004766	60.94421666666667	90.22173333333335	81.66664999999999	90.27053333333333
ENSG00000004776	144.66548333333333	84.1061	379.55400000000003	16.910815
ENSG00000004777	79.86963333333334	100.53813333333333	74.73434999999999	257.12350000000004
ENSG00000004779	402.2633333333333	506.4985	773.6266666666667	50.677383333333324
ENSG00000004799	55.16206666666667	37.90224	10.52956	56.69846666666666
ENSG00000004809	0.11630133333333333	0.11540833333333333	0.08512833333333332	0.0
ENSG00000004838	3.767085	3.1589528333333337	5.910741666666667	11.664218333333332
ENSG00000004846	0.0	0.0	0.0	0.0
ENSG00000004848	37.853633333333335	39.82263333333333	75.22176666666665	54.496933333333324
ENSG00000004864	24.49038333333333	28.84541666666667	20.784716666666665	13.353499999999999
ENSG00000004866	39.73475	47.02996666666667	39.470416666666665	33.01661666666667
ENSG00000004897	54.09889999999999	63.28770000000001	65.95955	78.88623333333334
ENSG00000004939	0.7520223333333335	0.0	0.4877816666666666	0.9902696666666667
ENSG00000004948	0.0	0.0	0.3379651666666666	1.6972516666666666
ENSG00000004961	54.43091666666667	70.65195	85.67235000000001	79.82238333333333
ENSG00000004975	61.52821666666667	50.27564999999999	43.1561	45.91716666666667
ENSG00000005001	0.0	0.0	0.0	0.0
ENSG00000005007	79.65898333333332	112.84083333333332	145.27200000000002	116.48750000000001
ENSG00000005020	19.854021666666664	30.216250000000002	16.2313	28.02455
ENSG00000005022	1414.4350000000002	1349.9733333333334	1425.9683333333332	1405.9016666666666
ENSG00000005059	7.672176666666668	19.95615	15.865499999999999	6.536516666666667
ENSG00000005073	0.0	0.0	0.0	0.356095
ENSG00000005075	220.24483333333333	383.64183333333335	640.15	572.7721666666667
ENSG00000005100	29.062706666666667	40.17126666666667	55.6832	87.34753333333333
ENSG00000005102	0.25303333333333333	0.2282316666666667	0.37448	2.00314
ENSG00000005108	9.521068333333334	22.625600000000002	31.825733333333336	35.3474
ENSG00000005156	23.709400000000002	25.6122	24.832316666666667	40.09119999999999
ENSG00000005175	39.42933333333334	40.80096666666667	53.5713	62.594683333333336
ENSG00000005187	2.4173666666666667	1.636786	1.6661361666666668	36.2423185
ENSG00000005189	5.660140000000001	8.911708333333332	4.563208333333333	2.1258701666666666
ENSG00000005194	88.48376666666667	89.58823333333333	89.00436666666667	81.2377
ENSG00000005206	70.56811666666665	77.28098333333334	159.22083333333333	94.57206666666667
ENSG00000005238	61.70285000000001	56.487750000000005	53.6386	99.70895
ENSG00000005243	12.677956666666667	6.541896666666666	13.082723333333334	2.733166666666667
ENSG00000005249	102.64641666666667	178.4935	142.4725	103.48725
ENSG00000005302	79.76371666666667	114.37400000000001	71.82091666666666	61.59026666666667
ENSG00000005339	79.94648333333335	102.88756666666666	124.71833333333335	112.1443
ENSG00000005379	95.60776666666665	136.778	135.047	264.4036666666667
ENSG00000005381	6.435149999999999	12.046091666666667	0.9362228333333333	0.0
ENSG00000005421	0.1423585	0.0	0.11072800000000001	0.31792149999999997
ENSG00000005436	20.828300000000002	10.887718333333334	5.08958	13.456275
ENSG00000005448	58.616099999999996	83.04928333333332	78.22198333333334	42.97371666666667
ENSG00000005469	8.30664	10.897373333333334	6.910531666666667	81.5133
ENSG00000005471	1.265665	0.9223348333333333	0.6925628333333332	10.258635
ENSG00000005483	135.73166666666668	180.88783333333333	202.46066666666664	215.41166666666666
ENSG00000005486	603.5825	538.4498333333333	395.98633333333333	233.71916666666667
ENSG00000005513	408.72700000000003	361.58700000000005	276.35583333333335	273.15183333333334
ENSG00000005700	43.36965	49.974799999999995	38.68123333333333	36.776633333333336
ENSG00000005810	86.36701666666666	140.60481666666666	182.35066666666663	215.61283333333336
ENSG00000005812	150.5915	188.23366666666666	258.59250000000003	313.4496666666667
ENSG00000005844	0.5327285	4.039148333333333	0.9151136666666667	10.105849
ENSG00000005882	167.3683333333333	176.00666666666666	215.70000000000002	344.53849999999994
ENSG00000005884	23.7406	27.60786666666667	21.26	33.36848333333334
ENSG00000005889	37.2283	43.71933333333333	56.74100000000001	46.161849999999994
ENSG00000005893	392.49399999999997	319.22683333333333	203.1008333333333	201.80683333333332
ENSG00000005955	221.7651666666667	236.92	223.12633333333335	302.18683333333337
ENSG00000005961	7.380504999999999	10.718566666666666	2.9442566666666665	0.7602246666666667
ENSG00000005981	3.238293666666667	1.212509	0.0	3.297299166666667
ENSG00000006007	204.8065	247.74900000000002	227.33816666666667	728.3051666666667
ENSG00000006015	460.5318333333333	407.54749999999996	288.9256666666667	172.84333333333333
ENSG00000006016	86.49374999999999	70.70428166666666	10.915791666666665	19.285633333333333
ENSG00000006025	33.893966666666664	37.402166666666666	39.149499999999996	25.60875
ENSG00000006042	194.6534833333333	164.10766666666666	62.5875	39.549600000000005
ENSG00000006047	7.480671666666666	1.8132983333333332	0.0	8.777975
ENSG00000006059	0.0	0.15467266666666665	0.0	0.0
ENSG00000006062	11.938008333333334	17.334566666666664	28.431399999999996	6.942988333333335
ENSG00000006071	90.98455	62.93358333333333	148.81449999999998	53.57083333333333
ENSG00000006074	0.0	0.0	0.0	0.0
ENSG00000006075	4.223238333333334	3.7460866666666663	3.11365	1.7045199999999998
ENSG00000006114	26.19751666666666	31.846099999999993	42.34941666666666	84.5938
ENSG00000006116	236.11293333333336	256.7715	242.32766666666666	333.9431666666667
ENSG00000006118	325.84816666666666	240.80449999999996	235.35150000000002	477.5408333333333
ENSG00000006125	293.95633333333336	443.5091666666667	411.1551666666667	580.4354999999999
ENSG00000006128	18.542366666666666	18.946176666666666	52.136266666666664	59.86835
ENSG00000006194	27.34795	25.41985	30.202716666666664	38.08716666666667
ENSG00000006210	12471.318333333335	14614.866666666667	0.0	42374.799999999996
ENSG00000006282	123.31666666666666	112.03078333333333	44.686933333333336	0.453425
ENSG00000006283	35.612633333333335	59.47611666666666	92.80150000000002	114.3089
ENSG00000006327	9.353104999999998	16.811506666666666	5.527314999999999	34.291149999999995
ENSG00000006377	8.816368333333335	11.670366666666666	16.612051666666666	28.40766666666667
ENSG00000006432	24.26145	38.377966666666666	76.68213333333334	96.59428333333334
ENSG00000006451	116.84943333333335	123.62691666666666	119.73283333333335	205.82250000000002
ENSG00000006453	3.353635	1.4240884999999999	1.7768768333333333	4.24476
ENSG00000006459	10.964721666666664	14.774299999999998	28.154733333333336	53.90483333333333
ENSG00000006468	35.86585	22.803533333333334	40.82911666666667	68.909
ENSG00000006530	47.474983333333334	92.92865	71.39016666666667	69.34095
ENSG00000006555	0.2767736666666667	0.7391991666666667	7.991493333333334	1.7323233333333332
ENSG00000006576	18.031985	27.54131666666667	19.965083333333336	22.34241666666667
ENSG00000006606	0.0	0.83038	0.6841266666666667	0.0
ENSG00000006607	29.070283333333332	25.60095	29.31295	14.777666666666669
ENSG00000006611	5.6437766666666676	4.183374166666666	2.280186833333333	1.3545448333333334
ENSG00000006625	86.15495	59.1121	79.09423333333332	61.0601
ENSG00000006634	4.101596666666667	6.889891666666667	10.806113333333334	2.764518333333333
ENSG00000006638	7.39637	0.0	0.0	14.392235
ENSG00000006652	83.17958333333334	89.06131666666668	70.64581666666668	109.58200000000001
ENSG00000006695	17.803916666666666	32.152416666666674	46.06961666666667	54.30681666666666
ENSG00000006704	24.829400000000003	21.66661666666667	26.799366666666668	41.62606666666667
ENSG00000006712	188.09233333333336	134.7420666666667	132.13473333333334	180.0138333333333
ENSG00000006715	54.28081666666666	122.38189999999999	64.0112	201.58533333333332
ENSG00000006740	116.66996666666665	158.313	241.3816666666667	259.6718333333334
ENSG00000006744	65.84866666666667	34.58936666666667	39.708516666666675	56.97945000000001
ENSG00000006747	0.76016	0.26166	6.4332183333333335	1.4721238333333335
ENSG00000006757	3531.5316666666663	895.1243333333332	389.89000000000004	0.0
ENSG00000006788	0.09357466666666665	0.06252033333333333	0.3859035	0.424089
ENSG00000006831	133.98593333333335	130.5768666666667	64.91376666666666	173.24016666666662
ENSG00000006837	16.46475	12.883533333333332	6.5052200000000004	21.454316666666667
ENSG00000007001	7.279791666666667	0.36371833333333337	0.0	17.21605166666667
ENSG00000007038	0.0	1.5741616666666667	16.275251666666666	11.375273333333334
ENSG00000007047	123.24838333333336	147.1523333333333	130.11333333333332	163.00683333333333
ENSG00000007062	7.6863616666666665	7.232943333333332	9.129743333333332	28.33383333333333
ENSG00000007080	607.8149999999999	541.2021666666667	381.2124999999999	420.21433333333334
ENSG00000007168	352.9711666666667	708.1936666666667	731.4526666666667	1138.1183333333333
ENSG00000007171	10.197948333333335	3.69764	0.1768003333333333	0.5476924999999999
ENSG00000007174	2.642488333333333	1.4431311666666666	4.90668	5.324821666666666
ENSG00000007202	113.74803333333334	139.45116666666667	154.12966666666668	324.7645
ENSG00000007216	0.09961516666666666	0.5612883333333334	0.0	3.8591933333333337
ENSG00000007237	139.87156666666667	251.88916666666668	278.2353333333333	255.7733333333333
ENSG00000007255	961.2669999999999	0.0	0.0	1277.0088333333333
ENSG00000007264	174.94466666666665	89.93728333333333	123.01660000000003	245.25316666666663
ENSG00000007312	1.4262683333333335	1.083915	0.5727033333333333	0.245595
ENSG00000007314	0.1599885	0.12720316666666667	0.08136033333333333	0.0
ENSG00000007341	17.43401666666667	19.54086666666667	26.702633333333335	35.97953333333333
ENSG00000007350	0.0	0.0	0.273765	0.39008266666666663
ENSG00000007372	31.780983333333335	16.291946666666664	49.265649999999994	22.767533333333336
ENSG00000007376	33.60081666666667	43.15305	65.61905	168.31166666666664
ENSG00000007384	23.82963833333333	20.28239	21.331983333333334	36.53483333333333
ENSG00000007392	269.0586666666666	231.78449999999998	164.49566666666666	98.60329999999999
ENSG00000007402	17.722929999999998	26.626566666666665	39.77761666666667	45.09345
ENSG00000007516	20.45450166666667	4.757435	5.159751666666668	30.685393333333334
ENSG00000007520	178.42766666666662	113.69261666666667	102.93273333333333	92.99016666666667
ENSG00000007541	81.79871666666666	78.28091666666667	50.202916666666674	212.7726666666667
ENSG00000007545	18.966866666666665	29.570750000000004	35.964733333333335	51.33748333333333
ENSG00000007866	7.056168333333333	5.946571666666667	2.3184133333333334	7.416948333333334
ENSG00000007908	0.30866583333333336	6.163887333333334	0.477817	0.6436071666666666
ENSG00000007923	81.79521666666666	106.68661666666667	102.69361666666667	110.45485000000001
ENSG00000007933	3.4613549999999997	0.4962461666666667	7.683435	0.0
ENSG00000007944	30.776376666666668	26.26301666666667	30.797366666666665	46.89015
ENSG00000007952	0.12676849999999998	0.5103566666666667	0.09860200000000001	0.16468466666666667
ENSG00000007968	0.0	0.0	0.0	0.47957216666666663
ENSG00000008018	367.0035	353.17816666666664	371.42883333333333	725.9176666666667
ENSG00000008056	623.6136666666666	595.5724999999999	790.7693333333333	1127.1183333333333
ENSG00000008083	29.150299999999998	34.11405	46.41556666666667	51.76806666666667
ENSG00000008086	32.58486666666666	57.18800000000001	71.66569999999999	165.281
ENSG00000008118	57.35521666666667	105.77783333333332	69.28945	75.71853333333333
ENSG00000008128	519.8655	530.9283333333334	882.2693333333333	947.3778333333333
ENSG00000008130	49.17313333333333	56.06385	114.68633333333334	116.16996666666665
ENSG00000008196	0.0	0.0	1.2617983333333334	6.846355
ENSG00000008197	0.0	0.0	0.0	2.5706145
ENSG00000008226	0.9738548333333332	4.9421566666666665	1.1406318333333332	4.250636666666667
ENSG00000008256	53.18901666666667	52.99646666666667	59.1569	56.525650000000006
ENSG00000008277	31.626749999999998	51.02166666666667	91.13131666666668	87.21065
ENSG00000008282	128.73163333333335	94.25819999999999	85.47676666666668	197.95500000000004
ENSG00000008283	68.12706666666666	68.09190000000001	53.439133333333324	164.81666666666666
ENSG00000008294	159.60916666666668	152.112	187.515	327.10983333333337
ENSG00000008300	35.4789	66.38631666666667	67.77983333333331	131.86983333333333
ENSG00000008311	29.958766666666673	19.252253333333332	11.482183333333332	26.627736666666667
ENSG00000008323	0.0	0.0	0.0	0.9884823333333332
ENSG00000008324	209.17916666666667	154.00013333333334	353.6499999999999	77.39120000000001
ENSG00000008382	77.24491666666667	97.66890000000001	59.887116666666664	228.2878333333333
ENSG00000008394	202.71115	11.111978333333333	50.244400000000006	59.94275
ENSG00000008405	39.07614999999999	48.63571666666667	61.76665	57.47838333333333
ENSG00000008441	461.4548333333333	455.6993333333333	724.4113333333335	356.263
ENSG00000008513	12.483678333333332	18.473476666666667	27.949316666666665	29.72083333333333
ENSG00000008516	6.6186766666666665	3.575321666666667	0.9845370000000001	0.44504083333333333
ENSG00000008710	384.8400000000001	423.46866666666665	278.5665	159.781
ENSG00000008735	419.517	554.7888333333334	637.007	669.8123333333333
ENSG00000008838	92.08635	142.20083333333332	128.34033333333335	191.58066666666664
ENSG00000008853	214.99926666666667	213.0975	277.1341666666667	175.72216666666668
ENSG00000008869	48.544399999999996	43.66406666666668	72.75089999999999	85.71838333333334
ENSG00000008952	489.2735	390.8181666666666	364.596	541.6316666666667
ENSG00000008988	2136.4866666666667	1783.1999999999998	316.39483333333334	752.5786666666667
ENSG00000009307	610.9218333333333	760.6786666666666	755.2291666666665	495.11716666666666
ENSG00000009335	61.245200000000004	85.52873333333334	92.9672	148.58316666666667
ENSG00000009413	29.191283333333335	39.15016666666667	23.49036666666667	40.3373
ENSG00000009694	5.5312850000000005	5.662316666666666	8.429383333333334	36.994033333333334
ENSG00000009709	0.5796475	1.3979988333333335	0.0	1.606402166666667
ENSG00000009724	22.51776666666667	34.47645000000001	39.36593333333334	85.20488333333333
ENSG00000009765	0.0	0.0	0.0	8.585320000000001
ENSG00000009780	15.004476666666667	15.058819999999997	17.772683333333333	124.14316666666669
ENSG00000009790	0.8423386666666666	1.8791215000000001	1.290097166666667	0.8884521666666666
ENSG00000009830	21.605233333333334	17.098	21.632566666666673	30.516916666666663
ENSG00000009844	84.4831	132.10366666666667	130.21606666666668	144.39033333333336
ENSG00000009950	69.20696666666667	71.19749999999999	1.5056015	9.917824999999999
ENSG00000009954	95.9515	150.7128333333333	138.966	185.3561666666667
ENSG00000010017	178.75789999999998	210.62366666666665	182.56050000000002	234.6291666666667
ENSG00000010072	14.262876666666669	13.277083333333332	16.077278333333332	34.928666666666665
ENSG00000010165	50.72311666666667	39.81501666666667	41.579033333333335	27.278766666666666
ENSG00000010219	45.38275000000001	43.10826666666667	8.171570000000001	0.5663055
ENSG00000010244	201.22666666666666	237.83433333333335	217.6745	258.23133333333334
ENSG00000010256	437.2830000000001	493.47049999999996	558.0065000000001	717.0839999999998
ENSG00000010270	86.11843333333333	110.47449999999999	90.47038333333332	93.31844999999998
ENSG00000010278	267.66633333333334	199.13350000000003	88.40148333333333	222.80466666666663
ENSG00000010292	30.929233333333332	60.081766666666674	26.10585	26.4892
ENSG00000010295	104.04535	112.54200000000002	162.1506666666667	138.56816666666668
ENSG00000010318	3.0324166666666663	1.0894283333333332	5.250476666666667	8.165401666666668
ENSG00000010319	15.081620000000001	11.886375000000001	7.324468333333333	11.632341666666667
ENSG00000010322	212.68349999999998	234.26283333333333	340.57800000000003	597.0363333333333
ENSG00000010327	7.180278333333334	24.66830666666667	15.962266666666666	10.475961666666668
ENSG00000010361	66.03075	57.241350000000004	55.046699999999994	31.03395
ENSG00000010379	26.230693333333335	16.66763333333333	13.18063	36.6333
ENSG00000010404	1076.7305	1613.235	1445.0883333333331	1305.9183333333333
ENSG00000010610	8.726101666666667	14.7209	9.282416666666668	3.4830433333333333
ENSG00000010626	75.31605	128.60553333333334	6.405993333333332	10.056493333333332
ENSG00000010671	1.7225898333333332	3.4049531666666666	0.22257666666666667	1.4499983333333333
ENSG00000010704	3.071293333333333	2.281128333333333	18.550433333333334	11.161765
ENSG00000010803	45.69200000000001	45.035000000000004	38.982683333333334	89.35629999999999
ENSG00000010810	287.05266666666665	264.8351666666667	262.1735	217.09816666666666
ENSG00000010818	405.35966666666667	590.8771666666665	837.7776666666667	595.1495000000001
ENSG00000010932	0.0	0.7107915	0.534192	48.017500000000005
ENSG00000011007	38.96853333333334	54.18596666666667	59.39658333333333	64.82288333333334
ENSG00000011009	23.381271666666663	34.31725	59.773666666666664	94.15375
ENSG00000011021	54.24325000000001	69.33506666666666	72.49221666666666	155.369
ENSG00000011028	12.489241666666665	10.238198333333335	27.514266666666668	10.516900000000001
ENSG00000011052	1025.2876666666666	493.63149999999996	880.5856666666665	661.7470000000001
ENSG00000011083	62.741216666666666	63.34598333333333	63.296483333333335	152.01683333333335
ENSG00000011105	45.38739999999999	49.85268333333334	135.71466666666666	84.84123333333334
ENSG00000011114	18.84755	20.424783333333334	21.516466666666663	42.08031666666667
ENSG00000011132	32.12193333333333	50.6689	30.19561666666667	58.04256666666666
ENSG00000011143	12.813641666666664	27.396166666666662	28.647550000000006	6.795908333333333
ENSG00000011198	33.25735	44.17565	31.30586666666667	46.74973333333333
ENSG00000011243	208.83450000000002	230.89266666666666	252.33016666666666	400.507
ENSG00000011258	10.756008333333334	16.500783333333334	23.5929	18.448016666666664
ENSG00000011260	94.5718	23.004316666666668	95.42751666666668	64.86354999999999
ENSG00000011275	46.52303333333334	71.36626666666666	55.086749999999995	69.80121666666666
ENSG00000011304	94.29986666666667	100.44073333333334	58.61743333333333	89.33504999999998
ENSG00000011332	66.68483333333334	116.6334666666667	66.88831666666667	94.43406666666665
ENSG00000011347	176.18041666666667	239.40466666666669	306.9213333333333	504.9243333333334
ENSG00000011376	30.3817	31.19813333333333	20.735683333333334	32.55211666666667
ENSG00000011405	36.50906666666666	35.09218333333333	32.494016666666674	35.39683333333333
ENSG00000011422	26.665266666666664	27.56436666666667	17.560253333333332	4.3747750000000005
ENSG00000011426	179.881	128.4771	51.78390000000001	66.93291666666666
ENSG00000011451	130.38766666666666	117.00198333333334	111.07881666666667	116.76575000000001
ENSG00000011454	81.68961666666668	101.75804999999998	104.35706666666665	105.4873
ENSG00000011465	176.31766666666667	242.14751666666666	140.98816666666667	96.27421666666665
ENSG00000011478	44.90758333333334	21.058983333333334	22.995216666666668	52.44071666666667
ENSG00000011485	183.2686666666667	246.22850000000003	212.68650000000002	307.31
ENSG00000011523	41.2956	69.04588333333332	52.405683333333336	40.280316666666664
ENSG00000011566	20.2221	29.41355	35.90245	79.76918333333334
ENSG00000011590	0.37865499999999996	2.4090666666666665	9.061806666666667	4.237033333333333
ENSG00000011600	31.074474999999996	102.20291666666668	13.558236666666668	40.61943333333334
ENSG00000011638	7.148578333333333	3.769263333333333	2.4171449999999997	25.585979999999996
ENSG00000011677	30.916839999999997	43.855333333333334	25.47319333333333	255.61766666666668
ENSG00000012048	3.977088333333334	3.30381	8.044295	1.1172265
ENSG00000012061	163.89749999999998	353.9941666666667	100.92318333333333	78.93365
ENSG00000012124	93.7722	26.163313333333335	12.286023333333333	0.09830616666666665
ENSG00000012171	256.97409999999996	99.82995	43.5314	10.394691666666667
ENSG00000012174	21.041938333333334	35.67681666666667	29.661483333333333	78.85126666666667
ENSG00000012211	4.272043333333333	4.590466666666667	1.1757259999999998	7.309848333333334
ENSG00000012223	21.854338499999997	2.2680088333333335	3.753167	0.1465385
ENSG00000012232	78.52033333333333	116.72338333333335	132.24966666666668	278.873
ENSG00000012504	0.2713583333333333	0.11874699999999999	0.0	5.818611333333334
ENSG00000012660	152.55531666666664	132.16088333333335	79.91168333333333	219.10566666666662
ENSG00000012779	3.778321666666667	7.559645	3.2662899999999997	3.5498600000000002
ENSG00000012822	189.53516666666667	337.4775	195.54616666666666	139.3785
ENSG00000012963	47.87843333333334	75.72778333333333	67.57658333333335	70.74143333333332
ENSG00000012983	45.38523333333333	37.39333333333334	29.941383333333334	30.4821
ENSG00000013016	187.21766666666667	303.19750000000005	319.91433333333333	253.13066666666668
ENSG00000013275	237.8456666666667	272.5808333333334	305.01483333333334	258.35716666666667
ENSG00000013288	59.23261666666667	34.235	43.87751666666666	85.78665000000001
ENSG00000013293	31.537555	46.91251666666667	42.36388333333333	119.31299999999999
ENSG00000013297	411.75950000000006	348.00600000000003	188.78966666666665	586.3965000000001
ENSG00000013306	95.63543333333332	97.48174999999999	47.36596666666667	99.99381666666669
ENSG00000013364	70.98751666666666	51.65031666666666	79.56705	21.49761666666667
ENSG00000013374	84.29443333333333	107.69585000000001	125.99983333333334	218.41400000000002
ENSG00000013375	35.32788333333333	39.63973333333333	36.73726666666667	36.41863333333333
ENSG00000013392	101.68328333333334	68.30780000000001	91.65125	128.57905
ENSG00000013441	341.8826666666667	266.2443333333334	332.30833333333334	296.0785
ENSG00000013503	13.818323333333334	23.095650000000003	36.22391666666667	24.144616666666664
ENSG00000013523	42.28373333333334	55.839116666666676	45.828066666666665	19.80725
ENSG00000013561	142.56265	178.10316666666665	142.40650000000002	916.473
ENSG00000013563	40.46763333333333	11.760280000000002	5.021543333333334	4.016018333333333
ENSG00000013583	120.25688333333333	126.31353333333334	120.15033333333332	124.39086666666667
ENSG00000013588	0.7946816666666666	4.063833333333334	0.5700506666666666	1.0452416666666666
ENSG00000013619	23.5998	44.567366666666665	54.61268333333334	89.55845
ENSG00000013725	0.6371	0.1120875	0.3142395	1.1456098333333333
ENSG00000013810	24.226164999999995	3.070571666666666	2.8190783333333336	8.444526666666667
ENSG00000014123	47.53086666666667	43.52221666666667	36.170433333333335	70.79695000000001
ENSG00000014138	12.974801666666666	15.390595	8.366771666666667	9.141105000000001
ENSG00000014164	39.79781666666667	50.331700000000005	50.96406666666667	5.661476666666666
ENSG00000014216	94.80598333333332	119.63003333333332	134.78366666666668	38.358383333333336
ENSG00000014257	0.467435	0.5709531666666666	0.2928038333333333	0.25032733333333335
ENSG00000014641	2512.4903333333336	2907.088333333333	2592.2966666666666	2867.248333333333
ENSG00000014824	120.40898333333332	189.15983333333335	162.4305	265.49266666666665
ENSG00000014914	16.72974333333333	15.164356666666665	6.054673333333333	13.676400000000001
ENSG00000014919	34.95158333333333	50.384433333333334	39.670383333333334	46.2297
ENSG00000015133	4.851734999999999	2.5680633333333334	10.277950000000002	29.216600000000003
ENSG00000015153	49.396166666666666	67.56763333333333	78.66378333333333	226.22833333333332
ENSG00000015171	187.37550000000002	259.1326666666667	318.67	289.69800000000004
ENSG00000015413	0.0	0.32731499999999997	0.0	11.952983333333336
ENSG00000015475	233.73883333333333	134.0773333333333	32.72801666666667	49.12271666666667
ENSG00000015479	736.7800000000001	942.194	342.2776666666667	830.2478333333333
ENSG00000015520	0.25121983333333336	0.0	2.40083	4.011083333333333
ENSG00000015532	45.185316666666665	53.7646	74.82368333333334	60.85031666666666
ENSG00000015592	937.6436666666665	1027.0028333333332	796.3114999999999	841.3346666666667
ENSG00000015676	236.03968333333333	420.76483333333334	439.5351666666666	314.94916666666666
ENSG00000016082	0.0	0.0	0.0	4.140011666666667
ENSG00000016391	39.524300000000004	21.427764999999997	23.895516666666666	16.153068333333334
ENSG00000016402	7.804848333333333	4.453183333333333	10.825318333333334	1.7783999999999998
ENSG00000016490	0.0	0.05837133333333334	4.5789333333333335	0.0
ENSG00000016602	14.518761666666668	6.571538333333333	0.22679683333333334	0.2278106666666667
ENSG00000016864	121.19278333333334	131.43949999999998	94.89586666666666	113.95796666666666
ENSG00000017260	137.2328666666667	150.87516666666667	97.3728	202.10366666666664
ENSG00000017373	151.00323333333333	196.5625	226.495	423.53333333333336
ENSG00000017427	0.38001833333333335	2.3602733333333332	6.413800000000001	16.851721666666666
ENSG00000017483	70.37644999999999	62.737716666666664	42.23855	4.316048333333333
ENSG00000017621	11.77966	11.080986666666666	23.0467	1.6421883333333334
