ENSG00000262776	0
ENSG00000121410	4
ENSG00000148584	0
ENSG00000175899	338
ENSG00000166535	5
ENSG00000128274	5
ENSG00000118017	0
ENSG00000094914	70
ENSG00000081760	194
ENSG00000114771	0
ENSG00000197953	0
ENSG00000188984	0
ENSG00000204518	0
ENSG00000109576	45
ENSG00000158122	9
ENSG00000103591	99
ENSG00000115977	554
ENSG00000087884	6
ENSG00000127837	137
ENSG00000129673	1
ENSG00000131043	31
ENSG00000205002	5
ENSG00000090861	670
ENSG00000124608	56
ENSG00000157426	24
ENSG00000149313	289
ENSG00000008311	27
ENSG00000181409	527
ENSG00000183044	784
ENSG00000165029	20
ENSG00000144452	0
ENSG00000179869	0
ENSG00000167972	389
ENSG00000198691	2
ENSG00000154265	140
ENSG00000154262	5
ENSG00000141338	92
ENSG00000154258	40
ENSG00000085563	40
ENSG00000135776	34
ENSG00000276582	0
ENSG00000005471	2
ENSG00000004846	0
ENSG00000115657	21
ENSG00000197150	128
ENSG00000150967	140
ENSG00000103222	36
ENSG00000124574	60
ENSG00000121270	7
ENSG00000140798	12
ENSG00000108846	6
ENSG00000125257	1
ENSG00000091262	4
ENSG00000006071	172
ENSG00000069431	63
ENSG00000173208	47
ENSG00000117528	74
ENSG00000119688	74
ENSG00000164163	126
ENSG00000204574	0
ENSG00000033050	140
ENSG00000161204	133
ENSG00000160179	50
ENSG00000118777	83
ENSG00000172350	96
ENSG00000138075	1
ENSG00000143921	1
ENSG00000143994	11
ENSG00000144827	103
ENSG00000106077	29
ENSG00000100997	272
ENSG00000131969	20
ENSG00000139826	58
ENSG00000114786	0
ENSG00000114779	23
ENSG00000168792	6
ENSG00000230475	0
ENSG00000183260	12
ENSG00000129968	169
ENSG00000107362	53
ENSG00000136379	37
ENSG00000140526	349
ENSG00000158201	19
ENSG00000100439	22
ENSG00000011198	8
ENSG00000163686	82
ENSG00000127220	217
ENSG00000136754	183
ENSG00000138443	897
ENSG00000108798	0
ENSG00000154175	3
ENSG00000097007	109
ENSG00000143322	99
ENSG00000099204	410
ENSG00000163995	246
ENSG00000173210	141
ENSG00000281879	1
ENSG00000159842	1289
ENSG00000174429	1
ENSG00000146386	23
ENSG00000146109	24
ENSG00000114626	186
ENSG00000166016	25
ENSG00000252870	0
ENSG00000252119	0
ENSG00000060971	132
ENSG00000167315	36
ENSG00000076555	47
ENSG00000111271	30
ENSG00000240303	22
ENSG00000151498	124
ENSG00000177646	90
ENSG00000115361	3
ENSG00000117054	112
ENSG00000122971	20
ENSG00000196177	122
ENSG00000072778	448
ENSG00000157766	5
ENSG00000072818	7
ENSG00000114331	80
ENSG00000131584	538
ENSG00000075239	135
ENSG00000120437	188
ENSG00000182827	71
ENSG00000181513	36
ENSG00000107897	149
ENSG00000176244	25
ENSG00000110455	18
ENSG00000205126	0
ENSG00000102977	57
ENSG00000159640	9
ENSG00000130234	1
ENSG00000167769	0
ENSG00000177076	4
ENSG00000078124	133
ENSG00000087085	65
ENSG00000100813	250
ENSG00000213088	36
ENSG00000144648	0
ENSG00000131473	234
ENSG00000153086	0
ENSG00000196636	21
ENSG00000122729	50
ENSG00000100412	784
ENSG00000162390	13
ENSG00000172497	0
ENSG00000112304	74
ENSG00000119673	21
ENSG00000177465	13
ENSG00000205669	0
ENSG00000097021	331
ENSG00000101473	98
ENSG00000123130	31
ENSG00000161533	106
ENSG00000168306	6
ENSG00000087008	18
ENSG00000143727	195
ENSG00000134575	87
ENSG00000102575	0
ENSG00000162836	13
ENSG00000014257	0
ENSG00000142513	1
ENSG00000100312	3
ENSG00000111644	1
ENSG00000147174	12
ENSG00000134940	6
ENSG00000103740	345
ENSG00000130377	0
ENSG00000167107	11
ENSG00000176715	45
ENSG00000151726	124
ENSG00000123983	472
ENSG00000068366	253
ENSG00000197142	15
ENSG00000164398	346
ENSG00000183747	0
ENSG00000066813	0
ENSG00000005187	7
ENSG00000215009	1
ENSG00000183549	1
ENSG00000173124	1
ENSG00000154930	110
ENSG00000131069	90
ENSG00000111058	34
ENSG00000143632	4
ENSG00000075624	3952
ENSG00000169067	0
ENSG00000159251	9
ENSG00000182584	1
ENSG00000136518	6
ENSG00000077080	144
ENSG00000187003	0
ENSG00000148156	0
ENSG00000117148	0
ENSG00000181786	0
ENSG00000072110	354
ENSG00000077522	210
ENSG00000130402	429
ENSG00000131966	174
ENSG00000138107	445
ENSG00000115073	292
ENSG00000138071	740
ENSG00000115091	224
ENSG00000133627	106
ENSG00000101442	11
ENSG00000075089	97
ENSG00000113812	48
ENSG00000123165	0
ENSG00000169717	0
ENSG00000184378	3
ENSG00000115170	38
ENSG00000135503	220
ENSG00000123612	49
ENSG00000121989	70
ENSG00000114739	63
ENSG00000139567	7
ENSG00000132744	2
ENSG00000119640	43
ENSG00000170634	79
ENSG00000196839	6
ENSG00000164113	0
ENSG00000140955	1
ENSG00000168803	24
ENSG00000137845	140
ENSG00000073670	353
ENSG00000148848	7
ENSG00000143537	107
ENSG00000151694	92
ENSG00000168619	0
ENSG00000135074	49
ENSG00000104755	0
ENSG00000134007	4
ENSG00000139985	3
ENSG00000008277	442
ENSG00000114948	456
ENSG00000042980	6
ENSG00000168594	0
ENSG00000134249	0
ENSG00000197140	10
ENSG00000149451	30
ENSG00000069206	0
ENSG00000168615	95
ENSG00000134028	0
ENSG00000154734	90
ENSG00000142303	65
ENSG00000281690	1
ENSG00000281244	41
ENSG00000138316	13
ENSG00000166106	1
ENSG00000145536	2
ENSG00000140470	15
ENSG00000140873	13
ENSG00000145808	7
ENSG00000087116	9
ENSG00000173157	0
ENSG00000156140	32
ENSG00000158859	73
ENSG00000154736	3
ENSG00000049192	1
ENSG00000136378	2
ENSG00000134917	45
ENSG00000163638	13
ENSG00000178031	12
ENSG00000197859	48
ENSG00000156218	15
ENSG00000143382	4
ENSG00000185761	5
ENSG00000184060	9
ENSG00000160710	640
ENSG00000197381	160
ENSG00000185736	67
ENSG00000065457	35
ENSG00000189007	19
ENSG00000213638	4
ENSG00000063761	42
ENSG00000133597	69
ENSG00000163050	94
ENSG00000123815	43
ENSG00000173137	22
ENSG00000164742	944
ENSG00000143199	2
ENSG00000138031	170
ENSG00000129467	15
ENSG00000173175	248
ENSG00000174233	135
ENSG00000121281	45
ENSG00000155897	28
ENSG00000162104	96
ENSG00000078549	250
ENSG00000087274	886
ENSG00000075340	662
ENSG00000148700	307
ENSG00000118492	0
ENSG00000196616	1
ENSG00000198099	0
ENSG00000197894	123
ENSG00000172955	0
ENSG00000280830	90
ENSG00000182035	0
ENSG00000181092	0
ENSG00000159346	154
ENSG00000006831	175
ENSG00000156110	41
ENSG00000148926	6
ENSG00000128165	0
ENSG00000224420	2
ENSG00000101126	201
ENSG00000101544	58
ENSG00000181915	131
ENSG00000163485	173
ENSG00000128271	1
ENSG00000170425	9
ENSG00000121933	5
ENSG00000159322	70
ENSG00000144843	5
ENSG00000153531	19
ENSG00000116863	35
ENSG00000170222	6
ENSG00000120907	11
ENSG00000170214	27
ENSG00000150594	33
ENSG00000184160	21
ENSG00000043591	38
ENSG00000169252	2
ENSG00000188778	0
ENSG00000173020	431
ENSG00000100077	295
ENSG00000130706	92
ENSG00000239900	52
ENSG00000035687	123
ENSG00000185100	12
ENSG00000111863	11
ENSG00000106624	43
ENSG00000139154	50
ENSG00000181026	14
ENSG00000104964	1395
ENSG00000196526	88
ENSG00000157510	3
ENSG00000169129	96
ENSG00000172493	62
ENSG00000155966	67
ENSG00000144218	150
ENSG00000072364	253
ENSG00000141385	155
ENSG00000079557	0
ENSG00000183077	58
ENSG00000081051	0
ENSG00000119844	192
ENSG00000038002	25
ENSG00000157985	555
ENSG00000204172	15
ENSG00000133612	670
ENSG00000166748	0
ENSG00000165923	0
ENSG00000146856	12
ENSG00000084693	109
