5S_rRNA	0
7SK	0
A1BG	4
A1CF	0
A2M	338
A2ML1	5
A4GALT	5
A4GNT	0
AAAS	70
AACS	194
AADAC	0
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	45
AAED1	9
AAGAB	99
AAK1	554
AAMDC	6
AAMP	137
AANAT	1
AAR2	31
AARD	5
AARS	670
AARS2	56
AASDH	24
AASDHPPT	289
AASS	27
AATK	527
ABAT	784
ABCA1	20
ABCA12	0
ABCA13	0
ABCA3	389
ABCA4	2
ABCA5	140
ABCA6	5
ABCA8	92
ABCA9	40
ABCB1	40
ABCB10	34
ABCB11	0
ABCB4	2
ABCB5	0
ABCB6	21
ABCB8	128
ABCB9	140
ABCC1	36
ABCC10	60
ABCC11	7
ABCC12	12
ABCC3	6
ABCC4	1
ABCC6	4
ABCC8	172
ABCC9	63
ABCD2	47
ABCD3	74
ABCD4	74
ABCE1	126
ABCF1	0
ABCF2	140
ABCF3	133
ABCG1	50
ABCG2	83
ABCG4	96
ABCG5	1
ABCG8	1
ABHD1	11
ABHD10	103
ABHD11	29
ABHD12	272
ABHD12B	20
ABHD13	58
ABHD14A-ACY1	0
ABHD14B	23
ABHD15	6
ABHD16A	0
ABHD16B	12
ABHD17A	169
ABHD17B	53
ABHD17C	37
ABHD2	349
ABHD3	19
ABHD4	22
ABHD5	8
ABHD6	82
ABHD8	217
ABI1	183
ABI2	897
ABI3	0
ABI3BP	3
ABL1	109
ABL2	99
ABLIM1	410
ABLIM2	246
ABLIM3	141
ABO	1
ABR	1289
ABRA	1
ABRACL	23
ABT1	24
ABTB1	186
ABTB2	25
ACA59	0
ACA64	0
ACAA1	132
ACAA2	36
ACACB	47
ACAD10	30
ACAD11	22
ACAD8	124
ACAD9	90
ACADL	3
ACADM	112
ACADS	20
ACADSB	122
ACADVL	448
ACAN	5
ACAP1	7
ACAP2	80
ACAP3	538
ACAT1	135
ACAT2	188
ACBD3	71
ACBD4	36
ACBD5	149
ACBD7	25
ACCS	18
ACCSL	0
ACD	57
ACE	9
ACE2	1
ACER1	0
ACER2	4
ACER3	133
ACHE	65
ACIN1	250
ACKR1	36
ACKR2	0
ACLY	234
ACMSD	0
ACN9	21
ACO1	50
ACO2	784
ACOT11	13
ACOT12	0
ACOT13	74
ACOT2	21
ACOT4	13
ACOT6	0
ACOT7	331
ACOT8	98
ACOT9	31
ACOX1	106
ACOX2	6
ACOX3	18
ACP1	195
