5S_rRNA	0
7SK	0
A1BG	7
A1CF	0
A2M	551
A2ML1	16
A4GALT	4
A4GNT	0
AAAS	92
AACS	189
AADAC	0
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	46
AAED1	10
AAGAB	141
AAK1	281
AAMDC	13
AAMP	166
AANAT	0
AAR2	53
AARD	0
AARS	730
AARS2	54
AASDH	44
AASDHPPT	446
AASS	33
AATK	450
ABAT	188
ABCA1	59
ABCA12	2
ABCA13	0
ABCA3	412
ABCA4	1
ABCA5	132
ABCA6	12
ABCA8	151
ABCA9	72
ABCB1	65
ABCB10	41
ABCB11	0
ABCB4	1
ABCB5	0
ABCB6	117
ABCB8	70
ABCB9	93
ABCC1	39
ABCC10	97
ABCC11	1
ABCC12	6
ABCC3	19
ABCC4	15
ABCC6	9
ABCC8	151
ABCC9	7
ABCD2	51
ABCD3	45
ABCD4	76
ABCE1	161
ABCF1	232
ABCF2	107
ABCF3	158
ABCG1	65
ABCG2	160
ABCG4	68
ABCG5	7
ABCG8	1
ABHD1	12
ABHD10	60
ABHD11	11
ABHD12	296
ABHD12B	11
ABHD13	42
ABHD14A-ACY1	49
ABHD14B	6
ABHD15	19
ABHD16A	104
ABHD16B	1
ABHD17A	195
ABHD17B	53
ABHD17C	54
ABHD2	125
ABHD3	32
ABHD4	11
ABHD5	26
ABHD6	65
ABHD8	203
ABI1	217
ABI2	158
ABI3	8
ABI3BP	48
ABL1	163
ABL2	13
ABLIM1	458
ABLIM2	130
ABLIM3	161
ABO	13
ABR	569
ABRA	1
ABRACL	19
ABT1	27
ABTB1	199
ABTB2	31
ACA59	0
ACA64	0
ACAA1	119
ACAA2	66
ACACB	63
ACAD10	34
ACAD11	59
ACAD8	43
ACAD9	46
ACADL	4
ACADM	76
ACADS	17
ACADSB	27
ACADVL	333
ACAN	6
ACAP1	3
ACAP2	182
ACAP3	394
ACAT1	143
ACAT2	118
ACBD3	102
ACBD4	31
ACBD5	104
ACBD7	9
ACCS	4
ACCSL	1
ACD	45
ACE	20
ACE2	3
ACER1	0
ACER2	16
ACER3	118
ACHE	76
ACIN1	355
ACKR1	29
ACKR2	0
ACLY	213
ACMSD	0
ACN9	14
ACO1	111
ACO2	564
ACOT11	16
ACOT12	0
ACOT13	136
ACOT2	60
ACOT4	5
ACOT6	10
ACOT7	259
ACOT8	49
ACOT9	38
ACOX1	81
ACOX2	3
ACOX3	0
ACP1	136
