rV1	rV2	rV3	rV4	rV5	rV6
103.42299999999999	115.113	130.306	129.82	121.766	114.598
63.5596	45.1159	52.178999999999995	56.0624	66.6794	57.7027
336.207	340.01	355.14300000000003	334.061	405.61400000000003	289.053
16.0756	14.5997	23.9711	22.6718	10.4051	5.4093
130.275	175.679	115.678	147.366	183.63400000000001	193.611
318.449	207.05	207.74900000000002	270.172	216.426	294.678
261.51099999999997	312.616	278.803	228.02200000000002	267.529	252.179
69.8474	75.6894	49.1268	49.4943	57.1124	58.9415
0.0	0.0	0.0	0.0	0.0	0.0
48.2532	54.5625	47.218999999999994	48.543	55.6073	55.0641
40.6622	28.2004	33.1589	25.0893	23.9503	60.2031
1.5096100000000001	1.3087	0.0	0.0	0.0	0.0
27.1324	23.5214	26.5509	50.2235	41.4897	30.8133
0.0	0.0	0.0	0.0	0.0	0.0
104.99	84.275	68.4931	89.9731	110.995	52.9925
64.445	72.9447	66.6334	82.3783	55.8636	55.727
57.0358	62.3194	61.0788	60.9554	54.1218	53.4483
0.951342	0.0	0.0	0.0	0.0	0.0
51.1626	43.7106	34.8285	46.666000000000004	27.2124	44.1624
8.045919999999999	3.48755	2.75572	3.72335	9.29595	12.1833
58.5536	16.9202	19.0995	72.2571	26.5296	14.7771
11.9293	6.20498	8.17152	6.6245199999999995	8.10743	7.225410000000001
29.898000000000003	35.1938	41.376000000000005	32.2833	31.1763	21.4524
407.12699999999995	551.134	330.97900000000004	437.675	491.663	422.051
161.102	136.46200000000002	140.80100000000002	211.704	175.516	157.66299999999998
6.838310000000001	1.58085	4.01504	5.063219999999999	8.05563	2.76125
58.6105	51.5061	63.6397	72.8228	60.0225	52.6821
33.0491	31.5892	46.0234	47.0582	44.3461	46.6218
57.2967	59.6054	48.0589	57.575	61.1918	50.4032
0.0	0.0	0.0	0.0	0.0	0.0
12.3217	22.8896	18.0864	21.1789	18.7421	21.9154
42.9785	39.9848	44.1089	54.3305	45.5949	40.7403
29.7872	27.4368	25.5052	31.015	21.5094	23.9617
19.9508	28.3018	16.3285	22.8294	13.8056	18.6752
21.1409	23.3673	19.912	23.9689	19.0375	25.8763
0.0	0.0	1.92736	0.0	0.0	0.0
66.6133	76.4047	79.2255	91.0557	83.5791	78.6244
211.22400000000002	162.766	234.108	193.391	271.67	226.982
54.0226	16.6517	28.1945	31.1107	34.2674	72.7128
243.208	272.54900000000004	200.264	241.565	310.422	236.53099999999998
55.9925	53.6119	58.0636	61.8776	59.0687	71.7085
1.19544	0.0	0.0	0.737609	0.5416350000000001	1.2067700000000001
0.634494	1.1001	2.48358	1.17448	1.7248700000000001	2.56203
56.9701	80.6226	71.7204	71.2531	74.0879	59.997
208.952	165.392	177.803	96.6954	132.748	176.542
0.0	1.96012	1.10629	2.09265	0.0	0.0
35.9104	45.7437	16.4946	14.9223	11.9538	17.0156
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.958083	0.0
221.63099999999997	219.354	216.88099999999997	184.613	230.96	212.545
299.725	262.025	251.722	278.89099999999996	320.301	247.84900000000002
1.4406	0.0	7.04863	5.33326	13.707	4.362769999999999
0.0	0.0	0.0	0.0	0.598035	0.0
95.1802	79.9739	96.006	74.5392	34.8314	33.9984
84.7029	95.2604	86.1077	87.3995	86.1547	110.204
55.576	60.9807	55.4357	65.1039	62.7689	70.7382
65.5529	45.4628	60.9405	68.2548	63.4857	57.4888
185.959	136.325	168.53900000000002	144.388	112.811	144.256
12.9087	23.5291	22.3489	22.6693	22.495	16.3723
0.0	0.0	0.0	0.0	0.0	0.0
757.9019999999999	615.797	642.356	677.9780000000001	609.9169999999999	462.57300000000004
34.378	19.8685	28.0343	42.4237	15.5761	34.7039
204.237	229.61900000000003	156.141	239.237	188.688	202.952
468.865	469.594	336.298	496.615	557.424	671.918
24.1513	29.7526	22.3898	22.3526	43.1942	22.4554
2.87847	16.2199	5.63354	9.32433	23.4753	9.44367
13.2108	13.3613	13.4663	18.3404	11.222999999999999	19.4483
14.9766	15.8685	15.4698	18.4816	21.4878	25.1975
30.4628	45.5319	56.5359	46.666000000000004	49.9733	59.3821
58.7175	57.7406	68.179	77.8669	62.538999999999994	65.0245
4.23565	2.9375400000000003	2.81851	2.1953099999999997	0.690875	7.86745
25.6452	38.4352	32.3265	32.1835	33.0858	39.4906
210.967	224.954	244.638	150.347	190.69299999999998	159.725
16.6919	13.9714	14.925999999999998	20.776	17.9943	18.5932
33.7174	46.3648	46.6477	31.2063	49.7813	46.3607
293.35200000000003	290.939	289.427	248.6	289.618	295.218
841.2339999999999	802.8910000000001	874.0189999999999	882.056	892.669	719.698
48.3555	50.4666	46.8596	43.4507	55.516999999999996	34.5961
55.0819	73.4632	53.071999999999996	77.646	67.383	65.4415
100.84200000000001	107.911	90.2005	106.45700000000001	82.456	93.0497
186.99200000000002	243.158	158.47799999999998	271.961	206.512	234.27
1717.62	1643.57	1484.06	1798.31	1964.24	1988.39
45.5374	33.1835	41.3323	45.2001	31.3968	35.9757
53.9471	82.5305	85.9144	78.3206	81.9542	70.4755
120.235	141.219	144.226	114.87	216.148	117.459
7.78816	8.252	7.197830000000001	6.40724	7.057360000000001	4.36776
0.0	0.0	0.0	0.0	3.46136	0.0
21.1154	26.6258	23.7936	23.6883	23.4827	14.8563
45.4258	43.8459	41.2443	48.5442	51.5603	38.2924
38.0441	34.3001	25.3155	42.253	52.7456	35.3323
3.00126	7.80547	5.87386	5.55548	28.5562	9.0891
8.22083	7.12673	7.03905	9.51074	6.98385	3.11203
185.167	126.61	191.407	226.894	163.066	47.3887
38.8761	38.8085	51.8766	56.6971	59.2474	41.623000000000005
46.8515	46.4184	32.7481	12.3892	109.171	74.3215
85.95700000000001	85.42200000000001	82.57600000000001	100.9	106.863	86.7717
21.4254	11.1444	8.38647	43.6255	34.9469	17.3028
95.1342	75.875	94.95700000000001	91.5711	80.1728	85.4719
634.403	551.928	520.284	545.366	543.164	606.23
9.665389999999999	9.310039999999999	13.3992	11.4304	11.312999999999999	10.5701
0.0	0.0	0.0	0.0	0.0	0.0
73.5266	76.1718	69.2637	75.1099	93.7205	64.676
265.64799999999997	265.515	287.47900000000004	223.688	226.56099999999998	176.674
1.99978	3.46726	1.5655299999999999	2.22102	3.2618400000000003	2.01873
53.7116	55.3724	64.635	56.4292	54.2622	69.6075
316.006	301.214	318.026	246.729	268.711	320.512
26.2975	31.9167	28.0499	28.7201	31.4555	21.2374
25.2601	24.9039	27.1421	20.6284	26.9292	27.2495
25.105999999999998	10.8823	12.2839	23.2362	25.5939	15.8399
35.4652	47.1903	48.8293	37.4041	33.0716	35.8014
0.0	0.0	0.0	0.0	0.0	0.0
7.63956	13.2456	0.0	3.53531	2.59602	1.92799
0.0	0.0	0.0	0.0	0.0	0.0
4.13288	0.0	1.3481	0.0	0.0	1.39068
3.14608	2.18189	4.3101	0.0	1.71052	1.9055400000000002
0.0	0.0	0.0	0.0	0.0	0.0
0.0	63.9668	36.1027	34.1459	0.0	74.4863
13.1556	13.4173	14.3882	14.802	12.972999999999999	13.8011
550.6519999999999	517.626	421.99	435.959	518.52	455.412
52.4062	86.7329	62.9382	39.6845	71.2331	67.3309
72.1742	71.1859	72.7419	75.199	62.2688	73.2945
27.9563	20.7734	27.8456	42.5077	35.9638	41.3239
27.6855	26.1827	18.4719	27.953000000000003	29.0788	19.0554
17.2246	10.8598	9.19387	23.1881	23.4125	17.3879
108.53399999999999	111.12899999999999	84.4641	99.6597	108.029	91.4456
35.4345	39.6368	29.4551	30.3271	36.7706	22.3084
243.47	269.714	258.797	225.90599999999998	239.81599999999997	206.736
28.5403	30.7399	21.158	28.0156	21.7478	27.9377
35.1621	21.8553	31.8116	36.8416	36.9727	24.11
30.2527	29.1404	36.183	37.3328	18.276	23.7529
43.8021	61.3186	44.1333	42.0415	54.2457	47.4926
76.4784	88.079	90.1873	91.72200000000001	76.9743	92.3356
9.26859	9.64205	16.3259	17.1566	17.6376	11.2277
731.52	841.967	768.416	657.915	727.48	561.14
52.7663	64.38	50.3604	94.0556	45.1586	53.2664
165.34900000000002	116.79799999999999	95.8842	147.366	203.94	126.73200000000001
9.53913	18.9019	24.0034	20.1799	37.0459	16.5078
16.5532	21.3154	23.0188	25.0861	19.6052	19.9348
75.7529	71.4501	61.0825	74.0375	91.4347	70.3532
337.25199999999995	359.352	300.668	312.97700000000003	278.01099999999997	221.15400000000002
101.93700000000001	102.069	107.93799999999999	126.75	111.18299999999999	107.595
28.4092	21.8918	21.0047	21.0348	34.3246	24.8547
43.3133	25.0325	34.7774	26.725	54.3448	38.1182
96.7652	88.5845	86.3584	90.2752	86.2823	87.5233
64.9102	50.3923	56.8826	62.1683	68.4763	92.9091
642.519	546.383	517.389	586.566	583.0219999999999	630.935
19.4249	14.1236	17.7822	11.5989	18.7378	15.8137
59.6858	58.6927	42.7152	49.4693	60.5431	54.8558
220.524	237.907	171.04	169.328	237.578	196.23
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.3333	0.0	0.0
102.859	129.38299999999998	96.7072	119.465	117.88	103.834
10.7026	6.18546	10.4732	6.603689999999999	24.2458	21.6081
9.85342	15.2372	8.860430000000001	7.88722	17.737000000000002	13.4416
33.2765	37.6275	40.7041	42.8497	34.9066	25.1939
3.41709	7.89951	2.2292400000000003	2.1084099999999997	3.09645	3.4494800000000003
169.46	173.528	176.40099999999998	213.68099999999998	222.609	157.863
58.955	49.6891	46.4737	61.6376	74.1987	51.799
45.5485	45.9145	47.6819	43.1367	40.3146	49.1881
115.146	96.2304	99.7076	119.604	132.866	88.6412
0.0	1.46189	0.0	0.0	1.1460700000000001	1.7023099999999998
17.9042	17.8731	10.6185	21.0901	13.2743	19.1693
3.9950699999999997	4.32921	2.4434	3.69754	9.16362	3.0247
0.632901	1.09734	1.2386700000000002	1.17153	0.0	0.0
431.88599999999997	394.11199999999997	343.765	424.585	525.246	438.065
50.7207	46.7533	46.4922	47.5376	44.5069	50.5533
83.2948	51.9906	55.4265	55.5059	54.3448	57.1773
143.368	180.12599999999998	174.86	157.69	190.918	164.44299999999998
127.275	147.115	116.346	122.15899999999999	126.01100000000001	95.7
0.0	0.0	0.0	0.0	0.0	0.0
8.79438	5.54469	13.3	14.799000000000001	15.2139	7.2636
308.436	305.518	308.823	303.198	314.156	309.52099999999996
0.0	0.0	0.0	0.0	0.0	0.0
301.538	304.26	266.051	361.43300000000005	416.584	247.01
0.0	0.0	0.0	1.3685100000000001	0.0	1.49264
0.0	0.0	0.0	0.0	0.0	0.0
18.1871	24.6113	26.0448	23.811999999999998	21.1031	22.3896
52.8154	53.1121	37.211999999999996	44.9715	61.7388	45.8517
1004.65	1109.58	774.898	1148.7	1129.8	992.421
6.2939	0.0	8.212	5.82517	4.27749	13.765999999999998
157.00799999999998	170.139	143.805	185.187	147.697	148.34799999999998
1.6976799999999999	1.47174	2.49194	2.095	2.69217	1.1425100000000001
0.441258	0.0	0.43180100000000005	0.0	0.0	0.0
71.7197	56.5224	61.6755	46.2638	84.1915	53.7511
13.1137	11.3684	14.5064	12.6647	10.0749	10.3601
2.26442	0.0	1.10794	4.19156	1.53896	1.14294
0.0	0.0	0.0	0.0	0.0	0.0
1.16716	1.34909	1.14214	0.0	0.0	0.785478
2.5099	1.4505700000000001	2.45611	1.54865	0.0	0.844563
197.453	241.47799999999998	198.39700000000002	231.699	215.669	170.85
11.140999999999998	15.4532	20.87	18.2657	11.6821	14.7813
2011.7	1848.33	2413.65	2792.34	4467.35	1122.89
0.0	0.0	0.0	0.0	0.0	0.0
1297.67	1111.29	1093.27	1244.83	1069.57	1097.94
105.914	82.7657	116.78200000000001	93.8844	83.134	96.3768
0.0	0.0	0.0	0.0	0.0	3.49203
77.1896	79.8087	68.6054	73.4073	62.5669	53.6155
111.881	72.42	94.8854	107.691	105.43799999999999	120.471
1.01247	0.0	1.98154	0.0	1.3762	0.0
22.3774	23.8236	26.3157	29.4312	21.3449	30.1193
11.9177	7.9473899999999995	16.1478	13.5756	22.4296	14.807
5.14501	3.5682099999999997	6.04168	1.90474	9.79069	4.1550199999999995
22.9684	28.4451	35.3196	19.2333	29.7331	27.0504
11.4723	13.5427	15.287	17.3953	18.2479	19.9588
46.7418	39.0564	62.2725	67.7578	45.928000000000004	41.4999
77.571	108.63	94.1555	114.594	89.2169	75.2944
11.6356	13.4494	7.59083	0.0	21.0876	15.6612
28.0826	27.6649	39.972	41.3497	45.9791	21.9059
50.4211	65.5659	20.5585	54.4437	79.9573	50.898999999999994
39.6425	55.256	42.596000000000004	38.8484	54.9406	47.8649
52.9904	64.0347	64.4254	59.4472	69.8444	85.9123
46.0367	45.6111	122.27799999999999	60.8688	98.3326	79.668
44.6415	49.3567	50.6488	68.2626	57.1612	46.3708
16.5751	23.4164	21.0257	36.3632	26.7019	19.2111
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.28844	0.0	1.26083	7.15493	0.0	5.20262
46.4235	53.6601	52.9999	35.8051	77.1236	30.5915
20.97	23.6328	27.0187	26.5246	14.2517	20.4631
160.121	126.99700000000001	135.019	157.656	143.553	194.31
5.36395	0.0	5.24898	0.0	7.290939999999999	10.8296
0.691964	2.39949	0.0	0.0	0.0	1.39704
245.143	275.733	259.97	268.601	258.002	240.43900000000002
281.16900000000004	328.12300000000005	245.37900000000002	236.458	293.524	278.716
63.8993	54.4869	49.2037	51.3844	57.6661	43.3558
28.4273	16.8617	28.5501	139.86	19.3199	23.4105
2.4961	2.88519	0.0	6.1605300000000005	5.65469	0.839917
169.21099999999998	161.748	145.24	120.075	175.093	165.767
0.5959939999999999	2.0667	5.24898	4.41286	2.43031	4.81314
55.3727	53.542	53.6649	61.5972	96.6146	68.2595
49.9316	53.4712	54.6098	57.0866	55.8925	69.6772
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.28936	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
72.4804	117.47200000000001	57.0499	87.4988	92.0937	65.2143
5.04211	52.4527	4.93404	18.6664	0.0	10.1798
109.788	165.47	157.99200000000002	120.87100000000001	152.155	123.867
0.0	0.0	0.0	0.0	0.0	5.0899
1.24394	0.0	0.0	0.0	0.0	0.0
20.3311	36.6605	34.22	18.0643	32.0566	22.9866
123.39399999999999	134.108	133.002	124.484	141.37	135.776
1270.69	997.5889999999999	889.321	1144.07	1030.79	673.18
682.939	740.627	647.016	719.88	735.2180000000001	551.847
0.0	0.0	0.0	1.19249	0.875658	0.0
83.4731	109.64200000000001	106.43700000000001	65.551	106.584	63.8365
64.6738	64.3177	72.3628	69.1181	45.4466	53.4612
173.572	141.886	181.584	136.042	178.54	177.84799999999998
67.4928	73.9983	80.6153	34.9077	37.7751	27.0526
122.135	101.485	118.615	117.73200000000001	152.23	134.459
149.352	155.369	175.38099999999997	190.203	147.78799999999998	168.859
18.6234	7.17548	15.1869	5.745480000000001	19.6885	10.4444
3330.45	2254.55	2531.94	2873.65	3895.66	2906.6
59.6778	75.6849	70.1018	81.9091	69.7378	66.4005
120.546	114.91799999999999	116.59100000000001	121.947	135.545	147.563
45.0136	42.5	51.0268	32.999	45.4341	43.6406
309.913	295.116	281.272	285.347	342.67400000000004	303.125
188.47299999999998	168.118	160.71200000000002	118.90899999999999	186.16400000000002	163.953
0.0	0.0	0.0	0.0	0.0	0.0
54.2981	62.8513	56.7571	71.955	51.3697	53.2555
80.5995	93.2482	83.4609	88.7026	90.0341	97.0444
7.60117	19.7686	0.0	7.035080000000001	5.16594	15.3464
0.0	14.9013	4.20515	7.954439999999999	23.3641	13.0139
128.335	123.823	141.611	134.184	136.851	135.785
114.865	121.56200000000001	123.351	106.31	142.95	131.012
31.9334	78.6791	42.7617	62.2214	41.1209	39.0226
1.13732	1.9719099999999998	7.23412	6.31571	1.5459	3.44429
249.146	273.493	234.606	274.582	244.93599999999998	241.489
34.656	34.7564	37.2381	27.0437	35.0987	28.4678
1.23179	0.0	2.41077	0.0	1.6743	1.24346
50.0287	41.8397	50.6843	49.0266	56.8012	31.49
138.351	146.833	141.94899999999998	162.969	133.347	139.662
8.55562	14.8339	15.07	23.7553	11.6292	14.6824
245.292	252.517	235.03400000000002	156.079	270.89799999999997	190.87099999999998
78.4614	55.7533	71.745	88.0941	94.4102	85.6973
54.3118	42.6968	44.5648	64.9412	61.9014	66.7453
0.931425	3.22985	5.46877	1.7241099999999998	0.0	0.9402520000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6050.53	11801.9	10361.5	4199.94	12336.3	6871.36
4.1104199999999995	0.0	0.0	0.0	5.58708	0.0
0.0	0.0	0.0	0.0	3.95393	2.93648
0.40706	0.0	0.79667	0.0	0.553295	0.821835
2.16091	1.8733099999999998	0.0	0.0	0.0	0.0
22.5036	22.0532	14.3617	12.6777	18.6188	21.7292
61.3444	44.6027	54.9948	65.2006	57.5607	63.5238
8.43924	13.2386	12.5842	15.6215	18.0259	7.3021899999999995
111.663	114.765	100.821	110.805	118.137	122.01799999999999
76.7278	0.0	42.9047	81.1583	29.7978	33.195
173.822	200.247	163.292	183.75599999999997	232.59099999999998	174.299
96.469	75.8245	73.633	94.0464	91.7877	86.3465
49.6686	49.5822	63.3325	62.6857	81.8326	73.6896
75.2458	66.904	37.7605	46.428000000000004	52.4501	58.43
49.867	76.8538	56.9313	87.1783	64.0161	69.9162
104.14299999999999	139.124	101.911	91.6466	97.4649	98.2362
67.2282	63.1376	52.5384	78.6409	71.0732	68.8079
0.0	0.0	0.0	0.0	0.0	0.0
69.6037	67.2953	73.4165	74.2536	64.5461	57.5678
285.643	315.79900000000004	339.49800000000005	309.323	305.735	294.187
0.0	0.0	0.0	0.0	0.0	0.0
1.17198	0.677334	0.382286	0.7231310000000001	0.0	0.788724
10588.4	10490.5	5920.85	4199.94	5140.11	4580.91
168.07	291.404	328.936	466.66	456.899	169.66299999999998
99.8438	86.5557	73.2779	60.0652	81.4275	78.1123
99.756	109.535	101.527	122.389	101.445	99.322
0.0	0.0	0.0	0.0	0.0	0.0
14.3583	8.10528	3.92109	6.18093	12.2546	7.41575
92.4715	70.176	94.537	59.6086	47.787	306.289
51.2319	51.1428	57.4766	42.1479	50.2933	47.7994
918.9860000000001	966.064	914.841	931.0139999999999	982.2760000000001	806.8969999999999
17.2872	18.7331	19.7362	15.9998	22.5186	13.8154
48.0633	66.0376	65.6689	70.5027	65.33	62.2506
22.3506	28.7515	26.8103	28.0263	22.5401	22.5625
228.90900000000002	188.39	221.016	203.387	254.72400000000002	240.938
71.3152	65.0778	66.1137	90.3214	84.1805	68.2021
0.0	0.8848299999999999	0.49939700000000004	0.944657	0.0	0.0
87.3437	41.3014	34.9657	62.4664	91.7395	84.1637
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
36.5591	39.6169	35.7755	29.6069	34.1639	46.132
25.0631	34.3258	30.709	30.409000000000002	30.3454	30.4033
112.869	107.553	106.85799999999999	103.275	93.7968	88.0018
0.0	0.0	1.3053	0.0	0.0	0.0
171.326	167.977	160.421	129.004	182.28099999999998	140.439
97.5484	105.43299999999999	70.6634	98.4912	70.6012	167.532
23.77	13.1132	20.0886	23.9997	11.7488	17.4511
32.1477	49.8712	44.7044	31.3195	48.2964	37.5764
0.518736	0.0	0.507618	0.0	0.0	0.0
76.9038	55.6408	58.5635	61.0084	60.5181	65.3748
0.0	0.0	0.0	0.0	0.0	0.0
726.6569999999999	613.418	539.013	611.757	754.459	682.217
41.8897	37.5119	31.0818	34.9356	32.5363	29.7401
32.1837	9.300130000000001	7.873469999999999	19.8579	29.1638	2.70739
70.8621	73.2448	50.6739	75.6747	85.2055	81.1632
17.5888	22.1787	12.5177	5.919580000000001	21.7341	11.2989
3.63905	0.0	1.18702	0.0	0.8243969999999999	1.83677
125.333	106.779	103.615	105.999	123.363	107.979
0.0	0.0	2.3721400000000004	0.0	0.0	0.0
4.63998	16.0898	0.0	17.1777	12.6138	9.36791
739.03	738.085	789.447	766.6560000000001	830.2510000000001	645.69
19.133	19.5137	15.4189	47.916000000000004	30.5959	34.0841
0.927214	5.92811	11.285	1.9308599999999998	0.47261800000000004	0.702001
0.0	0.0	0.0	0.0	2.50737	0.0
481.14300000000003	477.103	366.022	451.41	577.8430000000001	432.475
0.0	0.0	0.819608	0.775183	0.569226	0.422749
3781.58	6556.59	2220.32	6999.91	2056.05	1526.97
169.176	169.666	170.419	174.998	189.373	154.036
94.4774	104.319	76.3949	99.40700000000001	100.031	61.7414
49.7577	0.0	29.2147	0.0	0.0	10.0459
2.49445	4.32493	3.17328	6.46429	3.7296300000000002	2.26628
103.64299999999999	119.79899999999999	101.42200000000001	84.6902	86.3031	96.1425
34.8763	29.3708	36.079	27.6676	33.8611	35.2068
1109.26	1267.61	1179.68	1124.23	1043.6	1073.51
35.6236	40.3848	42.9047	25.362	40.0407	31.1203
47.2222	50.1814	38.0115	38.066	43.4813	44.5943
106.795	91.0638	150.762	77.7767	111.845	74.2277
62.3003	72.5153	70.5574	61.2895	58.6257	67.5086
51.8231	49.4837	45.5676	50.049	47.9812	55.347
121.384	85.5711	107.035	153.084	119.664	103.68299999999999
0.0	0.0	0.0	0.0	0.0	0.0
34.1675	38.1548	32.8684	23.5831	19.6788	18.7071
0.0	1.23129	0.0	1.31454	0.0	0.7168869999999999
0.0	0.0	0.0	0.0	0.0	0.0
149.495	130.694	111.26299999999999	144.207	145.388	107.551
1.75888	0.0	0.0	3.25577	2.39075	3.5510900000000003
22.5766	29.3579	27.6159	41.7905	23.0154	5.69765
0.0	0.0	0.0	0.0	0.0	0.0
41.0138	45.2522	65.675	63.7079	76.4097	27.2156
14.6987	25.485	27.4598	22.2612	25.4281	26.9783
82.6012	105.17399999999999	99.7754	86.0057	105.258	102.927
0.0	0.0	0.0	0.0	0.858116	0.0
2.23762	6.466069999999999	4.37933	5.52261	3.04149	5.2706
10.2616	25.0403	11.9012	8.4421	31.5122	25.7053
83.6359	98.3725	91.008	96.1542	95.7711	105.756
32.2461	42.3553	45.8981	52.4541	38.5176	48.3343
86.4675	75.9085	74.2605	93.8724	82.3211	93.9164
165.173	105.508	102.084	337.92699999999996	449.02099999999996	210.61599999999999
30.7609	25.5075	32.0647	29.7078	27.2685	25.651999999999997
693.607	668.8380000000001	606.8380000000001	661.298	578.586	493.64300000000003
78.8246	65.7389	66.3948	79.4185	59.6741	56.4052
1.10735	1.9199400000000002	0.722407	4.0995099999999995	4.51547	2.60829
0.0	0.0	0.0	0.0	0.0	0.0
10.5288	4.56375	8.58592	8.12054	7.15561	14.1714
61.3027	57.3824	50.0519	53.6045	50.0976	34.5485
292.14	278.585	258.878	321.455	319.878	194.967
0.0	0.0	0.0	0.0	0.0	0.0
3.31461	4.0566699999999996	2.28958	1.44365	1.32511	2.16508
33.8938	31.9015	37.9056	34.0584	32.9073	52.788999999999994
183.834	194.87900000000002	202.38	204.357	209.81400000000002	197.679
1.33625	0.0	1.30761	0.0	0.0	0.0
2.56379	0.0	1.25442	0.0	3.4848199999999996	2.5880799999999997
11.0338	10.4349	11.7789	16.7107	31.3588	11.1384
93.9075	93.934	74.2227	108.30799999999999	77.5681	108.65299999999999
94.5396	100.87100000000001	78.2805	118.161	97.75	101.961
234.43	232.263	228.72299999999998	249.25900000000001	222.865	238.765
13.6273	11.8137	15.5578	16.8166	13.8922	18.342
6.634360000000001	598.145	0.0	884.199	0.0	0.0
75.6317	65.5659	59.2085	69.9991	85.6685	68.7136
61.6854	72.07600000000001	51.8337	37.2335	39.1888	82.5755
0.0	0.0	0.0	0.0	0.0	0.0
53.0655	51.1145	51.6658	64.4924	52.8219	62.4964
34.4407	33.4398	35.7246	33.1507	56.1761	37.5484
111.51799999999999	127.375	102.92200000000001	78.2659	93.3913	97.6364
0.550449	0.0	0.538651	0.0	2.24459	0.0
3.8210699999999997	7.287560000000001	0.0	0.471533	2.94314	7.7145600000000005
2.11262	1.22097	0.0	0.0	2.87157	0.0
21.7332	18.8408	10.6337	8.045869999999999	11.8164	13.1635
186.078	154.028	149.196	153.33100000000002	194.18200000000002	159.968
141.358	166.375	170.638	134.65	172.50599999999997	143.218
31.8929	31.598000000000003	34.1816	22.4897	33.0288	35.2613
57.6813	65.6059	55.0903	48.6876	58.9592	77.7925
13.1305	10.6241	14.5623	4.86105	8.32889	12.3713
26.5374	32.2078	24.6702	19.6489	25.2497	20.0917
8.594510000000001	14.9013	8.4103	7.954439999999999	8.761560000000001	13.0139
13.9906	24.2573	17.7175	22.8506	16.7795	25.7541
24.3973	23.5003	13.2636	20.0714	29.4773	13.6825
7.0430600000000005	11.2721	10.0731	5.01426	9.57328	12.032
0.0	0.0	0.0	2.37285	0.0	59.5259
272.496	232.28599999999997	249.835	216.174	232.954	206.692
187.43099999999998	199.229	251.618	219.673	215.078	212.977
0.0	2.59154	1.46266	2.7667599999999997	0.0	0.0
40.5448	35.1487	30.5198	8.65968	42.3927	44.0775
223.808	187.331	203.907	114.28399999999999	146.86	140.232
1.15645	2.00507	0.0	0.0	3.1438	2.33482
108.045	71.6266	62.1938	88.2341	103.666	134.733
0.0	0.0	0.0	0.0	0.0	0.0
96.6623	72.4736	93.3122	84.6275	102.98	72.5245
90.4489	70.5307	94.9596	109.374	96.686	87.4062
7.05519	9.785960000000001	5.98345	4.35318	4.475219999999999	8.54647
3.18003	3.6757400000000002	1.55593	9.81066	2.16122	3.74519
233.06599999999997	261.808	249.27200000000002	222.393	301.625	239.91400000000002
13.2397	20.0858	17.8144	9.19025	20.2455	10.0239
281.144	251.083	206.477	260.73	220.675	282.666
168.07	124.887	134.446	111.11	154.113	165.62400000000002
136.946	140.306	88.3254	69.1349	131.14700000000002	113.109
165.93599999999998	146.231	157.74	146.418	159.41	132.999
36.8858	47.0085	41.9568	39.9745	33.4247	41.0544
25.0944	30.2147	28.6493	28.3867	26.5296	37.9983
1685.37	1493.45	1338.59	1702.45	1852.98	1767.33
86.5747	106.875	100.307	112.819	97.9069	103.476
37.4936	45.7082	38.4099	33.6169	46.1854	35.4834
0.0	0.0	0.0	0.0	0.0	0.0
24.2118	33.0585	28.1353	33.0528	56.7696	50.4102
0.0	0.0	0.0	0.0	0.0	0.0
15.4147	21.5536	14.5978	8.28391	16.8971	20.0785
35.8992	27.429000000000002	50.6106	39.4202	55.4123	42.9959
0.0	0.0	0.0	0.0	0.0	0.0
483.691	432.024	381.528	526.35	653.472	449.805
118.24799999999999	136.004	121.44200000000001	119.193	152.77100000000002	151.279
159.69	179.713	148.02100000000002	208.24200000000002	168.378	143.339
7.7571	1.68118	5.69313	1.79485	28.9955	6.851789999999999
130.217	148.327	151.874	149.94799999999998	171.852	151.321
1.5256	3.96768	2.61258	2.11797	5.7026	0.77003
0.0	22.6089	0.0	0.0	17.7245	26.3271
1.56425	8.13641	7.653630000000001	7.23879	5.31553	5.5267800000000005
118.094	105.90700000000001	129.328	146.645	125.295	126.68700000000001
0.0	0.0	0.0	0.0	0.0	0.0
346.88199999999995	341.79699999999997	314.406	366.662	358.13300000000004	292.765
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
254.46200000000002	224.68099999999998	223.646	287.847	320.256	249.738
164.554	122.536	124.899	138.631	174.922	167.179
28.2442	21.7646	31.7335	27.1089	31.2815	20.0639
139.584	125.946	143.561	150.28	152.945	142.345
0.0	0.0	0.0	0.0	3.0236	0.0
146.787	106.494	100.345	112.73100000000001	138.673	120.854
48.6739	61.6709	56.7903	62.3754	71.2491	47.2453
0.0	0.0	0.0	0.0	0.0	0.0
41.1856	42.1959	45.188	53.1346	44.1066	33.3867
