cM1	cM2	cM3	cM4	cM5	cM6
13.7191	12.7045	10.5215	9.845880000000001	6.42206	12.89
2.56327	6.583069999999999	6.98963	3.6792	6.14347	7.70679
24.5634	27.0204	44.9073	43.2701	27.5962	69.4277
1433.51	1365.64	2552.21	1890.76	2129.01	2126.3
71.1526	74.4175	64.8098	120.581	51.0526	95.6062
12.1557	16.8488	17.1079	17.7291	9.39804	10.1819
98.9354	95.3135	103.25	113.95700000000001	113.43799999999999	143.556
86.1259	58.7412	85.7395	80.4519	97.2716	102.757
3.5904800000000003	5.31991	4.89533	9.01881	6.72297	2.4534599999999998
15.6351	0.617761	0.42634399999999995	1.79535	2.81048	0.42735200000000007
97.3447	134.179	111.838	160.553	112.609	162.783
25.98	24.0913	18.7951	41.8566	21.444000000000003	31.8824
0.0	0.0	0.0	0.0	0.0	0.0
8.05021	9.087819999999999	9.40785	14.8563	5.16809	12.5735
16.6274	32.3352	23.3786	46.2408	32.6906	23.4339
250.175	343.332	352.74300000000005	266.374	234.476	99.4876
299.781	378.075	292.91	186.43599999999998	287.782	238.257
49.0956	53.5125	65.7838	68.0396	63.3992	58.9985
5.31364	6.1235	1.20745	2.54232	1.3266	7.26187
173.34900000000002	138.028	244.204	279.144	231.61599999999999	292.688
120.83	109.59700000000001	173.512	90.3442	113.21	287.883
65.6051	77.2743	76.5375	81.2228	74.634	80.1077
188.733	409.72900000000004	186.62900000000002	485.236	139.803	223.918
9.7473	17.7361	4.19674	32.3998	12.2956	20.3322
105.787	81.2732	105.77	148.467	99.7736	126.368
232.68400000000003	215.065	226.605	256.452	308.716	186.255
86.1932	56.4181	76.4572	41.7361	101.113	18.4499
117.87299999999999	132.23	96.9108	125.829	110.91	150.567
6.6355	0.27310100000000004	0.0	0.396845	0.0	0.0
132.137	144.936	176.842	233.87900000000002	125.07600000000001	171.72099999999998
35.9519	71.4662	68.8071	37.1803	41.1434	65.3078
18.4059	17.7188	12.3348	19.9262	15.4212	10.2323
26.6269	31.2641	26.714000000000002	36.7768	30.8552	21.971
23.3217	32.3611	36.3397	37.0614	34.9348	39.4612
289.765	292.371	299.334	246.233	351.506	183.42700000000002
5.82958	2.8791700000000002	7.948169999999999	6.27564	6.54935	0.995872
0.872865	3.0177	0.5950409999999999	0.6264350000000001	0.6537569999999999	0.596449
26.3707	1.37097	0.946166	0.0	1.0395299999999998	1.8968099999999999
0.0	0.388059	0.535633	0.28194600000000003	0.0	0.0
0.759092	2.24945	0.0	0.0	2.2741700000000002	0.0
54.0328	63.0767	68.3116	80.3764	51.5065	61.7602
22.749000000000002	28.5995	16.9181	20.7791	18.5875	11.3054
43.8847	48.4482	80.9509	51.8742	69.6042	59.9748
11.3882	6.92249	9.555019999999999	40.2366	11.8101	20.3525
0.0	1.82275	1.25796	0.0	0.0	0.0
65.358	69.9589	56.3826	56.9694	45.2136	43.199
8.1999	13.4995	13.6643	17.0008	9.553519999999999	4.9806099999999995
89.21700000000001	132.019	142.466	188.35	114.40299999999999	255.717
2.4357	0.0	0.0	0.0	0.456071	0.416092
37.037	48.7793	27.8604	33.6077	50.3783	48.2893
73.8916	55.8679	87.0639	58.9226	97.0214	53.6086
112.189	37.9771	36.9513	34.8298	59.952	24.1182
15.6294	7.71921	7.376339999999999	9.49119	15.3079	10.6799
97.5161	81.3905	121.618	138.885	95.1186	126.038
39.9434	68.0605	73.5206	97.4661	92.742	43.6708
6.60076	4.65721	3.8569699999999996	3.38372	9.181389999999999	2.5774
37.8949	25.3917	36.0351	46.7708	37.6023	61.52
54.2569	57.903	70.2576	117.404	52.0728	93.3395
31.9875	34.2575	28.921999999999997	30.4479	24.7145	16.1058
29.8257	72.0165	63.2567	76.1076	57.9155	37.7419
0.24403899999999998	0.24105700000000002	2.3291	1.05085	1.46224	1.33406
80.6517	67.8894	78.4078	113.75	95.5996	97.7624
21.0966	12.2896	19.1757	17.664	18.0293	14.9703
22.0378	14.9881	10.8365	4.14846	5.41174	3.45615
93.0392	286.884	155.993	162.41899999999998	297.57099999999997	189.00900000000001
20.4881	27.1945	20.9505	42.2736	23.9768	20.125
163.261	343.566	213.99	683.7660000000001	59.0718	843.9739999999999
271.54400000000004	315.02299999999997	178.025	270.345	335.79400000000004	110.542
42.4767	27.0355	39.7399	40.0509	47.9209	18.2167
72.7969	92.1532	101.18	143.039	80.4616	145.851
505.66900000000004	328.347	633.931	651.7719999999999	414.772	459.344
190.90599999999998	197.378	339.282	228.171	323.802	167.505
935.319	1057.35	479.16900000000004	380.352	653.158	129.922
6.08089	4.86247	6.3168	12.0533	6.0726	12.2678
28.8045	29.7459	37.4876	37.5861	35.3029	18.7881
11059.4	3389.48	10938.6	1318.99	10707.3	1213.58
156.213	130.497	128.73	206.013	109.671	175.843
139.828	180.83599999999998	149.371	281.397	157.632	382.19
76.8305	106.24799999999999	149.27200000000002	153.012	107.896	169.313
33.5042	38.999	25.3065	44.2522	29.9242	21.066999999999997
7.32153	3.0994599999999997	2.85209	3.00257	3.13352	7.1471
177.71	122.666	175.15200000000002	199.75900000000001	73.7668	216.532
1415.87	2027.48	1365.86	1859.72	1620.69	1615.53
39.2148	45.0742	45.0413	72.3204	37.7373	62.6873
6.778110000000001	0.0	0.0	1.9458	0.0	0.926328
218.856	168.908	171.77	186.40200000000002	232.12099999999998	161.217
51.0647	3.5191199999999996	4.04783	2.5568400000000002	2.66835	2.43444
0.910214	0.599395	0.275779	0.290329	1.66645	0.691078
247.291	160.884	272.16700000000003	155.38	304.974	124.869
132.27200000000002	70.4974	111.57799999999999	45.0738	85.5268	7.80295
54.13399999999999	11.5919	7.742030000000001	10.8673	0.5670649999999999	5.17356
1.14221	0.0	0.0	0.0	0.0	0.0
32.1217	29.9161	22.2731	32.9329	22.2712	32.6107
54.9826	78.2074	62.97	208.347	39.5335	96.1814
1.50252	2.2262299999999997	6.1456800000000005	1.0783200000000002	2.2507	3.08011
66.0289	107.073	153.043	127.946	89.8419	93.9982
30.4428	26.7296	131.437	77.3353	65.8695	96.0866
59.1517	57.101000000000006	55.9042	52.1	62.4274	43.1756
3.12836	1.23605	0.42652700000000004	2.69418	0.46861499999999995	0.8550719999999999
17.0618	18.7259	23.2624	24.4897	14.1988	18.1358
59.7958	69.8043	105.61399999999999	144.347	80.0716	130.009
57.1382	48.9385	48.3198	16.0913	147.346	10.3787
246.53099999999998	214.514	206.012	188.783	265.744	203.99099999999999
73.6727	80.9149	108.876	133.847	64.82600000000001	183.063
72.0049	95.3075	90.3191	96.1178	67.9519	96.4371
78.0664	65.5456	66.5233	75.6357	52.623000000000005	61.3463
52.1765	66.0122	185.155	1254.18	59.9569	1853.0
136.945	125.304	147.405	150.009	137.118	126.083
128.123	112.176	111.163	104.48899999999999	95.961	159.18
21.2718	26.8485	32.2249	28.8364	17.7024	22.6108
52.9432	78.4444	54.1379	94.9903	79.3066	108.53200000000001
0.9824139999999999	0.0	1.33944	0.0	0.0	0.0
57.803999999999995	58.882	39.4056	31.1135	37.8822	2.46868
29.7038	25.3399	22.7039	25.1937	33.0342	16.9144
45.3774	59.9228	84.2464	77.1429	65.0809	81.8068
464.79	723.8439999999999	474.043	571.832	517.203	442.167
10.5596	16.7521	17.0148	13.3195	19.173	9.18347
95.1405	119.60799999999999	113.01100000000001	95.1784	117.684	73.877
3.0716	5.30962	2.0939400000000004	5.51104	1.15028	0.0
7.220610000000001	6.80818	4.92237	9.89304	6.88302	13.4564
43.2477	35.9636	33.1848	56.3013	39.1712	46.1838
12.7365	11.4014	9.22525	8.56938	8.34693	5.9834
44.7981	30.8175	41.9916	21.8165	58.1183	15.8524
164.73	166.615	426.33	754.039	264.49	1050.34
10.8906	14.7916	9.74431	19.0514	9.68624	5.11624
463.832	703.3560000000001	519.586	413.39	487.43199999999996	271.824
125.363	136.58700000000002	134.97799999999998	156.773	136.208	150.004
72.6471	111.708	77.6051	93.5244	83.01899999999999	47.0826
17304.5	8876.47	20815.7	4030.0	15084.4	4415.35
1.72097	0.8499690000000001	4.6928	233.43400000000003	179.166	12.9357
0.0	0.0	0.0	0.0	0.0	0.0
61.523999999999994	51.1564	14.8654	16.2086	20.9985	56.9413
67.6537	129.355	157.78	147.08	107.26899999999999	136.525
0.355743	0.468528	0.646703	0.340412	0.0	0.16205799999999998
0.0	0.0	0.0	0.0	0.0	0.0
61.6199	66.1983	53.6584	91.0287	59.9639	83.9052
435.892	473.036	384.074	491.589	517.472	409.29699999999997
102.48299999999999	109.449	84.5582	181.296	95.16799999999999	126.104
290.504	309.236	308.476	413.05199999999996	358.369	374.597
41.1383	42.4024	40.2376	30.8077	34.8306	31.7774
8.56434	1.9522400000000002	8.98215	3.7824199999999997	1.9736900000000002	4.5017
159.881	130.726	86.7965	239.949	120.839	144.56
0.0	0.0	0.0	0.0	0.0	0.0
74.5361	63.8086	54.1995	99.8533	52.1042	61.1187
222.80599999999998	216.02599999999998	190.386	344.85900000000004	229.167	207.675
44.43	33.7593	65.9023	99.5137	51.1956	97.4192
0.0	0.0	0.0	0.0	0.0	0.0
22.0597	53.2975	69.0949	87.2884	31.7048	66.4066
11.8369	1.16923	0.0	8.49507	0.0	1.61769
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	6.84502	0.0	0.0	0.0
53.6496	63.0446	75.6692	67.7123	41.568000000000005	37.9241
186.646	79.7591	212.293	120.59200000000001	55.7668	86.2868
20.9187	15.6121	13.9436	16.6809	20.1938	12.0707
192.998	98.7987	143.57299999999998	96.0473	108.677	207.928
15.5254	3.4079300000000003	7.05589	6.19013	2.5840400000000003	8.251339999999999
10.2712	7.60925	10.5029	7.37138	0.0	17.5463
37.7087	52.3996	67.098	46.7863	86.165	62.8895
77.8464	74.8169	170.68	231.024	94.5491	311.97700000000003
23.0224	19.1025	20.7169	16.9633	18.6228	16.361
0.0	0.230251	0.317812	0.0	1.04752	0.0
36.5492	48.7571	77.0596	115.73899999999999	61.5222	78.7868
86.7411	85.2761	60.1108	97.131	46.9976	65.2975
103.225	138.61700000000002	94.7455	175.27900000000002	45.4782	109.72200000000001
504.759	1326.65	555.055	848.293	492.04	1071.14
185.917	98.7604	155.094	1269.84	238.062	1293.0
342.861	677.946	266.528	824.5930000000001	368.18300000000005	279.173
2.09187	1.03315	0.0	4.50385	1.56676	1.4294200000000001
5.51492	1.36188	0.0	3.95793	2.06528	1.8842400000000001
42.5437	65.7595	42.4295	37.883	33.0444	26.3793
6.77181	12.542	18.4656	21.2624	6.973910000000001	15.6172
31.3462	45.3519	34.1904	78.3406	40.0501	57.4549
105.53399999999999	88.6432	87.6048	150.963	127.97399999999999	145.69899999999998
0.0	3.5953699999999995	4.96264	0.0	0.0	4.97438
15.1088	25.7781	28.0904	35.486999999999995	26.7473	28.1569
78.2418	103.95200000000001	121.025	94.5724	102.124	98.1745
64.1675	75.4044	88.9957	95.2791	81.2049	86.1823
16.1591	11.9713	13.219000000000001	17.3956	8.47199	9.93772
93.73700000000001	114.25	151.719	182.542	88.6825	171.55599999999998
102.506	149.30700000000002	146.866	197.00900000000001	110.60799999999999	195.889
20.1614	37.6963	27.4884	21.704	17.2576	15.7448
5.958819999999999	2.943	12.1866	11.404000000000002	1.48768	6.78633
189.50599999999997	493.126	431.385	638.679	380.163	507.70599999999996
10.2139	3.05729	3.37595	0.44425699999999996	13.4454	0.0
143.933	182.44	138.261	137.248	110.818	168.16299999999998
80.2193	92.2107	97.6959	69.2498	113.323	71.0069
20.1451	4.522480000000001	3.74539	4.60016	9.60159	8.75992
41.2326	22.4711	40.7092	51.0202	48.9858	22.3459
0.0	0.0	0.0	0.0	0.0	0.0
67.1817	80.2273	66.9888	126.654	57.0767	90.4433
235.455	310.539	348.07599999999996	501.245	241.739	526.664
8.25032	7.190739999999999	7.27854	12.5387	10.9047	9.28551
57.2729	46.1517	57.5378	36.7768	24.8346	28.837
52.1199	55.7029	87.3704	94.4329	74.2336	74.7325
41.676	57.5094	24.5562	48.0964	36.3907	21.7522
182.137	174.2	149.786	175.11700000000002	120.39299999999999	165.94400000000002
65.734	60.7863	26.6962	15.0561	17.8078	14.3354
41.8894	77.7226	52.482	112.94	56.8128	88.1928
0.0	0.0	0.0	0.0	0.0	0.0
67.936	29.2142	30.741999999999997	71.0326	39.4779	192.092
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.246596	0.0	0.0	0.0	0.0
2.99083	4.136	4.89332	1.7171599999999998	1.7920599999999998	3.26993
76.6383	89.4146	44.3371	59.2325	67.2283	48.3404
0.0	0.0	0.0	0.0	0.0	0.0
283.099	283.772	209.153	275.235	190.1	138.17700000000002
169.968	142.886	126.47	271.735	175.24400000000003	191.512
7.71869	10.4835	10.5238	15.9261	12.2849	15.1638
5.09069	10.057	3.4703800000000005	14.6139	3.81282	3.47859
389.894	468.925	113.95299999999999	139.759	197.185	119.93299999999999
64.4351	47.6144	57.3386	82.9561	59.6809	66.5492
0.0	0.0	0.0	0.0	0.0	0.0
69.9359	151.421	100.16799999999999	111.029	100.52799999999999	121.64399999999999
24.3197	21.2199	14.9211	29.0895	26.108	16.0643
21.2546	24.7439	26.909000000000002	17.4331	17.0563	14.5237
15.8254	20.8427	14.3845	12.1147	7.90193	8.6511
2085.23	3785.82	1141.56	584.007	1037.02	98.554
49.1638	73.2706	111.71799999999999	105.23200000000001	102.07	115.51899999999999
55.9435	61.5157	55.6468	133.83100000000002	64.8271	121.655
0.606641	0.599228	0.0	0.0	0.0	0.0
140.921	197.61900000000003	159.282	173.97400000000002	155.312	115.75299999999999
29.1604	25.2036	22.0088	40.3607	19.5005	19.926
63.6836	57.4825	56.887	36.2482	41.1186	19.5074
128.856	227.66299999999998	177.49599999999998	232.622	174.11599999999999	170.65400000000002
312.347	388.151	257.57599999999996	244.05	269.78700000000003	168.68099999999998
27.4059	23.9691	15.1798	21.3076	17.1054	6.632510000000001
122.89299999999999	183.773	155.91899999999998	347.89	132.953	192.44400000000002
83.5374	57.467	69.1515	79.2235	87.1479	87.6633
41.2919	51.1803	43.0357	71.2363	46.0928	44.7654
0.602457	0.39673	0.0	0.0	0.300818	0.0
114.68	109.585	108.77	289.851	98.9635	103.917
1.25224	1.23694	0.56911	0.599136	1.25053	3.9932
38.9288	62.2941	64.7532	87.1676	64.1451	56.3941
4.54035	0.0	0.0	0.0	0.0	0.0
39.9269	54.114	41.7773	53.3109	26.4271	29.1864
525.906	665.6110000000001	744.0880000000001	563.2330000000001	618.877	519.012
20.3222	12.9046	9.15342	11.9803	22.2877	8.67913
0.0	0.0	0.0	0.0	0.0	0.0
41.7326	42.0935	34.8607	48.5114	18.4899	29.7218
25.2338	26.1463	22.6085	38.5848	29.4679	29.9814
1.77035	0.0	0.0	1.52465	0.0	0.483889
59.733000000000004	59.8521	94.3312	108.56	74.0281	83.3958
2.06418	0.679654	1.8762299999999998	2.9628400000000004	2.06137	1.88067
58.5637	47.5965	54.5789	57.4585	62.1854	53.695
0.382739	0.0	0.0	0.0	0.573326	0.0
585.85	1008.5	782.9689999999999	550.558	879.6260000000001	536.844
10.3391	16.7119	13.4558	8.76928	7.039810000000001	7.70724
50.9782	50.8589	34.7524	48.2934	57.2724	36.228
206.325	64.8615	19.5415	11.0039	55.4221	9.56612
70.0031	104.18700000000001	43.6558	69.8398	114.736	34.3209
0.316371	0.0	0.0	0.0	0.0	0.0
58.196999999999996	51.4874	46.5733	75.9064	57.6124	216.81900000000002
375.59	260.534	371.119	666.309	240.21900000000002	1003.53
84.9754	63.0495	47.5175	51.1486	78.6027	62.0794
287.717	79.3213	176.058	183.609	180.132	54.0454
57.2991	106.959	50.4415	110.415	56.0946	50.5608
149.409	195.73	296.16900000000004	311.795	209.52200000000002	333.074
29.5872	34.7055	42.8611	50.4309	28.6236	57.2833
0.0	0.799415	0.0	1.74246	0.606151	1.65905
15.4476	30.9946	24.3525	54.7391	25.3092	46.1813
2.85173	0.25608000000000003	1.06039	2.2326799999999998	1.5533700000000001	0.35430100000000003
19.5822	21.7608	20.0241	27.4047	16.8667	7.359539999999999
5.49411	24.4214	9.36347	7.88599	6.17245	7.5085
234.655	185.077	248.132	237.56900000000002	169.58	217.87400000000002
27.163	27.4274	54.3174	51.1183	28.0302	53.621
788.7869999999999	1230.16	1414.04	1058.78	2126.41	1494.83
9.70995	15.6201	9.078	11.1498	9.14263	10.9952
180.05	175.593	188.16299999999998	234.822	188.93200000000002	161.129
2.60299	0.42853	0.591495	0.6227020000000001	0.649861	1.18579
5.84173	1.33162	1.2253399999999999	2.57998	0.0	0.614121
1.46946	1.7418	2.80488	0.843677	1.76095	1.20494
42.2011	40.5275	55.9396	109.369	38.6317	177.828
0.304845	0.0	0.41563100000000003	0.0	1.8265799999999999	1.24984
29.1874	36.4625	32.7721	43.1265	24.4326	38.7157
4.880240000000001	6.15966	5.54485	5.83739	8.528789999999999	2.96425
1715.08	2410.01	2817.78	1608.24	2685.09	1309.36
50.269	66.8193	55.8456	132.727	57.6376	100.929
60.8389	66.3123	85.8093	126.471	69.1362	97.4807
3.70782	1.8312599999999999	6.74043	7.983060000000001	12.034	11.8237
36.3713	32.1733	34.7866	57.6601	25.2084	27.45
20.7251	26.1016	35.3213	40.9033	23.284000000000002	21.2429
0.0	0.0	0.0	0.0	0.0	0.0
14.8444	12.0237	6.881310000000001	22.1592	8.44978	6.08611
0.581213	0.0	0.0	0.0	0.0	0.0
7.216019999999999	0.0	0.5787329999999999	0.609267	0.0	0.0
40.499	49.005	91.1083	72.663	79.6238	83.7135
109.836	131.083	47.2407	85.0437	39.9647	79.0787
1.41262	0.9302379999999999	4.4939800000000005	3.37935	4.232080000000001	2.57407
5.70784	5.20439	5.9863	6.93235	10.5232	4.80037
47.5408	49.8949	67.5189	50.7046	56.3778	73.093
129.61	132.075	130.614	230.15599999999998	98.2264	248.544
18.226	27.005	41.6599	22.3136	26.4988	22.7107
1429.77	1464.68	1528.7	1065.65	1809.53	1061.7
142.136	154.946	175.46	397.004	192.774	259.875
0.0	0.0	0.0	0.0	0.0	0.0
0.0	13.194	4.55288	23.9655	5.00214	0.0
22.3376	28.4941	24.8082	36.0967	24.1538	28.9102
2.45225	0.0	0.0	0.502836	0.0	0.0
321.103	361.969	97.91	163.44899999999998	188.71099999999998	182.263
243.138	259.08099999999996	183.236	165.42	224.046	146.639
0.0	0.0	0.0	0.0	0.0	0.0
1.58254	3.12641	0.0	2.2715099999999997	2.37058	1.08139
0.0	0.0	0.0	0.0	0.0	0.0
1.6969	0.838081	0.578396	0.0	0.0	0.0
5.5416300000000005	6.966810000000001	2.06061	7.954210000000001	2.2639400000000003	4.81947
1.41835	1.4010200000000002	2.4172599999999997	0.508959	1.06231	2.42298
14.2739	17.9448	15.0383	24.2132	8.747060000000001	15.9606
2.45383	1.6159	0.0	1.17404	0.0	0.0
40.6304	25.2923	18.6675	49.8966	24.7712	25.3944
196.997	254.604	129.024	164.9	143.41	141.406
57.4712	40.5493	31.2497	26.5152	26.6467	38.8039
2.4546200000000002	1.03912	0.478096	3.01992	1.05055	2.87537
95.294	80.1653	58.7759	86.4273	54.3795	58.1994
423.296	532.83	432.42199999999997	313.647	374.088	213.31
65.6764	64.4742	33.0965	48.0055	56.9677	29.1201
207.18	86.9056	104.477	173.13099999999997	123.289	166.782
18.5864	2.44791	7.602339999999999	34.6816	7.42445	12.7006
12.8573	16.9336	22.5385	35.152	17.4254	30.9591
19.3578	35.9247	36.7899	35.363	23.7249	28.8602
0.0	0.275402	0.0	0.0	0.41764300000000004	0.381033
46.8768	8.171289999999999	7.51915	7.91586	0.0	3.7684699999999998
207.66299999999998	184.688	213.132	369.56199999999995	220.389	393.76199999999994
36.7131	43.5174	44.3348	54.9548	37.7106	62.358999999999995
4.568280000000001	4.51246	3.66382	8.09995	14.0887	6.97772
1.50718	4.4663	0.0	0.0	3.38654	1.02989
144.778	169.19400000000002	157.08100000000002	172.68599999999998	142.036	110.07700000000001
65.9499	18.2569	22.3362	28.3381	33.9788	20.6668
162.262	162.15	192.824	241.96599999999998	165.50900000000001	158.766
38.9166	30.9036	47.8577	58.0496	33.1483	54.2281
86.5514	56.6329	80.0486	67.655	106.115	64.4165
2.91188	2.8763	1.3233700000000002	1.39319	2.9079099999999998	1.3265
29.5276	25.8014	18.5809	37.4923	30.6215	23.281
16.7462	23.3529	14.7738	21.2089	8.853580000000001	9.42373
97.8581	85.4637	107.38799999999999	119.04899999999999	119.773	148.416
55.1492	26.8745	25.0638	25.3308	18.7252	12.0591
2.2537700000000003	0.742078	0.0	2.1566400000000003	0.0	1.0267
70.3099	60.707	67.0114	85.0678	83.8529	82.6087
0.0	0.0	0.0	0.0	0.0	0.0
412.274	561.665	383.514	465.264	488.26800000000003	537.86
0.0	0.691196	0.6360319999999999	1.33918	0.0	0.318768
31.1431	38.4531	21.2305	50.288999999999994	5.83137	47.8818
21.7907	44.6432	30.8102	19.6931	30.2236	5.51484
23.9802	14.6635	17.125999999999998	17.21	16.2501	23.4089
169.169	180.812	247.65200000000002	121.264	235.63	45.63399999999999
0.0	0.479063	0.6612439999999999	0.696132	0.0	0.0
7.29011	2.05744	0.0	0.0	0.0	0.711643
3.5458800000000004	0.7005100000000001	0.0	1.0179200000000002	0.0	0.0
13.8826	12.8559	10.6469	13.6994	6.49861	8.30052
28.3796	30.6405	31.4945	38.8401	28.6705	29.7651
15.5187	12.542	7.6940100000000005	8.09995	10.5665	11.5683
97.7869	52.3207	81.4762	116.96600000000001	32.5512	48.2589
184.82299999999998	259.47900000000004	138.702	185.77599999999998	151.345	129.032
23.1101	30.1652	27.0076	42.6487	30.9089	47.3751
0.0	0.6832060000000001	0.0	0.0	0.0	0.9452510000000001
0.439065	0.4337	0.0	1.26043	0.0	0.0
233.149	251.59400000000002	55.6177	54.7439	145.064	41.6987
40.6754	50.8138	61.982	71.2623	91.3949	77.6609
682.8389999999999	596.321	1273.43	1445.76	1216.85	3065.08
23.1627	42.4907	31.5804	52.2447	29.74	63.3103
0.707568	0.116487	0.48235600000000006	0.169268	0.0	0.0
2.28203	3.00553	0.0	3.27553	1.1394600000000001	3.11873
98.413	116.74700000000001	72.6346	102.337	77.1737	94.8228
17.3326	14.7862	7.51915	3.3925099999999997	12.9817	6.46024
152.833	189.36900000000003	162.68	180.88400000000001	485.99	130.085
49.7434	29.4814	17.7738	4.431690000000001	2.56943	1.40652
17.9651	16.8017	7.556660000000001	11.7959	7.443460000000001	6.52977
36.3985	44.2507	33.0843	25.4525	41.941	15.3058
193.101	163.631	220.958	192.752	181.092	266.134
3101.13	3058.02	5059.85	2235.09	5171.47	3744.92
58.4772	57.9668	57.1908	173.21	52.3102	157.29399999999998
51.2542	89.3898	223.83700000000002	394.278	50.3846	543.953
0.0	0.0	0.0	0.0	0.0	0.0
4.37876	1.08131	4.47757	6.285069999999999	0.0	0.0
16.4504	15.3817	10.8878	16.7348	8.971589999999999	14.8424
93.3258	126.53200000000001	89.5058	177.476	105.005	112.90700000000001
32.08	27.4223	12.6169	8.855030000000001	11.0895	14.333
3375.07	2387.35	1661.75	1692.87	2010.06	1646.79
0.372744	0.0	1.52462	3.74514	1.11671	3.05646
0.698627	2.0702700000000003	0.952522	1.6712900000000002	0.697675	0.318259
0.0	0.0	0.0	0.0	0.379821	0.0
49.4051	16.6821	27.4938	1.4472200000000002	45.3102	3.78935
74.1758	78.6707	61.9114	78.1452	51.6387	74.7295
973.3989999999999	916.306	1145.66	969.263	961.687	1337.87
76.5063	111.06700000000001	93.24700000000001	74.873	52.0923	93.4677
151.51	113.064	133.066	215.09	121.76100000000001	119.4
44.0593	50.856	51.9719	57.2009	41.5274	60.8901
5.34485	4.75159	4.37237	3.8358800000000004	3.20254	1.46091
0.0	0.0	0.0	0.0	0.0	0.0
68.3935	74.0359	66.42399999999999	103.54799999999999	61.751000000000005	121.639
113.459	114.604	97.3067	121.87799999999999	81.689	115.544
171.25	122.96700000000001	108.55799999999999	188.66099999999997	130.629	177.04
18.453	19.4426	14.6762	18.982	12.8995	11.7687
45.8162	85.4843	105.499	185.59599999999998	44.2287	288.027
55.0565	79.5614	98.6968	102.441	76.3632	186.71400000000003
9.11861	16.5132	24.865	16.3605	5.69137	15.5774
51.7266	57.5009	56.2907	100.584	66.1104	116.523
65.8999	84.4597	70.2048	113.575	68.2868	107.493
56.6555	93.9759	40.8088	54.4695	68.0541	30.679000000000002
125.822	74.3487	133.256	70.9496	136.308	66.018
1.2649299999999999	1.87422	2.58695	14.525	0.0	6.91487
27.5177	38.3012	38.3709	38.6	25.2943	57.2652
12.1328	16.9194	11.6768	23.5613	18.1744	15.6059
3.65814	0.0	4.98758	10.5014	0.0	0.0
42.101000000000006	36.179	29.8558	44.9014	31.6304	41.5051
5.4453	4.70642	4.176130000000001	6.35045	0.0	2.79068
12.1979	11.5669	16.6308	17.5083	10.9631	18.0038
112.382	67.1025	110.916	72.2277	91.7097	151.295
158.404	271.082	1128.56	994.1519999999999	468.661	1064.57
3.0281599999999997	10.1699	7.43157	5.2157800000000005	7.257680000000001	4.13842
6.0867	8.41725	3.31949	3.4946300000000003	3.64704	0.0
15.0355	18.2553	19.2185	32.3719	18.7688	20.9763
18.5706	7.33749	15.1918	5.3310900000000006	13.909	10.1518
135.096	139.306	64.0943	131.67600000000002	95.0312	90.4433
84.0753	88.7195	44.1745	80.0595	66.9638	45.9605
112.102	106.175	72.3325	89.39200000000001	129.225	65.5685
1.3866100000000001	1.36966	0.0	0.995137	2.07708	0.947501
4.31034	0.473075	1.30596	0.343715	0.0	0.654524
5.79105	0.672975	0.928898	2.44477	0.0	0.46554799999999996
61.0138	53.8907	63.3809	87.5765	71.0858	87.355
1.91403	3.78128	1.73975	2.7473099999999997	1.9114200000000001	3.48774
114.646	109.07700000000001	163.024	191.81599999999997	124.324	167.255
1536.82	1752.41	1371.16	65.7896	1187.4	55.2709
166.145	173.898	82.3731	63.9731	123.512	78.1689
3.8347800000000003	2.3148400000000002	3.7760800000000003	2.14055	0.9573889999999999	2.32924
6.7746699999999995	0.0	0.0	0.0	0.0	0.0
22.2324	19.7084	32.6438	21.2743	8.53928	15.5815
112.601	119.76899999999999	97.2943	212.171	111.985	227.768
98.5588	117.115	143.69	177.18400000000003	112.555	181.372
75.1728	65.0206	38.7665	47.5206	43.7587	22.3568
34.2574	35.5307	23.3536	22.1272	17.9606	9.363539999999999
130.571	80.4227	79.3885	153.04399999999998	165.76	173.27700000000002
38.6981	34.4654	27.2459	40.0656	35.161	38.1478
119.575	124.376	143.586	64.5175	102.292	67.1389
8.18965	16.1792	2.48132	19.5918	6.815410000000001	27.3591
33.2835	27.5378	29.0893	51.8568	38.3517	51.7071
0.483379	0.0	0.0	0.0	0.7240810000000001	0.0
12.0184	4.23982	4.09652	0.616093	12.2163	1.1732
0.0	0.0	0.0	0.0	0.0	0.0
108.604	91.3447	161.267	151.255	91.8118	174.875
1.0174299999999998	0.0	0.0	0.0	0.0	0.0
45.4234	68.4832	81.4883	108.09200000000001	46.5552	86.58200000000001
133.38299999999998	162.099	116.64299999999999	227.733	111.84299999999999	174.847
9.91398	12.5908	2.57465	6.0986	5.65741	5.161490000000001
20.5062	8.68097	26.96	19.9728	10.9705	17.015
14.81	15.7544	18.639	24.528000000000002	18.7717	15.5693
0.0	0.0	0.783369	0.0	0.0	0.0
7.45752	7.93305	15.6427	10.7042	5.155869999999999	7.83985
8623.06	20335.0	8645.64	11499.8	11067.5	8166.84
450.606	639.561	458.09	504.86400000000003	479.7	501.026
10.5198	15.5869	12.9086	16.6096	6.3032699999999995	15.8145
2.05641	0.0	0.934584	0.491946	3.0804099999999996	0.936795
49.2017	34.4105	38.6826	50.5178	36.582	36.8109
8.87767	5.26152	16.9456	0.0	7.979019999999999	2.42653
141.55	117.848	165.421	153.832	154.483	174.10299999999998
