ENSEMBL ID	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
ENSG00000005471	32.01242842244353	34.82488751927221	33.162684058284256
ENSG00000005483	30.46363186358329	38.44026028604587	31.096107850370853
ENSG00000005486	43.20215783120931	29.80309234836312	26.99474982042757
ENSG00000005513	27.570713087164776	32.4987054242723	39.930581488562915
ENSG00000005700	38.89972165425177	37.55654896134431	23.54372938440391
ENSG00000005810	32.780192130988354	35.3891120136875	31.830695855324148
ENSG00000005812	30.5262788892947	34.943615838074535	34.53010527263077
ENSG00000005844	15.217033060501405	63.60350023981438	21.17946669968421
ENSG00000005882	33.18115807721723	31.43432385483715	35.384518067945606
ENSG00000005884	38.65392052580632	37.57773698988904	23.768342484304647
ENSG00000005889	30.325549398393708	39.78715754583403	29.88729305577227
ENSG00000005893	35.694430758815955	40.36817513854822	23.93739410263582
ENSG00000005955	34.14994408132651	37.29068167206879	28.559374246604698
ENSG00000005961	24.49248536866307	60.518643011596815	14.988871619740127
ENSG00000005981	49.88993522913082	50.11006477086918	0.0
ENSG00000006007	35.17915526567504	34.93239392495176	29.8884508093732
ENSG00000006015	31.32834461757421	23.729602639788297	44.942052742637486
ENSG00000006016	46.181641288334845	51.337925913958316	2.480432797706832
ENSG00000006025	31.275458777118775	34.04026303921793	34.68427818366329
ENSG00000006042	35.224294187784686	47.42613692019076	17.349568892024557
ENSG00000006047	79.48252531197112	15.544136152458604	4.973338535570295
ENSG00000006059			
ENSG00000006062	25.5467790586069	26.142956037492542	48.31026490390056
ENSG00000006071	37.11821559945282	25.728636493144652	37.15314790740252
ENSG00000006074			
ENSG00000006075	63.42246804915306	28.831210553736007	7.746321397110926
ENSG00000006114	30.801939231392446	38.86073869903054	30.337322069577
ENSG00000006116	40.38081971511288	30.922436190088543	28.696744094798582
ENSG00000006118	35.51697626830681	22.355308361825603	42.12771536986757
ENSG00000006125	36.10126866878472	39.33308559688404	24.56564573433124
ENSG00000006128	42.30910907402601	23.217740384206937	34.47315054176706
ENSG00000006194	37.124248696962134	27.39364487388144	35.48210642915642
ENSG00000006210	56.34820563919416	43.65179436080584	0.0
ENSG00000006282	47.328410385869994	39.161869249239956	13.509720364890049
ENSG00000006283	33.22084525188436	26.06685802534293	40.71229672277272
ENSG00000006327	36.38008188853142	50.165023987169576	13.454894124299008
ENSG00000006377	26.80289064782691	33.96892827443932	39.22818107773377
ENSG00000006432	33.03950528364555	31.723328355048835	35.23716636130561
ENSG00000006451	35.96603329552372	37.71505231652451	26.318914387951754
ENSG00000006453	41.4464970900532	48.96435157505442	9.589151334892367
ENSG00000006459	25.997198342650428	28.886450536906892	45.11635112044267
ENSG00000006468	31.43965371707777	36.60164707238074	31.95869921054148
ENSG00000006530	31.86982560363513	43.30662180741943	24.82355258894544
ENSG00000006555	13.676963281784898	0.9853017849623431	85.33773493325276
ENSG00000006576	31.90644088890328	45.54912159069553	22.5444375204012
ENSG00000006606	19.809513224624112	0.0	80.19048677537587
ENSG00000006607	31.8146909576216	29.284660258598127	38.90064878378028
ENSG00000006611	17.72194744234648	68.70066408507232	13.577388472581205
ENSG00000006625	53.52214895493198	21.383347686010232	25.094503359057786
ENSG00000006634	31.511321157615473	26.6255380987634	41.86314074362113
ENSG00000006638	80.25327502997199	10.184503621967076	9.562221348060937
ENSG00000006652	44.168518736659	31.838117662053943	23.99336360128707
ENSG00000006695	25.76400357038309	35.574317976152564	38.66167845346435
ENSG00000006704	31.31636167966772	32.964823002051475	35.71881531828081
ENSG00000006712	42.19624039360121	27.133076287741957	30.670683318656835
ENSG00000006715	29.988726513419323	52.373041356025695	17.638232130554982
ENSG00000006740	30.814762283636693	26.543408483430657	42.641829232932636
ENSG00000006744	53.37354163606434	24.674841377598337	21.95161698633733
ENSG00000006747	22.353389201112105	8.378992709908792	69.2676180889791
ENSG00000006757	72.17336138677413	17.625268207516296	10.201370405709573
ENSG00000006788	16.096514530797723	22.84874573165288	61.054739737549404
ENSG00000006831	30.267604011702957	45.57538294267312	24.157013045623916
ENSG00000006837	41.40624790025135	35.86158527458973	22.73216682515891
ENSG00000007001	91.07851175200616	8.921488247993842	0.0
ENSG00000007038	5.40936865623568	9.17935650003553	85.41127484372879
ENSG00000007047	32.46589756903117	33.82431533665142	33.7097870943174
ENSG00000007062	31.272331323062915	40.23284781548207	28.49482086145502
ENSG00000007080	32.97937846231936	28.604962233025667	38.41565930465498
ENSG00000007168	29.52767022802632	42.49784770173251	27.974482070241162
ENSG00000007171	75.7895630579014	22.982738420698205	1.2276985214003833
ENSG00000007174	32.73857422335928	25.394521252565845	41.86690452407487
ENSG00000007202	34.682701081322556	35.036610418574796	30.280688500102638
ENSG00000007216	13.36575660691111	54.55095842891172	32.08328496417715
ENSG00000007237	31.55529086753679	37.44899615610782	30.995712976355392
ENSG00000007255	56.173597510349126	0.0	43.82640248965089
ENSG00000007264	42.74141668596304	20.556024133078854	36.70255918095811
ENSG00000007312	43.8115836530736	56.188416346926395	0.0
ENSG00000007314	61.54122002882211	0.0	38.45877997117789
ENSG00000007341	27.693022822695607	36.45688472200478	35.85009245529963
ENSG00000007350	8.487572203232462	7.298279506037107	84.21414829073044
ENSG00000007372	30.12802984659591	37.88904594913308	31.98292420427101
ENSG00000007376	31.366311130497515	28.49915086840889	40.13453800109359
ENSG00000007384	32.31155248312075	36.6848497845317	31.003597732347565
ENSG00000007392	34.49353597439496	31.547317784641333	33.9591462409637
ENSG00000007402	28.44855194505156	34.40184750755571	37.14960054739273
ENSG00000007516	52.33541067476877	14.285891909671744	33.37869741555948
ENSG00000007520	43.223677392508854	25.27560064478936	31.50072196270179
ENSG00000007541	47.9329989825083	27.746280692362816	24.320720325128885
ENSG00000007545	29.856612729740334	36.623685143168075	33.51970212709159
ENSG00000007866	37.477291119960306	45.50335105450119	17.019357825538506
ENSG00000007908	78.16957946011742	18.113940633255957	3.716479906626628
ENSG00000007923	34.46353034489542	35.1276845376255	30.40878511747908
ENSG00000007933	27.13963133168396	1.2741710186105326	71.58619764970551
ENSG00000007944	44.031446737851205	24.12138582641252	31.847167435736285
ENSG00000007952	65.74735235072788	34.25264764927212	0.0
ENSG00000007968	100.0	0.0	0.0
ENSG00000008018	28.480173105568245	28.429692527387445	43.09013436704431
ENSG00000008056	39.093335270469346	23.83548239813075	37.07118233139991
ENSG00000008083	28.202124316132977	35.87322172926257	35.924653954604466
ENSG00000008086	34.32058689808035	37.21338848682246	28.46602461509719
ENSG00000008118	37.01616158073349	45.81273860014239	17.17109981912412
ENSG00000008128	27.09199829315213	28.971397184104532	43.93660452274334
ENSG00000008130	25.059286899840703	25.84086740898001	49.09984569117928
ENSG00000008196	50.9945164319346	18.909416923335417	30.09606664472998
ENSG00000008197	48.09840128937215	19.162348157674295	32.73925055295355
ENSG00000008226	18.201330769529626	74.17186875401975	7.626800476450624
ENSG00000008256	31.367495825250163	32.10378707500264	36.5287170997472
ENSG00000008277	32.59893184179412	37.782759509822114	29.618308648383767
ENSG00000008282	29.243560933517504	39.93032401916505	30.826115047317455
ENSG00000008283	38.951056463333316	30.404376713413424	30.644566823253268
ENSG00000008294	32.77194094113989	37.80135736086587	29.426701697994233
ENSG00000008300	28.739019042077906	36.1764490027745	35.084531955147604
ENSG00000008311	39.49835252106553	40.72356721203486	19.778080266899607
ENSG00000008323	0.0	0.0	100.0
ENSG00000008324	33.256353051305645	18.630114750524047	48.11353219817031
ENSG00000008382	32.185681323608215	32.32206086585672	35.492257810535065
ENSG00000008394	62.50311055894209	9.233277174303742	28.26361226675416
ENSG00000008405	31.22020987212392	40.47453257907893	28.30525754879715
ENSG00000008441	35.84077788260544	27.75678207188995	36.40244004550461
ENSG00000008513	24.17347291471472	34.93620772459104	40.89031936069424
ENSG00000008516	50.45930252923241	40.34235164199653	9.19834582877107
ENSG00000008710	41.00563294937845	33.5300922611423	25.46427478947926
ENSG00000008735	33.87985135572373	28.417384281598228	37.702764362678046
ENSG00000008838	30.39395783735645	40.67316675300787	28.932875409635685
ENSG00000008853	44.87625031022669	27.58522826473897	27.53852142503435
ENSG00000008869	34.8539793295201	31.02234800331456	34.12367266716534
ENSG00000008952	35.5695339906364	34.23436641715665	30.196099592206938
ENSG00000008988	46.01789709260433	42.43818690712024	11.543916000275427
ENSG00000009307	33.57078948800937	38.6185119789389	27.81069853305173
ENSG00000009335	32.741189291508874	38.03705023717477	29.221760471316365
ENSG00000009413	37.0133721661504	44.0582538259773	18.9283740078723
ENSG00000009694	34.41509365431449	34.90544967913951	30.67945666654599
ENSG00000009709	23.819668077581365	76.18033192241863	0.0
ENSG00000009724	26.12492308821971	40.87879280177831	32.99628411000198
ENSG00000009765	0.0	0.0	100.0
ENSG00000009780	37.62621471310292	35.39414622286854	26.97963906402854
ENSG00000009790	21.84101487317648	46.70447357853147	31.454511548292054
ENSG00000009830	34.35370086666488	31.8672435927916	33.779055540543524
ENSG00000009844	36.251443026888595	36.880775068250294	26.867781904861115
ENSG00000009950	49.55870696288629	33.392617326550564	17.04867571056313
ENSG00000009954	26.387944669656104	44.98987923565796	28.62217609468593
ENSG00000010017	37.31146280409877	36.84419607530634	25.844341120594894
ENSG00000010072	44.67887342519013	25.231483339447568	30.089643235362306
ENSG00000010165	46.7921590431225	30.140142305426878	23.067698651450634
ENSG00000010219	42.138909091318304	45.635344749239415	12.225746159442275
ENSG00000010244	36.64013101789999	38.03590230829054	25.323966673809473
ENSG00000010256	30.300256800565645	29.71817149302389	39.98157170641048
ENSG00000010270	32.10682457852816	38.577892969585406	29.315282451886432
ENSG00000010278	32.998874708090355	38.63304840618464	28.368076885724996
ENSG00000010292	21.467046772273328	60.92894494913792	17.604008278588744
ENSG00000010295	28.203901807569558	28.26329109837728	43.53280709405316
ENSG00000010318	43.91536653045638	8.298428571685369	47.786204897858255
ENSG00000010319	42.68568761407879	37.49041705887634	19.82389532704487
ENSG00000010322	34.458462031237794	26.342154580915604	39.199383387846595
ENSG00000010327	22.478148530155405	37.04619402350184	40.47565744634276
ENSG00000010361	31.986442632105845	24.068991252563883	43.94456611533027
ENSG00000010379	35.57348362874065	31.889623880133794	32.536892491125556
ENSG00000010404	35.38323650299592	41.00673114626281	23.610032350741278
ENSG00000010610	26.219453601731967	32.176968096563826	41.60357830170419
ENSG00000010626	32.815919276706616	60.28771279153475	6.896367931758624
ENSG00000010671	23.53850162431034	49.99694302943521	26.46455534625446
ENSG00000010704	23.797842013727983	26.254137412200297	49.94802057407172
ENSG00000010803	37.51341458960596	33.022230766152134	29.464354644241915
ENSG00000010810	38.166347086591365	31.187683771115292	30.64596914229335
ENSG00000010818	35.504126467191334	33.37370606538594	31.122167467422734
ENSG00000010932	13.402256602033761	34.94373436472768	51.65400903323856
ENSG00000011007	31.19846762372797	36.695496139669146	32.10603623660289
ENSG00000011009	23.009270715134196	30.679270215177546	46.31145906968826
ENSG00000011021	36.27951288844765	35.99931084317545	27.721176268376883
ENSG00000011028	29.787603556106966	25.599563450731583	44.61283299316145
ENSG00000011052	37.26580621856416	17.150140755037057	45.58405302639878
ENSG00000011083	35.13981928058253	24.67737076619084	40.18280995322663
ENSG00000011105	38.18824108341808	20.601744200420395	41.210014716161524
ENSG00000011114	33.1529244723328	40.05963557634752	26.787439951319676
ENSG00000011132	25.663131110382913	42.256329501898364	32.08053938771873
ENSG00000011143	18.00620454812283	43.42146081478425	38.57233463709292
ENSG00000011198	30.566237787459123	43.95873380927834	25.475028403262545
ENSG00000011243	30.23055432668763	33.19939695753927	36.570048715773105
ENSG00000011258	24.847227072777883	42.73086038756957	32.42191253965255
ENSG00000011260	46.87732685053899	10.243231145594459	42.87944200386655
ENSG00000011275	31.392451593728982	42.61335617086823	25.994192235402785
ENSG00000011304	33.768851184436684	42.64673540181635	23.58441341374696
ENSG00000011332	32.40502025995847	36.65489109007712	30.94008864996441
ENSG00000011347	35.79769686480929	28.83579628868091	35.36650684650981
ENSG00000011376	37.51690405131573	40.698857845532196	21.784238103152067
ENSG00000011405	38.521505883225174	42.85491856595738	18.623575550817453
ENSG00000011422	52.247246624271504	20.87642400665861	26.876329369069897
ENSG00000011426	31.108927612162105	44.905461666110696	23.985610721727205
ENSG00000011451	36.003331918534435	30.859324179583076	33.137343901882474
ENSG00000011454	33.48656635764037	38.859667531204714	27.653766111154916
ENSG00000011465	39.27185299835055	35.311708352502805	25.416438649146645
ENSG00000011478	45.64589379935817	25.817042808053625	28.5370633925882
ENSG00000011485	35.23716984606885	33.5881986755475	31.174631478383645
ENSG00000011523	40.15391656034727	37.43524067310082	22.4108427665519
ENSG00000011566	28.853334871260532	40.376137249152016	30.77052787958745
ENSG00000011590	4.1276344713750275	7.984992650990506	87.88737287763448
ENSG00000011600	18.381453065020384	55.49102765355881	26.12751928142081
ENSG00000011638	52.6497627113273	29.94012945224183	17.41010783643087
ENSG00000011677	37.75348931816273	34.64297537401724	27.60353530782004
ENSG00000012048	34.4119613667324	27.89180325140896	37.696235381858635
ENSG00000012061	30.27488560168211	54.57942343161414	15.14569096670375
ENSG00000012124	43.84559487736654	35.403240097034534	20.75116502559893
ENSG00000012171	42.82439725692544	38.90353822854229	18.272064514532268
ENSG00000012174	38.98787260661844	39.9540019014626	21.058125491918975
ENSG00000012211	38.09728809232018	32.670801983158704	29.231909924521116
ENSG00000012223	86.99343416644967	9.127411957051628	3.8791538764986915
ENSG00000012232	35.17181353980354	35.228263350101884	29.59992311009458
ENSG00000012504	0.0	100.0	0.0
ENSG00000012660	32.13039605649639	43.47194470200581	24.39765924149781
ENSG00000012779	29.71591247283003	49.53274258802786	20.751344939142108
ENSG00000012822	30.750971274953997	42.173603205916045	27.07542551912997
ENSG00000012963	29.257254683033057	40.442428286847495	30.30031703011945
ENSG00000012983	36.83985919107198	43.55081428393967	19.60932652498835
ENSG00000013016	37.30585263766565	32.437336141970505	30.25681122036386
ENSG00000013275	33.771757842798344	33.160470163743845	33.06777199345782
ENSG00000013288	49.6018701255599	21.0853173455301	29.312812528910005
ENSG00000013293	28.547634275917105	39.96356270592436	31.488803018158535
ENSG00000013297	27.843278887280242	37.6752755853955	34.48144552732426
ENSG00000013306	35.27681584599722	38.28602848947887	26.43715566452391
ENSG00000013364	27.92029840272049	22.999005199837246	49.08069639744226
ENSG00000013374	27.586854912490246	39.65645547783378	32.75668960967598
ENSG00000013375	33.42400164910818	39.51398084217105	27.062017508720775
ENSG00000013392	40.716586562098925	30.165648150776104	29.117765287124968
ENSG00000013441	34.082881145705926	31.72600860857735	34.19111024571672
ENSG00000013503	30.137500697428592	30.174364780339246	39.68813452223217
ENSG00000013523	33.758507147040376	40.53838508161905	25.703107771340584
ENSG00000013561	36.35296527325642	39.30386664236904	24.343168084374522
ENSG00000013563	70.6700997959473	22.483655208473312	6.846244995579393
ENSG00000013583	26.132722607229077	37.99850867485224	35.868768717918684
ENSG00000013588	70.21932756219377	12.56088599455448	17.21978644325175
ENSG00000013619	30.64024884713466	34.10381025134286	35.25594090152248
ENSG00000013725	68.82135170215395	14.980267565683784	16.198380732162256
ENSG00000013810	51.7105590555173	14.621407091358341	33.66803385312435
ENSG00000014123	32.41193102589971	37.634917027543906	29.95315194655639
ENSG00000014138	30.39477900631406	42.736289704084896	26.868931289601043
ENSG00000014164	32.634040733604834	33.425448776178854	33.940510490216305
ENSG00000014216	34.94833527727436	35.42038111302849	29.63128360969715
ENSG00000014257	29.119353404035586	39.07542204534535	31.805224550619055
ENSG00000014641	35.030006977225455	32.93139988663032	32.038593136144236
ENSG00000014824	37.07485168203951	39.20873181583307	23.71641650212741
ENSG00000014914	40.66348295198857	43.62347387343019	15.71304317458124
ENSG00000014919	31.501329784689474	44.10949742903098	24.389172786279534
ENSG00000015133	33.13761921708304	18.290961092746112	48.57141969017085
ENSG00000015153	32.106853486312225	35.91910927597194	31.97403723771583
ENSG00000015171	28.33743908042582	37.744298916951905	33.91826200262227
ENSG00000015413	12.964399088542077	0.0	87.03560091145793
ENSG00000015475	57.16962220536937	29.662110936797824	13.168266857832814
ENSG00000015479	43.20147438793812	44.250163125140574	12.548362486921302
ENSG00000015520	11.785180848146396	0.0	88.21481915185359
ENSG00000015532	25.454606888861836	30.19117492074843	44.35421819038972
ENSG00000015592	29.586474678966262	28.312607289993068	42.10091803104068
ENSG00000015676	34.725981598148	34.324218523540395	30.949799878311605
ENSG00000016082			
ENSG00000016391	30.89863310982585	37.51841162367756	31.582955266496594
ENSG00000016402	23.444311683090266	44.43843722449052	32.11725109241923
ENSG00000016490	0.0	0.0	100.0
ENSG00000016602	61.51589198244515	36.39815915354544	2.0859488640094153
ENSG00000016864	37.23798813198778	35.96882751576758	26.79318435224464
ENSG00000017260	40.30391079496853	39.52374697197891	20.17234223305256
ENSG00000017373	24.817469406540514	33.87486006624748	41.307670527212004
ENSG00000017427	16.210244308773447	31.6687544855364	52.12100120569014
ENSG00000017483	26.627167031761495	40.332807425245235	33.04002554299327
ENSG00000017621	29.318967690406474	13.959076613959132	56.7219556956344
ENSG00000017797	32.97699966731923	39.53198273726492	27.491017595415855
ENSG00000018189	35.073830017439015	42.278431633676114	22.64773834888488
ENSG00000018236	29.632607803841793	40.66611307447951	29.70127912167869
ENSG00000018280	34.81810647751702	35.4293757285454	29.752517793937592
ENSG00000018408	41.580463155038395	35.3016531033488	23.11788374161281
ENSG00000018510	35.05597230289293	35.39433061994337	29.549697077163717
ENSG00000018610	58.9903923080511	9.50796370740977	31.50164398453914
ENSG00000018625	27.723121538446822	39.447819739143725	32.82905872240946
ENSG00000018699	32.49497740035836	30.867112132724973	36.63791046691665
ENSG00000018869	32.29051689421053	54.16130184965655	13.54818125613291
ENSG00000019102	42.61509989449255	51.85091960049274	5.5339805050147115
ENSG00000019144	35.468133843252645	30.10942095759465	34.422445199152705
ENSG00000019169	70.82414505117619	26.88200514297411	2.2938498058497
ENSG00000019186	79.89730569682312	10.87435812076533	9.228336182411551
ENSG00000019485	37.31516026644068	33.11311885855462	29.571720875004697
ENSG00000019505	30.993204724326823	36.64607794317733	32.36071733249583
ENSG00000019549	42.5053967514468	10.33528298289913	47.15932026565407
ENSG00000019582	29.680522852091023	47.53907091824166	22.780406229667307
ENSG00000019991	32.69152365633228	42.18145486790949	25.127021475758237
ENSG00000019995	40.20150925760471	39.02257357287184	20.775917169523446
ENSG00000020129	31.264484028022498	32.1036696793713	36.6318462926062
ENSG00000020181	33.110947558198475	31.952051556659676	34.93700088514184
ENSG00000020256	38.756728865621184	32.03127688239896	29.211994251979856
ENSG00000020426	36.432258697747365	39.80554187925217	23.762199423000467
ENSG00000020577	30.005567520400916	39.763639968213376	30.230792511385694
ENSG00000020633	40.516432492076724	35.92665655294774	23.556910954975542
ENSG00000020922	34.46315873077982	40.80935018897528	24.727491080244896
ENSG00000021300	37.28827629112559	34.058069617679124	28.653654091195264
ENSG00000021355	20.586396174870643	37.164371925575466	42.249231899553884
ENSG00000021461	53.98854932394295	35.72167685949139	10.28977381656567
ENSG00000021488	9.172996734181822	12.68850887763437	78.13849438818382
ENSG00000021574	32.33737525386417	33.14604470563985	34.516580040495974
ENSG00000021645	34.30630036025631	35.86852619544902	29.825173444294684
ENSG00000021762	40.9627529785951	23.134193239786846	35.90305378161806
ENSG00000021776	21.550771272150683	38.6081893719443	39.84103935590501
ENSG00000021826	68.64792183366144	23.24936929075848	8.102708875580086
ENSG00000021852	0.0	0.0	100.0
ENSG00000022267	38.805537125079724	32.273529922891434	28.920932952028842
ENSG00000022277	38.57127896385272	36.943531142382554	24.4851898937647
ENSG00000022355	36.360331956898456	36.31573748382294	27.323930559278608
ENSG00000022556	98.80710124949759	0.0	1.1928987505024051
ENSG00000022567	37.68099833672295	28.74498150839024	33.57402015488682
ENSG00000022840	36.36348686524892	35.70776227839118	27.92875085635989
ENSG00000022976	47.371876320732156	37.3360806812919	15.292042997975946
ENSG00000023041	36.16534463712665	30.248293874546295	33.58636148832705
ENSG00000023171	29.07519375453403	32.91971303001739	38.00509321544859
ENSG00000023191	32.567890375908284	35.05859511649059	32.37351450760112
ENSG00000023228	32.20330348926716	41.19104124997236	26.605655260760486
ENSG00000023287	36.85894050838777	36.17453999166423	26.96651949994799
ENSG00000023318	35.10284914215219	41.927148243044506	22.9700026148033
ENSG00000023330	36.600689863729116	35.822969305887206	27.57634083038367
ENSG00000023445	9.435514612994512	76.70932139073663	13.855163996268866
ENSG00000023572	30.370704971627198	30.75464197452906	38.874653053843744
ENSG00000023608	25.754814371814966	36.33736309929901	37.90782252888603
ENSG00000023697	46.01507429726537	39.997374579517256	13.987551123217376
ENSG00000023734	47.192110803332504	40.49159727314509	12.316291923522396
ENSG00000023892	30.990609676005022	36.36023853189984	32.649151792095125
ENSG00000023902	32.20611419247592	31.17420356971334	36.61968223781073
ENSG00000023909	31.446827286278868	44.911625175521166	23.641547538199962
ENSG00000024048	32.082437562520454	36.26964253259441	31.64791990488513
ENSG00000024422	34.989083400944075	30.926152950889463	34.08476364816645
ENSG00000024526	28.66160300390952	68.06220581310588	3.276191182984603
