ENSEMBL ID	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
ENSG00000005483	26.377101147369604	41.24005676414517	32.38284208848522
ENSG00000005486	48.53299152476672	20.02111775929459	31.445890715938692
ENSG00000005513	39.38222337329436	33.04164506806755	27.576131558638096
ENSG00000005700	26.385291266232496	33.47217044790817	40.14253828585934
ENSG00000005810	25.8677640382184	35.75210085081474	38.38013511096687
ENSG00000005812	25.31939285625868	43.182093501519404	31.498513642221916
ENSG00000005844	35.03503583488914	47.37338135067189	17.591582814438954
ENSG00000005882	40.28328731644118	35.04636703940024	24.670345644158573
ENSG00000005884	43.99640582353893	31.455368177527433	24.548225998933635
ENSG00000005889	21.905900696010725	50.96691457000283	27.127184733986446
ENSG00000005893	27.933643363059367	47.90401023875932	24.16234639818131
ENSG00000005955	34.54260678273462	39.55722349050348	25.90016972676189
ENSG00000005961	28.926159610535073	56.40345844498837	14.670381944476569
ENSG00000005981	28.929961625078242	33.03818034769957	38.031858027222185
ENSG00000006007	27.52020643889324	39.03242258574699	33.44737097535977
ENSG00000006015	40.98436943492323	27.07150273785084	31.944127827225934
ENSG00000006016	38.78414658640925	51.121542171039906	10.09431124255085
ENSG00000006025	40.40348878827933	43.8457120717181	15.750799140002576
ENSG00000006042	55.283479118263834	34.801215157498945	9.915305724237218
ENSG00000006047	67.14484725580834	17.855020956638995	15.00013178755266
ENSG00000006059			
ENSG00000006062	16.926246594182167	38.0266918189226	45.04706158689524
ENSG00000006071	35.1041943297207	56.96783397467908	7.927971695600225
ENSG00000006074			
ENSG00000006075	63.10709779200826	36.89290220799173	0.0
ENSG00000006114	24.046994573840248	45.70418300380923	30.24882242235053
ENSG00000006116	31.85018641453051	50.9942897600468	17.155523825422705
ENSG00000006118	20.484613214955164	38.8768019099424	40.63858487510244
ENSG00000006125	28.15006652978803	44.9722623108159	26.877671159396066
ENSG00000006128	0.0	100.0	0.0
ENSG00000006194	30.63445856238997	30.20803962488607	39.15750181272396
ENSG00000006210	53.757652391067424	46.242347608932576	0.0
ENSG00000006282	50.63173018920948	30.5260826820272	18.842187128763328
ENSG00000006283	27.68468958649702	27.426430830771864	44.888879582731114
ENSG00000006327	24.474989396664384	58.115681085392545	17.409329517943057
ENSG00000006377	0.0	100.0	0.0
ENSG00000006432	14.185718692657598	58.074363659844494	27.739917647497897
ENSG00000006451	27.025080464948005	33.266328003609836	39.70859153144216
ENSG00000006453	51.38776437993274	46.67881517244328	1.933420447623989
ENSG00000006459	13.623875228957743	57.35645344764849	29.01967132339375
ENSG00000006468	23.939868350299403	28.156995012488228	47.90313663721237
ENSG00000006530	34.90099480814046	37.67214701659131	27.426858175268226
ENSG00000006555	70.36012795263076	0.0	29.639872047369227
ENSG00000006576	15.874866289055808	27.689143461246505	56.43599024969769
ENSG00000006606	71.60310647834271	28.396893521657272	0.0
ENSG00000006607	27.232982916961497	49.4886852528763	23.2783318301622
ENSG00000006611	26.316409265215484	27.912761596777123	45.77082913800738
ENSG00000006625	37.087143710758234	20.507221198729813	42.40563509051194
ENSG00000006634	26.50456291326529	58.99690213464026	14.498534952094456
ENSG00000006638	49.41106109316469	40.5594959166008	10.02944299023452
ENSG00000006652	54.77574047764462	28.444817308461108	16.77944221389428
ENSG00000006695	32.96826067747113	38.591179410188495	28.44055991234037
ENSG00000006704	40.228768124142974	40.08141152246849	19.689820353388544
ENSG00000006712	40.28050508170182	32.353168139247046	27.366326779051143
ENSG00000006715	18.991148493484378	56.50326334565635	24.50558816085926
ENSG00000006740	42.61941987360535	30.345204287610027	27.03537583878462
ENSG00000006744	46.93040411047144	30.30660778773878	22.762988101789773
ENSG00000006747	89.69015399187519	7.066287942410221	3.2435580657146
ENSG00000006757	91.22833638385612	6.036428922439391	2.7352346937044785
ENSG00000006788	0.7352335179960938	1.4532103603865474	97.81155612161736
ENSG00000006831	31.859369765042672	33.5972149197735	34.54341531518382
ENSG00000006837	42.01627595248889	29.108829938011983	28.874894109499134
ENSG00000007001			
ENSG00000007038	28.52472586579732	11.367954286047691	60.107319848154994
ENSG00000007047	32.31329094239172	36.52366583274711	31.16304322486118
ENSG00000007062	8.889574012497912	63.42668771787749	27.68373826962461
ENSG00000007080	23.989640966494544	56.05485839694116	19.95550063656431
ENSG00000007168	19.045720238462366	47.00265368204088	33.951626079496755
ENSG00000007171	41.05814365450832	46.81051893338471	12.131337412106967
ENSG00000007174	62.73892212972184	11.507175842427323	25.753902027850827
ENSG00000007202	18.977114197358148	38.47855203867348	42.54433376396838
ENSG00000007216	0.0	20.068892727282627	79.93110727271737
ENSG00000007237	28.05874818664985	35.93919748402765	36.00205432932248
ENSG00000007255	43.79992435337229	0.0	56.200075646627724
ENSG00000007264	53.20426310075509	21.36114992040241	25.434586978842503
ENSG00000007312	72.53545729908485	21.628557185348953	5.8359855155661755
ENSG00000007314	24.897819628475	29.957776965617338	45.14440340590766
ENSG00000007341	26.43269920255052	30.93169959869506	42.63560119875442
ENSG00000007350	63.66163553883624	10.746608068860237	25.591756392303527
ENSG00000007372	8.662652301693372	27.12913970086545	64.20820799744118
ENSG00000007376	56.74285075228366	22.487304077410368	20.76984517030597
ENSG00000007384	51.30756689167279	29.646672474123342	19.045760634203862
ENSG00000007392	39.49408550127374	34.570734477066516	25.93518002165976
ENSG00000007402	42.08040118687425	46.626501532247	11.293097280878744
ENSG00000007516	52.92682571518039	39.52687638647128	7.546297898348338
ENSG00000007520	58.14718339934149	23.948332794270318	17.90448380638819
ENSG00000007541	40.45153042034959	41.48807838355026	18.060391196100145
ENSG00000007545	25.02625957477412	44.33029009783678	30.64345032738911
ENSG00000007866	41.8750838146458	34.21436705117404	23.91054913418018
ENSG00000007908	95.80590729089361	3.9497107227327444	0.24438198637364827
ENSG00000007923	28.83907806882209	41.51497678549126	29.645945145686653
ENSG00000007933	16.871649216824768	48.02706903387516	35.10128174930007
ENSG00000007944	35.88094048137671	28.87671201866908	35.24234749995421
ENSG00000007952	0.0	30.27597726239661	69.72402273760339
ENSG00000007968	0.0	0.0	100.0
ENSG00000008018	32.70513532933036	37.42658359788301	29.86828107278663
ENSG00000008056	10.9361987955897	8.126704223153178	80.93709698125713
ENSG00000008083	35.33652300081649	38.147676371933116	26.515800627250396
ENSG00000008086	30.6153191809278	54.206620901936084	15.17805991713611
ENSG00000008118	44.538131652603106	38.52810726474766	16.93376108264925
ENSG00000008128	23.5828218593536	46.154219549749044	30.26295859089736
ENSG00000008130	34.33348280898848	27.50034746533869	38.16616972567284
ENSG00000008196	0.0	0.0	100.0
ENSG00000008197			
ENSG00000008226	61.72658987335975	31.04035738004181	7.233052746598447
ENSG00000008256	35.33207737775435	38.46317759865046	26.2047450235952
ENSG00000008277	12.378690413597267	74.83119759365255	12.79011199275018
ENSG00000008282	26.933156033970775	35.09941760035515	37.96742636567407
ENSG00000008283	30.584435326064913	24.458098693083898	44.957465980851204
ENSG00000008294	18.819087645639808	57.44075853251505	23.740153821845134
ENSG00000008300	31.185665233237636	48.99717969899079	19.817155067771584
ENSG00000008311	34.02168656936194	36.478155637713215	29.50015779292486
ENSG00000008323	66.83523154735846	26.867507296943522	6.297261155698022
ENSG00000008324	21.134286430234557	14.60952822308535	64.25618534668011
ENSG00000008382	36.88278322347979	31.180520559175434	31.936696217344775
ENSG00000008394	81.5447005525069	8.7817226917389	9.6735767557542
ENSG00000008405	24.32674456111807	40.464916904916784	35.20833853396515
ENSG00000008441	28.132383394190402	22.83146697451567	49.03614963129393
ENSG00000008513	40.34508986675129	47.87736455103884	11.777545582209866
ENSG00000008516	82.56116262771039	7.314098273670358	10.12473909861927
ENSG00000008710	36.97865927904774	38.95014777617447	24.0711929447778
ENSG00000008735	22.343920986995965	29.013417001934567	48.64266201106946
ENSG00000008838	25.822700598139132	56.71074684615406	17.46655255570681
ENSG00000008853	40.34965902628552	38.42436816990498	21.225972803809505
ENSG00000008869	24.38622221985845	23.08202558321208	52.531752196929475
ENSG00000008952	31.410338142455952	35.80511623450452	32.78454562303953
ENSG00000008988	58.154609065475015	33.24660313988551	8.598787794639499
ENSG00000009307	23.245775344411225	43.51093465133382	33.24329000425495
ENSG00000009335	26.074908716368757	45.01103859790284	28.914052685728397
ENSG00000009413	23.05960940654875	51.129690781914185	25.81069981153707
ENSG00000009694	59.55226577022358	30.11617354015799	10.331560689618438
ENSG00000009709	42.766821447353806	33.64999351964508	23.583185033001104
ENSG00000009724	32.92172831817241	40.128482056503756	26.949789625323834
ENSG00000009765	0.0	0.0	100.0
ENSG00000009780	26.473223335001244	40.619474413112435	32.907302251886314
ENSG00000009790	17.74969923940969	16.711782467118503	65.53851829347181
ENSG00000009830	13.627061090963153	72.64159156709519	13.731347341941655
ENSG00000009844	28.74279962978101	45.32620945166316	25.930990918555825
ENSG00000009950	37.482580309857966	34.53568644356302	27.981733246579015
ENSG00000009954	18.678653939076206	46.446910566107604	34.87443549481619
ENSG00000010017	23.805729421007417	44.146311019463646	32.04795955952894
ENSG00000010072	26.1481733063556	47.229525268709	26.6223014249354
ENSG00000010165	36.65742574350223	29.136732663720803	34.20584159277696
ENSG00000010219	58.244739250504466	41.75526074949553	0.0
ENSG00000010244	27.395428551956215	44.89941913373975	27.705152314304033
ENSG00000010256	34.8112680867329	35.65831107044753	29.530420842819566
ENSG00000010270	26.34734775847878	34.39930359968978	39.253348641831444
ENSG00000010278	56.4244319547764	17.891052240689714	25.684515804533888
ENSG00000010292	20.21383892456221	66.04100701189859	13.745154063539216
ENSG00000010295	25.108780092331806	34.78523876580999	40.1059811418582
ENSG00000010318	30.985261033977924	7.307889055198917	61.706849910823145
ENSG00000010319	33.66207088594291	41.67132047014495	24.666608643912152
ENSG00000010322	36.40422909049667	30.557579408161374	33.03819150134195
ENSG00000010327	23.84592969588209	31.41275342070876	44.741316883409155
ENSG00000010361	47.37856428895759	24.841083487818153	27.78035222322425
ENSG00000010379	15.048499700277853	22.091844218372373	62.85965608134977
ENSG00000010404	23.983010940484117	50.552234726961785	25.4647543325541
ENSG00000010610	18.069598207276396	17.720082492085993	64.2103193006376
ENSG00000010626	24.348551220166613	75.016353956855	0.6350948229783971
ENSG00000010671	36.55543889576885	36.21936474557162	27.22519635865953
ENSG00000010704	30.18128497592565	8.290748324735889	61.52796669933846
ENSG00000010803	41.01225592293382	37.610817901304756	21.376926175761437
ENSG00000010810	39.008623320056934	30.840339895117815	30.15103678482525
ENSG00000010818	28.07757692531656	35.24907982683106	36.67334324785239
ENSG00000010932	42.71565078069221	34.20308918126456	23.081260038043244
ENSG00000011007	15.103328638527971	45.778008969430445	39.118662392041585
ENSG00000011009	25.871913195442893	33.87144066264944	40.25664614190768
ENSG00000011021	38.75921674108401	28.606102494174625	32.63468076474136
ENSG00000011028	44.49630448514402	23.265818708669478	32.237876806186506
ENSG00000011052	52.90766762901649	16.055540873155618	31.03679149782789
ENSG00000011083	38.07503366694006	48.82460732534715	13.10035900771279
ENSG00000011105	41.615016923728874	22.811453978470155	35.573529097800986
ENSG00000011114	21.48228866752944	44.044831995940875	34.47287933652968
ENSG00000011132	26.16672273154159	52.358720320498286	21.474556947960128
ENSG00000011143	25.030259235408263	46.475663384766754	28.494077379824972
ENSG00000011198	19.56204928400863	49.46982317602396	30.968127539967412
ENSG00000011243	35.40687923331503	37.10418434937133	27.488936417313635
ENSG00000011258	27.666943571595887	47.06954465734962	25.263511771054496
ENSG00000011260	33.82877207800214	8.172396485574275	57.99883143642359
ENSG00000011275	21.896315809614112	43.69875170473329	34.404932485652594
ENSG00000011304	37.46104586571178	37.30575918135354	25.233194952934674
ENSG00000011332	49.08959581771682	23.239363716999463	27.67104046528371
ENSG00000011347	41.68548721374681	27.06921867230848	31.2452941139447
ENSG00000011376	16.706510393812497	54.848782996967174	28.444706609220326
ENSG00000011405	35.90655193016637	42.6660405681191	21.427407501714537
ENSG00000011422	77.15626586302807	16.604035337957935	6.239698799014002
ENSG00000011426	12.543382301983295	46.69985191010424	40.75676578791247
ENSG00000011451	35.550024690799034	35.717511790033406	28.73246351916756
ENSG00000011454	25.091466809450175	41.75572935622055	33.15280383432928
ENSG00000011465	29.875727664696456	31.88518733475803	38.239085000545515
ENSG00000011478	24.612125776108904	22.140869246460113	53.247004977430976
ENSG00000011485	28.001765031919458	38.23669006290618	33.76154490517437
ENSG00000011523	32.25698016179738	51.401897452437886	16.341122385764734
ENSG00000011566	24.050408731886268	49.97448302123755	25.97510824687618
ENSG00000011590	0.0	17.530281476475192	82.4697185235248
ENSG00000011600	56.43545891830733	26.765720275258243	16.798820806434417
ENSG00000011638	31.577577367023373	31.611827401965332	36.8105952310113
ENSG00000011677	0.0	41.985891646224076	58.01410835377592
ENSG00000012048	15.234984482261918	33.63772093679322	51.12729458094486
ENSG00000012061	34.96840712941105	50.42168167816526	14.609911192423697
ENSG00000012124	66.22285377921095	19.099443120941636	14.677703099847426
ENSG00000012171	40.04465496982868	21.237926726099932	38.71741830407138
ENSG00000012174	27.671454107657535	40.19045520843839	32.13809068390409
ENSG00000012211	36.95739604400378	41.221814852759685	21.820789103236535
ENSG00000012223	53.25729451191691	31.330845576790868	15.411859911292217
ENSG00000012232	23.051878493652247	33.440679547816146	43.507441958531615
ENSG00000012504	0.0	54.757951871940335	45.242048128059665
ENSG00000012660	55.24501151319768	20.68597069774203	24.06901778906028
ENSG00000012779	64.77287862653776	23.40829937245273	11.818822001009508
ENSG00000012822	23.036656960592314	57.165280162895456	19.79806287651222
ENSG00000012963	26.663473354225726	35.45757163421191	37.878955011562354
ENSG00000012983	24.207038117070066	50.06354624427437	25.72941563865556
ENSG00000013016	21.988875346749495	50.601751088500166	27.40937356475034
ENSG00000013275	24.12954523714137	38.59922073632988	37.271234026528745
ENSG00000013288	44.83872453093823	21.818812518116204	33.342462950945574
ENSG00000013293	18.173540994867146	64.51593888985383	17.31052011527903
ENSG00000013297	52.26898547018111	24.3345240143659	23.396490515453
ENSG00000013306	26.611201386806666	30.836841013895068	42.55195759929826
ENSG00000013364	37.68513641948418	29.933947238835906	32.38091634167992
ENSG00000013374	28.116042799312968	42.717295891312254	29.166661309374785
ENSG00000013375	22.646405807374048	48.58524986497136	28.7683443276546
ENSG00000013392	55.0933737313253	30.812466459281	14.094159809393686
ENSG00000013441	37.23045753240256	26.123052076284765	36.64649039131267
ENSG00000013503	25.059625011911958	22.356656098752623	52.583718889335415
ENSG00000013523	16.43616214292688	33.53555322974653	50.02828462732659
ENSG00000013561	18.27437704884134	51.093651091866434	30.63197185929222
ENSG00000013563	28.851810094966986	38.69533769364732	32.45285221138571
ENSG00000013583	47.78228445909658	28.651778687585633	23.56593685331778
ENSG00000013588	74.38030467821528	5.476696031611807	20.142999290172902
ENSG00000013619	37.13300068070147	31.05069968505159	31.816299634246942
ENSG00000013725	29.27743956071076	29.278724160150567	41.44383627913869
ENSG00000013810	67.44880065191379	22.093353909819342	10.457845438266867
ENSG00000014123	26.728781648350502	44.348093942602134	28.923124409047368
ENSG00000014138	34.21994302568677	34.07906375581895	31.70099321849429
ENSG00000014164	39.74601811084972	36.73965438403199	23.51432750511829
ENSG00000014216	32.05682692290451	36.52402409133046	31.419148985765034
ENSG00000014257	24.106218708781064	21.69085800541986	54.202923285799066
ENSG00000014641	33.67614639143384	36.24654110211632	30.07731250644985
ENSG00000014824	24.795482253642387	34.95535117261287	40.24916657374475
ENSG00000014914	32.80079334087376	53.36323967385348	13.835966985272757
ENSG00000014919	22.29007248567236	52.54293565026455	25.16699186406309
ENSG00000015133	31.76089011772259	32.93159211762009	35.30751776465731
ENSG00000015153	25.652533786261934	49.596845905682876	24.75062030805518
ENSG00000015171	22.00806171430107	37.59397509590618	40.39796318979274
ENSG00000015413	6.476212285235309	15.352974710195483	78.17081300456921
ENSG00000015475	51.5258299103291	29.01554652092428	19.45862356874663
ENSG00000015479	36.292924124859496	49.790969958186984	13.916105916953514
ENSG00000015520	41.57751059940568	0.0	58.42248940059434
ENSG00000015532	36.116551978317425	33.2030694641025	30.680378557580067
ENSG00000015592	9.691652837435411	56.800180582769976	33.50816657979462
ENSG00000015676	17.43995175201981	31.382946803496175	51.17710144448401
ENSG00000016082			
ENSG00000016391	16.07774789820519	48.210793939473554	35.71145816232127
ENSG00000016402	8.795298654031331	21.230270476105947	69.97443086986273
ENSG00000016490	0.0	0.0	100.0
ENSG00000016602			
ENSG00000016864	25.218466520525084	30.674093662458944	44.10743981701596
ENSG00000017260	22.58963073779732	42.56939137923279	34.84097788296989
ENSG00000017373	28.215440521750875	35.47546846446464	36.30909101378448
ENSG00000017427	22.799677017604793	30.6151629093989	46.58516007299631
ENSG00000017483	5.389665172049212	16.55968201180203	78.05065281614876
ENSG00000017621	33.929279767994615	34.31669384428797	31.754026387717417
ENSG00000017797	19.355128435863833	46.10541281359403	34.53945875054214
ENSG00000018189	23.665002297472977	47.598725983363686	28.736271719163337
ENSG00000018236	20.26883185265523	54.34633444338518	25.384833703959593
ENSG00000018280	38.28210355012164	12.218170586819596	49.49972586305877
ENSG00000018408	35.1421490758917	49.02627017758498	15.831580746523318
ENSG00000018510	22.702269921984836	49.969737550695555	27.3279925273196
ENSG00000018610	41.8295466183549	6.730521217326419	51.43993216431868
ENSG00000018625	32.25847888600802	32.13100609997502	35.61051501401696
ENSG00000018699	30.15640658511564	34.81944580169404	35.02414761319032
ENSG00000018869	0.0	82.88217524573899	17.117824754261004
ENSG00000019102	84.66228152947124	12.737721563305616	2.5999969072231504
ENSG00000019144	32.10593767945647	28.355715454674563	39.53834686586898
ENSG00000019169	70.47230773508775	19.2493559218553	10.278336343056932
ENSG00000019186	0.0	100.0	0.0
ENSG00000019485	29.501693596963037	44.60556400522551	25.892742397811464
ENSG00000019505	62.13935203845603	26.56975362130552	11.290894340238449
ENSG00000019549	44.298225840495725	27.254919023581397	28.446855135922878
ENSG00000019582	33.24115614921628	20.571863358877096	46.186980491906624
ENSG00000019991	34.47565609340398	45.68635817856669	19.837985728029334
ENSG00000019995	24.35306730348124	62.881571789567005	12.765360906951765
ENSG00000020129	15.051789015844824	37.630470851222256	47.31774013293292
ENSG00000020181	41.42537208782189	21.549801622527692	37.02482628965043
ENSG00000020256	31.520435693516564	28.135555956551407	40.34400834993202
ENSG00000020426	27.099575035677088	42.74574609852338	30.15467886579954
ENSG00000020577	23.553377816220838	47.296179957122895	29.15044222665626
ENSG00000020633	50.50532136770472	32.727442745677216	16.767235886618064
ENSG00000020922	25.16776201357109	43.90676778715999	30.92547019926893
ENSG00000021300	32.59631011483495	52.549425841271336	14.85426404389372
ENSG00000021355	50.216375008554216	36.58182126487862	13.201803726567151
ENSG00000021461	100.0	0.0	0.0
ENSG00000021488	14.705496327943306	15.050417384043335	70.24408628801336
ENSG00000021574	16.288716022969933	47.29069175808285	36.42059221894722
ENSG00000021645	49.635946361042166	26.929838705482762	23.43421493347507
ENSG00000021762	34.203512440679425	23.415064703427703	42.381422855892886
ENSG00000021776	18.262155856563655	38.49151687025891	43.24632727317742
ENSG00000021826	53.06869071603072	46.93130928396928	0.0
ENSG00000021852	39.22854493660617	60.77145506339383	0.0
ENSG00000022267	36.011859476694994	40.66988995425416	23.318250569050846
ENSG00000022277	42.84748615714648	31.487796885221915	25.66471695763162
ENSG00000022355	0.0	65.81533214123621	34.184667858763795
ENSG00000022556	72.71153241926103	0.0	27.288467580738963
ENSG00000022567	27.99276681679074	36.03189993781887	35.97533324539039
ENSG00000022840	27.989707990256836	37.71305789342705	34.29723411631611
ENSG00000022976	49.19071346774366	25.463722355214713	25.345564177041613
ENSG00000023041	30.00668615135439	26.692315482690432	43.30099836595519
ENSG00000023171	23.62442161597835	47.32411431034571	29.05146407367593
ENSG00000023191	39.08017736391316	30.032910136624107	30.886912499462728
ENSG00000023228	29.145734862695043	43.10173489849245	27.7525302388125
ENSG00000023287	15.971706767843443	56.072172280591246	27.95612095156531
ENSG00000023318	30.61604650477906	43.62826656129457	25.755686933926373
ENSG00000023330	42.97971424689867	27.744789842348016	29.275495910753303
ENSG00000023445	21.578789836217318	24.52187382262751	53.89933634115517
ENSG00000023572	24.966839842968167	42.66550097908729	32.36765917794455
ENSG00000023608	33.88016680832291	41.62281774314603	24.497015448531062
ENSG00000023697	23.06562185934118	47.0433532274506	29.89102491320821
ENSG00000023734	33.32054907455998	49.452864905619435	17.226586019820587
ENSG00000023892	52.00254156290131	20.618421349989298	27.37903708710941
ENSG00000023902	39.286588253047455	42.2632106422279	18.45020110472465
ENSG00000023909	11.693921389770551	51.446936208512014	36.859142401717435
ENSG00000024048	22.183238405270632	40.50896096917524	37.30780062555411
ENSG00000024422	36.14633035181439	31.403503377183263	32.45016627100236
ENSG00000024526	0.0	59.55634734058184	40.44365265941816
ENSG00000024862	31.700749647756126	30.8745945628516	37.42465578939228
ENSG00000025039	22.556914687880155	42.081835111074355	35.361250201045486
ENSG00000025156	45.502595257013986	35.07540602858189	19.42199871440414
ENSG00000025293	31.717970066224172	43.96930708155312	24.312722852222706
ENSG00000025423	0.0	0.0	100.0
ENSG00000025434	43.4993362798655	24.780850017281335	31.719813702853166
