ENSEMBL ID	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
ENSG00000005189	28.89506839696232	29.705353575875897	41.399578027161795
ENSG00000005194	34.91249584187844	29.628567884304545	35.45893627381702
ENSG00000005206	32.630141076310196	20.06273344973131	47.307125473958486
ENSG00000005238	26.974436048701882	47.50837766245959	25.517186288838523
ENSG00000005243	20.12001941110033	13.309090297618908	66.57089029128076
ENSG00000005249	31.800843047567284	38.77256533098601	29.42659162144671
ENSG00000005302	35.11754944550302	38.31589708406555	26.566553470431437
ENSG00000005339	28.976315842095985	39.985048315289106	31.0386358426149
ENSG00000005379	26.22625824910739	40.04895201741614	33.72478973347648
ENSG00000005381	20.329267645818536	72.48240536958585	7.188326984595618
ENSG00000005421	60.898993273063674	39.10100672693634	0.0
ENSG00000005436	45.7375773286545	38.49427042973985	15.768152241605653
ENSG00000005448	23.886280140596355	33.48649297295826	42.62722688644537
ENSG00000005469	44.16616907375129	35.95679794214854	19.877032984100182
ENSG00000005471	14.893105952176347	27.106139351210274	58.00075469661338
ENSG00000005483	28.4609782159454	37.212452495438555	34.32656928861604
ENSG00000005486	33.54455530011854	31.127846725816298	35.327597974065164
ENSG00000005513	20.98941878841733	36.5775343521821	42.433046859400584
ENSG00000005700	35.077405153568286	35.82467402526747	29.097920821164248
ENSG00000005810	28.114290986253355	35.82750121914252	36.058207794604144
ENSG00000005812	27.70765647066657	38.02418313829861	34.26816039103483
ENSG00000005844	30.876625353245924	52.18340788832306	16.93996675843102
ENSG00000005882	34.857462368540354	34.31512723502824	30.827410396431404
ENSG00000005884	44.30449768962177	28.991658415142552	26.70384389523568
ENSG00000005889	25.77230126773079	44.11634795499035	30.111350777278854
ENSG00000005893	26.07295717374654	38.186269146442974	35.74077367981048
ENSG00000005955	33.120464771739016	34.66858674467287	32.2109484835881
ENSG00000005961	20.418362618282238	49.29869767004722	30.282939711670537
ENSG00000005981	51.284627403162865	48.71537259683714	0.0
ENSG00000006007	28.89180551008111	34.85793605654401	36.25025843337486
ENSG00000006015	41.828274633414914	23.285635621801916	34.88608974478318
ENSG00000006016	10.993537599708624	60.909016931201506	28.097445469089866
ENSG00000006025	31.527044010261317	28.822509758758457	39.65044623098022
ENSG00000006042	22.940218624454438	64.30139322599912	12.758388149546429
ENSG00000006047	59.75293849138422	32.30265034805432	7.944411160561452
ENSG00000006059	0.0	100.0	0.0
ENSG00000006062	23.92384216994018	36.45868821571418	39.61746961434562
ENSG00000006071	43.40376116263605	30.71284582834356	25.883393009020384
ENSG00000006074			
ENSG00000006075	52.87123766445237	0.0	47.12876233554763
ENSG00000006114	26.007494561213072	40.15438110993766	33.838124328849254
ENSG00000006116	9.824110656373987	40.14934722128569	50.02654212234033
ENSG00000006118	20.711009331451518	19.84714780964387	59.441842858904614
ENSG00000006125	26.95595665064994	39.71228327371811	33.331760075631955
ENSG00000006128	33.94775758002613	0.0	66.05224241997388
ENSG00000006194	33.39959421897276	33.22816352336076	33.372242257666464
ENSG00000006210	10.086536966995055	89.91346303300493	0.0
ENSG00000006282	37.809648516750535	34.974377667453275	27.215973815796175
ENSG00000006283	15.791656328102233	28.911139693157445	55.29720397874031
ENSG00000006327	40.09589109878468	29.249133855392333	30.65497504582298
ENSG00000006377	0.0	52.09053921199528	47.90946078800472
ENSG00000006432	21.026092670820876	39.95737362438433	39.01653370479479
ENSG00000006451	25.89762660619138	42.638113106836364	31.464260286972255
ENSG00000006453	43.55085327178804	38.413253943413146	18.035892784798804
ENSG00000006459	21.405112045317697	34.61934117569335	43.97554677898895
ENSG00000006468	35.20673486638312	38.11750116719418	26.675763966422693
ENSG00000006530	32.6392703485944	36.77438695492751	30.58634269647809
ENSG00000006555	0.0	25.619058063987588	74.3809419360124
ENSG00000006576	28.916214677665668	43.35089289154458	27.732892430789764
ENSG00000006606	0.0	0.0	100.0
ENSG00000006607	39.49813049456915	36.239870293404195	24.261999212026637
ENSG00000006611	13.416694462069096	58.13249587666699	28.450809661263914
ENSG00000006625	45.16901116495494	23.57627174542082	31.25471708962425
ENSG00000006634	31.435789513375173	39.8834117705282	28.680798716096632
ENSG00000006638	36.92649038453012	28.633757278333405	34.43975233713648
ENSG00000006652	40.42523494104207	35.549187332783696	24.02557772617423
ENSG00000006695	27.366471501971557	35.018203339706055	37.615325158322385
ENSG00000006704	18.623938404147136	41.09038095302797	40.285680642824886
ENSG00000006712	41.028383151322686	29.144012174312543	29.82760467436476
ENSG00000006715	23.06353740362502	47.61888428167402	29.317578314700953
ENSG00000006740	30.861635808429348	29.400018895040304	39.73834529653036
ENSG00000006744	47.63996922282757	25.512196464353586	26.84783431281884
ENSG00000006747	14.487583261490725	23.848545548431304	61.66387119007798
ENSG00000006757	56.808724692614696	30.954696706320856	12.236578601064455
ENSG00000006788	0.0	83.59298338460181	16.40701661539818
ENSG00000006831	21.783759656485294	48.893140661437165	29.32309968207753
ENSG00000006837	51.639567481174296	33.338409469843384	15.02202304898232
ENSG00000007001	82.71606821099363	17.283931789006374	0.0
ENSG00000007038	1.6397820818044015	0.989388936977342	97.37082898121825
ENSG00000007047	28.74278095223032	34.816471632188296	36.44074741558137
ENSG00000007062	25.86923616678475	32.659710313110466	41.471053520104796
ENSG00000007080	34.134360504571944	29.103004770608248	36.76263472481981
ENSG00000007168	25.109843209220944	43.630442790776286	31.259714000002774
ENSG00000007171	83.89112898311669	14.811261745739923	1.2976092711433898
ENSG00000007174	13.378298079237801	22.120564345977783	64.50113757478441
ENSG00000007202	30.467448438727097	33.163175684457535	36.36937587681537
ENSG00000007216	0.0	0.0	100.0
ENSG00000007237	29.352487540195725	38.92180928510807	31.725703174696207
ENSG00000007255	85.27449799907922	0.0	14.725502000920779
ENSG00000007264	38.545425973790174	24.915895455402097	36.53867857080772
ENSG00000007312	55.33307026799636	20.83564384661784	23.831285885385796
ENSG00000007314	33.395355116722364	26.71319510949337	39.891449773784274
ENSG00000007341	28.38836259296893	34.26582069133225	37.34581671569881
ENSG00000007350	15.72948440566551	40.48797813561593	43.782537458718565
ENSG00000007372	36.29452096632343	35.06857412711747	28.636904906559096
ENSG00000007376	21.981737306094214	31.452340996922334	46.56592169698346
ENSG00000007384	30.535216381653278	32.97669402542223	36.488089592924474
ENSG00000007392	40.67609954588448	29.204096615890172	30.11980383822534
ENSG00000007402	24.851414052649446	35.06098793602583	40.08759801132473
ENSG00000007516	31.99865025388814	16.94577727679496	51.055572469316914
ENSG00000007520	48.97932524877107	22.980035360697944	28.04063939053099
ENSG00000007541	47.519998925221245	31.69966284923439	20.780338225544355
ENSG00000007545	26.879762343227537	53.212139050483906	19.90809860628856
ENSG00000007866	33.94302155256604	47.74269210397294	18.31428634346101
ENSG00000007908	54.38733865844163	37.0757817439082	8.53687959765016
ENSG00000007923	34.67991860897114	36.75558715803655	28.56449423299231
ENSG00000007933	30.03469196356747	2.1150009876195774	67.85030704881294
ENSG00000007944	26.253957156818963	24.776981820936246	48.969061022244794
ENSG00000007952	0.0	24.935021431401506	75.06497856859849
ENSG00000007968			
ENSG00000008018	33.01945780224764	32.2012855948554	34.77925660289697
ENSG00000008056	41.991617978013394	25.983880209683758	32.024501812302866
ENSG00000008083	33.37136631507355	34.943280218194346	31.685353466732092
ENSG00000008086	27.87964533513005	39.84829545390848	32.272059210961466
ENSG00000008118	34.172927185838184	41.515168568946436	24.311904245215377
ENSG00000008128	29.221310365982895	23.549237305378117	47.229452328639
ENSG00000008130	19.675823480878073	21.55897735060128	58.765199168520645
ENSG00000008196	28.609194582355258	36.083001158473024	35.307804259171725
ENSG00000008197			
ENSG00000008226	5.154418223452752	78.29654761056715	16.549034165980096
ENSG00000008256	21.960477588140122	41.92565365499742	36.11386875686245
ENSG00000008277	30.854206997304196	43.35885265840161	25.786940344294194
ENSG00000008282	23.194131835150365	41.185960292580646	35.61990787226898
ENSG00000008283	26.213864343552846	34.511610842423615	39.27452481402353
ENSG00000008294	27.037949265772532	39.31946930147596	33.64258143275151
ENSG00000008300	33.884027314840516	37.429701081059505	28.686271604099982
ENSG00000008311	24.63868129683592	46.405317344075925	28.956001359088145
ENSG00000008323	0.0	0.0	100.0
ENSG00000008324	32.80178557744402	17.186478150873562	50.011736271682416
ENSG00000008382	29.559013888688423	31.634737176011285	38.80624893530029
ENSG00000008394	57.6384515145287	10.556276960250619	31.805271525220675
ENSG00000008405	30.441284753533047	34.80513508757319	34.75358015889375
ENSG00000008441	34.34661516449702	28.546350302482438	37.10703453302054
ENSG00000008513	28.50776078695219	10.688869864261138	60.80336934878668
ENSG00000008516	51.80819679623999	46.094873048218375	2.096930155541635
ENSG00000008710	48.47399984158296	35.97905818921865	15.546941969198382
ENSG00000008735	31.258120517630474	31.66122447562816	37.08065500674138
ENSG00000008838	23.864780809388385	32.84485473092859	43.29036445968302
ENSG00000008853	34.3240813661194	33.993298770965914	31.68261986291469
ENSG00000008869	31.87126828821798	32.03346195906137	36.095269752720654
ENSG00000008952	32.029537421403234	34.59799230749939	33.37247027109738
ENSG00000008988	51.62094487732835	39.6059029108564	8.773152211815265
ENSG00000009307	28.56471282623642	38.89408143123808	32.54120574252549
ENSG00000009335	29.4992898487846	38.89806928212004	31.602640869095357
ENSG00000009413	37.94641533372298	41.137322231039896	20.91626243523713
ENSG00000009694	33.42454032481487	39.51107702173179	27.064382653453332
ENSG00000009709			
ENSG00000009724	29.32560621068167	41.67005377678158	29.004340012536755
ENSG00000009765			
ENSG00000009780	32.94202513251226	38.18166056762291	28.87631429986482
ENSG00000009790	20.454045919972426	41.08647112943202	38.45948295059555
ENSG00000009830	32.54171592413775	33.15006681442219	34.30821726144008
ENSG00000009844	30.913701264673193	37.22742562650481	31.858873108822
ENSG00000009950	58.52733779369947	40.805646624912264	0.6670155813882664
ENSG00000009954	26.29582630133908	40.57766269944143	33.12651099921949
ENSG00000010017	32.93554556025678	35.79158430372631	31.272870136016913
ENSG00000010072	25.69706910747453	37.26965469242561	37.03327620009986
ENSG00000010165	39.46034717230894	30.31241371108273	30.227239116608317
ENSG00000010219	52.54806525843176	46.55460769222833	0.8973270493398913
ENSG00000010244	32.72053205688775	35.51100013807704	31.76846780503521
ENSG00000010256	29.81100556248147	31.102759947843854	39.086234489674666
ENSG00000010270	27.63641437497283	32.677382879156525	39.68620274587065
ENSG00000010278	28.03209033556977	39.64713081576996	32.32077884866027
ENSG00000010292	18.872651367887535	59.01916867597347	22.108179956138994
ENSG00000010295	28.5681608031714	29.31571332285442	42.116125873974184
ENSG00000010318	19.324462011838577	17.03065343141666	63.64488455674477
ENSG00000010319	34.515356510475854	57.67088663135771	7.813756858166434
ENSG00000010322	35.38612964757052	40.96501340401748	23.648856948411993
ENSG00000010327	15.214500159268527	28.190093846927176	56.59540599380429
ENSG00000010361	32.09534014619374	39.83822237977458	28.066437474031673
ENSG00000010379	22.926868715970464	24.102005682453843	52.9711256015757
ENSG00000010404	28.476640409019822	33.163553526380205	38.35980606459998
ENSG00000010610	15.66329330492181	25.943696983178178	58.393009711900014
ENSG00000010626	31.11490393030622	64.33320143270758	4.551894636986196
ENSG00000010671	11.050981985385805	42.95001722752191	45.99900078709228
ENSG00000010704	7.951071744284419	10.28312199791869	81.7658062577969
ENSG00000010803	35.626699232302485	44.43302481061302	19.94027595708451
ENSG00000010810	36.08377628249477	33.03889775573713	30.877325961768094
ENSG00000010818	31.190054313630473	35.94398990801707	32.86595577835244
ENSG00000010932	7.276561032108128	0.0	92.72343896789187
ENSG00000011007	25.873802899972944	41.07798756793605	33.048209532091015
ENSG00000011009	21.655784447855076	28.162614989317657	50.18160056282726
ENSG00000011021	30.41585772549149	33.93559864400805	35.64854363050045
ENSG00000011028	16.094897052533945	30.951523816472765	52.9535791309933
ENSG00000011052	45.29358447281316	15.041621399508129	39.66479412767872
ENSG00000011083	80.96158797099778	2.4150445347683682	16.62336749423385
ENSG00000011105	32.616552864925595	21.910649739163404	45.47279739591101
ENSG00000011114	26.128722319859033	41.50749059354636	32.363787086594606
ENSG00000011132	33.50869333856988	35.988496797771106	30.502809863659024
ENSG00000011143	16.373621880176607	38.750207859496975	44.87617026032641
ENSG00000011198	27.36296189036426	43.38820287749666	29.24883523213907
ENSG00000011243	31.600412930241887	36.18833467745478	32.21125239230332
ENSG00000011258	22.414872989641403	38.811565784442045	38.77356122591656
ENSG00000011260	50.52263621926464	10.21994408572004	39.25741969501532
ENSG00000011275	23.982532168009833	42.64143170791455	33.37603612407564
ENSG00000011304	35.80151992468572	39.51865517103727	24.679824904277012
ENSG00000011332	36.74702503420219	30.989001060780712	32.263973905017096
ENSG00000011347	20.077028758634256	26.20787509451452	53.71509614685122
ENSG00000011376	34.18219630460094	38.05863713340656	27.759166561992497
ENSG00000011405	30.514758082590294	43.81087567351474	25.674366243894976
ENSG00000011422	23.962361611471632	42.682455915340576	33.3551824731878
ENSG00000011426	21.16497870999822	39.587669231259746	39.247352058742024
ENSG00000011451	33.353852416028055	32.48511244530376	34.16103513866819
ENSG00000011454	26.018767293761734	38.70107417116476	35.280158535073504
ENSG00000011465	19.16414926877016	46.64794949798768	34.18790123324215
ENSG00000011478	50.60789002900893	22.871749210561816	26.520360760429273
ENSG00000011485	31.080140106765203	36.409703958256856	32.51015593497796
ENSG00000011523	35.8840534817496	38.92349096694677	25.192455551303627
ENSG00000011566	26.97299649264655	35.74024901093104	37.286754496422425
ENSG00000011590	8.554870535895136	11.055819898710478	80.38930956539438
ENSG00000011600	19.6772024075212	56.88372654711793	23.439071045360862
ENSG00000011638	81.3833781728925	14.421865682577852	4.194756144529638
ENSG00000011677	14.07419973341929	41.92011119921458	44.00568906736613
ENSG00000012048	5.268049290516295	9.299416701984779	85.43253400749893
ENSG00000012061	31.382500521573455	49.32208344610715	19.295416032319398
ENSG00000012124	34.58956030287018	28.170391579868703	37.24004811726111
ENSG00000012171	35.00609276422667	34.12175530195164	30.87215193382169
ENSG00000012174	30.527200967588854	41.55474580866747	27.918053223743676
ENSG00000012211	25.957556179844037	53.09846088319505	20.943982936960914
ENSG00000012223	79.39443169840676	14.039058295816305	6.566510005776922
ENSG00000012232	22.572395681119666	32.49317671353069	44.934427605349654
ENSG00000012504	35.52643751525045	0.0	64.47356248474955
ENSG00000012660	27.855566611916196	41.54265129436138	30.601782093722434
ENSG00000012779	40.441713663749056	57.83678217574022	1.7215041605107193
ENSG00000012822	34.57693181545085	45.410261029723195	20.012807154825957
ENSG00000012963	24.540061923370317	36.20712528459583	39.25281279203385
ENSG00000012983	38.35944237434303	37.2721306496141	24.36842697604287
ENSG00000013016	33.392629962797	33.12283878273664	33.48453125446634
ENSG00000013275	30.386762839822634	30.368540511026726	39.244696649150654
ENSG00000013288	27.058373260521286	36.548051681288825	36.393575058189896
ENSG00000013293	21.828133355384054	45.412387211225855	32.75947943339009
ENSG00000013297	15.030183513144923	33.192480994513645	51.77733549234142
ENSG00000013306	42.27937150237289	34.59059523365235	23.130033263974752
ENSG00000013364	31.065257221067466	26.444044473857975	42.49069830507455
ENSG00000013374	27.807304712862752	37.40327149977808	34.78942378735917
ENSG00000013375	32.464207683575076	46.35045797443643	21.185334341988497
ENSG00000013392	52.49336437025326	27.472418056849516	20.034217572897226
ENSG00000013441	38.799997555318555	26.787388555168267	34.412613889513175
ENSG00000013503	18.39218792545022	31.051979371439884	50.55583270310989
ENSG00000013523	25.91743597960286	43.373901338927205	30.708662681469924
ENSG00000013561	28.3531674978403	44.80527133966112	26.841561162498586
ENSG00000013563	34.947366599407474	34.53580534628563	30.51682805430688
ENSG00000013583	33.086343428909544	40.857498476146084	26.056158094944365
ENSG00000013588	54.44207652050852	0.0	45.557923479491485
ENSG00000013619	28.95496532684822	28.92523110942946	42.119803563722314
ENSG00000013725	30.135451522236217	28.30914444836477	41.55540402939902
ENSG00000013810	60.69883088158247	21.211346941310406	18.08982217710713
ENSG00000014123	24.502827608745346	41.92084710510922	33.57632528614544
ENSG00000014138	33.34068605745458	44.59736533139567	22.061948611149738
ENSG00000014164	29.864614845025706	32.763853893383384	37.37153126159091
ENSG00000014216	28.737299523703445	31.283696233788262	39.979004242508296
ENSG00000014257	0.0	62.36346194712144	37.63653805287855
ENSG00000014641	30.537859344524783	31.4367243791003	38.02541627637491
ENSG00000014824	30.728113935563993	39.18440433702153	30.087481727414467
ENSG00000014914	44.63921151428294	35.45667956457762	19.90410892113944
ENSG00000014919	26.339242199293274	47.35554458375164	26.305213216955085
ENSG00000015133	22.984372455203527	43.47579359639448	33.539833948401984
ENSG00000015153	26.25548197365719	40.28909618938661	33.455421836956205
ENSG00000015171	26.161084579101214	38.48592148634538	35.35299393455342
ENSG00000015413	0.0	0.0	100.0
ENSG00000015475	46.53191405584997	22.90095087578936	30.567135068360678
ENSG00000015479	41.226851275862494	45.459413140575045	13.313735583562464
ENSG00000015520	21.452845541051023	2.6404362872710823	75.9067181716779
ENSG00000015532	27.91623542795586	28.743375931868105	43.34038864017604
ENSG00000015592	33.288589989620924	31.332975920604785	35.37843408977429
ENSG00000015676	27.491826551608845	32.93383601942031	39.574337428970836
ENSG00000016082			
ENSG00000016391	42.46099482392333	30.190094270775646	27.348910905301015
ENSG00000016402	14.50686898982039	36.75943349048272	48.733697519696875
ENSG00000016490	0.0	0.0	100.0
ENSG00000016602	50.346148746365216	45.96044983456523	3.693401419069557
ENSG00000016864	35.4555014801729	37.07859511921042	27.465903400616682
ENSG00000017260	30.679199108518006	42.00344272976578	27.317358161716214
ENSG00000017373	26.41185999014015	31.45189299045204	42.136247019407804
ENSG00000017427	7.038490684546009	10.408563734913871	82.55294558054013
ENSG00000017483	28.12719108126302	36.62017163095349	35.25263728778347
ENSG00000017621	29.312513801031347	24.374504786522404	46.312981412446256
ENSG00000017797	30.078128760046845	40.4003424422785	29.521528797674662
ENSG00000018189	29.53873003066594	39.96097205043235	30.500297918901715
ENSG00000018236	30.48433809179149	43.12384146729882	26.391820440909697
ENSG00000018280	15.997569920372372	30.39456072159271	53.6078693580349
ENSG00000018408	25.831089997700502	46.82862570741425	27.340284294885254
ENSG00000018510	26.165351313013836	38.752759284839364	35.08188940214681
ENSG00000018610	59.40223089366427	7.286263402056655	33.311505704279085
ENSG00000018625	16.45297171799512	38.87475237782459	44.67227590418029
ENSG00000018699	30.117977956878367	34.77857007143634	35.10345197168529
ENSG00000018869	40.98269040185391	42.213706553549926	16.803603044596162
ENSG00000019102	34.84400793954437	47.574376503660446	17.581615556795185
ENSG00000019144	31.94045728097002	27.78187198217873	40.277670736851256
ENSG00000019169	56.87211571888538	30.905594691020266	12.222289590094347
ENSG00000019186	46.39619486408189	8.777133646197246	44.826671489720866
ENSG00000019485	27.090998807584622	34.60975162127166	38.299249571143726
ENSG00000019505	36.599240168826775	38.5280563908713	24.872703440301937
ENSG00000019549	19.238574787528872	49.02433825436131	31.73708695810981
ENSG00000019582	22.76286355024445	44.46440465701863	32.772731792736906
ENSG00000019991	29.62552282387404	39.549922140095184	30.82455503603077
ENSG00000019995	34.51388326591682	38.57190739134347	26.914209342739714
ENSG00000020129	32.386932768754	35.42953269144887	32.18353453979712
ENSG00000020181	23.532156856969284	32.5884975079891	43.8793456350416
ENSG00000020256	31.209568941536244	37.71240482021725	31.078026238246505
ENSG00000020426	32.529328895854306	40.68079157699848	26.789879527147203
ENSG00000020577	34.33989602735426	34.40542735731644	31.254676615329295
ENSG00000020633	83.87425731830733	16.12574268169266	0.0
ENSG00000020922	35.93043143896335	39.405733958929986	24.663834602106665
ENSG00000021300	31.343018710770952	31.776768695388597	36.88021259384045
ENSG00000021355	13.714936387325643	41.72384047454003	44.561223138134324
ENSG00000021461	38.353923385425496	61.64607661457451	0.0
ENSG00000021488	17.780242095888536	20.15607568712242	62.063682216989044
ENSG00000021574	28.701616608387216	34.75291434176722	36.54546904984555
ENSG00000021645	32.49159706861673	35.73026422623791	31.778138705145377
ENSG00000021762	36.791634621635815	27.08752880934671	36.12083656901747
ENSG00000021776	20.120289800948576	38.447871929890084	41.43183826916135
ENSG00000021826	68.79880441161457	28.237090014118575	2.9641055742668723
ENSG00000021852	0.0	22.22042188997589	77.77957811002412
ENSG00000022267	31.953868516917584	33.388843039246254	34.65728844383616
ENSG00000022277	38.37964774032199	34.029739316569156	27.590612943108855
ENSG00000022355	26.11486334441514	34.42213955729338	39.462997098291474
ENSG00000022556	32.96897550909248	0.0	67.03102449090753
ENSG00000022567	29.64604005780706	36.04880201468084	34.305157927512106
ENSG00000022840	36.36492257177905	36.36946035435285	27.265617073868093
ENSG00000022976	46.219754383413814	40.59208252900287	13.188163087583318
ENSG00000023041	29.71873375509537	27.466726190743707	42.814540054160915
ENSG00000023171	33.62170061059393	34.90450451446304	31.473794874943025
ENSG00000023191	36.05471530756694	29.99861910005842	33.94666559237464
ENSG00000023228	25.663988346524885	43.18415916973214	31.15185248374298
ENSG00000023287	27.81470079323022	39.16689450012722	33.01840470664256
ENSG00000023318	29.23618965299587	47.191178497543476	23.57263184946065
ENSG00000023330	44.518236606902214	30.705462998758094	24.7763003943397
ENSG00000023445	6.417195994974481	86.46161064637316	7.121193358652349
ENSG00000023572	21.553780358236217	32.73514983322017	45.711069808543606
ENSG00000023608	24.757806107419384	37.15410526991673	38.08808862266389
ENSG00000023697	47.57756737147129	35.01162758390873	17.41080504461998
ENSG00000023734	45.70765627035491	39.55887160403398	14.733472125611105
ENSG00000023892	25.739750886563794	35.06379345308937	39.196455660346835
ENSG00000023902	37.66859025910811	25.20432907289353	37.12708066799836
ENSG00000023909	22.46927490774561	38.48459370913837	39.04613138311603
ENSG00000024048	31.51609216441541	38.14203413929094	30.341873696293646
ENSG00000024422	12.619238461176737	10.115820350470452	77.26494118835281
ENSG00000024526			
ENSG00000024862	33.956642304357466	40.97209688115368	25.07126081448885
ENSG00000025039	31.29698805670301	44.21843778022678	24.484574163070214
ENSG00000025156	35.850985751844796	30.88818494850145	33.26082929965377
ENSG00000025293	34.45441426219858	32.91997521668487	32.62561052111656
ENSG00000025423	34.379152529382786	8.25330699518335	57.36754047543386
ENSG00000025434	57.629071332854465	34.32727066464395	8.043658002501603
ENSG00000025708	62.2016873608868	31.016588117298404	6.7817245218147875
ENSG00000025770	23.10680753846658	35.52620278182215	41.36698967971127
ENSG00000025772	26.305527126487764	36.99070490596373	36.70376796754851
