ENSEMBL ID	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
ENSG00000078898			
ENSG00000078900			
ENSG00000078902	-1.6063925111548838	-1.3723134038148959	-1.8093972579385618
ENSG00000078967	-2.0214800531935837	-1.3564309163491572	-1.4613729782412974
ENSG00000079101			
ENSG00000079102	-1.8487099883533262	-1.1177884064199732	-1.9347871916362438
ENSG00000079112	-2.856876586034115	-2.903756222204362	-0.45731599471529066
ENSG00000079134	-1.6615986864254984	-1.3450788377313592	-1.784488713659703
ENSG00000079150	-1.060767934042884	-1.4045151702526832	-2.807143224283361
ENSG00000079156	-2.095279618208164	-1.7753509221819574	-1.077485317923912
ENSG00000079215	-2.563536859827725	-2.0573197053134415	-0.7598012330644512
ENSG00000079246	-1.84835499003272	-1.3602343022301753	-1.5873934623407013
ENSG00000079257	-2.3211024784413596	-0.830208135740011	-2.0743807761104445
ENSG00000079263	-0.31308414814471536	-2.357856210060289	-inf
ENSG00000079277	-1.40754030580675	-1.3180674850164886	-2.1715350591731624
ENSG00000079308	-2.099347391249655	-0.953234615443641	-1.9990595748212356
ENSG00000079313	-1.497553380456658	-1.44203318931998	-1.8478904666423976
ENSG00000079332	-2.1217949772460187	-1.0578995113529264	-1.7863317434776866
ENSG00000079335	-2.2929546301715837	-0.8884862175461727	-1.9671250196336583
ENSG00000079337	-1.2839260379439	-1.3997373357867648	-2.2493046051983403
ENSG00000079385	-1.1897190507631643	-1.1502441068044928	-3.1705526138580566
ENSG00000079387	-1.9361847068290337	-1.246740928853554	-1.6561062565855909
ENSG00000079393	-1.5829065354531315	-1.1718326848961451	-2.169198485317021
ENSG00000079432	-1.7088261733287289	-1.5339122995380305	-1.519728551229334
ENSG00000079435	-1.4895463458471045	-1.6325946795479376	-1.6377025850586786
ENSG00000079462	-1.6655253684298088	-0.8321904176284823	-3.0221600409941636
ENSG00000079482	-2.222454522662396	-1.0644744534078925	-1.7009818644795809
ENSG00000079557	-inf	-inf	0.0
ENSG00000079616	-0.9879704026655661	-1.4467274108431039	-2.9549956655115217
ENSG00000079689			
ENSG00000079691	-1.6526742277156585	-1.7207477091543157	-1.4014118432069562
ENSG00000079739	-1.979286600885047	-1.5517791536016832	-1.302953644468965
ENSG00000079785	-2.019170597642478	-1.6067050182768259	-1.2346260736971006
ENSG00000079805	-1.6188702554186531	-1.1261880776635578	-2.208993960277242
ENSG00000079819	-1.1679729139469612	-1.9539888044731197	-1.7521835760042999
ENSG00000079841	-1.5644540867309886	-1.4193582841037562	-1.7957801391909904
ENSG00000079931	-1.661740443719723	-1.111925224607108	-2.1761451766199733
ENSG00000079950	-1.959196467521622	-1.1582288042114004	-1.7623576584552778
ENSG00000079974	-2.8819466964767666	-2.2113859659423074	-0.6250116429296003
ENSG00000079999	-1.7298731284922666	-1.309628355701207	-1.7607401025598712
ENSG00000080007	-0.13250107100443198	-inf	-3.510433965383626
ENSG00000080031	-1.9234894961377522	-2.425781125748958	-0.8617753371667134
ENSG00000080166	-2.8497361197486826	-0.30045667327291853	-4.342762602043478
ENSG00000080189	-1.7507829572550966	-1.8834512830201808	-1.2114814372718428
ENSG00000080200	-1.650071235250738	-1.0712566729261392	-2.282991211166856
ENSG00000080224	-0.4391958132858913	-2.636116298859773	-3.2991172197588847
ENSG00000080293	-inf	-0.6898876848955106	-1.395557070866729
ENSG00000080298	-1.6926448846110846	-1.6918441139624019	-1.391721670520127
ENSG00000080345	-1.9407676342408977	-0.9199493018122608	-2.244722021828445
ENSG00000080371	-2.3149167520146112	-1.1699286046337085	-1.495807486165108
ENSG00000080493	-3.043444263242881	-0.762595812244054	-1.789495276346255
ENSG00000080503	-1.7212887917012343	-1.6678021950286106	-1.3883936699359898
ENSG00000080511			
ENSG00000080546	-1.4858102057576874	-0.9762433694454775	-2.8927090113114726
ENSG00000080561	-2.515360057187714	-1.1447143619658249	-1.4234635543906757
ENSG00000080572			
ENSG00000080573	-1.955216100375611	-1.876352617155053	-1.09004602649948
ENSG00000080603	-1.8046551990992992	-1.1765933696307964	-1.8817430732270612
ENSG00000080608	-1.5923957096203898	-1.6678279876953586	-1.499594126290463
ENSG00000080644	-2.4213367919043396	-1.7863638718432362	-0.9339725024189732
ENSG00000080709	-1.7048081449980805	-2.430391592863061	-0.9778868221618543
ENSG00000080802	-1.8851818396795847	-1.2665456079626687	-1.6728344605902221
ENSG00000080815	-2.123224059785885	-1.1543596730573857	-1.6384514157371066
ENSG00000080819	-2.442626841844436	-1.7833938088866619	-0.9280935767735027
ENSG00000080822	-1.627873749035476	-1.394394731232528	-1.7561797240242143
ENSG00000080823	-0.6112352937349724	-2.7421020825662006	-2.3518315710732716
ENSG00000080824	-1.3866768454417797	-1.5572912782255808	-1.8480537972239333
ENSG00000080839	-1.3276367058096346	-1.3043484220696828	-2.3461093899085332
ENSG00000080845	-1.4964565608872862	-2.163174354818898	-1.243616489981997
ENSG00000080854	-2.2965428875488567	-1.0857534794736885	-1.6201413837016951
ENSG00000080986	-2.058364878327025	-1.5765169685623281	-1.2357502483471328
ENSG00000081014	-2.8260364503142608	-0.7953601155735136	-1.8222405221937874
ENSG00000081019	-2.174009175601675	-1.1268702585151953	-1.641612904912815
ENSG00000081026	-2.071937942183868	-1.933462715892279	-0.9989612028897001
ENSG00000081051	-3.1490164201687865	-1.3212002774550464	-1.0378137310782538
ENSG00000081052	-0.8040263500528663	-2.893616175082704	-1.772575832640292
ENSG00000081059	-1.0552561992772749	-2.068853978113533	-1.8342386199206575
ENSG00000081087	-2.240750877542151	-0.7960786310638716	-2.2343879413830674
ENSG00000081138	-1.1827544148282123	-0.8378148911314557	-inf
ENSG00000081148	-1.687413901474784	-0.5363419349944532	-inf
ENSG00000081154	-1.8033598451481507	-1.4275828010955998	-1.5490281691687444
ENSG00000081177	-1.5030036005093457	-1.751989795276408	-1.5133786908531204
ENSG00000081181	-0.4348600159396555	-2.2121015488025706	-4.492816610929928
ENSG00000081189	-2.2297719126872275	-1.1676676810555795	-1.5493364094530444
ENSG00000081237	-1.0615390738812582	-1.6735820293364327	-2.269475465343051
ENSG00000081248	-1.7752556481660013	-1.5068573795537283	-1.490129543340525
ENSG00000081277	-0.36594548893007894	-2.723238184846173	-3.7837724208994854
ENSG00000081307	-1.85274889988285	-0.9511045542326815	-2.279988710766136
ENSG00000081320	-1.3278375886489269	-1.360537822761574	-2.236516872494096
ENSG00000081377	-1.2739416298477935	-2.2128329015232895	-1.43143756346372
ENSG00000081479	-3.9503243474641545	-1.251145800067492	-0.9568065048332509
ENSG00000081692	-2.0185219475434977	-2.011380795148688	-0.9852063175118532
ENSG00000081721	-1.9867278518743354	-1.787086473936526	-1.126791936761754
ENSG00000081760	-2.140934169522412	-1.2068891079081727	-1.5561160918979462
ENSG00000081791	-2.3838264042037873	-1.689675930753378	-1.004615630359422
ENSG00000081800	-inf	-1.7306022118243602	-0.5173089522638282
ENSG00000081803	-1.2992473263490916	-1.6799227572613837	-1.828472800641104
ENSG00000081818	-1.4672058215329993	-2.82791152218168	-1.0072842294532505
ENSG00000081842	-inf	-2.2515682837034863	-0.34006759548582943
ENSG00000081853	-1.6890954232902804	-1.8739977483192467	-1.2616652109820745
ENSG00000081870	-1.5601188181026329	-1.9818040522983262	-1.2944068211755144
ENSG00000081913	-2.1341738681971014	-1.0167658112053715	-1.846951731043961
ENSG00000081923	-0.8747579707170172	-2.4851873449547788	-1.8569797845142684
ENSG00000081985	-2.7533095505311156	-0.5776195677490699	-2.460995054575635
ENSG00000082014	-1.5997526671092717	-2.1692836503380972	-1.159249385337565
ENSG00000082068	-1.4975727440277897	-1.1529000802589826	-2.3501107171180777
ENSG00000082074	-1.0491076116688831	-1.692716135196711	-2.269588582018767
ENSG00000082126	-3.6285969827867595	-3.668268377465499	-0.25069457442341064
ENSG00000082146	-2.201107918676249	-2.0963667703953752	-0.8659551838841792
ENSG00000082153	-4.66266714810135	-0.511485562978656	-1.9488732676428995
ENSG00000082175	-0.8356990742598581	-1.8401925655246563	-2.640217725374274
ENSG00000082196	-1.3697019043267709	-1.9857408678978816	-1.471746231988963
ENSG00000082212	-1.9868452796444904	-0.9197304593457364	-2.1903236973833202
ENSG00000082213	-1.960232968772058	-1.3530084864932457	-1.5082466259952771
ENSG00000082258	-2.1003244721943357	-1.1443233728607023	-1.6693617926334885
ENSG00000082269	-2.107920318674599	-1.2821823651988549	-1.4866274547417908
ENSG00000082293	-3.4748005898375243	-1.1632421526477794	-1.1092148202973562
ENSG00000082397	-1.887495588875979	-1.6723064729837285	-1.2654387994590504
ENSG00000082438	-1.3281432904769592	-2.056288020726952	-1.4687881293207423
ENSG00000082458	-1.5696010569234	-2.164398208874588	-1.1843481930030626
ENSG00000082482	-2.123699920818357	-0.6417361673591886	-2.9478496415654205
ENSG00000082497	-0.8301092629387286	-1.1926010249339372	-inf
ENSG00000082512	-1.6629144977407795	-1.4133043459012558	-1.6954950356492249
ENSG00000082515	-1.4931680022690414	-1.3612988343176007	-1.968397899230378
ENSG00000082516	-1.7816478865092327	-1.1957686444734563	-1.8751678617302938
ENSG00000082556	-3.867960477763568	-0.10235701084685882	-inf
ENSG00000082641	-1.6594820369650218	-1.1860392307001875	-2.0354053431339545
ENSG00000082684	-1.6603217125105063	-4.196633822162297	-0.668650432657676
ENSG00000082701	-2.3899833499134036	-0.9155819289993359	-1.841221420427014
ENSG00000082781	-1.7884676412449187	-1.3786031853301428	-1.617367399683319
ENSG00000082805	-2.0616943649157844	-0.9657880146584186	-2.0088751234519053
ENSG00000082898	-1.4541795728669666	-1.5062127441422284	-1.8211092887114064
ENSG00000082996	-1.7996555462141017	-1.1096151918366903	-2.0038182827260096
ENSG00000083067	-1.9228543873332435	-1.7848508199927817	-1.1646844336199145
ENSG00000083093	-1.6903321532739641	-1.68380180951602	-1.4001752813539698
ENSG00000083097	-1.8892289625213978	-1.2416586004518235	-1.7029259890539514
ENSG00000083099	-1.922866192766201	-0.7182469275828564	-2.960896830680886
ENSG00000083123	-2.0956104684969707	-1.9984294108975114	-0.9552319790292392
ENSG00000083168	-2.0368436307181415	-1.2629464647266868	-1.5580422963942133
ENSG00000083223	-2.2236241565507426	-0.8266649948127991	-2.1709392982309836
ENSG00000083290	-1.1038439058172693	-1.9883423207482402	-1.8226739346873575
ENSG00000083307	-0.6427771918180224	-inf	-1.4758514017491788
ENSG00000083312	-2.3009647047727566	-1.3376697300234186	-1.3168392329873704
ENSG00000083444	-1.4943837335190973	-1.5771172706778103	-1.6900477119686173
ENSG00000083454	-1.6394223257696439	-1.0975292857761862	-2.2399143019879837
ENSG00000083457	-1.2902508681155906	-3.0076390039196683	-1.0991847399956471
ENSG00000083520	-1.6936617757362804	-1.0619616080977814	-2.238691825987468
ENSG00000083535	-1.219162761781085	-1.3440896249206258	-2.5017237014116147
ENSG00000083544	-2.1629093905108148	-1.7561921024929	-1.0568932473195922
ENSG00000083642	-2.4062188468889207	-1.3398617148891143	-1.2643327747205413
ENSG00000083720	-4.015795021616348	-2.8068225459625324	-0.33048213755640915
ENSG00000083750	-1.4005290478321681	-1.6838583435053431	-1.6898429237302663
ENSG00000083782			
ENSG00000083799	-2.7153283853456287	-0.7632277850565121	-1.9514473629581113
ENSG00000083807	-1.2714201858521463	-2.942582560195635	-1.133929042250112
ENSG00000083812	-2.019386588282124	-1.2034185435665155	-1.64795622375133
ENSG00000083838	-1.581995334338988	-1.4892134095760043	-1.690713467887334
ENSG00000083842	-inf	-inf	0.0
ENSG00000083844	-1.84454322901657	-1.2443269920844082	-1.7396048193699645
ENSG00000083845	-0.9410067683034532	-1.9868420740425052	-2.1402517299562227
ENSG00000083857	-1.2086391582892826	-1.8260851348742297	-1.8094758688351347
ENSG00000083896	-inf	-0.9677422481845263	-1.0329955427959387
ENSG00000083937	-1.6586957326400888	-1.5793436099385325	-1.5201877530140646
ENSG00000084070	-1.3782928290201015	-1.498501420125819	-1.9356388676425178
ENSG00000084072	-1.3437700292691033	-1.3557480554446282	-2.215726604684986
ENSG00000084073	-2.387843942136632	-1.532708142293524	-1.1099680138422814
ENSG00000084090	-2.2530880544782637	-0.918853451538189	-1.9362420221297936
ENSG00000084092	-1.418190651815021	-2.2350796187335464	-1.2743576788227866
ENSG00000084093	-2.7267899750254165	-1.3852239985252113	-1.101263124047638
ENSG00000084110	-0.3464468811585486	-2.6959971640975016	-4.079219729036101
ENSG00000084112	-2.1833834972858885	-1.0200295394632282	-1.8022104248016386
ENSG00000084207	-1.4620884368509808	-1.6869542934603687	-1.6150626480317152
ENSG00000084234	-1.533649147527667	-1.5003478258174257	-1.7315453032245145
ENSG00000084444	-2.8918424319760256	-1.0230895170117877	-1.4219514140284029
ENSG00000084453	-2.117021539660102	-2.2201220160016137	-0.8498187082277225
ENSG00000084463	-1.7242526917821146	-1.173226152742989	-1.9775761750018948
ENSG00000084623	-1.6473323013774541	-1.5678430362903013	-1.5417953835735865
ENSG00000084628	-2.7604169337363844	-0.24995207475368	-6.442947078895001
ENSG00000084636	-1.1087123951321871	-3.0074745019084244	-1.2795000511489723
ENSG00000084652	-2.175242350086	-1.306908798353329	-1.4173117041229808
ENSG00000084674	-0.27530380836087726	-2.5251335043783145	-inf
ENSG00000084676	-1.9720353992942203	-0.9861803792185084	-2.057125637143139
ENSG00000084693	-1.4727835037390677	-1.1281722095023135	-2.456258421607198
ENSG00000084710	-1.2697143565065296	-1.1462964664678919	-2.90536281955165
ENSG00000084731	-2.1080690611132975	-1.3392924991979878	-1.4234166731891558
ENSG00000084733	-2.35424904651382	-0.9814590854327233	-1.746792199127884
ENSG00000084734	-2.285223839005196	-0.33125194556738485	-inf
ENSG00000084754	-1.241602302337595	-1.310507421626009	-2.5235188128936676
ENSG00000084764	-1.8738033496524376	-1.4565252773430426	-1.4628443640751077
ENSG00000084774	-1.9199687760059294	-1.470442947133669	-1.4155443158633851
ENSG00000085063	-1.3545958173540569	-2.4074241290911753	-1.2499473502762606
ENSG00000085117	-1.8677985539706832	-1.5378989003145327	-1.3897831511044074
ENSG00000085185	-1.9241930886223515	-1.7135789980995426	-1.2122008891567728
ENSG00000085224	-2.0809417534411154	-1.3484637989889996	-1.4307813772669582
ENSG00000085231	-1.794365902563905	-1.1390554168797986	-1.9565437227624864
ENSG00000085265	-0.255065180890816	-4.6466899700939415	-3.0335197210944247
ENSG00000085274	-1.733016576068154	-1.379311208881899	-1.6676051978420618
ENSG00000085276	-1.6228290873446303	-1.0619006417602426	-2.348858450960512
ENSG00000085377	-1.777794521229847	-1.1937786650066828	-1.8824924423292697
ENSG00000085382	-1.848892462424869	-1.179356552855828	-1.8321477432411177
ENSG00000085415	-2.464449721549019	-1.4646487144887739	-1.131346785831432
ENSG00000085433	-2.178668433093187	-1.379718721605795	-1.3407082965194972
ENSG00000085449	-1.925671990176678	-1.3097165272941358	-1.58475085280442
ENSG00000085465	-1.7927753420907224	-0.657835054276269	-3.6886367304542023
ENSG00000085491	-2.276139129021581	-0.8432685330040962	-2.0820954099225992
ENSG00000085511	-1.7652275153290105	-1.3479784905224672	-1.6758687033908517
ENSG00000085514	-1.9439929982894955	-0.9457124982648097	-2.1783335777819963
ENSG00000085552	-2.2704559294351627	-3.7656973934529003	-0.4755059832712898
ENSG00000085563	-2.825171505477703	-1.0537466081855655	-1.406672324246914
ENSG00000085644	-1.7088493314050535	-1.6693677726227005	-1.3970492648088888
ENSG00000085662	-1.5014417983624564	-1.1274303068136988	-2.403011679107498
ENSG00000085719	-1.5195085453870134	-1.178121163198357	-2.25657200418492
ENSG00000085721	-1.7072802843496804	-1.1121710948420953	-2.113000006803758
ENSG00000085733	-1.8500672544846994	-0.996582643597926	-2.1750461669146848
ENSG00000085741	-1.0953170341892513	-1.6443930983422046	-2.2372800208145547
ENSG00000085760	-1.812415188872411	-1.9446516118745332	-1.1344497898023267
ENSG00000085788	-1.8347465800316551	-1.9126211313973605	-1.139077868192846
ENSG00000085831	-0.9911114331029375	-1.5759318948914895	-2.630540816112153
ENSG00000085832	-1.769468507381639	-1.185465008991535	-1.905086044537799
ENSG00000085840	-2.8405518579862465	-1.0353991315094768	-1.4246426101724032
ENSG00000085871	-1.3850859537875018	-1.5326561814346638	-1.8810136342254304
ENSG00000085872	-1.5101189287807226	-1.2199045960326842	-2.187006572536867
ENSG00000085978	-2.250657783661006	-1.5261350193634389	-1.1757113644958235
ENSG00000085982	-2.102326524337651	-1.9019361307514215	-1.0013464136150396
ENSG00000085998	-1.8975295089096993	-1.2256537896032274	-1.7178865716851324
ENSG00000085999	-1.7005296396474638	-1.006282580181138	-2.36216155872811
ENSG00000086015	-1.865405567876053	-1.1250683009886009	-1.9046904846535013
ENSG00000086061	-1.199010479193839	-1.90307677017125	-1.751205191803381
ENSG00000086062	-2.0350550498372924	-0.9187004411931945	-2.139133716923347
ENSG00000086065	-1.8435766452198257	-1.2963637903715188	-1.670158893263155
ENSG00000086102	-1.4141431417980685	-1.2656879439167021	-2.259347265551932
ENSG00000086159	-2.4570869231492978	-0.9600397993868489	-1.7186003720298182
ENSG00000086189	-1.483197125185928	-0.8840378294221758	-3.315364755408651
ENSG00000086200	-1.9391945820272516	-1.2155993729614671	-1.6959849416252342
ENSG00000086205	-0.5086291954192572	-inf	-1.750930859346327
ENSG00000086232	-1.635442969336887	-0.865415235138357	-2.951875075475088
ENSG00000086288	0.0	-inf	-inf
ENSG00000086289	-1.9684934032390082	-1.9228675570752682	-1.056639793522928
ENSG00000086300	-1.7545419874192176	-0.9422522452099501	-2.4484067295554053
ENSG00000086475	-1.700092744753075	-1.376031497322635	-1.7038936882204139
ENSG00000086504	-1.4827465017442758	-1.2977865528688934	-2.0865488472115277
ENSG00000086506	0.0	-inf	-inf
ENSG00000086544	-1.2107144902818923	-1.3191280139679291	-2.580626713392625
ENSG00000086548	-inf	-0.25853712148911084	-2.607661646723935
ENSG00000086570	-2.1509931023560545	-1.398774686491107	-1.337917334317311
ENSG00000086589	-1.6835573655586642	-1.1651701181154008	-2.0423125952217385
ENSG00000086598	-1.5896227376012304	-1.877913190168948	-1.3376497677382673
ENSG00000086619	-1.4672008040275282	-1.4746873769144067	-1.8442234774944835
ENSG00000086666	-2.274541949662215	-1.3847148569281207	-1.2850498394779484
ENSG00000086696	-2.1269700625806878	-inf	-0.3750815473310651
ENSG00000086712	-1.4337869718265357	-1.326340111445453	-2.113639185989238
ENSG00000086717	-3.242728743748539	-inf	-0.1610775256232628
ENSG00000086730	-inf	0.0	-inf
ENSG00000086758	-2.1229256660691966	-1.0651572051580833	-1.7734986121319616
ENSG00000086827	-2.242856559801423	-0.998534194579622	-1.7947369624205227
ENSG00000086848	-1.4341508162740142	-1.548458654665031	-1.795557541600194
ENSG00000086967	-1.670554800082751	-3.5163467661978762	-0.7406371485118068
ENSG00000086991	-0.9511309207798789	-2.141955451080219	-1.9646538600655499
ENSG00000087053	-1.6597829208836508	-1.5355121157201281	-1.5625320423329783
ENSG00000087076	-2.2578058083859553	-0.6855773368398009	-2.5635968129467006
ENSG00000087077	-0.9350834225887477	-2.0773057750485844	-2.0587057902874157
ENSG00000087085	-0.6633730547281584	-2.688203502588141	-2.2280765027767737
ENSG00000087086	-0.7616392144352836	-1.370448744818008	-5.417144580289282
ENSG00000087087	-1.6729591648401263	-1.6865543641714886	-1.4122603733344399
ENSG00000087088	-1.902057476039934	-1.4540165527154767	-1.4444403325764703
ENSG00000087095	-2.4048077182365617	-2.5923154279297287	-0.6318543892536144
ENSG00000087111	-1.7432229481913848	-1.2766763168338788	-1.79309143930424
ENSG00000087116	-1.7117322775397261	-2.1901782647245613	-1.07223285804438
ENSG00000087128	-inf	0.0	-inf
ENSG00000087152	-1.9657976885677957	-1.07756761362854	-1.888032014907548
ENSG00000087157	-1.7672353039019384	-1.1979852016929868	-1.8871251123590194
ENSG00000087191	-1.8542300071396816	-1.7231656914119629	-1.2496974742629297
ENSG00000087206	-1.2867554653318747	-1.1098360820852995	-2.9795832112623986
ENSG00000087237	-inf	-1.1097908960143221	-0.8979766881545324
ENSG00000087245	-1.691460741735644	-2.216347524867135	-1.0733894203495054
ENSG00000087250	-0.797747060259565	-1.6933331964984306	-3.113516844944334
ENSG00000087253	-0.8939533328997775	-2.3551372823310928	-1.908259718498716
ENSG00000087258	-1.8246087195138423	-1.3685493282742147	-1.5977062602966985
ENSG00000087263	-1.3716090935956424	-0.9310669113190828	-3.4889216617533214
ENSG00000087266	-1.095217798306171	-1.6857692826405972	-2.177245897642809
ENSG00000087269	-2.4499000706855862	-1.5801123316704517	-1.0513370654976828
ENSG00000087274	-1.51850078684284	-1.1861848617785093	-2.2413517180209896
ENSG00000087299	-3.039090608820009	-1.3364434873231732	-1.051860253615653
ENSG00000087301	-1.6312030488199676	-1.5047297514616385	-1.6224435089833213
ENSG00000087302	-1.8853735083580587	-1.4743644229959894	-1.4366098298467567
ENSG00000087303	-1.442809634696218	-1.097247906027432	-2.6017152762295424
ENSG00000087338	-1.5033280831019638	-1.6058360681300337	-1.6496565234923148
ENSG00000087365	-1.5330944814600644	-1.2294681635910796	-2.1329578949684183
ENSG00000087448	-0.8961523057164718	-2.168109555539234	-2.057811442168673
ENSG00000087460	-1.4029802178125554	-1.4000637406730336	-2.0413255798089693
ENSG00000087470	-1.789633395766906	-1.3359516494311656	-1.6683003695412386
ENSG00000087494	-1.2485680693566557	-2.006335088920043	-1.5984584149059422
ENSG00000087495	-1.8614306754426428	-1.0099852345797775	-2.131342075523495
ENSG00000087502	-2.065958884931453	-1.4417665881757709	-1.3471925177854784
ENSG00000087510	-0.3030780860570505	-2.399892028724055	-inf
ENSG00000087586	-1.001546899975012	-2.0093467312294266	-1.987644398326259
ENSG00000087589	-0.7553606533782037	-4.616102233223779	-1.4468370270169642
ENSG00000087842	-1.8163689640276277	-1.370288475823803	-1.6027384606069206
ENSG00000087884	-1.0827535069754064	-1.5437974935590888	-2.435247869625576
ENSG00000087903	-0.9949270522943771	-2.950679972475476	-1.438731084636958
ENSG00000087916			
ENSG00000087995	-2.0093212975028796	-2.236752843976913	-0.8904475887621279
ENSG00000088002	-inf	-2.2067254292603353	-0.3522258132968611
ENSG00000088035	-1.8746787077883675	-1.8909288144835934	-1.1275922074217837
ENSG00000088038	-1.6252930058762787	-1.4268669022287601	-1.718245032747181
ENSG00000088053	-0.9171766582224055	-1.517772363654001	-3.0441700554067532
ENSG00000088179	-2.2295397740048855	-1.1938174192748243	-1.5161047345191991
ENSG00000088205	-1.940779616793479	-1.2113731818536109	-1.7005584535147398
ENSG00000088247	-1.7245118670772586	-1.32873241020564	-1.740426316178766
ENSG00000088256	-1.3921567726396826	-1.6766545142233005	-1.7074631115294105
ENSG00000088280	-0.8768881596145156	-1.397942092532038	-3.7180611186177797
ENSG00000088298	-1.6799838670627671	-1.5338124572841478	-1.5456119584327839
ENSG00000088305	-1.4719334447660128	-3.10454078613466	-0.9344593050045042
ENSG00000088320	-1.8192638918756694	-1.341319582695053	-1.6349795375917011
ENSG00000088325	-3.038664602242499	-0.8035267263918907	-1.7114232982703363
ENSG00000088356	-2.896792543335111	-3.216577047782046	-0.3994361746075591
ENSG00000088367	-1.0140883869287873	-1.8479437857675118	-2.138785302185121
ENSG00000088386	-0.791149880176679	-inf	-1.244286237118836
ENSG00000088387	-2.0273843474541997	-1.696625513003452	-1.1642578535701733
ENSG00000088448	-1.9874722770819548	-1.2241848816587537	-1.644846702062183
ENSG00000088451	-2.405953950411861	-0.7630489881968496	-2.1709393362039315
ENSG00000088538	-1.202648243227982	-2.231637736819776	-1.503870651606914
ENSG00000088543	-1.444216287551092	-1.4023437496495492	-1.9759968853201226
ENSG00000088682	-1.6784836441639797	-1.6765147708475006	-1.4159930611568927
ENSG00000088726	-inf	-0.23830734211688703	-2.715384940058978
ENSG00000088727	-0.8423457595310033	-1.8160595918703804	-2.6595545152213074
ENSG00000088756	-3.350516176904077	-2.2836623879227047	-0.5216259124937238
ENSG00000088766	-1.719652176877706	-0.8168420838004303	-2.957973201867384
ENSG00000088808	-2.064418447897976	-0.7779347676850055	-2.492352397738727
ENSG00000088812	-2.2405692403255837	-1.317062951793643	-1.3694230597959396
ENSG00000088826	-1.4759612825801105	-1.4188893825854547	-1.9077595151026565
ENSG00000088827	-1.480457171261253	-1.956510476969573	-1.380919947112633
ENSG00000088832	-0.44954996116155954	-2.0804789593988287	-4.998022845448182
ENSG00000088833	-1.6522583006781328	-1.3886257641571391	-1.73730323667214
ENSG00000088836	-1.2803712967226086	-0.9017463519009874	-4.235904874737136
ENSG00000088854	-0.8275385215306521	-2.4763031150805577	-1.9612499517427318
ENSG00000088881	-0.17532394874100776	-3.127445711616535	-inf
ENSG00000088882	-3.505824174026079	-1.804044168354747	-0.6766943838155222
ENSG00000088888	-2.2337392219113164	-0.9023559050001224	-1.9863265925174205
ENSG00000088899	-1.7180632797605209	-1.5665905640568423	-1.480203628524598
ENSG00000088926	-0.38146825530506207	-2.1056653107574403	-inf
ENSG00000088930	-1.8900316523628011	-1.0372722599057234	-2.0412626939486445
ENSG00000088992	-1.353692992184031	-1.2263252083414036	-2.463500491849931
ENSG00000089006	-1.681232285625279	-1.6638866836337918	-1.4243158267435965
ENSG00000089009	-0.4127475565986402	-2.8790569588683788	-3.1471647586906077
ENSG00000089022	-1.6137793791623074	-1.1175573801173484	-2.2352444754959198
ENSG00000089041	-1.1333851830749517	-1.7209470214123095	-2.054059095778998
ENSG00000089048	-2.2185859125442895	-1.0900877246698022	-1.6646752619440357
ENSG00000089050	-2.1873254294238302	-1.8735179794340586	-0.978421408047555
ENSG00000089053	-1.1132017034729047	-1.5840161910754593	-2.2920798528858026
ENSG00000089057	-1.5111147364511417	-1.4933622385734688	-1.7662289635875639
ENSG00000089060	-2.1868694854432644	-0.8893181955795718	-2.0558712860281667
ENSG00000089063	-1.2132344529822439	-1.8645986684561258	-1.7656220816673278
ENSG00000089091	-1.3972929837020442	-1.5716639061742765	-1.8163469873863847
ENSG00000089094	-1.9488935007623434	-1.3969857000813732	-1.4688765815700615
ENSG00000089101	-1.1735316811738463	-0.8558697226017227	-7.918550739406813
ENSG00000089116	-inf	-inf	0.0
ENSG00000089123	-1.2029926086695042	-1.6916248637181508	-1.965510300957052
ENSG00000089127	-2.0824822910875707	-0.8262241698963053	-2.322730759853344
ENSG00000089154	-1.8565910590599748	-1.2733428025558158	-1.6888599494581076
ENSG00000089157	-2.019777435687117	-1.326510380503651	-1.4954416454370016
ENSG00000089159	-1.557699548157522	-0.998441247212119	-2.6459570354751527
ENSG00000089169	-2.2248538119065504	-1.0216671916823923	-1.768406684396634
ENSG00000089177	-2.0701412719835117	-2.1698562247335413	-0.8899548551628153
ENSG00000089195	-1.8761139599307606	-0.8742168810843874	-2.457723549743093
ENSG00000089199	-3.3618162473356263	-0.9990664239568116	-1.3132859342656404
ENSG00000089220	-1.9986727532328248	-1.575010095468848	-1.2718474338286112
ENSG00000089225	-1.457324480367401	-1.5685252993194212	-1.7433309070380847
ENSG00000089234	-2.3155889215175853	-1.363270827899795	-1.284829774311041
ENSG00000089248	-1.4315397669657273	-1.773020519575492	-1.5705950671763316
ENSG00000089250	-1.320917642441329	-1.1449045945627423	-2.7612116548415826
ENSG00000089280	-1.551073744237817	-1.660024331006571	-1.5466238018432268
ENSG00000089289	-1.18784948073406	-2.588969657209204	-1.3406638807444475
ENSG00000089327	-1.4733082776855821	-1.3445063811865965	-2.022942398285497
ENSG00000089351	-1.2914636900520773	-1.6068294733552975	-1.9260724354713987
ENSG00000089356			
ENSG00000089472	-0.7027580642118042	-2.2630882557193406	-2.495915165050476
