ENSEMBL ID	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
ENSG00000065613	-1.8541190657564355	-1.5117590793865459	-1.4238547446111656
ENSG00000065615	-2.2228888972349834	-1.2816620911519756	-1.417090847812765
ENSG00000065618	-0.8939399492970574	-1.9761686959065434	-2.267471392971227
ENSG00000065621	-1.02972977688866	-1.9427217546599298	-1.9995794469239525
ENSG00000065665	-2.092278081716734	-1.7438131643217876	-1.0987822299388827
ENSG00000065675	-1.0573974455367896	-1.781151469923906	-2.129412968188199
ENSG00000065717	-1.8783824182519149	-1.3291085958768178	-1.5994734059573308
ENSG00000065802	-2.1661850699213008	-1.7811598329707286	-1.040225214833283
ENSG00000065809	-0.7052270870681725	-1.7825970768482973	-3.380906393094551
ENSG00000065833	-1.230720880062787	-1.2383978577170915	-2.736461314414092
ENSG00000065882	-1.0645685531304472	-1.7494646161943395	-2.1553909812540883
ENSG00000065883	-1.6259879457118773	-1.4723489653720752	-1.6637530966914398
ENSG00000065911	-1.899412074058479	-1.1713723855905063	-1.796116581753401
ENSG00000065923	-2.339771305767665	-2.1142310262304145	-0.8072005815589997
ENSG00000065970	-2.7589760435542505	-1.5939355348843698	-0.9406321303383924
ENSG00000065978	-0.9365181174677396	-4.713971689843409	-1.1863762905378097
ENSG00000065989	-1.5655053997165225	-1.6636534694160938	-1.5290650156423946
ENSG00000066027	-1.4886527211755547	-1.540078836726749	-1.73798466132501
ENSG00000066032	-1.4770251272856212	-1.6304019581420721	-1.6539315002163497
ENSG00000066044	-1.9111420944271713	-1.517101364848371	-1.378078664833907
ENSG00000066056	-1.0901900493417398	-1.2955808364883927	-3.024110060220087
ENSG00000066084	-1.119414914697007	-0.9300993230087135	-6.068801751672177
ENSG00000066117	-1.6626506159468202	-1.709158759718999	-1.4023845499574912
ENSG00000066135	-2.2667397311535757	-1.4983754041537067	-1.1901762937024547
ENSG00000066136	-1.910738241685304	-1.341670358143418	-1.5586014369908188
ENSG00000066185	-1.5161543288628618	-1.8823807484350528	-1.3991683888923174
ENSG00000066230	-1.5783616212428453	-2.1301132539934686	-1.1952917865417858
ENSG00000066248	-2.2931877567407155	-1.4726498006605484	-1.1987390068733124
ENSG00000066279	-1.020810884835627	-1.178369479689521	-3.936549173863589
ENSG00000066294	-1.6104631954603723	-0.8161901109290659	-3.2575001299908917
ENSG00000066322	-1.1398193956988707	-1.608781766531891	-2.1955596725015742
ENSG00000066336	-1.7734656275795533	-0.7806327598339541	-2.995582488286752
ENSG00000066379	-inf	-1.4150722341388022	-0.6780510645980745
ENSG00000066382	-1.8433989680742173	-1.3842396023768637	-1.5638630789551735
ENSG00000066405	-3.7540696351608767	-0.11109676178304903	-inf
ENSG00000066422	-1.993310081389958	-1.403870272741911	-1.4308042013790825
ENSG00000066427	-1.8701536596968509	-1.741784784949158	-1.2261516244548634
ENSG00000066455	-1.5341333083349928	-1.3504023372341825	-1.929442326270417
ENSG00000066468	-1.08569854366179	-1.798991265993942	-2.050141072308743
ENSG00000066557	-1.647415946262811	-1.3068522691327047	-1.854195873863618
ENSG00000066583	-1.4880486628733738	-1.848662680694829	-1.450652266496213
ENSG00000066629	-1.758212343569878	-1.5158786920575769	-1.4953192433244926
ENSG00000066651	-1.244410434015625	-1.2227242421742146	-2.74229624998502
ENSG00000066654	-2.0815608805058283	-1.1387797310589347	-1.6915328847519477
ENSG00000066697	-1.4383106501553904	-1.5237609568516568	-1.8199909390889726
ENSG00000066735	-1.9711671568330167	-2.2602448788737215	-0.89911156354608
ENSG00000066739	-2.1606625097976577	-1.3418508081258111	-1.3889891521965503
ENSG00000066777	-2.1353807566073595	-1.4194992571853402	-1.327165289094992
ENSG00000066827	-1.7344772145327259	-1.3021048101222286	-1.7663671606120281
ENSG00000066855	-1.3469844880595987	-1.6379256409210314	-1.8080888103661739
ENSG00000066923	-0.5183335846056291	-2.2698972995787225	-3.403884769647904
ENSG00000066926	-1.4898541028999166	-1.5337398091374612	-1.7438562234302983
ENSG00000066933	-2.2183783574560545	-1.4672345514139413	-1.2397626165481022
ENSG00000067057	-2.126557220629184	-0.9317984234039121	-2.0186334615618824
ENSG00000067064	-0.9639930749021298	-1.9475761509460192	-2.1321826477388948
ENSG00000067066	-1.563941590655541	-1.9364958956105458	-1.3200392622454524
ENSG00000067082	-1.6933859606046722	-1.4606277831837018	-1.6105890522263877
ENSG00000067113	-1.1509403018740985	-1.7273728309813556	-2.0135266155405787
ENSG00000067141	-1.637781653878006	-1.5239358112636718	-1.5954725500355076
ENSG00000067167	-1.6534696812097303	-1.4948330841029824	-1.6112996676430504
ENSG00000067177	-2.380883159299598	-2.587906314842677	-0.6400712953973432
ENSG00000067182	-1.6755691724267558	-1.3017876956863244	-1.8296433975279478
ENSG00000067191	-1.5710667614753264	-1.4659954109893374	-1.7299860921573529
ENSG00000067208	-2.3345768711622816	-1.8588607128771155	-0.9267228937549372
ENSG00000067221	-1.5552626448948779	-1.3199441559387386	-1.9479571149940667
ENSG00000067225	-1.3251277256837042	-1.13824262267398	-2.770303857067698
ENSG00000067248	-1.7727677284304446	-1.271275990148486	-1.7707318403243268
ENSG00000067334	-1.4484525154586323	-1.5216578289764737	-1.8094468652420175
ENSG00000067365	-1.7470533273423214	-1.2305037963599041	-1.857668812939753
ENSG00000067369	-2.2358847052325483	-1.6385018020796318	-1.0999918668525697
ENSG00000067445	-1.2102821511553759	-1.3431238285690679	-2.5257484913640704
ENSG00000067533	-1.7682020117036974	-1.5651195238349285	-1.4403577971733799
ENSG00000067560	-1.3265109804160855	-1.5153457613512242	-1.9916220560494529
ENSG00000067596	-1.8686367772774144	-1.4933006374623565	-1.4306295994876432
ENSG00000067606	-1.4656974328673067	-1.6107229609993736	-1.6873101743530143
ENSG00000067704	-1.4965636716390363	-1.426334681059527	-1.8702369611462617
ENSG00000067715	-2.2113162300394458	-1.5946680950113648	-1.1425304281326276
ENSG00000067798	-2.261397922142234	-1.4375938753674364	-1.2438385238596743
ENSG00000067829	-1.646733673514021	-1.6813622371975065	-1.4388957679643635
ENSG00000067836	-1.9661890285480994	-1.4606237409625638	-1.3931378609568705
ENSG00000067840	-1.646946338013438	-1.668590091118911	-1.4495954406760383
ENSG00000067842	-2.3390578390174093	-1.8367107132599054	-0.9367696325520898
ENSG00000067900	-1.4383102455486538	-1.642947625372799	-1.6859454468967188
ENSG00000067955	-1.1908145178824336	-1.9880511036721893	-1.690286691804802
ENSG00000067992	-2.203699325192826	-1.4188810129658604	-1.290118566746645
ENSG00000068001	-1.0892797049866754	-1.6210489341175014	-2.286972770270585
ENSG00000068024	-2.2563398175657277	-1.7406520724809371	-1.0248444462816795
ENSG00000068028	-1.842229109682955	-1.665214848227943	-1.3011163247873991
ENSG00000068078	-1.130597718010837	-2.350159676595919	-1.526372154604056
ENSG00000068079	-0.9651648188254487	-2.032153978199708	-2.0392490741681173
ENSG00000068120	-1.2187212289117357	-1.7877959352974122	-1.8327836854174397
ENSG00000068137	-1.518274762704748	-2.038885881377769	-1.2949677791806977
ENSG00000068305	-2.0050019017646674	-1.5574806417984148	-1.28236359453781
ENSG00000068308	-1.954694096449073	-1.5184239345312263	-1.3475549330361198
ENSG00000068323	-1.866698752221728	-1.6008892505854873	-1.3359681771217304
ENSG00000068354	-2.023343498772541	-1.669901075212807	-1.1852849448828204
ENSG00000068366	-2.033294642237655	-1.2687191863458356	-1.5535303702437155
ENSG00000068383	-2.2322372789631277	-1.1998059897108782	-1.507017773546859
ENSG00000068394	-1.6445910485191768	-1.639788279657958	-1.4769022267541272
ENSG00000068400	-1.6865923846972062	-2.0256129146424113	-1.1722154947660408
ENSG00000068438	-2.356371330386618	-1.3676663978709818	-1.2611863904198561
ENSG00000068489	-0.6824842106456738	-2.3054381483004653	-2.5177963767291254
ENSG00000068615	-2.2728596248431683	-1.3467902914003855	-1.3222351637195637
ENSG00000068650	-1.6293211784417576	-1.6577437637360557	-1.4746313859085767
ENSG00000068654	-2.3862043386352765	-1.6372415209934508	-1.0372823437006995
ENSG00000068697	-1.945515468143378	-1.7740389648695498	-1.158464839438766
ENSG00000068724	-1.122846272032516	-1.3788218262208747	-2.6777921892550887
ENSG00000068745	-1.7578259173617992	-1.2928900226358049	-1.7554833983431835
ENSG00000068781	-1.8826861037356841	-1.1012264794770572	-1.928503173692348
ENSG00000068784	-1.7775324414718534	-1.323540474787278	-1.6954191520374269
ENSG00000068793	-1.3994595821255527	-1.4993193693203601	-1.9039613262583872
ENSG00000068796	-1.7881928309393496	-1.902651663498082	-1.174575281432957
ENSG00000068831	-1.7789896174689166	-1.867155161538062	-1.202574611504623
ENSG00000068878	-2.0164483781547227	-1.5766483514291405	-1.2598953641699349
ENSG00000068885	-1.0188017425821148	-1.925204087015809	-2.0399574914993663
ENSG00000068903	-1.2575221254588158	-1.5107400530566073	-2.1152403533716875
ENSG00000068912	-2.0720646833819596	-1.6500120276265224	-1.1728521889414227
ENSG00000068971	-1.7796473420407015	-1.2646227045104284	-1.773307920500193
ENSG00000068976	-1.9109119847871299	-2.903875162250208	-0.7358520256859931
ENSG00000069011	-1.4301354302912042	-0.669088409681034	-inf
ENSG00000069018	-0.976375034441575	-2.5346684366689085	-1.6476234890090182
ENSG00000069020	-2.1855291975805975	-1.342203515414712	-1.3742596749065243
ENSG00000069122	-0.9157347723620901	-1.8099709359135716	-2.4365138754792315
ENSG00000069188	-1.8007465149186694	-1.9119140599686284	-1.1608975093023544
ENSG00000069206			
ENSG00000069248	-1.6097805695818086	-1.5991519041172666	-1.546747458703162
ENSG00000069275	-1.403435739715648	-1.8474770385363644	-1.5391240900199399
ENSG00000069329	-1.7011907910973667	-1.4740074247891157	-1.5886307711258418
ENSG00000069345	-1.6177983791397814	-1.5732594945226468	-1.564395380941406
ENSG00000069399	-1.817877012273083	-0.8411113109793756	-2.6606478611810993
ENSG00000069424	-2.1061510705043807	-1.5949839088931128	-1.1952583601532603
ENSG00000069431	-0.9263251874641425	-1.826619362031803	-2.3817345275202957
ENSG00000069482	-0.8609716852871302	-inf	-1.1538689180397301
ENSG00000069509	-1.2074535555017514	-1.1313642859806567	-3.1780921566987694
ENSG00000069535	-1.7124444527816967	-1.3326177233549485	-1.7475347666525942
ENSG00000069667	-2.1887014052554914	-1.5366533754687128	-1.197708741366309
ENSG00000069696	-0.4863250111950367	-2.2702654015662085	-3.664432709139102
ENSG00000069702	-1.830201850901872	-1.406952417794933	-1.549336035156785
ENSG00000069712	-1.9282746912471167	-1.6279757996323	-1.273290956501035
ENSG00000069764	-inf	-1.0344974925183663	-0.9663081784089154
ENSG00000069812	-inf	-inf	0.0
ENSG00000069849	-1.5716544560156342	-1.538945788206246	-1.646379512233257
ENSG00000069869	-1.7865911800148384	-1.4118731206735304	-1.5806964193832087
ENSG00000069943	-1.6527639016224718	-1.524446250780956	-1.5805398388142504
ENSG00000069956	-1.1436006401226364	-0.990332834031327	-4.506029510590718
ENSG00000069966	-2.4951770960862656	-1.2281138221789698	-1.337316226141006
ENSG00000069974	-1.612950007852319	-1.298750922713725	-1.9072899413563604
ENSG00000069998	-1.3223566144505394	-1.5508499622383674	-1.9500354574577161
ENSG00000070010	-1.431065052578167	-1.8818977333437634	-1.4827085267629931
ENSG00000070018	-1.8258713418478756	-1.6373752636441414	-1.334648844377594
ENSG00000070019	-2.8774516508814627	-3.48412448743927	-0.36856668263590286
ENSG00000070047	-1.99716164072953	-1.4696599505570094	-1.3642353144879305
ENSG00000070061	-2.121723168479115	-1.425481342880931	-1.3294041399423997
ENSG00000070081	-1.6090791479099182	-1.3601461828626755	-1.8229131133304919
ENSG00000070087	-1.7994913114799662	-1.489857483568258	-1.4873122631247087
ENSG00000070159	-2.8485032130294474	-1.3693898149504466	-1.0767217089055259
ENSG00000070182	-2.60706205140219	-1.7314208277446597	-0.9031668538607941
ENSG00000070190	-1.4078165481143472	-0.9288752561947462	-3.353274549523961
ENSG00000070193	-3.9567207706551315	-1.8183092753126815	-0.616959690985427
ENSG00000070214	-1.0763464490637222	-1.8605711652828014	-1.9976676155217665
ENSG00000070269	-1.945601543965532	-1.5948904361064422	-1.2886068592709519
ENSG00000070366	-1.7630835736564388	-1.616928595695339	-1.3983856434241655
ENSG00000070367	-1.5034527099911086	-1.3966504045365138	-1.9024874328846066
ENSG00000070388	-1.124157360851674	-1.7313017403730913	-2.0585930305937494
ENSG00000070404	-1.0769336441902388	-1.6873954795036505	-2.214389064436556
ENSG00000070413	-2.3883999934054163	-1.697269842987502	-0.9981637908175814
ENSG00000070423	-1.0749313863496257	-2.0395923115735206	-1.825854902587
ENSG00000070444	-2.119788826349391	-1.370582192926324	-1.383889793240138
ENSG00000070476	-1.8384178803693376	-1.6706114540458632	-1.299554781226603
ENSG00000070495	-2.0205551535642132	-1.5640880198490117	-1.2676170111142624
ENSG00000070501	-1.4716605387361799	-1.558337554901161	-1.7374906647397634
ENSG00000070526	-0.8171879453827327	-1.330179084199505	-4.84750675603822
ENSG00000070540	-1.0847664976259195	-1.401853621969255	-2.736111419024665
ENSG00000070601	-1.8134568897257386	-1.8847596274108378	-1.169086821384281
ENSG00000070610	-1.5108375628624537	-1.462246015320779	-1.8050814459734843
ENSG00000070614	-1.5670515998980692	-1.4559490785293647	-1.7466769370033373
ENSG00000070669	-1.3800680317793612	-1.4375805024616084	-2.019676977703662
ENSG00000070718	-2.009806679818126	-1.277927000545693	-1.5593413014071835
ENSG00000070729	-2.7287083789742286	-inf	-0.23592732782266035
ENSG00000070731	-2.4207384440293	-1.8427600709514003	-0.9038689350637048
ENSG00000070756	-1.290482329333538	-1.1102918284063783	-2.965949468933121
ENSG00000070759	-1.3932739752904664	-1.7609462084542833	-1.624841400364095
ENSG00000070761	-1.4328121273822014	-1.2683541421669788	-2.221228102793618
ENSG00000070770	-1.5907594345749383	-1.3416823694307	-1.8706875616333836
ENSG00000070778	-1.5337698973551859	-1.6199649461055932	-1.6026003343592072
ENSG00000070785	-1.895440488915563	-1.3473060851707372	-1.5641229695428653
ENSG00000070808	-1.9319924390587269	-1.4833067664644608	-1.394923171266798
ENSG00000070814	-1.5912060809560387	-1.6025995845067758	-1.5613962256579828
ENSG00000070831	-0.35916753993199385	-5.064298722942274	-2.3921531269717136
ENSG00000070882	-1.543791705323419	-1.8975460902650683	-1.363576638932123
ENSG00000070886	-1.909449462177136	-1.9452858371352448	-1.0766071701768856
ENSG00000070915	-5.510268984838779	-1.5433453249694322	-0.655238154694966
ENSG00000070950	-2.2006829193777824	-1.031156296871058	-1.7703011186040554
ENSG00000070961	-2.2036810636407105	-1.4468551122077766	-1.2650089553614037
ENSG00000070985	-1.9239829887482063	-1.8175578611455177	-1.1431394202621514
ENSG00000071051	-1.9451212982998964	-1.7516068712892965	-1.1735268268322459
ENSG00000071054	-1.0544226671810086	-1.6476907390405278	-2.326555472393878
ENSG00000071073	-2.07326757268503	-1.4890990160455446	-1.2999355332743532
ENSG00000071082	-0.006618955551542957	-7.856292214229889	-11.898098012419322
ENSG00000071127	-1.9068083632315438	-1.4616208174202312	-1.433494032006728
ENSG00000071189	-1.825430711365016	-1.7236522995027521	-1.2686015400322201
ENSG00000071203			
ENSG00000071205	-1.647084842185557	-1.7016915182049188	-1.4216316482194236
ENSG00000071242	-1.4937758383353552	-1.7022349842486346	-1.5665775746831536
ENSG00000071243	-1.678173951407924	-1.4935086252373304	-1.5891191626524903
ENSG00000071246	-1.9346178339823643	-1.4821774688368177	-1.3941782729047119
ENSG00000071282	-1.406102139375782	-2.727851590486566	-1.0839984829000422
ENSG00000071462	-1.8541825131893077	-1.3453302171575492	-1.6001321639588455
ENSG00000071537	-2.0308918629451953	-1.3659562192724404	-1.444894392562257
ENSG00000071539	-1.8808291494820502	-3.368353784143626	-0.6628275238862221
ENSG00000071553	-1.995088827630172	-1.394407316023474	-1.4392984376254967
ENSG00000071564	-1.7761965575128147	-2.1558018587262597	-1.0479957202024122
ENSG00000071575	-2.206547861315825	-1.5070313018516042	-1.2125226070439874
ENSG00000071626	-1.4029865767840957	-1.6663316256012417	-1.7046246151830806
ENSG00000071655	-1.384072092272887	-1.800927113390744	-1.6000127876379322
ENSG00000071794	-1.6420670867424398	-1.4257330668871755	-1.7019388765167438
ENSG00000071859	-1.2582120807914747	-1.4453411101660352	-2.2193846125730237
ENSG00000071889	-1.2226498691876062	-1.4035759912329238	-2.3694902605010815
ENSG00000071894	-2.0919745278054402	-1.9391361732202574	-0.9865934090828222
ENSG00000071909	-2.289263359605826	-0.6166344217475405	-2.803600014164649
ENSG00000071967	-1.6432307610500931	-1.371376948074825	-1.7693588056470195
ENSG00000071991	-1.9129174772497912	-0.7629403687077762	-2.7843740496929854
ENSG00000071994	-1.4959993875692805	-2.2558624602874904	-1.197291404524956
ENSG00000072041	-1.966764834454049	-1.3876982439544245	-1.4659388864514291
ENSG00000072042	-1.5815120196029102	-1.2472478695719809	-2.031400778701273
ENSG00000072062	-1.6861632420346822	-1.4265957927829411	-1.656352982136287
ENSG00000072071	-2.0110438912245407	-1.709776128682024	-1.1642409760334558
ENSG00000072080			
ENSG00000072110	-2.2938744478610413	-1.6296074817850534	-1.080402845788082
ENSG00000072121	-1.8995344384133606	-1.8372306045597835	-1.145248940258784
ENSG00000072133	-2.737164957951457	-1.4132484961184406	-1.0753515080872866
ENSG00000072134	-1.3290047583092766	-1.5289203436718852	-1.9690528764837056
ENSG00000072135	-0.8743446912188327	-1.9547125734060562	-2.3472062596529697
ENSG00000072163	-0.9671794469683944	-1.9625181053036185	-2.1083340393110745
ENSG00000072182	-1.5610789047455476	-1.5643704309919304	-1.6304956569788853
ENSG00000072195	-2.065975690653104	-1.7524214425997173	-1.1066469834649533
ENSG00000072201	-2.3509446912173937	-1.9993724482093997	-0.8523713151697775
ENSG00000072210	-1.5374875066369391	-1.2768283399472633	-2.042080465737458
ENSG00000072274	-1.7854615490006178	-1.1774420011918079	-1.9008685642336671
ENSG00000072310	-1.1158286081206954	-1.9080348053435316	-1.8776920779130526
ENSG00000072315	-2.250947432717843	-1.8362987727243587	-0.9717856134360215
ENSG00000072364	-2.0898275619854356	-1.2612188968375586	-1.5232558279631607
ENSG00000072401	-1.6914966609951438	-1.235276990683246	-1.9124910539246192
ENSG00000072415	-1.351582498184238	-1.3757997910744446	-2.166185361412837
ENSG00000072422	-1.5569120729418378	-1.6527085030642148	-1.5475955173462501
ENSG00000072501	-2.0215431954493432	-2.0700560568163873	-0.9558012726899674
ENSG00000072506	-1.640090555207075	-1.951883288890637	-1.249187473600861
ENSG00000072518	-1.7282402319489154	-1.5796005813424767	-1.459553638598052
ENSG00000072571	-2.7324789883885203	-2.668970025261904	-0.5305434507739298
ENSG00000072609	-2.312067801027462	-1.5026078313967148	-1.1658114029303455
ENSG00000072657	-2.4157220356931033	-1.4255793763181666	-1.183378635916191
ENSG00000072682	-1.7641352056307873	-1.258437277260637	-1.7978623748396672
ENSG00000072694	-4.124072829847615	-0.915784112995168	-1.2772028111147544
ENSG00000072736	-1.4507661369907165	-1.2403491489760319	-2.245350591380518
ENSG00000072756	-1.741218493973236	-1.2662035467158925	-1.8103048339101946
ENSG00000072778	-0.9334674713403585	-1.9612518971364603	-2.1870756201495962
ENSG00000072786	-1.9861966178724757	-1.6145282086984802	-1.2480227015307945
ENSG00000072803	-1.785566614052835	-1.3910011678958756	-1.6054294020396427
ENSG00000072818	-0.4883378768209137	-2.4119470513032235	-3.332759618454962
ENSG00000072832	-1.9299874354528057	-1.788194169055234	-1.1583188705742096
ENSG00000072840	-1.968856540344193	-2.936739023165537	-0.70382693720476
ENSG00000072849	-1.4538061224662377	-1.5066440092504942	-1.8210545755739578
ENSG00000072858	-1.4775739000192245	-1.3397675157817721	-2.0243051779720633
ENSG00000072864	-1.1484061092202993	-1.6206156285987798	-2.160491980691263
ENSG00000072952	-0.9612550292147884	-1.9602341133772039	-2.1240417623350347
ENSG00000072954	-1.9007314736971186	-1.727008078831918	-1.217206712799382
ENSG00000072958	-1.5525925005292678	-1.6728212984301813	-1.533394074069418
ENSG00000073008	-1.6665736282283172	-1.2656632687991234	-1.8938322858007464
ENSG00000073009	-3.6497851320343475	-3.808552481646078	-0.23623356791184233
ENSG00000073050	-1.695289969329566	-1.9313394912123598	-1.2208771916657124
ENSG00000073060	-1.418799264041231	-1.9863382515834844	-1.4204418367733207
ENSG00000073067	-1.7872151675105543	-1.070105656863149	-2.09551137165004
ENSG00000073111	-2.349157753588195	-1.8674116662866804	-0.9168213617383146
ENSG00000073146	-1.840670862269633	-1.5847007174905465	-1.3680510814160525
ENSG00000073150	-1.473806799054951	-1.5270618141840189	-1.7710981045325362
ENSG00000073169	-1.93282493669211	-2.1006603638827803	-0.9858370270705422
ENSG00000073282	-1.546675741699849	-3.462648916390929	-0.818590715712018
ENSG00000073331	-0.8600077401640146	-2.027250090164624	-2.29528267161468
ENSG00000073350	-0.3678040865598251	-3.9638734259267423	-2.6352795355512684
ENSG00000073417	-0.9167198501234768	-1.8126547061057585	-2.429565442196989
ENSG00000073464	-2.069188858127765	-1.3760036776228604	-1.409577192591964
ENSG00000073536	-2.2894673338376443	-1.1112856783060463	-1.588280333351265
ENSG00000073578	-1.468514280504113	-1.5252768210727536	-1.7797548792730353
ENSG00000073584	-1.3431786820133877	-1.8034972011861496	-1.646701853120751
ENSG00000073598	0.0	-inf	-inf
ENSG00000073605	-0.41832571412409514	-1.9901800850604083	-inf
ENSG00000073614	-1.8203789117479325	-1.5144872161897251	-1.4468064335093807
ENSG00000073670	-1.8392222662065156	-1.3183922282833318	-1.6459042668828479
ENSG00000073711	-1.5537886012182476	-1.7379231473086847	-1.4755967143795057
ENSG00000073712	-1.5455098848806132	-1.6739914957632567	-1.5393505589042722
ENSG00000073734	-0.8499039154052459	-inf	-1.1675447797357237
ENSG00000073737	-2.1301158675213334	-0.66805077104028	-2.8139655743385905
ENSG00000073754	-inf	-0.23007127443600123	-2.7621208029275506
ENSG00000073756	-1.5407436721865884	-1.5192436339222661	-1.7017030238745066
ENSG00000073792	-inf	-1.7459695586358148	-0.5107314670784521
ENSG00000073803	-2.8999471466251685	-1.692296511329301	-0.8453145588866605
ENSG00000073849	-1.6683990331228489	-2.4489454513280133	-0.993513243648906
ENSG00000073861			
ENSG00000073910	-2.420636028615129	-1.5857614345874056	-1.0586610374044554
ENSG00000073921	-1.6161255028685717	-1.5339788472318245	-1.6061841976511235
ENSG00000073969	-3.4511481918500606	-1.2303420748397143	-1.0518445385173831
ENSG00000074047	-2.2715764964965817	-2.5929523005730135	-0.6731167494421573
ENSG00000074054	-1.7847431450942173	-1.3310477627865163	-1.6790283788195355
ENSG00000074071	-2.141961549712284	-1.4955892172841785	-1.2556924686578037
ENSG00000074181	-0.6497733626165508	-2.5089067918341663	-2.419423193702222
ENSG00000074201	-1.3289619885975859	-2.35427462785549	-1.2990995860689571
ENSG00000074211	-1.8481244741706964	-1.882866206420066	-1.1484734962289718
ENSG00000074219	-1.5202537251617017	-1.4123043360783782	-1.8590156730481817
ENSG00000074266	-2.0085825603783176	-1.570387615542498	-1.2696342338109594
ENSG00000074276	-1.617943501737441	-0.7569505424742559	-3.6002551987653466
ENSG00000074317	-1.7038033633401208	-1.669897025351673	-1.400688046101316
ENSG00000074319	-1.6783706408224055	-1.4508327386316355	-1.6359678209091444
ENSG00000074356	-1.4378743004062664	-1.5463922855689702	-1.793236261198517
ENSG00000074370	-2.457401230603311	-1.0283425901857495	-1.6097607207265958
ENSG00000074410	-3.6229251375453058	-0.852552324415927	-1.4539258567272146
ENSG00000074416	-1.139372406259146	-1.7211368687687278	-2.0425556154914952
ENSG00000074527	-1.4406119434564681	-1.7328168787523415	-1.5962957548844043
ENSG00000074582	-1.937914998989815	-1.2709824344094298	-1.623135570032916
ENSG00000074590	-2.4375497925731233	-1.5981011473702647	-1.043670717357666
ENSG00000074603	-2.02636045548359	-1.1988681367102458	-1.6487808837127451
ENSG00000074621	-1.3137399241975085	-1.2380717430848527	-2.52462949270746
ENSG00000074657	-1.2018691114914088	-4.223995905188993	-0.9664145789636971
ENSG00000074660	-1.329613557431646	-1.511042247883319	-1.9927037851751155
ENSG00000074695	-1.736598553246583	-1.4219326821719425	-1.6139101670112759
ENSG00000074696	-2.1208841930790445	-1.5369773999289675	-1.2328118618719484
ENSG00000074706	-2.4963762056077887	-1.8471669941204027	-0.8760925605982233
ENSG00000074755	-2.1134445124110024	-1.6973260068155192	-1.1185756603385444
ENSG00000074771	-4.302515046492113	-3.0400829158142324	-0.2727368811833105
ENSG00000074800	-1.5158859782545493	-1.526719868925675	-1.7214072235696618
ENSG00000074803	-0.5071238898944547	-2.5436825759803448	-3.0014798525828383
ENSG00000074842	-1.1144912603850634	-1.180016544682965	-3.3688555164529195
ENSG00000074855	-1.7871930885314748	-2.1920179333704644	-1.0249724590155336
ENSG00000074935	-1.165572703551115	-1.4615395909342288	-2.3875451399810834
ENSG00000074964	-1.6884369279434395	-1.600727217771801	-1.4738255256926343
ENSG00000074966	-0.6544338746954762	-1.4553158015366099	-inf
ENSG00000075035	-2.350177813004981	-1.409838215933862	-1.2259218054571934
ENSG00000075043	-2.252551432122654	-1.4826371311792177	-1.2098511038805435
ENSG00000075073	-3.0062927840893656	-0.747933102507427	-1.836047891662451
ENSG00000075089	-1.668316937231849	-1.584687034445393	-1.5064229759803283
ENSG00000075131	-1.7432623744811557	-1.3573541703313885	-1.684971274465578
ENSG00000075142	-1.0755688041231417	-1.8679486943995993	-1.9910636085525506
ENSG00000075151	-1.8499049053351375	-1.406421407770158	-1.5338978470964122
ENSG00000075188	-1.2586454981650046	-1.7733563879008418	-1.7881831207971148
ENSG00000075213	-1.7169386472501056	-0.9511278472086819	-2.4853695298547187
ENSG00000075218	-2.2446178903893257	-0.7060642112169244	-2.5063524682879526
ENSG00000075223	-2.0897512586290286	-2.206598340753725	-0.866609316286059
ENSG00000075234	-1.9545928283137788	-1.635588764087583	-1.2509639883796835
ENSG00000075239	-1.5384855786551523	-1.2560081838886445	-2.0767214566405294
ENSG00000075240	-1.551697880751218	-1.5908238824466172	-1.6130354584844844
ENSG00000075275	-1.1617610379961794	-2.7916241781500317	-1.2912034035160098
ENSG00000075290	-1.5014558470211021	-0.6286012652347669	-inf
ENSG00000075292	-1.7990442460970226	-1.4574149247255443	-1.5208105573989774
ENSG00000075303	-1.6985216551642097	-1.8819782659539417	-1.2495241346326702
ENSG00000075336	-1.4934348001359445	-1.29982166119416	-2.06698556858831
ENSG00000075340	-2.8625217828481535	-2.1184083176816775	-0.6615435104285561
ENSG00000075391	-2.1009158630875886	-1.6380580417463124	-1.1661752173380695
ENSG00000075399	-1.5736486078519718	-1.5643043986410976	-1.6174915686914615
ENSG00000075413	-1.5376949047075812	-1.4506686602690793	-1.7873044857846232
ENSG00000075415	-1.589874056694272	-1.5416692665409413	-1.624546779615686
ENSG00000075420	-1.9190323526777064	-1.5779218084873277	-1.3197507840311296
ENSG00000075426	-2.059678888778504	-1.4030999146241174	-1.3882996578302895
ENSG00000075429	-2.7257225560782627	-1.9923396163082896	-0.7430002535560467
ENSG00000075461	-1.729605958603552	-2.5849381555412965	-0.9110545790923403
ENSG00000075539	-1.5743205982446558	-1.4175640521525297	-1.7865970866011642
ENSG00000075568	-1.8702540687946325	-1.5017933806727692	-1.421358485105043
ENSG00000075618	-1.951834743912951	-1.3017501307161539	-1.5739870007995587
ENSG00000075624	-1.0770347341944528	-0.9270374830218524	-14.007832579325045
ENSG00000075643	-4.841868499719515	-1.4290775157275226	-0.7520440779074955
