ENSEMBL ID	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
ENSG00000100418	-1.3497442034212315	-1.4238293670397375	-2.089778742045645
ENSG00000100422	-1.7867378621429313	-1.659316892044777	-1.3452552783686715
ENSG00000100425	-1.3924129746514984	-1.9038795502276014	-1.5069715098461431
ENSG00000100427	-0.08923061345592272	-4.0594691638481235	-inf
ENSG00000100429	-1.5487436060970938	-2.5912672643265515	-1.0225295740292568
ENSG00000100433	-2.204211149610022	-0.6293512239240406	-2.872713895423256
ENSG00000100439	-2.525831983428246	-1.4156071322990884	-1.1471751940786556
ENSG00000100441	-1.714316069726088	-1.7853845198983769	-1.3034564644861493
ENSG00000100442	-1.5642448284529638	-1.6723108038177283	-1.522447275834476
ENSG00000100445	-1.1890740975015528	-2.027205787265369	-1.6616110367175132
ENSG00000100448	-3.0131936352703033	-0.19077008402907433	-inf
ENSG00000100450	-0.9309999575665349	-1.888510393225233	-2.283354691738243
ENSG00000100453	-1.3758710019319014	-2.0399238497027805	-1.4285525954027192
ENSG00000100462	-1.4866875453559745	-1.4515909720472386	-1.849174713238674
ENSG00000100473	-3.680560113593057	-4.962354896995998	-0.16823061010708365
ENSG00000100478	-1.225330468823306	-2.087507503322485	-1.569121132972097
ENSG00000100479	-0.5432420023149388	-2.7719446436369655	-2.5789214984814253
ENSG00000100483	-1.1060150146380665	-2.56129851849593	-1.4500784658421089
ENSG00000100485	-1.670455297810641	-1.3962814198946505	-1.708685409292902
ENSG00000100490	-3.3202433577768597	-2.7186839670024376	-0.4189471446277352
ENSG00000100503	-2.4546356251212518	-2.19485337453609	-0.7389844520088865
ENSG00000100504	-1.8693426145013463	-0.5569671616471386	-4.4243841871283545
ENSG00000100505	-1.0926025843957414	-1.5194579164925517	-2.4558640993059058
ENSG00000100519	-1.3683113857414269	-1.3178209812162214	-2.241166136168783
ENSG00000100522	-1.893558834147336	-1.8275409062875703	-1.154848872702694
ENSG00000100523	-1.4922704792802408	-2.0697873401084252	-1.2991956619998033
ENSG00000100526	-2.584215410579863	-4.022447775291295	-0.3738656433023998
ENSG00000100528	-1.4563533148555474	-1.4869190767680573	-1.8426288531711277
ENSG00000100532	-2.446515453305033	-1.2308930292858784	-1.3566310734734115
ENSG00000100554	-1.7877959119492974	-1.5336028138830486	-1.4541417645395243
ENSG00000100557	-1.9686104030594496	-1.5107922863506005	-1.3452618736635706
ENSG00000100558	-1.3105491766699526	-1.4228420843741247	-2.1593584650536055
ENSG00000100564	-1.5063736171405104	-1.1975661724435422	-2.237898532204277
ENSG00000100565	-1.8158253029122478	-inf	-0.4820525507616431
ENSG00000100567	-1.694829156485919	-1.0630026587730916	-2.2346423455394717
ENSG00000100568	-1.7238425010890732	-1.2972423747624695	-1.7841079607882115
ENSG00000100575	-0.9574090052267166	-1.0438867075669351	-inf
ENSG00000100577	-3.2496598250943856	-4.113706840860974	-0.2565280941959048
ENSG00000100578	-1.606466300066275	-1.3750664200182399	-1.805593682308432
ENSG00000100580	-1.8859999388106585	-1.6007035526645317	-1.3229106157347885
ENSG00000100583	-1.0063741367956283	-1.3846481169452027	-3.0682856675977
ENSG00000100591	-1.7752741325093988	-1.5098930316312011	-1.4871200123893653
ENSG00000100592	-1.9662619893961364	-1.287347150448466	-1.58043502194467
ENSG00000100593	-0.2661167816330204	-2.569648638881441	-inf
ENSG00000100596	-1.427610986233025	-1.7958665943320196	-1.55530966409377
ENSG00000100599	-1.4144557657534107	-0.7475476655760496	-5.09622778953089
ENSG00000100600	-2.8448859036815484	-1.9977204140612599	-0.7121354209343854
ENSG00000100601	-1.6526349444685209	-1.2430991619860101	-1.9463207404370566
ENSG00000100603	-1.5011456539820829	-1.3062240394335476	-2.04483967590373
ENSG00000100604	-1.724527955019717	-1.8022838271374864	-1.283905879557701
ENSG00000100605	-1.1697418039056857	-1.73691935249876	-1.9686640976834995
ENSG00000100612	-1.2421828229603762	-1.4997921511513959	-2.160600840930581
ENSG00000100614	-2.057890229091404	-1.2571277365302802	-1.550224461902415
ENSG00000100625	-2.1086794525149197	-1.8139742111175756	-1.0477127727102697
ENSG00000100626	-3.2236081883172725	-0.6851999154649762	-1.883487500035745
ENSG00000100628	-1.7126933378688627	-1.185017753707128	-1.9709166427230311
ENSG00000100629	-0.9790567312402388	-2.3290597306221477	-1.7677081722876824
ENSG00000100632	-1.3284002074038521	-1.3118815496400282	-2.329194343689561
ENSG00000100644	-1.9043454635924173	-0.8303434914938793	-2.5524343256320945
ENSG00000100647	-2.325168938157638	-2.0964524732706096	-0.8195561274190408
ENSG00000100650	-1.2807724636997522	-1.6395174720264873	-1.9025989432407975
ENSG00000100652	-1.3102256063199487	-3.4780821185337567	-0.9799401780425893
ENSG00000100664	-1.9375741111993843	-1.4428923876898556	-1.4300585040949654
ENSG00000100665	-1.730157203397554	-2.7799484966625974	-0.8546903746842187
ENSG00000100678	-1.712134744118224	-1.9324522114135423	-1.2081996244009805
ENSG00000100697	-1.4734021031874422	-1.5263378180216933	-1.7724537603527144
ENSG00000100711	-1.7607434134737248	-1.6562103924677798	-1.3672386128967866
ENSG00000100714	-2.331511412657533	-1.3442368040939459	-1.2952631486288564
ENSG00000100721	-inf	-inf	0.0
ENSG00000100722	-1.438416252090762	-1.5600558212141902	-1.776503745789613
ENSG00000100726	-1.0241623384444958	-2.248710905947535	-1.7471374354769431
ENSG00000100731	-1.5912153864433016	-1.5547297426272568	-1.6094820917411488
ENSG00000100744	-2.000723832857701	-1.910018732786021	-1.0468128234477825
ENSG00000100749	-0.573283211145049	-2.3558342920881596	-2.915282110301205
ENSG00000100764	-4.115183027773289	-0.17268397134213037	-4.181665111146172
ENSG00000100767	-2.6341395495716196	-3.9359565321234578	-0.37037428239262177
ENSG00000100784	-1.583310345704179	-1.6447200038049463	-1.5291715824785064
ENSG00000100796	-1.1246574384605594	-3.3393787029971977	-1.1759526956704365
ENSG00000100802	-1.0970020322999459	-1.8867127025606922	-1.9318629105242326
ENSG00000100804	-1.7220060181515335	-1.589769557608795	-1.455421461112991
ENSG00000100811	-1.7111619521401378	-1.4791707613617966	-1.5739345845242665
ENSG00000100813	-1.451181124933659	-1.6612913209324371	-1.652347611263957
ENSG00000100814	-0.415553277511245	-2.401648455379648	-4.034576924497918
ENSG00000100815	-2.161267470931469	-1.0765967137141415	-1.725974698859744
ENSG00000100823	-0.88668594298912	-2.194385678268282	-2.054939788391178
ENSG00000100836	-1.3228156813926637	-1.7548806550282223	-1.7181020834288585
ENSG00000100842	-0.9621437505702477	-1.3158578435891348	-3.556057363978903
ENSG00000100852	-2.0575671753570943	-1.5384098619174615	-1.2670291610682254
ENSG00000100865	-2.0265391636054626	-1.2824309891824346	-1.541808513460493
ENSG00000100867	-0.08471822281960976	-8.562743083045673	-4.2006016828759485
ENSG00000100883	-1.9498441471234946	-1.1480888441594028	-1.786207389922273
ENSG00000100884	-0.06068369028358396	-4.831669199149941	-7.363388440489683
ENSG00000100888	-1.5772535030481645	-1.6487356873826104	-1.5313177575808954
ENSG00000100889	-2.109020646803431	-2.4605155277215913	-0.7697624281431864
ENSG00000100890	-1.370323458954408	-1.2538965896584426	-2.3667541530662124
ENSG00000100897	-1.9787495516870615	-1.342945848312164	-1.506043502720202
ENSG00000100902	-1.277278048840828	-1.0524296658159153	-3.2478153283277824
ENSG00000100906	-1.435774140578929	-1.1713072508046547	-2.4240472031447555
ENSG00000100908	-1.674679652919431	-1.262483675893837	-1.8892968539341266
ENSG00000100911	-2.158794743147945	-0.8484616395570526	-2.1799715591866464
ENSG00000100916	-2.073640557562507	-1.5710736566776382	-1.2314713224610379
ENSG00000100918	-1.798081915040318	-0.4917656194238226	-9.599393059780704
ENSG00000100926	-1.75552430151287	-1.3609798763303278	-1.6687915514169982
ENSG00000100934	-1.7482365189791786	-1.0216474788768437	-2.2530438710153944
ENSG00000100938	-2.1258432677467423	-1.6744341587249614	-1.1278599964984535
ENSG00000100941	-1.1607378304907585	-1.4777573898656156	-2.368329286645416
ENSG00000100949	-1.7788231526596539	-1.2813496036832828	-1.750646823789416
ENSG00000100968	-0.8891599981602949	-1.6639779216428394	-2.7908210088001932
ENSG00000100979	-1.5266282003506613	-1.0134094299021073	-2.66622634027817
ENSG00000100982	-1.408144340874749	-1.7073464917774615	-1.657530844564299
ENSG00000100983	-1.8453842601526718	-1.9812160967268948	-1.0940563062502897
ENSG00000100985	-2.004646054410548	-0.6271157960760062	-3.274609220861783
ENSG00000100987	0.0	-inf	-inf
ENSG00000100991	-1.0349811716910693	-1.0325048080892651	-5.43489581359533
ENSG00000100994	-1.488805105240922	-1.5173321084640656	-1.7643408275020682
ENSG00000100997	-1.4350637564525521	-1.782886483105568	-1.5582272659501961
ENSG00000101000	-1.4598837778019134	-1.1163837408831214	-2.512686176801225
ENSG00000101003	-2.2253526603918607	-2.602562843958465	-0.6861556527182454
ENSG00000101004	-1.6785221363458125	-1.1060285299838437	-2.1647138671310957
ENSG00000101017	-0.8539683350078339	-1.9384819218020695	-2.427802124138586
ENSG00000101019	-1.640171119104613	-2.0657550489766043	-1.1833747559591723
ENSG00000101040	-1.562765138911044	-1.5651962932862251	-1.6278653883065946
ENSG00000101049	-1.464735719869057	-1.9973474720056261	-1.3687074570960744
ENSG00000101052	-1.1631174916321885	-1.6857864946517311	-2.0432294505778708
ENSG00000101057	-0.3348472522631735	-2.680815440015472	-4.28831055305961
ENSG00000101074	-2.9434986017636016	-1.2007209097407228	-1.2010799566169523
ENSG00000101076	-2.538602909049044	-2.098634356143151	-0.7504659902469725
ENSG00000101079	-1.7566128271243784	-1.2950973673350064	-1.7536567545903843
ENSG00000101082	-1.1568027158585719	-1.2433156691789344	-2.9535080009892303
ENSG00000101084	-1.8887857943575455	-1.3908347689183669	-1.5202657903444226
ENSG00000101096	-0.9934379106583205	-1.6727974259742429	-2.4416266728050022
ENSG00000101098	-5.084223694008745	-4.038857536516288	-0.13656415109148545
ENSG00000101104	-0.39794201568240956	-2.1580386251447963	-5.878389760721951
ENSG00000101109	-1.8553804191860206	-1.3257478789455859	-1.6228300994044216
ENSG00000101115	-0.958455421033486	-3.1847371123843655	-1.4134369591855007
ENSG00000101126	-1.6335187295300246	-1.8205309809248253	-1.3416026142195663
ENSG00000101132	-1.2892767475341655	-1.456709377054524	-2.142284935114503
ENSG00000101134	-2.3809864673398873	-0.9879991744764361	-1.718590646216061
ENSG00000101138	-1.533894343889468	-1.8320222819647471	-1.4197176454124023
ENSG00000101144	-0.7968719385844271	-2.6355805184747743	-1.9242142441019363
ENSG00000101146	-1.4216767871252578	-1.3782959988543964	-2.0466294784743924
ENSG00000101150	-1.8440835672382914	-1.1167030363441721	-1.9416350100537385
ENSG00000101152	-1.6934509492970606	-1.7315374053280967	-1.3596283850870687
ENSG00000101158	-1.579250627235231	-1.6789749458808938	-1.5020969622379015
ENSG00000101160	-1.8764375129842121	-1.11640894333922	-1.9083118431579746
ENSG00000101161	-1.4011789205819527	-1.5266555692315174	-1.8661769056569133
ENSG00000101162	-0.7569553158953524	-2.75537202264662	-1.942541355853414
ENSG00000101166	-1.5474042311475087	-1.1758968848356286	-2.2158049109690308
ENSG00000101180	-inf	-inf	0.0
ENSG00000101181	-1.7505368697562864	-1.9196446791464536	-1.1893866728728086
ENSG00000101182	-1.4915906888021777	-1.25039359790574	-2.1581315054195205
ENSG00000101187	-2.913819443920022	-0.546594595471359	-2.4526786794184376
ENSG00000101188	0.0	-inf	-inf
ENSG00000101189	-1.3764055384604605	-1.5562552302391173	-1.863597637878542
ENSG00000101190	-1.4308013561644923	-1.2021018093609392	-2.3626506107463006
ENSG00000101191	-1.439522308520642	-1.6947601653381534	-1.6330556272164156
ENSG00000101193	-1.6104460439163018	-1.2397910482109167	-2.0053829796390614
ENSG00000101194	-0.8537026565948604	-1.8441515242080213	-2.5724528067819303
ENSG00000101197	-2.431620678552159	-inf	-0.2957603133806418
ENSG00000101198	-1.111781384439376	-0.9071615906683203	-7.9498186407773535
ENSG00000101199	-1.238525421890621	-1.6107440764748635	-2.0071448109218104
ENSG00000101200	-2.9147659278425557	-3.668618014657606	-0.34235288022472543
ENSG00000101203	-1.8164231761604255	-2.8272815676457808	-0.7979185277080899
ENSG00000101204	-0.610092963494499	-inf	-1.5359778877768475
ENSG00000101210	-0.07194540956927002	-5.072971470975111	-5.722645233281781
ENSG00000101213	-1.149491491254579	-1.046999365890473	-3.9380511560136964
ENSG00000101216	-1.5113426369181715	-1.827779037165704	-1.4441153809669263
ENSG00000101220	-1.1852572453775394	-1.9264106047404082	-1.750634869248738
ENSG00000101222	-1.6590755733462914	-2.0545716605787026	-1.175800936801144
ENSG00000101224	-0.8278439589953246	-1.3638132055366488	-4.378553857432998
ENSG00000101230	-3.009386658425343	-2.222753222212012	-0.5960156980190096
ENSG00000101236	-1.5133851061309818	-1.158108558640211	-2.310346410737791
ENSG00000101246	-1.4849736062272743	-1.7586682115906493	-1.526061063795881
ENSG00000101247	-1.117071443844342	-2.0680166553654096	-1.7346392597078168
ENSG00000101251	-inf	-0.24086676356681358	-2.7012173133923816
ENSG00000101255	-0.4724210445501504	-1.916891424703577	-6.115641884996344
ENSG00000101265	-1.2600139156592052	-2.066235661357224	-1.5408691591789299
ENSG00000101266	-1.7024005868036776	-2.0349906638927675	-1.156125160891351
ENSG00000101276	-1.4050355428645196	-1.238673585065299	-2.331851296544407
ENSG00000101280	-0.3049741177566986	-2.3918095042746415	-inf
ENSG00000101282	-1.3791513712814631	-0.7000400196369747	-inf
ENSG00000101290	-1.4581522465516292	-2.141815823087647	-1.2882527413144964
ENSG00000101292	-inf	-1.6871573173209264	-0.5364574873106566
ENSG00000101294	-1.6805677238119536	-1.0535323853616079	-2.277512523341934
ENSG00000101298	-1.7186780517929727	-1.2339479815512608	-1.8835255862539926
ENSG00000101306	-0.5378430741060224	-2.4446491649918265	-2.971325455402116
ENSG00000101307	-inf	0.0	-inf
ENSG00000101310	-1.8700597224397857	-0.957186469944836	-2.2421062836826495
ENSG00000101311	-1.5858389350737923	-0.8159162695704097	-3.339031162357059
ENSG00000101321	-inf	0.0	-inf
ENSG00000101323	-1.1052084987736104	-0.982656804425398	-5.101957583084699
ENSG00000101327			
ENSG00000101331	-1.8074539614939111	-1.8309634620666426	-1.2068000137373096
ENSG00000101333	-0.5236836797556387	-2.225021047608634	-3.465764939851394
ENSG00000101335	-1.361524690091822	-1.3152439825301216	-2.258620602148834
ENSG00000101336	-1.4110259765634992	-0.9528379583322795	-3.219732009459636
ENSG00000101337	-1.7739644897854046	-1.675959182210829	-1.3413985139638922
ENSG00000101342	-6.255339203894186	-2.1486048139993303	-0.393313476777128
ENSG00000101343	-1.429000570790885	-2.104569127228608	-1.3360952736171556
ENSG00000101346	-1.3379656512235847	-2.003504459832918	-1.4939933710220639
ENSG00000101347	-1.6989229295335735	-1.4901096718739888	-1.5734731255826295
ENSG00000101349	-1.979812352237511	-1.6998550051441097	-1.1888245463507172
ENSG00000101350	-1.9497471039537746	-1.725158706649419	-1.1887816928391164
ENSG00000101353	-1.7633596380819712	-1.3574319717601724	-1.665833520661561
ENSG00000101361	-1.249609744228897	-1.8541862198980186	-1.7233274976197825
ENSG00000101363	-1.3970683879433166	-1.251280184344335	-2.3203074807538546
ENSG00000101365	-1.726701348239173	-1.5066240844839758	-1.5314720840085807
ENSG00000101367	-1.7191158421510846	-1.133615539741788	-2.055932533522956
ENSG00000101384	-1.2915081373579176	-1.4571639843948136	-2.1375343534596327
ENSG00000101391	-1.952125451553606	-1.2479771006934754	-1.6414838719854556
ENSG00000101400	-1.2535391089869141	-0.8931303291491536	-4.568755049593965
ENSG00000101405	-3.602226743598916	-3.0775830104197825	-0.3233670822585124
ENSG00000101407	-1.4208997074080443	-1.543473142736867	-1.8187722787285645
ENSG00000101412	-0.2339180320927176	-3.055638537545803	-5.087722678539659
ENSG00000101413	-2.0656271741533523	-1.4806780668099675	-1.31187451438919
ENSG00000101417	-2.33521357428948	-2.5209176894332086	-0.6720799628720978
ENSG00000101421	-1.8000439226815976	-1.2043717887596357	-1.8423048943765248
ENSG00000101425	-2.287082011522796	-0.33077273090434645	-inf
ENSG00000101438	-inf	-0.49211545398229684	-1.7907677779262081
ENSG00000101439	-2.0328490336599487	-3.119816188530237	-0.6425270972821866
ENSG00000101440	-2.101452919473566	-1.1482180281012873	-1.6629426356556711
ENSG00000101442	-1.4088995219709735	-1.9064383933947562	-1.487415516540764
ENSG00000101443	-0.8518282074652324	-2.280763234749776	-2.0581184784562963
ENSG00000101444	-1.173671928978737	-1.4135937014587006	-2.463287533513755
ENSG00000101445	-1.9976116582632122	-2.3172711067868716	-0.8652818587083849
ENSG00000101447	-0.9454411671938973	-1.8413891778071054	-2.3098864772023204
ENSG00000101448	0.0	-inf	-inf
ENSG00000101452	-1.5050938008303156	-1.3172521934502948	-2.020959916861175
ENSG00000101457	-1.420065819245467	-1.3782286600110214	-2.0492245891516574
ENSG00000101460	-1.3655725194190844	-1.7441412996897745	-1.6738859030997573
ENSG00000101463	-2.525664880160516	-2.8713644234690436	-0.5359949700918573
ENSG00000101464	-1.4978376540734133	-1.591818605807351	-1.6704134237188244
ENSG00000101470	-0.5047220499821513	-3.753925288138767	-2.1773572632585823
ENSG00000101473	-1.3676209202469158	-1.7054402114971776	-1.7091389467401772
ENSG00000101474	-1.5730004818320307	-1.3766803221918962	-1.8427624601745973
ENSG00000101489	-0.574747081392039	-1.9930688437615467	-3.691670114476551
ENSG00000101493	-1.5723745089034027	-1.528116179698134	-1.657373902949985
ENSG00000101542	-1.7663145910073128	-1.5867093511036592	-1.4223219442056012
ENSG00000101544	-1.7753960209528503	-1.4524100821771242	-1.5459277148494643
ENSG00000101546	-2.236968316566899	-1.5317598500681178	-1.1778388279911625
ENSG00000101557	-1.7154576339651328	-1.256882952500464	-1.851797495871961
ENSG00000101558	-1.6909959017978238	-1.3447663010853887	-1.753559391481172
ENSG00000101574	-1.6499000599204656	-1.519539748068263	-1.5883976205919463
ENSG00000101577	-2.5073901804502086	-1.7624801904555694	-0.9176094273180141
ENSG00000101596	-1.773779942926535	-1.4400463493978704	-1.5606299813904128
ENSG00000101605	-2.7784494900894376	-3.320390599639345	-0.40708593149898337
ENSG00000101608	-1.3943558324941663	-1.1625417433047123	-2.5323182496414915
ENSG00000101624	-1.4031586423261826	-1.3810591593779213	-2.071192299602724
ENSG00000101638	-1.4899094330937206	-2.188899207401168	-1.2356661022519413
ENSG00000101639	-1.665288984676381	-1.3353537656087082	-1.7937372402273595
ENSG00000101654	-1.89710288750347	-1.6039876229405647	-1.312754456389173
ENSG00000101665	-1.2879399122355295	-1.920881819266782	-1.6154127690400415
ENSG00000101670	-2.883120655772001	-0.9003904896295033	-1.605112939478441
ENSG00000101680	-0.6438965797767165	-2.2131996427452805	-2.7922328014209414
ENSG00000101695	-2.344124437491997	-0.6944643167867874	-2.4335078868268365
ENSG00000101745	-1.5610131465300816	-1.2650782589106142	-2.029086224977374
ENSG00000101746	-1.1266333664608394	-inf	-0.8835905687811989
ENSG00000101751	-1.9364741029018475	-1.5821905313344566	-1.304820619412696
ENSG00000101752	-1.6383196065087178	-1.668730415657022	-1.4570404096986964
ENSG00000101773	-1.4414435506374985	-1.2772678529232302	-2.1895144523156085
ENSG00000101782	-1.6304156796198035	-1.3692758591851468	-1.7862763316800638
ENSG00000101811	-1.3764999776234255	-1.4860118146235268	-1.9553967478762484
ENSG00000101842	-0.8955230309771794	-4.592184605850338	-1.2481451540980357
ENSG00000101843	-1.623108195695108	-1.4287614727101265	-1.7182599379204446
ENSG00000101844	-1.5858518902737306	-1.2503776001644888	-2.020141944245102
ENSG00000101849	-1.5702319486069312	-1.467902447927393	-1.7286305772749277
ENSG00000101850	-0.20501918052825718	-2.9723925488448972	-7.6272714818658525
ENSG00000101856	-2.3701523473331547	-1.8537929781169444	-0.9161786547824717
ENSG00000101868	-1.7023620959951757	-1.2999758809647182	-1.8029678713295312
ENSG00000101871	-1.6402450692140895	-1.3174620964425408	-1.8470618728449577
ENSG00000101882	-1.547954479820032	-1.6259890018738397	-1.5820036596299922
ENSG00000101883	-2.0593628618002806	-inf	-0.39578054820974706
ENSG00000101888	-1.8746532443867225	-2.357308903271357	-0.9100878135325097
ENSG00000101890	-3.882745292962974	-inf	-0.10127590022156342
ENSG00000101892			
ENSG00000101901	-0.8815401820326295	-2.0217482490997614	-2.2450081034109886
ENSG00000101911	-2.5204560652510786	-2.373183094581726	-0.6604227776177766
ENSG00000101928	-1.567871783579645	-1.5592376800606946	-1.6287687817646201
ENSG00000101935	-1.6124017895120037	-1.4151494617774014	-1.7467335071356278
ENSG00000101938	-1.527825226803925	-1.033535930296832	-2.6021850391283783
ENSG00000101940	-1.0900902404423585	-1.8110500146274144	-2.0274716150365504
ENSG00000101955	-3.041567288760943	-1.0362841498008553	-1.354875891416311
ENSG00000101958	-1.349983979669168	-0.71856026878667	-inf
ENSG00000101966	-1.5043413958108318	-1.311354979665553	-2.0317002669825515
ENSG00000101972	-1.6780187250463154	-1.4784701809729697	-1.6055107542641354
ENSG00000101974	-1.652013419782469	-1.5104754814663206	-1.595930888644136
ENSG00000101977	-0.700586702372759	-3.472014644474019	-1.763374212590904
ENSG00000101981	-inf	0.0	-inf
ENSG00000101986	-1.616699388766622	-2.162468036529677	-1.150255073470064
ENSG00000101997	-2.095600166187091	-1.7687361929745389	-1.081419620648241
ENSG00000102001	-4.1154872453685725	-7.429737073739283	-0.09463659733854461
ENSG00000102003	-1.2307151511376817	-1.7342402768921057	-1.871302331299276
ENSG00000102007	-0.9697876964327999	-1.848579368490236	-2.239544636086338
ENSG00000102010	-1.1358065672007465	-1.3064604127926767	-2.83024990763699
ENSG00000102024	-1.6995564665869878	-1.2192341279167627	-1.9290139891761608
ENSG00000102030	-1.707213908583023	-1.513694113344945	-1.5414678453188095
ENSG00000102032	-1.424636141849103	-2.9101345598128177	-1.0160951942683083
ENSG00000102034	-1.5185111072746227	-1.1069410038770713	-2.421386730042992
ENSG00000102038	-1.543754229620986	-1.3812601824204291	-1.8723671291138584
ENSG00000102043	-1.441964834541499	-1.31036607719863	-2.1283723068376497
ENSG00000102048	-0.9817547967561088	-4.412686391982455	-1.1626700007333615
ENSG00000102053	-1.6382169722538371	-2.325166444287288	-1.0613147558363982
ENSG00000102054	-1.5078732487977884	-1.3802912137392735	-1.9201362151894756
ENSG00000102057	-2.1068211437657305	-0.8960585559496864	-2.1172287471786473
ENSG00000102076			
ENSG00000102078	-0.9648913604792416	-1.8126672828810617	-2.300314328548177
ENSG00000102081	-1.6535192793377604	-1.3122755498674867	-1.8393329989068474
ENSG00000102096	-1.7256575254326854	-1.053027626972903	-2.213011351725989
ENSG00000102098	-1.222187438429357	-1.9227353036162957	-1.7008083023635696
ENSG00000102100	-2.0326036967431724	-1.717523736903567	-1.1471502028476839
ENSG00000102103	-1.2071842881005974	-1.7634396738130156	-1.8765095194799317
ENSG00000102104			
ENSG00000102109	-0.9596217984888684	-2.0862888289417985	-1.9981393156439826
ENSG00000102119	-1.3565933863155408	-1.418030220799002	-2.0875874175871143
ENSG00000102125	-1.1919268491438315	-1.4875680968979712	-2.2816039629380906
ENSG00000102144	-1.3364747835595279	-1.653313373294486	-1.8053897208664098
ENSG00000102145	-2.402142491757802	-2.8129421179487952	-0.5809754486885539
ENSG00000102158	-1.7130842529192463	-1.4250400567315096	-1.6322547336663977
ENSG00000102172	-1.1795869503551475	-4.177111800327926	-0.990673956549712
ENSG00000102174	-0.8679041070684235	-1.810816716264862	-2.5818366496049032
ENSG00000102178	-1.6695667887878756	-1.590410604878394	-1.4999103933287237
ENSG00000102181	-1.8035753801808787	-1.4838531001586028	-1.4900363665199192
ENSG00000102189	-1.7425793987169949	-1.4192580554222753	-1.6114884532309313
ENSG00000102195			
ENSG00000102218	-1.5268126027715307	-1.4086670406052322	-1.855707108292698
ENSG00000102221	-1.4176133422170072	-1.6354821132419681	-1.718777204071397
ENSG00000102225	-1.4632205291002978	-1.561469229341329	-1.7441414732539315
ENSG00000102226	-1.179269312791731	-1.5573478630748572	-2.193306142898954
ENSG00000102230	-0.6274726254605719	-inf	-1.5035249973829439
ENSG00000102239			
ENSG00000102241	-1.3765363638581367	-1.750911541082155	-1.6540647237427064
ENSG00000102243	-inf	-0.31896863466521574	-2.3338270206093608
ENSG00000102245	-1.0327928260654176	-1.2600066353409287	-3.415885743288132
ENSG00000102265	-1.2821247261180126	-1.016416314420243	-3.4040346063872797
ENSG00000102271	-0.6737256226299017	-1.8872177619352404	-3.282278798931076
ENSG00000102287	-2.3644513740781754	-3.4921629117835566	-0.48007742642309237
ENSG00000102290	-2.5985907435610853	-5.3947968256450505	-0.3019919585169578
ENSG00000102302	-1.4148698975466312	-1.8817008948816605	-1.499839052046541
ENSG00000102309	-1.117770199942485	-1.3626684097191188	-2.7337747189180153
ENSG00000102312	-1.274202842504639	-1.6654497256466825	-1.8820370007993779
ENSG00000102313	-inf	-inf	0.0
ENSG00000102316	-1.4182566256915554	-1.737185637295949	-1.6175803377078353
ENSG00000102317	-1.1883778467318167	-1.1041958389975604	-3.3801853753983555
ENSG00000102349	-2.17537837036609	-1.085711383802089	-1.701546704077947
ENSG00000102359	-2.35817361539969	-0.6629128023626278	-2.528154555202973
ENSG00000102362	-1.811273868018113	-1.342007960037026	-1.6412007702411637
ENSG00000102383	-1.2677008447347669	-1.735956364981946	-1.8136569570777366
ENSG00000102384	-0.6106481203985276	-1.6714845084353578	-5.003817188636332
ENSG00000102385	-1.013995111840237	-1.5986172326071209	-2.5175970735288806
ENSG00000102387	-0.5237803532901207	-1.715707964437339	-inf
ENSG00000102390	-1.6786293741658267	-1.1823922608812116	-2.017414315021593
ENSG00000102393	-1.3787551903933044	-2.0642735644628534	-1.409880540083594
ENSG00000102401	-1.9034041310230077	-1.5650790421622078	-1.3410658470564092
ENSG00000102409	-1.512849505510446	-1.5994172993031222	-1.6457900440277353
ENSG00000102452	-1.387197120573064	-1.7267109174118291	-1.6640449626767062
ENSG00000102466	-0.4724946033091085	-1.8402019255414381	-inf
ENSG00000102468	-2.130638064752158	-2.317572164060469	-0.8083403735704883
ENSG00000102471	-2.3143120854149366	-1.485242333634368	-1.1786885764036446
ENSG00000102524	-0.9733438158908636	-1.5775213495894098	-2.6839121986082235
ENSG00000102531	-1.8551584447344207	-1.2467418906234817	-1.726429710448833
ENSG00000102539	-inf	-inf	0.0
ENSG00000102543	-1.361455758541583	-1.2847581963141619	-2.319254149762406
ENSG00000102547	-2.8084692779391283	-1.3489519520246034	-1.1057028823330095
ENSG00000102554	-2.2606498128188526	-1.9333208284264052	-0.917307674250336
ENSG00000102572	-1.7079276341586676	-1.4122718263415543	-1.6520805111716381
ENSG00000102575	-1.1884392353112951	-4.118780183765165	-0.9894712513969052
ENSG00000102580	-2.3695574103860615	-1.1723037703613008	-1.4628220784889148
ENSG00000102595	-1.5449089770097337	-1.2254238059400373	-2.1227374979044313
ENSG00000102606	-1.5605349577975707	-1.6929590657851326	-1.5076534879765884
ENSG00000102678	-1.5393247242176444	-1.5265354340721196	-1.6950516070583368
ENSG00000102683	-1.7468729224301522	-0.693780648280401	-3.5765359850790417
ENSG00000102699	-2.2104966032814106	-0.9961508600634419	-1.8231447514346502
ENSG00000102710	-2.0365400313786934	-1.7920287933770411	-1.0970027470794599
ENSG00000102753	-2.2701341775393677	-1.587183274474528	-1.12070585268275
ENSG00000102755	-1.0778329299899956	-1.7158874005821771	-2.1723770709093304
ENSG00000102781	-1.879794915985017	-1.2165447368392053	-1.7467824302284596
